Reference Id | Author | Year | Title | Source | Vol/Part | Pages
23363|Scott, D.L., Rawlings, D.J., Page, R.W., Tarlowski, C.Z., Idnurm, M., Jackson, M.J., Southgate, P.N.|2000|Basement framework and geodynamic evolution of the Palaeoproterozoic superbasins of north-central Australia: an intergrated review of geochemical, geochronological and geophysical data.|Australian Journal of Earth Sciences|47(3)|p341-480
23373|Nicoll, R.S., Shergold, J.H., Laurie, J.R., Bischoff, G.C.O.|1996|Cambrian and Ordovician biostratigraphy of the Arafura Basin, northern Australia|Geological Society of Australia. Abstracts|41|p318
23374|Carson, L.J., Haines, P.W., Brakel, A., Pietsch, B.A., Ferenczi, P.A.|1999|Milingimbi SD53-2, 1:250 000 geological map series explanatory notes|Northern Territory Geological Survey|1v|46p
23375|Boreham, C.J., Summons, R.E.|1999|New insights into the active petroleum systems in the Cooper and Eromanga Basins, Australia|APPEA Journal|39(1)|p263-296
23376|Newell, N.A.|1999|Water washing in the Northern Bonaparte Basin|APPEA Journal|39(1)|p227-247
23377|Lisk, M., Brincat, M.P., O'Brien, G.W., Eadington, P.J., Faiz, M.|1999|Palaeo-hydrology of the Vulcan Sub-basin: implications for trap integrity|APPEA Journal|39(1)|p208-226
23378|Kennard, J.M., Deighton, I., Edwards, D.S., Colwell, J.B., O'Brien, G.W., Boreham, C.J.|1999|Thermal history modelling and transient heat pulses: new insights into hydrocarbon explusion and 'hot flushes' in the Vulcan Sub-basin, Timor Sea|APPEA Journal|39(1)|p177-207
23380|Neef, G., Bottrill, R.S.|1996|Devonian geology of the Copper Mine Range, far west New South Wales|Royal Society of New South Wales. Journal and Proceedings|129|p105-122
23383|Griffin, T.J., Tyler, I.M., Orth, K., Sheppard, S.|1998|Geology of the Angelo 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|27p
23384|Sweet, I.P., Brakel, A.T., Carson, L.|1999|The Kombolgie Subgroup - a new look at an old 'formation'|AGSO Research Newsletter|30|p26-28
23385|McLaren, S., Neumann, N., Sandiford, M., Wyborn, L.|1999|Post-intrusion heating associated with high-heat-producing Proterozoic granites - implications for mineralisation?|AGSO Research Newsletter|30|p23-26
23387|Lindsay, J.F., Brasier, M.D.|1999|Stable isotopes - signposts for mineralisation - a new regional exploration tool.|AGSO Research Newsletter|30|p17-19
23393|Denaro, T.J., Culpeper, L.G., Morwood, D.A., Burrows, P.E.|1999|Mines and Mineralisation of the Lawn Hill 1:250 000 sheet area, North-West Queensland|Queensland Geological Record|1999/5|59p
23394|Coats, R.P., Horwitz, R.C., Crawford, A.R., Campana, B., Thatcher, D., Thomson, B.P., Barnes, T.A.|1969|Mount Painter Province - Geological Atlas Special Series 1:125,000|Geological Survey of South Australia|1v|Map
23395|Jackson, M.J., Scott, D.L., Rawlings, D.J.|2000|Stratigraphic framework for Leichhardt and Calvert Superbasins: review and correlations of pre-1700Ma successions between Mt Isa and McArthur River.|Australian Journal of Earth Sciences|47(3)|p381-403
23396|Idnurm, M.|2000|Towards a high resolution Late Palaeoproterozoic - earliest Mesoproterozoic apparent polar wander path for northern Australia.|Australian Journal of Earth Sciences|47(3)|p405-429
23397|Southgate, P.N., Bradshaw, B.E., Domagala, J., Jackson, M.J., Idnurm, M., Krassay, A.A., Page, R.W., Sami, T.T., Scott, D.L., Lindsay, J.F., McConachie, B.A., Tarlowski, C.|2000|Chronostratigraphic basin framework for Palaeoproterozoic rocks (1730-1575Ma) in northern Australia and implications for base-metal mineralisation|Australian Journal of Earth Sciences|47(3)|461-483
23398|Page, R.W., Jackson, M.J., Krassay, A.A.|2000|Constraining sequence stratigraphy in north Australian basins: SHRIMP U-Pb zircon geochronology between Mt Isa and McArthur River|Australian Journal of Earth Sciences|47(3)|431-459
23399|Domagala, J., Southgate, P.N., McConachie, B.A., Pidgeon, B.A.|2000|Evolution of the Palaeoproterozoic Prize, Gun and lower Loretta Supersequences of the Surprise Creek Formation and Mt. Isa Group.|Australian Journal of Earth Sciences|47(3)|p485-507
23400|Major, R.B., Johnson, J.E., Leeson, B., Mirams, R.C., Thompson, B.P.|1967|Woodroffe 1:250 000 S.A Geological Atlas Series Sheet SG52-12 Zone 4|Geological Survey of South Australia|1v|Map
23404|Abbott, S.T., Sweet, I.P.|2000|Tectonic control on third-order sequences in a siliciclastic ramp-style basin: an example from Roper Superbasin (Mesoproterozoic), northern Australia.|Australian Journal of Earth Sciences|47(3)|p637-657
23405|Krassay, A.A., Domagala, J., Bradshaw, B.E., Southgate, P.N.|2000|Lowstand ramps, fans and deep-water Palaeoproterozoic and Mesoproterozoic facies of the Lawn Hill Platform: the Term, Lawn, Wide and Doom Supersequences of the Isa Superbasin, northern Australia.|Australian Journal of Earth Sciences|47(3)|p563-597
23406|Bradshaw, B.E., Lindsay, J.F., Krassay, A.A., Wells, A.T.|2000|Attenuated basin-margin sequence stratigraphy of the Palaeoproterozoic Calvert and Isa Superbasins: the Fickling Group, southern Murphy Inlier, Queensland.|Australian Journal of Earth Sciences|47(3)|p599-623
23407|Jackson, M.J., Southgate, P.N.|2000|Evolution of three unconformity-bounded sandy carbonate successions in the McArthur River region of northern Australia: the Lawn, Wide and Doom Supersequences in a proximal part of the Isa Superbasin.|Australian Journal of Earth Sciences|47(3)|p625-635
23408|Southgate, P.N., Scott, D.L., Sami, T.T., Domagala, J., Jackson, M.J., James, N.P., Kyser, T.K.|2000|Basin shape and sediment architecture in the Gun Supersequence: a strike slip model for Pb-Zn-Ag ore genesis at Mt. Isa.	|Australian Journal of Earth Sciences|47(3)|p507-531
23409|Krassay, A.A., Bradshaw, B.E., Domagala, J., Jackson, M.J.|2000|Siliciclastic shoreline to growth-faulted, turbiditic sub-basins: the Proterozoic River Supersequence of the upper McNamara Group on the Lawn Hill Platform, northern Australia|Australian Journal of Earth Sciences|47(3)|p533-562
23410|Donnellan, N., Kruse, P.D., Morrisson, R.S., Hussey, K.J., Scott, D.I.|1998|Tennant Creek SE 53-14 1:250 000 geological series - Second edition|Northern Territory. Department of Mines and Energy|1v|Map
23420|Blewett, R.S., Denaro, T.J., Knutson, J., Wellman, P., Mackenzie, D.E., Cruikshank, B.I., Wilford, J.R., Von Gnielinski, F., Pain, C.F., Sun, S.S., Bultitude, R.J.|1997|Coen Region IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p117 - 158
23423|Bultitude, R.J., Garrad, P.D., Donchak, P.J.T., Domagala, J., Champion, D.C., Rees, I.D., Mackenzie, D.E., Wellman, P., Knutson, J., Fanning, C.M., Fordham, B.G., Grimes, K.G., Oversby, B.S., Rienks, I.P., Stephenson, P.J., Chappell, B.W., Pain, C.F., Wilford, J.R., Rigby, J.F., Woodbury, M.J.|1997|Cairns Region. In 'North Queensland Geology' Bain J.H.C and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p225-325
23424|Withnall, I.W., Lang, S.C., Lam, J.S., Draper, J.J., Knutson, J., Grimes, K.G.|1997|Clarke River Region. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p327-363
23425|McConachie, B.A., Dunster, J.N., Wellman, P., Denaro, T.J., Pain, C.F., Habermehl, M.A., Draper, J.J.|1997|Carpentaria Lowlands and Gulf of Carpentaria Regions. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p365-397
23426|McConachie, B.A., Wellman, P., Dunster, J.N., Wilford, J.R., Denaro, T.J., Draper, J.J.|1997|Quinkan Region. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J.|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p399-407
23427|Wellman, P., Struckmeyer, H.I.M., Symonds, P.A., Fellows, M.E., Scott, D.L., Draper, J.J.|1997|Coral Sea Region. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p409-418
23428|Pain, C.F., Wilford, J.R., Dohrenwend, J.C.|1997|Regolith of Cape York Peninsula. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p419-428
23429|Black, L.P., Carr, G.R., Sun, S.S.|1997|Applied isotope geochronology and geochemistry. IN: Bain, J.H.C. & Draper, J.J. (editors) North Queensland Geology|Australian Geological Survey Organisation. Bulletin|240|429-447
23430|Withnall, I.W., Draper, J.J., Mackenzie, D.E., Knutson, J., Blewett, R.S., Hutton, L.J., Bultitude, R.J., Wellman, P., McConachie, B.A., Bain, J.H.C., Donchak, P.J.T., Lang, S.C., Domagala, J., Symonds, P.A., Rienks, I.P.|1997|Review of Geological Provinces and Basins of North Queensland. IN 'North Queensland Geology' Bain J.H.C. & Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|240/9|p449-528
23431|Ewers, G.R.|1997|Mineral and Energy Deposit Styles and Potential Resources. IN 'North Queensland Geology' Bain J.H.C. and Draper J.J. (eds)|Australian Geological Survey Organisation Bulletin/Queensland Department of Mines and Energy Qld Geo|204/9|p529-545
23437|McNally, G.H., Clarke, G., Weber, B.W.|2000|Porcellanite and the urban geology of Darwin, Nothern Territory.|Australian Journal of Earth Sciences|47(1)|p35-44
23447|Swager, C.P., Perkins, W.G., Knights, J.G.|1987|Stratabound phyllosilicate zones associated with syntectonic copper orebodies at Mt. Isa, Queensland|Australian Journal of Earth Sciences|34(4)|p463-476
23448|Stewart, A., Mitchell, K.|1987|Shatter cones at Lawn Hill circular structure, northwestern Queensland: Presumed astrobleme|Australian Journal of Earth Sciences|34(4)|p477-485
23453|Spikings, R.A., Foster, D.A., Kohn, B.P.|2001|Late Neoproterozoic to Holocene thermal history of the Precambrian Georgetown Inlier, northeast Australia|Australian Journal of Earth Sciences|48(1)|p9-24
23458|Davis, B.K., Pollard, P.J., Lally, J.H., McNaughton, N.J., Blake, K., Williams, P.J.|2001|Deformation history of the Naraku Batholith, Mt Isa Inlier, Australia: implications for pluton ages and geometries from structural study of the Dipvale Granodiorite and Levian Granite.|Australian Journal of Earth Sciences|48(1)|p113-129
23463|Wopfner, H., Twidale, C.R.|2001|Australian desert dunes: wind rift or depositional origin?|Australian Journal of Earth Sciences|48(2)|p239-244
23466|Betts, P.G., Lister, G.S.|2001|Comparison of the "strike-slip" versus the "episodic rift-sag" models for the origin of the Mt Isa Superbasin|Australian Journal of Earth Sciences|48(2)|p265-280
23475|Leijnse, A., van de Weerd, H., Hassanizadeh, S.M.|2001|Modelling Uranium Transport in Koongarra, Australia: The effect of a Moving Weathering Zone|Mathematical Geology|33(1)|p1-29
23477|Preiss, W.V., Conor, C.H.H.|2001|Origin and nomenclature of Willyama Inliers, Curnamona Province|MESA Journal|21|p47-49
23478|Sheard, M.J.|2001|Callabonna 1:250 000 geological map released|MESA Journal|21|p27-29
23483|Newton, W.|2001|Opening the AP Lands - Australia's last exploration frontier|MESA Journal|21|p4-7
23489|Fairburn, B.|2000|Cainozoic stratigraphy of the Noarlunga Embayment|MESA Journal|18|p42-47
23493|White, D.A.|1962|Georgetown, QLD. 1:250 000 Geological Series Explanatory Notes|Bureau of Mineral Resources, Australia|1v|19p
23495|White, D.A.|1963|Gilberton 1:250 000 Geological Series sheet SE54-16.|Bureau of Mineral Resources, Australia|1v|Map
23496|Bultitude, R.J., Rees, I.D.|1996|Walsh, Second Edition. Queensland 1:250 000 Geological Series Explanatory Notes|Geological Survey of Queensland|1v|76p
23498|White, D.A.|1962|Clarke River, Qld. 1:250 000 Geological Series Explanatory Notes|Bureau of Mineral Resources, Australia|1v|25p
23499|Withnall, I.W., Rienks, I.P., Rapkins, R.J.|1998|White Mountains Sheet 7857 First Edition 1:100 000 Geological Series|Queensland. Department of Mines and Energy|Map|Map Legend
23500|Bultitude, R.J., Garrad, P.D., Roberts, C.W., Mackenzie, D.E.|1998|Mungana Region Sheet 7763 and part of 7863 First Edition. 1:100 000 Geological Special|Queensland. Department of Mines and Energy|Map|Map Legend
23501|Bultitude, R.J., Garrad, P.D., Mackenzie, D.E., Roberts, C.W.|2000|Chillagoe Sheet 7863 First Edition 1:100 000 Geological Series|Queensland. Department of Mines and Energy|Map|Map
23510|Mackenzie, D.E., Wellman, P., Bain, J.H.C., Trail, D.S., Oversby, B.S., von Gnielinski, F.E., Dohrenwend, J.C., Pain, C.F.|1996|Red River Geology Sheet SE54-08 Preliminary Edition 1:250 000 Geological Series|Australian Geological Survey Organisation|Map|Map Legend
23511|Domagala, J., Grimes, K.G., Lane, R.P.|1997|Cooktown Sheet SD55-13 Second Edition 1:250 000 Geological Series|Queensland. Department of Mines and Energy|Map|Map Legend
23512|Domagala, J., Grimes, K.G., Roberts, C.W.|1997|Cape Melville Sheet SD55-09 Second Edition 1:250 000 Geological Series|Queensland. Department of Mines and Energy|Map|Map Legend
23516|Li, Z.X., Zhang, L., Powell, C.McA.|1996|Positions of the East Asian cratons in the Neoproterozoic supercontinent Rodina|Australian Journal of Earth Sciences|43(6)|p593-604
23517|Wallis, D.|2001|Phosphate Rock|Queensland Government Mining and Energy Journal|101(1194) May|p28-30
23518|Culpeper, L.G., Denaro, T.J., Burrows, P.E., Morwood, D.A.|2000|Mines and Mineralisation of the Dobbyn 1:250 000 Sheet area, north-west Queensland|Queensland Geological Record|2000/3|
23519|Spikings, R.A., Foster, D.A., Kohn, B.P., Lister, G.S.|2001|Post-orogenic (<1500Ma) thermal history of the Proterozoic Eastern Fold belt, Mount Isa Inlier, Australia|Precambrian Research|109|p103-144
23534|Logan, G.A., Hinman, M.C., Walter, M.R., Summons, R.E.|2001|Biogeochemistry of the 1640Ma McArthur River (HYC) lead-zinc ore and host sediments, Northern Territory, Australia|Geochimica et Cosmochimica Acta|65(14)|p2317-2336
23545|Belousova, E.A., Walters, S., Griffin, W.L., O'Reilly, S.Y.|2001|Trace-element signatures of apatites in granitoids from the Mt Isa Inlier, northwestern Queensland|Australian Journal of Earth Sciences|48(4)|p603-619
23546|Williams, I.S.|2001|Response of detrital zircon and monazite, and their U-Pb isotopic systems, to regional metamorphism and host-rock partial melting, Cooma Complex, southeastern Australia|Australian Journal of Earth Sciences|48(4)|p557-580
23553|Ebneth, S., Shields, G.A., Veizer, J., Miller, J.F., Shergold, J.H.|2001|High resolution strontium isotope stratigraphy across the Cambrian-Ordovician transition|Geochimica et Cosmochimica Acta|65(14)|p2273-2292
23554|Dimitrakopoulos, R., Kalis, K.|2001|Integration of assay and cross-hole tomographic data in orebody modelling: joint geostatistical simulation and application at Mount Isa mine, Queensland|Institution of Mining and Metallurgy. Transactions|110B (Jan-Apr 2001)|pB33-B38
23556|Rubatto, D., Williams, I.S., Buick, I.S.|2001|Zircon and monazite response to prograde metamorphism in the Reynolds Range, central Australia|Contributions to Mineralogy and Petrology|140(4)|p458-468
23557|Pisarevsky, S.A., Li, Z.X., Grey, K., Stevens, M.K.|2001|A palaeomagnetic study of Empress 1A, a stratigraphic drillhole in the Officer Basin: evidence for a low-latitude position of Australia in the Neoproterozoic|Precambrian Research|110|p93-108
23562|Foden, J., Barovich, K., Jane, M., O'Halloran, G.|2001|Sr-isotopic evidence for Late Neoproterozoic rifting in the Adeliade Geosyncline at 586 Ma: implications for a Cu ore forming fluid flux|Precambrian Research|106(3-4)|p291-308
23568|Nemchin, A.A., Giannini, L.M., Bodorkos, S., Oliver, N.H.S.|2001|Ostwald ripening as a possible mechanism for zircon overgrowth formation during anatexis: Theoretical constraints, a numerical model, and its application to pelitic migmatites of the Tickalara Metamorphics, northwestern Australia|Geochimica et Cosmochimica Acta|65(16)|p2771-2788
23571|Apak, S.N., Moors, H.T.|2001|Basin development and petroleum exploration potential of the Lennis area, Officer Basin, Western Australia|Geological Survey of Western Australia. Report|77|42p
23590|Williams, I.R., Bagas, L.|1999|Geology of the Throssell 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|24p
23599|Tyler, I.M., Griffin, T.J., Sheppard, S.|1998|Geology of the Dockrell 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|24p
23601|Griffin, T.J., Tyler, I.M., Orth, K., Sheppard, S.|1994|Geology of the Angelo 1:100 000 Sheet 4361 - First edition|Geological Survey of Western Australia. Explanatory Notes|1v|Map
23616|Donchak, P.J.T., Bultitude, R.J.|1998|Atherton, second edition. Queensland 1:250 000 Geological Series Explanatory Notes|Geological Survey of Queensland, Queensland Department of Mines and Energy|1v|100p
23621|Blake, D.H., Tyler, I.M., Warren, R.G.|2000|Gordon Downs, Western Australia - 1:250 000 Geological Series (second edition) SE52-10|Australian Geological Survey Organisation. Explanatory Notes|1v|58p
23622|Blake, D.H., Tyler, I.M., Warren, R.G.|2000|Gordon Downs 1:250 000 Geological Series Sheet SE 52-10 Second Edition|Australian Geological Survey Organisation and Geological Survey of Western Australia|Map|Map Legend
23713|Bultitude, R.J., Rees, I.D., Garrad, P.D.|1995|Bellevue Region Sheet 7764, Part 7774 [7864] Queensland 1:100 000 Geological Map Commentary|Geological Survey of Queensland, Queensland Department of Mines and Energy|1v|76p
23714|Ahmad, M., Wygralak, A.S., Ferenczi, P.A., Bajwah, Z.U.|1993|Pine Creek SD52-8. Explanatory Notes and Mineral Deposit Data Sheets|Northern Territory Geological Survey. 1:250 000 Metallogenic map series|1v|178p
23715|Ahmad, M., Wygralak, A.S., Ferenczi, P.A., Bajwah, Z.U.|1993|Pine Creek Sheet SD52-8|Northern Territory Geological Survey. 1:250 000 Metallogenic map series|1v|Map
23716|Stewart, A.J.|1997|Geology of the Bates 1:100 000 Sheet Area (4646), Musgrave Block, Western Australia|Australian Geological Survey Organisation. Record|1997/5|36p
23722|Tyler, I.M., Griffin, T.J.|1992|Explanatory notes on the Yampi 1:250 000 Geological Sheet Western Australia (Second Edition)|Geological Survey of Western Australia. Record|1992/8|49p
23731|Drexel, J.F., Hibburt, J.E.|2000|Minerals and Petroleum South Australia 2001|Minerals and Energy Resources, PIRSA|1v|91p
23732|Scrimgeour, I., Raith, J.|2001|Tectonic and thermal events in the northeastern Arunta Province|Northern Territory Geological Survey, Report|12|45p
23733|Donnellan, N., Hussey, K.J., Morrison, R.S.|2001|Short Range 5659; explanatory notes (first edition)|Northern Territory Geological Survey 1:100 000 geological map series|1v|45p
23745|Williams, I.R., Trendall, A.F.|1998|Geology of the Isabella 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|24p
23751|Sheppard, S., Tyler, I.M., Hoatson, D.M.|1997|Geology of the Mount Remarkable 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|27p
23758|Bagas, L.|2000|Geology of the Paterson 1:100 000 Sheet|Geological Survey of Western Australia. Explanatory Notes|1v|20p
23760|Bagas, L., Williams, I.R., Hickman, A.H.|2000|Rudall, W.A. 1:250 000 Sheet SF 51-10 (2nd Edition)	|Geological Survey of Western Australia. Explanatory Notes|1v|50p
23767|Betts, P.G.|2001|Three - dimensional structure along the inverted Palaeoproterozoic Fiery Creek Fault System, Mount Isa terrane, Australia|Journal of Structural Geology|23|p1953-1969
23768|Beu, A.G., Darragh, T.A.|2001|Revision of Southern Australia Cenozoic Fossil Pectinidae (Mollusca: Bivalvia)|Royal Society of Victoria. Proceedings|113(1)|p1-12
23770|Murray, P., Megirian, D., Rich, T., Plane, M., Vickers-Rich, P.|2000|Neohelos stirtoni, a new species of Zygomaturinae (Diprotodonta: Marsupialia) from the mid-Tertiary of the Northern Territory, Australia|Queen Victoria Museum, Launceston. Records|105|48p
23772|Belousova, E.A., Griffin, W.L., Shee, S.R., Jackson, S.E., O'Reilly, S.Y.|2001|Two age populations of zircons from the Timber Creek kimberlites, Northern Territory, as determined by laser-ablation ICP-MS analysis|Australian Journal of Earth Sciences|48(5)|p 757- 765
23776|Lindsay, J.F.|2001|Basin dynamics and mineralisation, McArthur Basin, northern Australia|Australian Journal of Earth Sciences|48(5)|p 703-720
23802|Kaldi, J.|2001|Adeliade University drills well on campus|MESA Journal|23|p20-21
23806|Corkeron, M.L., George, A.D.|2001|Glacial incursion on a Neoproterozoic carbonate platform in the Kimberley region, Australia|Geological Society of America. Bulletin|v113 no.9|p1121-1132
23809|Smith, J.|2001|Summary of Results, Joint NTGS - AGSO Age Determination Program 1999 - 2001|Northern Territory Geological Survey, Geological Survey Record|2001 - 007|53p
23818|Parkin, L.W.|1969|Handbook of South Australian Geology|Geological Survey of South Australia|1v|268p
23820|Laws, R.A., Brown, R.S.|1976|Bonaparte Gulf Basin - South Eastern Part IN Economic Geology of Australia and Papua New Guinea 3. Petroleum. Leslie, R.B., Evans, H.J. & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p200 - 208
23821|Jones, P.J.|1976|Ord Basin IN Economic Geology of Australia and Papua New Guinea 3. Petroleum. Leslie, R.B., Evans, H.J. & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p242-246
23822|Berkmann, D.A.|1980|The Geology of the Litchfield Province, N.T. IN Uranium in the Pine Creek Geosyncline. Ferguson, J., & Goleby, A.B. (Editors)|International Atomic Energy Agency, Vienna|1v|
23823|Blake, D.H.|1982|Davenport Geosyncline project. IN Geological Branch Annual Summary of Activities|Bureau of Mineral Resources, Australia, Report|239|p70-81
23825|Townsend, I.J.|1976|Arrowie Basin IN Economic Geology of Australia and Papua New Guinea 3. Petroleum. Leslie, R.B., Evans, H.J. & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p253-254
23828|Leslie, R.B., Evans, H.J., Knight, C.L.|1976|St. Vincent Basin IN Economic Geology of Australia and Papua New Guinea 3. Petroleum. Leslie, R.B., Evans, H.J. & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p94-95
23830|Wopfner, H.|1969|Depositional history and tectonics of South Australian sedimentary basins|ECAFE Symposium on the development of petroleum resources in Asia & the Far East|1v|
23832|Battersby, D.G.|1976|Cooper Basin Gas and Oil Fields IN Economic Geology of Australia and Papua New Guinea 3. Petroleum. Leslie, R.B., Evans, H.J. & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p321-368
23833|Bembrick, C.S.|1976|Bancannia "Trough" IN Economic Geology of Australia and Papua New Guinea. 3. Petroleum. Leslie, R.B., Evans, H.J., & Knight, C.L. (Editors)|AusIMM. Monograph Series|7|p254-258
23844|Stewart, A., Hoatson, D.|2001|Field investigations of Proterozoic mafic-ultramafic intrusions in the Arunta Province, central Australia|Geoscience Australia. Record|2001/39|53pp
23846|Denaro, T.J., Culpeper, L.G., Burrows, P.E., Morwood, D.A.|2001|Mining history of the Woolgar Goldfields, north Queensland|Queensland Geological Record|2001/5|90p
23849|Spenceley, A.P.|2001|Grooves and striations on the Stanthorpe Adamellite: evidence for a possible late Middle - Late Triassic age glaciation|Australian Journal of Earth Sciences|48(6)|p777-784
23858|Haines, P.W., Hand, M., Sandiford, M.|2001|Palaeozoic synorogenic sedimentation in central and northern Australia: a review of distribution and timing with implications for the evolution of intracontinental orogens|Australian Journal of Earth Sciences|48(6)|p911-928
23864|Kear, B.P.|2001|Elasmosaur (Reptilia: Pleisosauria) basicranial remains from the Early Cretaceous of Queensland|South Australian Museum. Records|34(2)|p127-133
23867|Sweet, I.|2001|The Geology of the McArthur Basin in the Mount Evelyn 1:250 000 Sheet Area, Northern Territory|Northern Territory Geological Survey, Geological Survey Record|2001-010|22p
23868|Scrimgeour, I., Smith, J.B., Raith, J.G.|2001|Paleoproterozoic high-T, low-P metamorphism and dehydration melting in metapelites from the Mopunga Range, Arunta Inlier, central Australia|Journal of Metamorphic Geology|19(6)|p739-757
23879|Taylor, G., McNally, G.H.|2001|Chapter 2 - Regolith: its history and environmental importance with particular reference to some engineering examples IN Gostin, V.A. ed., 'Gondwana to Greenhouse: Australian Environmental Geoscience'	|Geological Society of Australia. Special Publication|21|p13-25
23883|Habermehl, M.A.|2001|Chapter 11 - Hydrogeology and environmental geology of the Great Artesian Basin IN Gostin, V.A. ed., 'Gondwana to Greenhouse: Australian Environmental Geoscience'|Geological Society of Australia. Special Publication|21|p127-143
23886|Jacobson, G., Wischusen, J.|2001|Chapter 15 - Groundwater for Aboriginal communities in central Australia: the Western Water Study (Wiluraratja Kapi), Nothern Territory IN Gostin, V.A. ed., 'Gondwana to Greenhouse: Australian Environmental Geoscience'|Geological Society of Australia. Special Publication|21|p171-178
23889|Gibson, D.L.|2001|Wonnaminta Regolith-Landforms|CRCLEME Open File Report|114|41pages
23892|White, R.W., Powell, R., Clarke, G.L.|2002|The interpretation of reaction textures in Fe-rich metapelitic granulites of the Musgrave Block, central Australia: constraints from mineral equilibria calculations in the system K2O-FeO-MgO-Al2O3-SiO2-H2O-TiO2-Fe2O3|Journal of Metamorphic Geology|20(1)|p41-55
23897|Sproule, R.A., Lambert, D.D., Hoatson, D.M.|2002|Decoupling of the Sm-Nd and Re-Os Isotopic Systems in Sulphide-Saturated Magmas in the Halls Creek Orogen, Western Australia|Journal of Petrology|43(2)|p375-402
23902|Large, R.R., Bull, S.W., Winefield, P.R.|2001|Carbon and Oxygen Isotope Halo in Carbonates Related to the McArthur River (HYC) Zn-Pb-Ag Deposit, North Australia: Implications for Sedimentation, Ore Genesis and Mineral Exploration|Economic Geology|96 (7)|p1567-1593
23903|Playford, P.E., Wallace, M.W.|2001|Exhalative Mineralization in Devonian Reef Complexes of the Canning Basin, Western Australia|Economic Geology|96 (7)|p1595-1610
23910|Garven, G., Bull, S.W., Large, R.R.|2001|Hydrothermal fluid flow models of stratiform ore genesis in the McArthur Basin, Northern territory, Australia|Geofluids|1|p289-311
23911|Bryan, S.E., Constantine, A.E., Stephens, C.J.|1997|Early Cretaceous volcano - sedimentary successions along the eastern Australian continental margin: Implications for the breaqk-up of eastern Gondwana|Earth and Planetary Science Letters|153|p85-102
23913|Schmidt, P.W., Williams, G.E.|1995|The neoproterozoic climatic paradox: Equatorial palaeolatitude for Marinoan glaciation near sea level in South Australia|Earth and Planetary Science Letters|134|107-124
23914|Harris, L.B., Li, Z.|1995|Palaeomagnetic dating and tectonic significance of dolerite intrusions in the Albany Mobile Belt, Western Australia|Earth and Planetary Science Letters|131|143-164
23916|Pole, M.S., Douglas, J.G.|1999|Bennettitales, Cycadales and Ginkgoales from the mid Cretaceous of the Eromanga Basin, Queensland, Australia.|Cretaceous Research|20 (5)|p523-538
23925|Bodorkos, S., Sandiford, M., Oliver, N.H.S., Cawood, P.A.|2002|High-T, low-P metamorphism in the Palaeoproterozoic Halls Creek Orogen, northern Australia: the middle crustal response to a mantle-related transient thermal pulse|Journal of Metamorphic Geology|20(2)|p217-238
23937|Abbott, S.T., Sweet, I.P., Plumb, K.A., Young, D.N., Cutovinos, A., Ferenczi, P.A., Brakel, A., Pietsch, B.A.|2001|Roper Region: Urapunga and Roper River Special, Northern Territory (Second Edition), Sheets SD 53-10, SD53-11, 1:250 000 Geological Map Series Explanatory Notes|Northern Territory Geological Survey||100p
23957|Williams, P.J.|1998|An Introduction to the Metallogeny of the McArthur River-Mount Isa-Cloncurry Minerals Province|Economic Geology|93 (8)|p1120-1131
23958|Andrews, S.J.|1998|Stratigraphy and Depositional Setting of the Upper McNamara Group, Lawn Hill Region, Northwest Queensland|Economic Geology|93 (8)|p1132-1152
23961|Perkins, W.G., Bell, T.H.|1998|Stratiform Replacement Lead-Zinc Deposits: A Comparison between Mount Isa, Hilton, and McArthur River|Economic Geology|93 (8)|p1190-1212
