Stratno | Stratigraphic Name | Category | Contents | Last update 
5292|De Drack Formation|Age reasons|Strusz and Nicoll (1973) have identified Monograptus bohemicus from the De Drack Formation, indicating a Late Silurian age.|
5292|De Drack Formation|Proposed publication|Felton E.A., Huleatt M.B., 1975. Geology of the Braidwood 1:100 000 Sheet. Geological Survey NSW, Sydney.|
5292|De Drack Formation|References|79/01437; 79/01436; 73/015.|
5292|De Drack Formation|Status|1|
25874|Deakin Volcanics|Name source|Named from the Canberra suburb of Deakin (Opik 1958).|
25874|Deakin Volcanics|Unit history|None.|
25874|Deakin Volcanics|Constituents|Mugga Mugga Porphyry Member.|
25874|Deakin Volcanics|Type section locality|Cutting along the Tuggeranong Parkway between Hindmarsh Drive and the Cotter Road overpass (Lat 35o 20'S Long 140o 03'E). Roadcuts expose the basal position of the Deakin Volcanics as a weathered southwest-dipping sequence of interbedded rhyodacitic ignimbrite, sandstone, siltstone and shale.  Southwards the section passes up into a massive and locally banded rhyodacitic ignimbrite. The top and bottom of the formation are not exposed. Minimum thickness exposed is estimated as 400m.|
25874|Deakin Volcanics|Extent|Good outcrop development south of the Deakin Fault in the Weston Creek, Tuggeranong and Lanyon areas.  Poorly exposed in the Belconnen area but northwards better exposures are found west of Gooroomon Ponds Creek.  Formation wedges out south of Tharwa by fault contact with the Colinton volcanics.|
25874|Deakin Volcanics|Thickness range|In the Weston Creek area Henderson (1981) estimated 1000 m, but may reach 1500 m in the Tuggeranong area.|
25874|Deakin Volcanics|Lithology|Rhyodacitic ignimbrite, lava (Mugga Mugga Porphyry Member), tuff, tuffaceous shale and minor quartz sandstones and volcanic breccia - units show reddish brown alteration.|
25874|Deakin Volcanics|Depositional environment|Shallow marine conditions initially with eventual establishment of subaerial environment.|
25874|Deakin Volcanics|Relationships and boundaries|At the base the Deakin Volcanics appear to overlie the Yarralumla Formation conformably but overlap disonformably on to the Mount Painter Volcanics. At the top the Deakin Volcanics pass conformably up into the Laidlaw Volcanics but contacts are not exposed; the units units are distinguished by petrology and geochemistry.|
25874|Deakin Volcanics|Age reasons|Constrained by the early Ludlovian age of the underlying Yarralumla Formation (Strusz 1984), the Yass Formation (Link and Druce, 1972) and also the overlying Laidlaw Volcanics (Wyborn and others 1982).|
25874|Deakin Volcanics|Correlations|The formation has petrological and chemical similarities with the Colinton Volcanics and may be co-eval with the basal units of the Laidlaw Volcanics (Wyborn and others 1982).|
5426|Deua Formation|Name source|Deua Trig. GR 424257, Araluen 1:100 000 Sheet.|
5426|Deua Formation|Unit history|The name was first used in Johnson's (1964) unpublished M.Sc thesis, from ANU. It was mentioned by McIlveen (1975, Rec. geol. Survey NSW 16(3), p.268) but was not defined.|
5426|Deua Formation|Type section locality|Along a tributary creek and the Shoalhaven River from GR 403290 (base) to 393280 (top). Good but not continuous exposure through about 350 m of the unit.|
5426|Deua Formation|Extent|Extensive along the Minuma Range from Wyanbene south to the southern edge of the Araluen sheet. A small area occurs in the north of Cobargo 1:100 000 sheet.|
5426|Deua Formation|Thickness range|Generally 300 to 350 m, but thins to 200 m in south.|
5426|Deua Formation|Lithology|Typically reddish-purple to reddish brown, medium to fine grained lithic quartzo-feldspathic arenite with minor shale. Arenite is generally well-bedded, in units 10 to 50 cm thick, and often contains shale "rip-up" clasts. Cross-bedding is common.|
5426|Deua Formation|Relationships and boundaries|Rests conformably on the Curmulee Conglomerate, or where the Conglomerate is absent, on the Long Swamp Creek Formation; in both cases the contact is gradational over several metres. The Deua Formation is overlain conformably by the Khan Yunis Formation, again with a gradational contact. The top of the Deua Formation is placed at the base of the first coarse arenite or pebbly arenite in the sequence.|
5426|Deua Formation|Age reasons|Poorly preserved brachiopods and bivalves are known from four localities. They indicate a Late Devonian age.|
5426|Deua Formation|Reserved? Yes/No|Yes|
29267|Dinoga Formation|Name source|The name is derived from a peak named Dinoga (Dinoga 1:25 000 topographic map sheet 9038-111-S grid reference 704796) near where the unit is well exposed.|
29267|Dinoga Formation|Unit history|Spring Ridge Formation (informal thesis name of Rodgers 1986).|
29267|Dinoga Formation|Type section locality|Stratotype: Type area is nominated as the small hill on the west side of Spring Creek (Bingara 1:100 000 topographic map sheet 9038 GR 675900).|
29267|Dinoga Formation|Extent|Discontinuous lenses of Dinoga Formation have been traced from Bingara to east of Barraba.|
29267|Dinoga Formation|Thickness range|Unknown|
29267|Dinoga Formation|Lithology|Volcaniclastic sandstones, argillite sand conglomerates which contain blocks of coralline limestone of Devonian age. Metamorphism: Burial grade only.|
29267|Dinoga Formation|Relationships and boundaries|Structurally overlies Woodsreef Ophiolitic Melange.|
29267|Dinoga Formation|Age reasons|Younger than the Early to Middle Devonian limestone blocks in Dinoga Formation conglomerates.|
29267|Dinoga Formation|Category|2|
29267|Dinoga Formation|Defn approved by|NSW Stratigraphic Nomenclature Sub-Committee|
24250|Donovan Basic Complex|Name source|Mount Donovan, GR 608281, on which the complex is centred.|
24250|Donovan Basic Complex|Type section locality|No type locality is given as the complex is zoned from bottom to top. Representative rock types are best examined on the ridge between the top of Mount Donovan and the saddle at GR 603282.|
24250|Donovan Basic Complex|Extent|A roughly circular stock of about 2.3 km2 centred on Mount Donovan (GR 608281).|
24250|Donovan Basic Complex|Lithology|The body is compositionally zoned from bottom to top ranging from fine grained two pyroxene gabbro at the bottom through two pyroxene magnetite gabbro, quartz gabbro quartz monzogabbro to pyroxene granophyre of granodiorite composition at the top. At GR 606281 the pyroxene granophyre is intruded by a 2 m thick leucocratic granophyre dyke.|
24250|Donovan Basic Complex|Age reasons|A Rb/Sr whole rock isochron gives an age of 355 +/- 13 Ma and initial ratio of 0.7066 +/- 0.0008. The date is in accord with the Complex being part of the Mid to Late Devonian Comerong Rift Zone magmatism.|
24250|Donovan Basic Complex|Resdate|21-JUN-1982|
24250|Donovan Basic Complex|Reserved? Yes/No|Yes|
24252|Dooralong Shale|Name source|"Dooralong" township, GR 360985 Morisset 1:63 360 sheet.|
24252|Dooralong Shale|Type section locality|DM Dooralong DDHI, GR 355979 Morisset 1:63 360 sheet, from depths 334.80 m to 371.39 m. Fully cored section is stored at NSW Mines Department core library at Londonderry, NSW.|
24252|Dooralong Shale|Extent|Poor outcrop in Lake Macquarie area, intersected in boreholes in the Gosford-Lake Macquarie area, to Windeyers Hawkesbury River Bore in the south, and to MIH St Albans DDHI in the west.|
24252|Dooralong Shale|Thickness range|From 8 m thick in Lake Macquarie area, to maximum of 201 m thick in Longley DDH at Somersby.|
24252|Dooralong Shale|Lithology|Interbedded grey to grey-green siltstone and claystone, and white to light grey fine and medium sandstone.|
24252|Dooralong Shale|Relationships and boundaries|Unconformably overlies Newcastle Coal Measures, laterally equivalent in part to and overlain by Munmorah Conglomerate, Clifton Sub-Group, Narrabeen Group.|
24252|Dooralong Shale|Age reasons|Possibly late Late Permian, characterised by Protohaploxypinus reticulatis microfloral assemblage zone, of Helby (1973), Morgan (1976, 1977).|
24252|Dooralong Shale|Proposed publication|The Geology of the Gosford and Lake Macquarie 1:100 000 sheets.|
24252|Dooralong Shale|References|96/28292.|
37910|Downs Rhyodacite Member|Name source|Named after the property `The Downs' GR284662 Grattai 1:25,000 sheet.|
37910|Downs Rhyodacite Member|Unit history|Downs Rhyodacite (Opdyke et al. 2000)|
37910|Downs Rhyodacite Member|Type section locality|On a ridge crest at GR303621 Coryah 1:25,000 sheet, 4 km southeast of `Locheil Downs'.|
37910|Downs Rhyodacite Member|Extent|On the western limb and closure of the Berrygil Anticline, and on the faulted eastern limb of the same structure, 4 km southeast of Lochiel Downs (formerly Panpanboolala) homestead  at GR281651 Grattai 1:25,000 sheet.|
37910|Downs Rhyodacite Member|Thickness range|5 m|
37910|Downs Rhyodacite Member|Lithology|Unwelded red ignimbrite with quartz, feldspar and pumice fragments. The groundmass is vitric and contains shards and bubble walls.|
37910|Downs Rhyodacite Member|Depositional environment|Ignimbrite.|
37910|Downs Rhyodacite Member|Relationships and boundaries|70 m from the top of the Clifden Formation in the Darthula block.|
37910|Downs Rhyodacite Member|Age reasons|Carboniferous (Namurian).|
37910|Downs Rhyodacite Member|Comments|Named informally by Hocking (1973). Restricted to the Darthula block.|
37910|Downs Rhyodacite Member|References|HOCKING R.M. 1973. The Carboniferous Back Creek-Pound Creek sequence, southwest of Caroda, New South Wales. BSc (Hons) thesis, University of new England, Armidale (unpubl.).OPDYKE N.D., ROBERTS J., CLAOUE-LONG J., IRVING E. & JONES P.J. 2000. Base of the Kiaman: Its definition and global stratigraphic significance. Geological Society of America Bulletin 112, 1315-1341.|
24931|Drysdale Conglomerate Member|Name source|Mount Drysdale, GR 385142 Cobar 1:250 000 sheet. (SH55-14).|
24931|Drysdale Conglomerate Member|Unit history|Andrews (1913) referred to the conglomerates as the Drysdale Conglomerates (page vi) and Mount Drysdale Conglomerates (page 42). Longman and Meares (1972) included these beds in their Mt Drysdale Conglomerate.|
24931|Drysdale Conglomerate Member|Type section locality|No type section of this member has been measured due to the deformation in the member. A good section through part of the member crops out on NW/SE trending spurs near Mount Drysdale trigonometrical station. The base of the member is near the foot of the spurs on the western side of the Mount Drysdale range but the boundary itself is not exposed. The top of the member can be observed in outcrops just east of Cougar trig. station.|
24931|Drysdale Conglomerate Member|Extent|The Member is exposed in a series of isolated outcrops on ridges between Cougar (GR 385131) and Mooka (GR 383160) Trigonometrical Stations in the northwest part of the Cobar 1:250 000 sheet.|
24931|Drysdale Conglomerate Member|Thickness range|No measurement of the thickness has been made but a maximum of 300-400 m seems likely.|
24931|Drysdale Conglomerate Member|Lithology|Conglomerate, pebbly sandstone, sandstone and sandstone with minor siltstone and claystone. The pebbles and cobbles in the conglomerate are mainly quartzite, chert, sandstone and vein quartz with minor siltstone and claystone.|
24931|Drysdale Conglomerate Member|Relationships and boundaries|The member unconformably overlies the Ballast Beds. A basal conglomerate is normally present. The member is overlain by and laterally equivalent to undifferentiated Chesney Formation. This boundary is marked by a gradational decrease in grain size of the sediments.|
24931|Drysdale Conglomerate Member|Age reasons|Fossils from one locality near Mooka Trig. Station (GR 3822 1590) included Molongia capricornae McKellar and Howellella sp. Sherwin (1974b). This suggests a Late Silurian to Early Devonian age. This is in agreement with the age suggested from fossils found elsewhere in the Cobar Group. Sherwin (1974a).|
24931|Drysdale Conglomerate Member|Proposed publication|Quarterly Notes of the Geological Survey of New South Wales|
24931|Drysdale Conglomerate Member|References|GOLD0014;|
5806|Dunchurch Formation|Name source|Dunchurch property, Burraga 1:31 680|
5806|Dunchurch Formation|Unit history|Name first proposed by D. Dunnett and I. Gemuts in unpublished BSc Hons. Thesis for Sydney University in 1961.|
5806|Dunchurch Formation|Type section locality|Thompsons Creek, Burraga. Location of Type Section: Not known|
5806|Dunchurch Formation|Extent|Barraga area.|
5806|Dunchurch Formation|Thickness range|Not known|
5806|Dunchurch Formation|Lithology|Grey-green felspathic greywacke with partings of slate and chert common.|
5806|Dunchurch Formation|Fossils|Poorly preserved crinoids and brochropads.|
5806|Dunchurch Formation|Relationships and boundaries|Base - undefined, Top-base of thick grey-green slates.|
5806|Dunchurch Formation|Age reasons|Silurian-stratigraphic position.|
5806|Dunchurch Formation|Proposed publication|The Geology of the Burraga Copper Mine. Records of the Geological Survey of NSW|
5806|Dunchurch Formation|Defn approved by|Approved - copied from xerox sent by NSW Stratigraphic Nomenclature Sub-Committee|
5806|Dunchurch Formation|Name first published by|Scheibner E., 1970|
5806|Dunchurch Formation|Proposer|Bowman H.N. (after I. Gemuts)|
24937|Dundurrabin Granodiorite|Name source|Village of Dundurrabin GR 5622 2605 (Dorrigo 1:250 000).|
24937|Dundurrabin Granodiorite|Unit history|Named by Binns and others (1967) and Leitch et al (1971) but not defined.|
24937|Dundurrabin Granodiorite|Type section locality|Road cuttings on the Grafton to Ebor road just to the east of Dundurrabin, and outcrops in the Blicks River, where the road cuts the river. GR 5622 2603 Dorrigo 1:250 000.|
24937|Dundurrabin Granodiorite|Extent|A west-north-west trending body of about 45 km2 occurring 10 km northwest of Dorrigo.|
24937|Dundurrabin Granodiorite|Lithology|Predominantly coarse- to medium-grained granodiorite and adamellite which is frequently porphyritic in K-feldspar. Rare dioritic phases. Xenoliths are abundant in the coarse granodiorite and adamellite phases.|
24937|Dundurrabin Granodiorite|Relationships and boundaries|Intruded into the Moombil Beds and Brooklana Beds producing biotite-cordierite hornfels adjacent to the contacts.|
24937|Dundurrabin Granodiorite|Age reasons|Unknown but intrudes the Moombil Beds and Brooklana Beds, both of which are postulated to be Late Palaeozoic.|
24256|Dungay Group|Identifying features|The group consists of the Kullatine Formation, Majors Creek Formation and Boonanghi beds. The name is taken from Dungay Creek which drains a large portion of the northern part of the Parrabel Anticline. It is a tributary of the Mackay River at 31o07'S, 152o35'E, west of Kempsey. There are excellent exposures in the creek and in cuttings on the road beside the creek. The base of the Boonanghi beds is not exposed. According to Northcott (1973), in an unpublished thesis (in the University of New England library), the top of Kullatine Formation is an erosion surface which he called the Sebastopol Disconformity. That name has been used by Korsch and Harrington (1981) in their Figure 5 (Column 7) and their page 215 (Column 1). The Yessabah Limestone is above the disconformity and is of Early Permian age. The Dungay Group is thought to be entirely Late Carboniferous, but the Boonanghi beds might be older. The Majors Creek and Kullatine formations both contain Levipustula levis which is Late Carboniferous. The group makes up most of the sequence in the Parrabel Anticline as shown on the 1:500 000 and 1:250 000 geological maps published by the NSW Geological Survey.|
24256|Dungay Group|Proposed publication|Was named informally by R.J. Korsch and H.J. Harrington in a paper entitled "Stratigraphic and structural synthesis of the New England Orogen", J. Geol. Soc. Aust., Vol. 28, page 215 column 1, 1981.|
24256|Dungay Group|First Reference|81/21750|
24256|Dungay Group|Proposer|Harrington H.J., Korsch R.J.|
24258|Dunhill Bluff Limestone Member|Identifying features|The Dunhill Bluff Limestone Member was known previously as the 'mixed fauna' unit (Webby 1969). In the type section on Dunhill Bluff (GR 753814*) the member is 24.5 m thick. Above the gradational contact with the underlying Taplow Limestone Member, the sequence is thin-bedded, and comprises some 6 m of grey skeletal wackestones with thin shale partings. A small fault in the type section disrupts the top of this sequence but is unlikely to be responsible for loss of more than 1 m of beds.  The 12 m thick succession above the fault exhibits marked colour change from grey to orange-brown, and increase in calcareous siltstone content. The beds are thin bedded alternting skeletal packstones, wackestones and calcareous siltstones with a varied shelly fauna. The succeeding 4 m of sequence contains a small bioherm and a varied coral and stromatoporoid fauna. The remaining, uppermost 4.5 m of the Dunhill Bluff Limestone Member comprises alternating thin bedded 'platy' skeletal wackestones with shally partings and thicker trilobite-rich packstones. The thinner bedded skeletal wackestones at the top are in relatively sharp contact with overlying, massive bedded lime mudstones and fine grainstones of basal Transmission Limestone Member. Like the other subdivisions of the Fossill Hill Limestone, the Dunhill Bluff Limestone Member has been mapped as a continuous thin-bedded unit with rich and varied faunal and floral associations.  (*Canowindra 1:50 000 sheet 8630 I & IV, edit 1 (1978).|
24258|Dunhill Bluff Limestone Member|Proposed publication|Stratigraphy of the Cliefden Caves Limestone Group (Upper Ordovician) central NSW. J. geol. Soc. Aust.|
24258|Dunhill Bluff Limestone Member|Proposer|Webby B.D., Packham G.H.|
39340|Edithvale Formation|Name source|Edithvale homestead, 10km ESE of Weethalle.|
39340|Edithvale Formation|Unit history|Synomyn: Part of the Cocoparra Group.|
39340|Edithvale Formation|Constituents|None.|
39340|Edithvale Formation|Geomorphic expression|Forms low ridges.|
39340|Edithvale Formation|Type section locality|In low-lying hills, west of Weja Rd between Edithvale HS and Mountain View HS between AMG473790,6247566 and 474305,6246279.|
39340|Edithvale Formation|Description at type locality|Medium-thick bedded, poorly sorted pebbly sandstone with minor thick beds of pebble-cobble polymictic conglomerate.|
39340|Edithvale Formation|Extent|In core of Narriah Syncline.|
39340|Edithvale Formation|Thickness range|>200m.   The top of the unit isn't exposed so thickness can't be accurately estimated.|
39340|Edithvale Formation|Lithology|Medium-thick bedded, poorly sorted pebbly sandstone with minor thick beds of pebble-cobble polymictic conglomerate. Pebbles of vein quartz, quartzite, siltstone, chert and ?volcanics often show imbrication.|
39340|Edithvale Formation|Depositional environment|High energy braided fluvial system.|
39340|Edithvale Formation|Fossils|None found.|
39340|Edithvale Formation|Relationships and boundaries|Conformably overlies the Hazeldene Sandstone (nov.). No overlying units, as it forms the core of a syncline.|
39340|Edithvale Formation|Age reasons|Late Devonian, based on similarity with better-dated sequences elsewhere in NSW.|
39340|Edithvale Formation|Correlations|Possibly Rankin Formation (Mailman Gap Member?).|
39340|Edithvale Formation|Proposed publication|Explanatory Notes to accompany the Cargelligo 1:250 000 geological sheet|
39340|Edithvale Formation|Comments|Has a moderate and speckled U,Th,K radiometric response. The magnetic response is slightly elevated near its base.|
24260|Ednas Gneiss|Name source|Taken from Ednas Tank (GR 6000 4040 Redan 1:25 000 sheet).|
24260|Ednas Gneiss|Unit history|Incorporated in undifferentiated Thackaringa Group by Willis et al. (1983). Part of "Redan gneiss" of Rayner (1949) and part of "Redan rock unit association" of Corbett (1981).|
24260|Ednas Gneiss|Type section locality|No continuous section is available, but an incomplete type section is nominated between GR 550362 (near base) and GR 568405 (top) (Redan 1:25 000 sheet). Reference sections are nominated between GR 635358 and GR 660362 (Redan 1:25 000 sheet) and between GR 731435 and GR 725443 (Kinalung 1:25 000 sheet).|
24260|Ednas Gneiss|Description at type locality|Ednas Gneiss consists mostly of albite rich rock types. The most distinctive type is an albite-quartz-magnetite rock or gneiss. This rock exhibits layering on a scale of several cm to several 10's of cm. The layering is mainly defined by concentrations of magnetite and was interpreted by Corbett (1981) as bedding. This mineralogical layering imparts a gneissic appearance to the rock, hence the term "Gneiss". The rock consists of albite and quartz in various proportions, plus 5-10% magnetite. In outcrop the rock is typically stained reddish by secondary iron oxides. Ednas Gneiss also contains substantial amounts of more leucocratic albite-quartz (+/- magnetite) rocks, gradational in character to the gneissic rock described above. Also present are small amounts of albite-quartz-amphibole-magnetite rock, identical with that which characterises Redan Gneiss. Minor metasedimentary composite gneiss and very minor amphibolite are present. Quartz-magnetite rocks are known only north of Menindee Tank (GR 739420 Kinalung 1:25 000 sheet).|
24260|Ednas Gneiss|Extent|The formation crops out very poorly, but is inferred to extend across the central part of the Redan 1:25 000 sheet, from west to east, and onto the lower part of the Kinalung 1:25 000 sheet. This formation wraps around the Redan Gneiss in the Redan Antiform.|
24260|Ednas Gneiss|Thickness range|Outcrop width ranges from about 2 to 2.5 km on the northern side of the Redan Antiform, where magnetic trends imply no major structural reversals. Allowing for non-vertical dip and small scale internal folding, true width might be about 1 km.|
24260|Ednas Gneiss|Relationships and boundaries|The base is defined by a change from a predominance of amphibole-bearing albite rich rocks (Redan Gneiss) to a predominance of magnetite bearing albite rich rocks (Ednas Gneiss). The basal part of Ednas Gneiss corresponds with a linear magnetic high, on the northern limb of the Redan Antiform. The top of Ednas Gneiss is defined by an increase in the abundance of metasediments or metasedimentary composite gneiss and/or a decrease in the  abundance of albite-quartz-magnetite gneiss. The upper part of Ednas Gneiss corresponds with a particularly strong linear magnetic high.|
24260|Ednas Gneiss|Age reasons|Part of Proterozoic Willyama Supergroup - similarity of rock types, no observed unconformtiy.|
24260|Ednas Gneiss|References|83/23842|
25893|Ellenden Granite|Name source|Mount Ellenden, GR 249661 (Canberra 1:250 000 sheet).|
25893|Ellenden Granite|Type section locality|The Ellenden Granite crops out along the Bungendore-Tarago road, characterised by rounded tor-like outcrops. Fresh grey granite is exposed in a cutting about 100 m north of the bridge over Deep Creek 10 km northeast of Bungendore. Fresh pink granite occurs by the roadside about 15 km from Bungendore (at GR 310028, Braidwood 1:100 000 sheet). Both equigranular and porphyritic phases are present, but not in situ.|
25893|Ellenden Granite|Extent|The main mass of granite crops out over about 150 km2 in the vicinity of Mount Ellenden. A few smaller bodies, separate from the main part of the intrusion, crop out around the margins of the intrusion.|
25893|Ellenden Granite|Lithology|Pink and grey medium to coarse hornblende biotite adamellite and granodiorite. Satellitic bodies of porphyritic granite occur near the eastern margin of the main mass. Aplite and dolerite dykes occur within the intrusion near its margins. Aplite dykes and phyllite inclusions in weathered coarse "granite" are well exposed in a railway cutting at GR 318026. Dolerite dykes can be seen in Emu Flat Creek, close to the railway line, at GR 337024.|
25893|Ellenden Granite|Relationships and boundaries|The granite intrudes Ordovician metasediments.|
25893|Ellenden Granite|Age reasons|It is regarded (Felton and Huleatt, 1975) as being the same age as the nearby Boro and Braidwood Granites, which have similar field and petrographic characteristics. The Boro Granite has been dated at 390 m.y. and the Braidwood Granite at 385 m.y. (Evernden and Richards, 1962) (Early Devonian).|
25893|Ellenden Granite|Proposer|First used on Canberra 1:250 000 geological sheet (2nd edition) (Best et al. 1964); not defined.|
37298|Ermelo Pyroclastics|Name source|Ermelo homestead GR431895 Terry Hei Hei 1:50,000 sheet|
37298|Ermelo Pyroclastics|Unit history|Ermelo Andesite Tuff (McKelvey & White 1964)Ermelo Dacite Tuff (Chesnut 1971)Ermelo Pyroclastics (Opdyke et al. 2000)|
37298|Ermelo Pyroclastics|Geomorphic expression|Cliff-forming in thicker parts of the unit.|
37298|Ermelo Pyroclastics|Type section locality|The type section was designated 'in rocky bluffs 2 miles [2.5 km] west of Ermelo homestead' (McKelvey 1968), 2 km north-northeast of Derra Gap (GR398874 Terry Hei Hei 1:50,000 sheet).|
37298|Ermelo Pyroclastics|Extent|The main outcrops are within fault blocks on the eastern limb of the Rocky Creek Syncline around Caroda, and in a belt extending northwards to the closure of the syncline; extensive outcrops are present in the vicinity of Derra Gap (GR398874 Terry Hie Hie 1:50,000 sheet). Others are between Caroda (GR458759 Eulowrie) and Slaughterhouse Pinnacle (GR389072 Gravesend 1:50,000 sheet) ; in a northwest-trending belt between GR342866 and 326888 (Terry Hie Hie 1:50,000 sheet) north of Montrose state Forest (McKelvey 1968); and in two belts on the faulted northwestern limb of the syncline near Moorabool (GR345091 Gravesend 1:50,000 sheet).|
37298|Ermelo Pyroclastics|Thickness range|30 m in type area but greater than 160 m  between GR402881 to 392888 Terry Hie Hie 1: 50,000 sheet|
37298|Ermelo Pyroclastics|Lithology|Crystal-rich, coarse to occasionally fine, andesitic to dacitic pyroclastic. It contains occasional lapillae, ash-rich siltstone. Minor cross bedding and rounded clasts up to cobble size are present in some localities. Constituents include abundant zoned and slightly abraded feldspar, less abundant, resorbed to angular quartz, hornblende, biotite, rare augite and opaque minerals.|
37298|Ermelo Pyroclastics|Depositional environment|Ignimbritic to partially resedimented.|
37298|Ermelo Pyroclastics|Relationships and boundaries|Conformably overlies the Spion Kop Conglomerate and in a few areas disconformably overlies the Caroda Formation. It is probably conformably overlain by the Clifden Formation.|
37298|Ermelo Pyroclastics|Age reasons|Carboniferous (Namurian)  SHRIMP U-Pb (SL13) 321.3 +/- 3.2 Ma (SL13) (Opdyke et al. 2000); K-Ar hornblende 319 +/- 5 Ma (J. Roberts unpublished data).|
37298|Ermelo Pyroclastics|Comments|The term pyroclastics is substituted because geochemical work (Wang 1999) indicates a composition varying from predominantly andesitic to dacitic and because the unit is partly resedimented.|
37298|Ermelo Pyroclastics|References|CHESNUT W.S. 1971. Inverell 1:250,000 Geological Series Sheet SH 56-5. Geological Survey of NSW, Sydney.MCKELVEY B.C. 1968. Geological Map of New England 1:100,000, Bangheet Sheet (No. 280) with marginal text. The University of New England, Armidale, NSW, Australia.MCKELVEY B.C. & WHITE A.H. 1964. Geological Map of New England 1:100,000 Horton Sheet (No. 290), with marginal text. The University of New England, Armidale, NSW, Australia.OPDYKE N.D., ROBERTS J., CLAOUE-LONG J., IRVING E. & JONES P.J. 2000. Base of the Kiaman: Its definition and global stratigraphic significance. Geological Society of America Bulletin 112, 1315-1341.|
6437|Excelsior Porphyry Member|Name source|Synonym for Burraga Copper Mine.|
6437|Excelsior Porphyry Member|Unit history|Member of the Lovetts Form.|
6437|Excelsior Porphyry Member|Type section locality|Type area: Burraga Copper Mine. Location of Type Section: Burraga Copper Mine, Burraga 1:31680  517032.|
6437|Excelsior Porphyry Member|Extent|East of Burraga. Restricted to lens in Burraga Copper Mine.|
6437|Excelsior Porphyry Member|Thickness range|a) At type section: 20 m.  B) Maximum known: 40m.|
6437|Excelsior Porphyry Member|Lithology|Quartz-feldspar porphyry.|
6437|Excelsior Porphyry Member|Relationships and boundaries|Basal lithology of the Lovetts Formation in the Burraga Copper Mine.|
6437|Excelsior Porphyry Member|Age reasons|Silurian - Stratigraphic position.|
6437|Excelsior Porphyry Member|Defn approved by|copied from xerox sent by NSW Stratigraphic Nomenclature Committee|
6504|Fairy Meadow Limestone Member|Name source|Fairy Meadow Creek, GR 367035 Braidwood 1:100 000 sheet.|
6504|Fairy Meadow Limestone Member|Unit history|The limestones at Mount Fairy were referred to collectively by Carne and Jones (1919) as the "Fairy Meadow limestones". These limestones are now subdivided on lithological grounds, the name Sandhills Creek Limestone Member (Felton and Huleatt, 1975) being applied to the principal limestone/dolomite outcrops along Sandhills Creek and Fairy  Meadow Creek. The term Fairy Meadow Limestone Member is here applied to the smaller unit described above.|
6504|Fairy Meadow Limestone Member|Type section locality|In Fairy Meadow Creek as above. 10 m of limestone is exposed.|
6504|Fairy Meadow Limestone Member|Extent|The main outcrop of the unit is in Fairy Meadow Creek at GR 367044, Braidwood 1:100 000 sheet. Two small outcrops 500 m to the east may also belong to the unit.|
6504|Fairy Meadow Limestone Member|Thickness range|10 m at the type section.|
6504|Fairy Meadow Limestone Member|Lithology|Finely laminated micrite.|
6504|Fairy Meadow Limestone Member|Relationships and boundaries|The unit appears to be a lens or discontinuous horizon of limestone enclosed by siltstone and tuffaceous arenite. Boundaries of the units, where exposed, are sharp.|
6504|Fairy Meadow Limestone Member|Age reasons|The age of the De Drack Formation is Late Silurian, based on the identification of Monograptus(?)bohemicus by Strusz and Nicoll (1973). The Fairy Meadow Limestone is therefore also Late Silurian. The limestone itself is unfossiliferous.|
6504|Fairy Meadow Limestone Member|Proposed publication|Felton E.A. and Huleatt M.B. 1975. Geology of the Braidwood 1:100 000 Sheet. Geological Survey NSW, Sydney.|
6504|Fairy Meadow Limestone Member|References|01/31634; 73/015.|
6504|Fairy Meadow Limestone Member|Parent|De Drack Formation|
24609|Farmers Creek Formation|Name source|Farmers Creek, Lithgow Valley|
24609|Farmers Creek Formation|Constituents|Katoomba Coal Member, the Burragorang Claystone Member and the Middle River Coal Member (at the base).|
24609|Farmers Creek Formation|Type section locality|(1) Location - Elecom Lithgow-Newnes DDH31 (221925m E, 1310965 m N, Lithgow 1:50 000 sheet, 8931-111).  (2) Repository - Elecom core store, Lithgow.  Reference Section: Brown Gap, GR 158600, Hampton 8930-IV.|
24609|Farmers Creek Formation|Extent|Western Coalfield. Lithgow and Bungleboori 1:50 000 sheets. Equivalent lithological unit known in the Ulan and Putty area. Also, occurs on parts of the Hampton, Katoomba, Glen Davis and Glen Alice sheets.|
24609|Farmers Creek Formation|General description|The Katoomba Coal Member is not always the topmost coal. The unit outcrops in the Lithgow Brickpit and at Browns Gap.|
24609|Farmers Creek Formation|Thickness range|(1) Type section - from 202.24 m to 222.30 m. Thickness 20.06 m.  (2) Maximum recorded - 97 m.|
24609|Farmers Creek Formation|Lithology|Claystone, carbonaceous shale, coal, mudstone, siltstone, sandstone, siliceous claystone, oil shale.|
24609|Farmers Creek Formation|Relationships and boundaries|Overlain with regional unconformity by the Caley Formation of the Narrabeen Group. Conformably underlain by the Gap Sandstone. In the Ulan area this unit is in places almost completely eroded by the overlying Narrabeen Group sandstones.|
24609|Farmers Creek Formation|Proposed publication|Australian Coal Geology|
24609|Farmers Creek Formation|Proposer|Bembrick C.S.|
