Stratno | Stratigraphic Name | Category | Contents | Last update 
21654|Dhunganda Formation|Category|2|
21654|Dhunganda Formation|Defn approved by|Brakel A.T./Haines P.W.|
21654|Dhunganda Formation|Reserved? Yes/No|Yes|
21655|Dhupuwamirri Member|Name source|Dhupuwamirri Creek, a west-flowing fresh-water tributary of the Gulbuwangay River. The upper reaches of this creek cross-cut the member near AMG NF630900, at the northern tip of the Mitchell Range, Arnhem Bay 1:250 000 scale mapsheet area. Dhupuwamirri outstation (NF430995) lies to the south on Radalngarrmirri Creek.|
21655|Dhupuwamirri Member|Unit history|Previously undifferentiated Fagan Volcanics. Equates roughly to the informal "members C and D" of Plumb and Roberts (1992).|
21655|Dhupuwamirri Member|Geomorphic expression|Igneous units form recessive valleys adjacent to the more resistant ridges of the sedimentary units. Outcrop areas are typically highly vegetated.|
21655|Dhupuwamirri Member|Type section locality|In Blue Mud Bay, outcrop in high-relief areas has been deeply incised by tributaries of the Koolatong River and many complete sections exist. Unfortunately, these are difficult to access without a helicopter. The type section follows the upper part of the river near latitude 13o30', longitude 135o30' between the lower boundary stratotype at NF550540 and the top boundary stratotype at NF540490. It comprises relatively abundant intrusive and hybrid rocks. Reference localities: Reference locality 1: A creek section at about NF580470 (Blue Mud Bay), which comprises a more diverse sedimentary-dominated succession than the type section. Reference locality 2: Easily accessible, but incomplete, outcrop adjacent to the Gove-Bulman road near NF600880 (Arnhem Bay) is representative of the local volcanic rocks.|
21655|Dhupuwamirri Member|Extent|Outcrop occurs in two distinct areas in the northern and southern parts of the Mitchell Range, in both Arnhem Bay and Blue Mud Bay 1:250 000 scale mapsheet areas. The areas are separated by a considerable distance (~30 km).|
21655|Dhupuwamirri Member|Thickness range|300-550 m|
21655|Dhupuwamirri Member|Lithology|Sheet-like bodies of undeformed to mildly deformed porphyritic K-feldspar-quartz-albite rhyolite, locally associated with mafic igneous and hybrid rocks, and volcaniclastic and sedimentary rocks. Felsic igneous bodies are locally flow-banded and autoclastic and are sometimes associated with peripheral peperite breccia. Sedimentary units comprise white to maroon, fine- to medium-grained, thin- to thick-bedded, lithic sandstone, interbedded with massive to poorly-bedded, red-brown, micaceous and sandy mudstone. Sandstones are trough cross-bedded or rippled with locally common mudclasts. Bedded mudstones are rippled, wavy bedded, with shrinkage cracks and synsedimentary deformation structures. Volcaniclastic rocks include hyaloclastite and autoclastite breccia. All rock-types are locally sheared.|
21655|Dhupuwamirri Member|Depositional environment|Sedimentary facies: shallow-water, low- to moderate-energy setting, perhaps fan-delta to fluvial. Igneous rocks: interpreted as flows and shallow sillts.|
21655|Dhupuwamirri Member|Relationships and boundaries|Lies conformably between the sandstone-mudstone sequence of the Sheridan Member and the quartzose sandstones of the Parsons Range Group (Mattamurta Sandstone). A peperitic breccia is locally developed at the base of the lower felsic igneous unit of this member. In the southern part of the Mitchell Range, the upper contact is generally very sharp and is interpreted as a sequence (chronostratigraphic) boundary. The rock-type directly underlying the uniform medium-grained quartzose Mattamurta Sandstone varies considerably along strike, to include red-brown mudstone, lithic sandstone and igneous rocks. This variation is interpreted to be related to rapid lateral transitions in sedimentary facies, probably in response to emplacement of intrusive igneous bodies in the subsurface. Unfortunately, discontinuous outcrop does not allow this boundary to be traced into the northern part of the Mitchell Range where a similar type of boundary is not readily discernable. A lithostratigraphic boundary is mapped there, dividing igneous rock (Dhupuwamirri Member) from mudstone or sandstone (Mattamurta Sandstone). This boundary potentially occupies a marginally different chronostratigraphic position to the boundary in the south.|
21655|Dhupuwamirri Member|Age reasons|Palaeoproterozoic (Statherian). Well constrained by single grain SHRIMP U-Pb geochronological techniques at ~1710 Ma (Rawlings and others, in prep.). The rhyolite porphyry sample used was collected from outcrop at NF544516.|
21655|Dhupuwamirri Member|Correlations|Rawlings and others (in prep.) and Rawlings (1994) suggest correlation with the upper parts of the Tawallah and Katherine River Groups in the southern and western McArthur Basin respectively. More locally, it correlates to felsic igneous successions of the Spencer Creek Group in northeastern Arnhem Bay and tentatively with the Gadabara Volcanics in the eastern Blue Mud Bay mapsheet area. These correlations are based on geochemical, petrological, lithostratigraphic and geochronological constraints, and the physical form of igneous units.|
21655|Dhupuwamirri Member|Proposed publication|Arnhem Bay-Gove 1:250 000 Geological Map Series, Northern Territory, National Geoscience Mapping Accord, Explanatory Notes (Rawlings and others, in prep.).|
21655|Dhupuwamirri Member|Apprdate|16-MAR-1955|
21655|Dhupuwamirri Member|Category|2|
21655|Dhupuwamirri Member|Defn approved by|Brakel A.T./Haines P.W.|
21655|Dhupuwamirri Member|Reserved? Yes/No|Yes|
30418|Diamond Creek Volcanics|Name source|From Diamond Creek, in KATHERINE, which intersects the volcanic rocks around lat. 14o17?S, long. 133o04'E.|
30418|Diamond Creek Volcanics|Unit history|The name Diamond Creek Member was introduced without formal definition by Ruker (1959) to describe a sequence of dolostone, sandstone, conglomerate and basic volcanics in WATERHOUSE - one of three members in the Kombolgie Formation. Randal (1963) introduced the Diljin Hill Formation to encompass the sequence overlying the Kombolgie Formation, and included the Diamond Creek Member in the Diljin Hill Formation. Walpole and others (1968) abandoned the Diljin Hill Formation and raised all three members within it to formation status. The oldest of these, the Diamond Creek Formation, was equated with the Cottee Formation, Shadforth Sandstone and McCaw Formation of Roberts & Plumb (1965) in MOUNT MARUMBA. Furthermore, it consists of two distinct units: a lower unit of dolostone, sandstone, conglomerate and probable fine-grained siliciclastic rocks directly comparable to the McCaw Formation, and an upper unit of vesicular basic lavas and associated pyroclastic rocks. The lower unit is here mapped as McCaw Formation, and the upper unit formally defined as Diamond Creek Volcanics. This is a more restricted use of the term than Ruker?s (1959) original conception.|
30418|Diamond Creek Volcanics|Geomorphic expression|Recessive; poorly exposed, in valleys.|
30418|Diamond Creek Volcanics|Type section locality|Adjacent to West Branch (Creek); base at lat. 14o11.4'S, long. 133o10.6'E (GR LE039304), top about 1 km southeast at lat. 14o11.5'S, long. 133o11.1'E (GR LE044299). The outcrop belt extending northeastward for 5 km from the type section contains the best exposures of the unit and is a reference area.|
30418|Diamond Creek Volcanics|Extent|Waterhouse Syncline in northeastern KATHERINE and in adjacent parts of URAPUNGA.|
30418|Diamond Creek Volcanics|Thickness range|230 m in type section; 100 m near Waterhouse Falls (lat. 14o27.5'S, long. 133o8'E); absent in southwestern WATERHOUSE 1:100 000 sheet area.|
30418|Diamond Creek Volcanics|Lithology|Vesicular and amygdaloidal basic lavas (some autobrecciated) dominate. Tuff, fine- to coarse-grained volcaniclastic sandstone and coarse-grained lithic sandstone form minor intercalations. The lava, tuff and/or volcaniclastic sandstone locally also occur in breccia. The rocks are pervasively altered and weathered, and due to the relatively high contents of hematite (and limonite), colours range mostly between brick red, brown-red, red-brown and brown-grey. Original composition of the volcanic rocks is thought to range from andesite to basalt.|
30418|Diamond Creek Volcanics|Depositional environment|Terrestrial to subaqueous environments.|
30418|Diamond Creek Volcanics|Relationships and boundaries|Base of formation is at base of lowest volcanic rock (generally vesicular lava) above conglomerate and sandstone of the McCaw Formation. Outcrop is poor, the contact is rarely exposed, and the boundary is therefore generally drawn from aerial photographs, corresponding to a change to a more uniform, darker photopattern and colour. The contact is concordant and probably conformable. The top of the formation is at change from basic volcanics to sandstone of the Gundi Sandstone. The contact is sharp and probably unconformable, and the Gundi Sandstone locally rests directly on Kombolgie Formation.|
30418|Diamond Creek Volcanics|Age reasons|Statherian Period of Palaeoproterozoic. The age is constrained only by the 1830 Ma age for parts of the underlying Edith River Group, and by the 1710 Ma age for the overlying West Branch Volcanics. The actual age is likely to be much closer to that of the West Branch Volcanics, as Diamond Creek volcanism appears to be an early phase of the activity which culminated in extrusion of the West Branch Volcanics.|
30418|Diamond Creek Volcanics|Correlations|Upper Tawallah Group in central McArthur Basin, in part, particularly the Settlement Creek/Gold Creek Volcanics.|
30418|Diamond Creek Volcanics|References|RANDAL, M.A., 1963 - KATHERINE, NT, 1:250 000 geological series. Bureau of Mineral Resources, Explanatory Notes, SD53-9.
RUKER, R., 1959 - The geology of the Diljin Hill, Black Cap, Waterhouse West and Canopy Rock West areas, Northern Territory. Bureau of Mineral Resources, Australia, Record 1959/67.
ROBERTS, H.G., & PLUMB, K.A., 1965 - MOUNT MARUMBA, NT, 1:250 000 geological series. Bureau of Mineral Resources, Explanatory Notes, SD53-6.
WALPOLE, B.P., CROHN, P.W., DUNN, P.R., & RANDAL, M.A., 1968 - Geology of the Katherine-Darwin Region, Northern Territory. Bureau of Mineral Resources, Australia, Bulletin 82, 304 pp.|
24608|Dirty Water Metamorphics|Name source|Dirty Water Billabong (GM 678236) ;on the Koolpinyah 1:100 000 Sheet.|
24608|Dirty Water Metamorphics|Unit history|Referred to as the Fish Creek Schists (informal) by R J Perring and L J Farra 1980 - EL1642 - Woolner, second annual report, Geopeko Limited. Northern Territory Department of Mines and Energy, Company Report 81/30 (unpublished). I S Williams and W Compston, 1983 - Ion microprobe U-Pb dating of zircons from granitoids recovered in core drill holes P4-10, P11-1, P12-11 and P14-1, Woolner, Northern Territory. In Mobil Energy Minerals Australia, 1983 - Annual report for EL3478 Woolner. Northern Territory Department of Mines and Energy, Company Report 83/231 (unpublished).|
24608|Dirty Water Metamorphics|Type section locality|An approximately 800 m thick sequence of schist and gneiss as intersected in the following drill holes which form a composite section at the depths indicated; DDH P1-S1 (56-296 m), DDH P1-S2 (71-156 m), DH P1-6 (45-68 m) and DH P1-2 (46-48 m), drilled by Geopeko Limited. Type lithologies are presented by core from DDH P1-S1 and DDH P1-S2. The location of the drill holes is abetween co-ordinates GM604337 and GM613337. Core is stored at the Northern Territory Department of Mines and Energy Core Library, Darwin.|
24608|Dirty Water Metamorphics|Extent|In the northeastern part of the Koolpinyah sheet area (sheet 5173) the unit is non-outcropping and concealed by 50 m to 70 m of Mesozoic and Cainozoic sediments.|
24608|Dirty Water Metamorphics|Thickness range|Approximately 800 m. Lower Unit +500 m; Upper Unit .270 m.|
24608|Dirty Water Metamorphics|Lithology|Lower Unit: (Apd1): Quartz feldspar-biotite gneiss; quartz-feldspar-mica gneiss; subordinate meta-arkose, hornblende-biotite schist and quartzite.  Upper Unit: (APd2): Chlorite-quartz-calcite schist; graphitic mica-quartz-calcite schist; subordinate magnetite-chlorite-quartz+/-calcite schist, hornblende-biotite schist, quartz-chlorite schist, banded magnetite pyrite metaquartzite, dolomite, quartzite.|
24608|Dirty Water Metamorphics|Relationships and boundaries|Lower unit unconformably overlies the Woolner Granite. Upper unit is conformable and transitional with lower unit. Both are unconformably overlain by the Mount Partridge Group.|
24608|Dirty Water Metamorphics|Age reasons|Archaean to Early Proterozoic. Reasons: 1) The Woolner Granite is Archaean (a date of 2675 +/- 14 m.y.) was determined using U/Pb isotopic ratios in zircon by Williams and Compston 1983); 2) The Mount Partridge Group is part of the Early Proterozoic sediments of the Pine Creek Geosyncline.|
24608|Dirty Water Metamorphics|Proposed publication|Koolpinyah Explanatory Notes (Northern Territory Geological Survey)|
24248|Don Creek Sandstone|Name source|From Don Creek, which drains part of the eastern Carrara 1:100 000 Sheet area (Sheet 6460), Northern Territory.|
24248|Don Creek Sandstone|Unit history|Formerly an unnamed sandstone member within the Carrara Range Formation (now Group) of Smith & Roberts (1963).|
24248|Don Creek Sandstone|Type section locality|South of the Carrara Range. The base is at grid ref. 833292, and the top is at grid ref. 835301. It consists of 420 m of pebbly quartz sandstone.|
24248|Don Creek Sandstone|Extent|Scattered outcrops along the southern margin of the Carrara Range, in Carrara; total outcrop of about 10 km2.|
24248|Don Creek Sandstone|Lithology|Massive, medium to coarse sandstone with scattered quartz granules and pebbles. Cross-bedded, irregularly silicified.|
24248|Don Creek Sandstone|Relationships and boundaries|Basal formation of the Carrara Range Group. Overlies Murphy Metamorphics, probably  with angular unconformity - contact is a distinct metamorphic and structural discontinuity. Overlain conformably by Mitchiebo Volcanics - boundary is marked by abrupt lithological change, from sandstone to basalt or trachyte.|
24248|Don Creek Sandstone|Age reasons|Proterozoic, Carpentarian - correlated with sequences of known Carpentarian age by Plumb & Derrick (1975) and Hutton & Sweet (1982, in press).|
24248|Don Creek Sandstone|Defn approved by|Brakel A.T. (subject to Hutton & Sweet reference details being entered when available)|
24248|Don Creek Sandstone|Defn Reference|83/23538|
21680|Donydji Group|Name source|Donydji outstation (AMG NF510748), Arnhem Bay 1:250 000 scale map sheet area.|
21680|Donydji Group|Unit history|The formations which now collectively make up the Donydji Group were informally referred to by Crohn (1956) as the "Mitchell Range" and "Cypress Creek Formations". This package of stratigraphy was later revised by Dunnet (1965) to include two new subdivisions, the "Ritarango beds" and Fagan Volcanics. These were subsequently formalised by Plumb and Roberts (1992).|
21680|Donydji Group|Constituents|In ascending order; Dhunganda Formation, Ritarango Formation and Fagan Volcanics. Dhunganda Formation (new name) and Ritarango Formation (revised name) are new subdivisions of the "Ritarango beds" of Plumb and Roberts (1965). Fagan Volcanics were named by Dunet (1965) and formalised by Plumb and Roberts (1992).|
21680|Donydji Group|Geomorphic expression|Sandstone-dominated formations form resistant and upstanding ridges, while the igneous-mudstone-volcaniclastic association is typically recessive.|
21680|Donydji Group|Type section locality|Type localities and reference areas as defined for each constituent formation.|
21680|Donydji Group|Extent|Small area bordering on southern Arnhem Bay and northern Blue Mud Bay 1:250 000 scale map sheet areas; comprises almost the entire Mitchell Range.|
21680|Donydji Group|Thickness range|2000-3000 m|
21680|Donydji Group|Lithology|Strongly to mildly deformed lithic to quartzose sandstone and conglomeratic sandstone, felsic and mafic igneous rocks, volcaniclastic rocks, and mudstone.|
21680|Donydji Group|Depositional environment|Ranges from fluviatile to shallow- and moderate-depth water for the sedimentary facies; igneous rocks are volcanic and intrusive.|
21680|Donydji Group|Relationships and boundaries|Probably unconformably overlies the metamorphic and granitic rocks of the Mirarrmina Complex and is in turn conformably overlain by the arenaceous rocks of the Parsons Range Group.|
21680|Donydji Group|Age reasons|Palaeoproterozoic (Statherian). The maximum age is poorly constrained by an inferred age of ~1870 Ma for the underlying Mirarrmina Complex (based on correlation with Bradshaw Complex in eastern Arnhem Bay/western Gove mapsheet areas; Plumb and Roberts, 1992). Most likely correlation of the basal part of the sequence according to Rawlings (1994) is with the lower Tawallah Group (see correlatives), suggesting the maximum age is ~1800 Ma or slightly younger. The minimum age of the Donydji Group is well constrained by ~1710 Ma ages for concordant igneous units at the top of the group (Maidjunga and Dhupuwamirri Members of the Fagan Volcanics; Rawlings and others, in prep.).|
21680|Donydji Group|Correlations|Rawlings (1994) first attempted regional correlation of the Donydji Group based on geochemical, petrological, lithostratigraphic and geochronological constraints, and the physical form of igneous units. The Donydji Group as an entity equates stratigraphically to parts of the Tawallah and Katherine River Groups in the southern and western parts of the McArthur Basin respectively. The upper part (Fagan Volcanics) correlates with the Spencer Creek Group in northwestern Gove 1:250 000 mapsheet area and tentatively with the Gadabara Volcanics in eastern Blue Mud Bay. Conversely, the lower part (Dhunganda Formation) may well correlate with the upper Groote Eylandt Group, depending on the difference in age between the Dhunganda and Ritarango Formations and Fagan Volcanics.|
21680|Donydji Group|Proposed publication|Arnhem Bay-Gove 1:250 000 Geological Map Series, Northern Territory, National Geoscience Mapping Accord, Explanatory Notes (Rawlings and others, in prep.).|
21680|Donydji Group|Comments|The Donydji Group is readily distinguishable from the Mirarrmina Complex below and Parsons Range Group above. It has a distinctive association of igneous and sedimentary rocks and structural characteristics which enables it to be differentiated as an entity. Similarly, there is enough internal variation to warrant subdivision into the component formations. The lower two formations are apparently divided by a significant structural and sedimentological break, but are contiguous with the overall tectonic evolutionary trend. This break is thought to have local significance but is subtle in a regional sense.|
21680|Donydji Group|Category|2|
21680|Donydji Group|Defn approved by|Brakel A.T./Haines P.W.|
21680|Donydji Group|Proposer|Rawlings D.J.|
21680|Donydji Group|Reserved? Yes/No|Yes|
38037|Drummond Formation|Name source|From Mount Drummond, a prominent hill at the southern margin of the Carrara Range, at latitude 18o42'S longitude 137o36'E (within MOUNT DRUMMOND).|06/FEB/12
38037|Drummond Formation|Unit history|Mapped as undifferentiated sandstone within the 'Carrara Range Formation' and 'Bluff Range beds' (both superseded) by Smith and Roberts (1963) on the first edition MOUNT DRUMMOND sheet; mismapped as Constance Sandstone in places on that map; subsequently mapped as part of the now superseded lower Musselbrook Formation (units Pmb1b to Pmb1f on the first edition Carrara Range Region 1:100 000 sheet; Sweet 1984).|06/FEB/12
38037|Drummond Formation|Constituents|Four informal members recognised in the type area; identified from oldest to youngest as Pmd1 to Pmd4.|06/FEB/12
38037|Drummond Formation|Geomorphic expression|Forms many of the higher ridges and intervening valleys throughout the Carrara Range; low hills in northern outcrops.|06/FEB/12
38037|Drummond Formation|Type section locality|Across a series of strike ridges in the northwestern Carrara Range, from south to north: base at 18o37.3'S, 137o28.0'E (760262E 7939244N); top is at 18o36.8'S, 137o28.0'E (760275E 7940166N).|06/FEB/12
38037|Drummond Formation|Extent|Carrara Range, in southeastern MOUNT DRUMMOND, and to the north around Soak Creek and the headwaters of South Nicholson Creek.|06/FEB/12
38037|Drummond Formation|Thickness range|460 m in the type section. It thickens to ~600 m to the west, and thins to 300 m to the east in the central Carrara Range. It is a minimum of 400 m thick 20 km north of the type section, in the Maloney Creek Inlier (Rawlings et al, in prep). Thickness ranges: Pmd1: 100 m; Pmd2: 50-200 m; Pmd3: 100-150 m; Pmd4: 40-200 m.|06/FEB/12
38037|Drummond Formation|Lithology|Four readily mapped members, from base to top Pmd1 to Pmd4.
Pmd1: Thin polymictic conglomerate overlain by thin to medium bedded, fine-grained lithic sandstone, laminated siltstone, red beds of brown lithic dolomitic sandstone and chertified dolostone; cauliflower chert; dark grey medium bedded pyritic coarse sandstone.
Pmd2: White to brown, medium to thick bedded, fine to medium sublithic to quartzose sandstone; minor grey chert.
Pmd3: Laminated kaolinised and chertified claystones (altered carbonates?), fine ferruginous sandstone, siltstone, and stromatolitic chert; fine, sublithic siltstone and sandstone.
Pmd4: White, medium to thick bedded, fine to medium sublithic to quartzose sandstone with scattered coarse laminae and granules.|06/FEB/12
38037|Drummond Formation|Depositional environment|Shallow marine and fluvial; red beds and carbonates may be sabkha environments.|06/FEB/12
38037|Drummond Formation|Relationships and boundaries|Sharp lower contact, marked in places by conglomerate and angular discordance, and therefore unconformable on Surprise Creek Formation; gradational conformable contact with the overlying Brumby Formation. Overlain unconformably by the Bullrush Conglomerate in the Maloney Creek Inlier (Rawlings et al, in prep). Parent unit: Part of McNamara Group.|06/FEB/12
38037|Drummond Formation|Age reasons|Maximum age constrained by Top Rocky Rhyolite, dated at 1725+/-3 Ma (Page et al 2000); younger limit established by correlation with McNamara Group in LAWN HILL to the east - eg, ages of 1658-1653 Ma for the Paradise Creek Formation (Page et al 2000). The Drummond Formation is likely to be very close to this age.|06/FEB/12
38037|Drummond Formation|Correlations|Equates to the upper Gunpowder Creek and lower Paradise Creek Formations in the Lawn Hill region, ie the Gun Supersequence (Rawlings et al, in prep).|06/FEB/12
38037|Drummond Formation|Comments|Although the informal members are recognisable in many outcrops, their thinness, faulting and variable quality of outcrop preclude formal recognition of them. Note: All locations are based on the GDA94 geodetic datum. Standard series 1:250 000 sheet names are shown in upper case.|06/FEB/12
38037|Drummond Formation|References|  **PAGE R.W., Jackson M.J. and Krassay A.A., 2000. Constraining sequence stratigraphy in north Australian basins: SHRIMP U-Pb zircon geochronology between Mt Isa and McArthur River. Australian Journal of Earth Sciences, 47, 3; 431-459.  **RAWLINGS D.J. Sweet I.P. and Kruse P.D., in prep [2008]. Mount Drummond, Northern Territory (Second Edition); 1:250 000 Geological Map Series, sheet SE53-12. Northern Territory Geological Survey, Map and Explanatory Notes.  **SMITH J.W. and Roberts H.G., 1963. Mount Drummond, N.T. (First Edition); 1:250,000 geological series, sheet SE53-12. Bureau of Mineral Resources, Geology and Geophysics, Map and Explanatory Notes.  **SWEET I.P., 1984. Carrara Range region, Northern Territory (First Edition); 1:100,000 geological series, portions of sheets 6460 and 6360. Bureau of Mineral Resources, Geology and Geophysics, Explanatory Notes.|
21715|Durabudboi beds|Name source|Durabudboi River, Arnhem Bay-Gove 1:250 000 scale map sheet area.|
21715|Durabudboi beds|Unit history|None. Dunnet (1965) did not previously differentiate this unit from surrounding Cretaceous and Cainozoic deposits.|
21715|Durabudboi beds|Geomorphic expression|Very low rises and dissected country beneath laterite break-aways.|
21715|Durabudboi beds|Type section locality|Reference locality: Small roadside quarry, and low hill immediately behind, on the main Nhulunbuy road 25 km east of the Gapuwiyak turn-off (latitude 12o45'S, longitude 136o01'E; AMG PF102900).|
21715|Durabudboi beds|Extent|Central Arnhem Bay-Gove 1:250 000 scale map sheet area, near headwaters of  Durabudboi River.|
21715|Durabudboi beds|Thickness range|Unknown as no stratigraphic base or top is exposed. Individual outcrops only display a few metres of section.|
21715|Durabudboi beds|Lithology|Weathered and ferruginised mudstone, which was probably originally dolomitic. On the surface it is commonly dark red due to the ferruginisation, but when exposed in creek beds may be purple, white or yellow. Bedding is thin and flaggy, and the rock is finely laminated. Minor chert is also present. At the reference locality the main lithology is finely laminated, yellowish, blocky mudstone, with the appearance of having originally been dolomitic. On the hill behind the quarry, rubble of leached and silicified carbonates include relic intraclastic, arenitic, stromatolitic and evaporitic fabrics.|
21715|Durabudboi beds|Relationships and boundaries|No contacts with other units seen. Regional structural interpretations suggest that these beds lie beneath the Roper Group, but this cannot be confirmed with complete confidence.|
21715|Durabudboi beds|Age reasons|Uncertain, but probably late Palaeoproterozoic or early Mesoproterozoic.|
21715|Durabudboi beds|Correlations|There are a number of potential correlatives including fine grained units in the Balma, Habgood, and Nathen Groups and the Jalma Formation. Alternatively the beds may correlate with units within the Roper Group, but this is considered unlikely.|
21715|Durabudboi beds|Proposed publication|Arnhem Bay-Gove 1:250 000 scale Geological Map Series, Northern Territory, National Geoscience Mapping Accord, Explanatory Notes, SD 53-3, 4 (Rawlings and others, in prep.).|
21715|Durabudboi beds|Comments|The unit remains informal due to considerable uncertainties regarding its stratigraphic relationships and correlatives.|
21715|Durabudboi beds|Category|2|
21715|Durabudboi beds|Defn approved by|Braken A.T./Haines P.W.|
5978|Edith River Group|Name source|Edith River, Katherine 1:100 000 Sheet area.|
5978|Edith River Group|Unit history|Includes all areas previously called Edith River Volcanics on the Katherine and Eva Valley 1:100 000 Sheet areas, and the former Plum Tree Creek Volcanic and Kurrundie Members of the Kombolgie Formation as mapped by Walpole & others (1968).|
5978|Edith River Group|Constituents|Consists of a main volcanic unit (Plum Tree Creek Volcanics) conformably underlain by three separate discontinuous fluviatile sandstone sequences (the Kurrundie, Phillips Creek and Hindrance Creek Sandstones).|
5978|Edith River Group|Extent|Extensive outcrops over an area about 5000 km2 between Katherine, Eva Valley and El Sherana (Ranford Hill, Mundogie, Katherine, Stow and Eva Valley 1:100 000 Sheet areas).|
5978|Edith River Group|Thickness range|Ranges up to 1300 m.|
5978|Edith River Group|Lithology|Predominantly a sequence of ignimbrite, rhyolite, basalt, dolerite, tuff with minor shale and sandstone (Plum Tree Creek Volcanics) with discontinuous basal fluviatile sequences of quartz sandstone, conglomerate, siltstone and shale (the Kurrundie, Phillips Creek and Hindrance Creek Sandstones).|
5978|Edith River Group|Relationships and boundaries|Unconformably overlies metamorphosed rocks of the Pine Creek Geosyncline (1800 m.y.), the El Sherana Group and the Cullen Granite Complex (1780-1730 m.y.). Unconformably overlain by the Kombolgie Formation (1650 m.y.). Intruded by the Grace Creek Granite which may be cogenetic with the Plum Tree Creek Volcanics.|
5978|Edith River Group|Age reasons|Early Proterozoic (1780-1650 m.y., see above).|
5978|Edith River Group|Proposed publication|Geological map Commentary Mundogie 1:100 000 Sheet|
5978|Edith River Group|Status|1|
26302|Edmirringee Volcanics|Name source|Edmirringee Rockhole on Whistleduck Creek, GR 840210 (latitude 20o37'00"S, longitude 134o51'00"E), NE Davenport Range 1:100 000 Sheet area, Bonney Well 1:250 000 Sheet area.|
26302|Edmirringee Volcanics|Type section locality|6 km NE of Edmirringee Rockhole. From base at GR 864282, the section extends SE for 3.5 km to top at GR 883224, Davenport Range 1:100 000 Sheet area. Here, a SE-ly dipping sequence of basaltic lavas with minor interlayered volcaniclastic arenite and siltstone overlies quartz-feldspar porphyry of the Epenarra Volcanics, and is overlain by, or faulted against, arenite of the Kurinelli Sandstone.|
26302|Edmirringee Volcanics|Extent|Crops out in Skinner Pound, S and W of Kurundi homestead, and in plain immediately N of Edmirringee Rockhole, in Davenport Range and SW part of Ooradidgee 1:100 000 Sheet areas, Bonney Well 1:250 000 Sheet area.|
26302|Edmirringee Volcanics|Thickness range|Ranges between 850 m and 2500 m.|
26302|Edmirringee Volcanics|Lithology|Epidotised amygdaloidal porphyritic and non-porphyritic basalt (50-54% SiO2), scoriaceous basalt, and flow-margin breccia; some dacite and rhyolite; abundant volcaniclastic (largely basaltic) siltstone and arenite in outcrop area SW of Kurundi homestead.|
26302|Edmirringee Volcanics|Relationships and boundaries|Conformably overlies and laterally interfingers with Epenarra Volcanics; interfingers with and conformably overlain by Kurinelli Sandstone, and by Unimbra Sandstone where Kurinelli Sandstone is absent. Bottom marked by sharp change from arenite or felsic volcanics of Epenarra Volcanics to basalt of Edmirringee Volcanics; top by sharp change from basalt to lithic arenite of Kurinelli Sandstone or quartz arenite of Unimbra Sandstone.|
26302|Edmirringee Volcanics|Age reasons|Younger than 1870 Ma (U-Pb zircon date on volcanics of Warramunga Group unconformable below Hatches Creek Group) and older than 1640 Ma (Rb-Sr whole-rock approximate date on granite intruding Hatches Creek Group).|
26302|Edmirringee Volcanics|Comments|Remarks: Part of the Ooradigee Subgroup of the Hatches Creek Group. Distinctive unit compositionally different from overlying arenite units and from felsic volcanic unit which laterally interfingers with it.|
26302|Edmirringee Volcanics|Proposer|Stewart A.J.|
24261|El Sherana Group|Name source|El Sherana, Latitude 13o31'S, Longitude 132o31'E Stow 1:100 000 Sheet area.|
24261|El Sherana Group|Unit history|Previously mapped north of Latitude 13o45'S as Edith River Volcanics. Included in the Burrell Creek Formation in most of the Katherine, and all of the Eva Valley and Maranboy 1:100 000 Sheet areas by Walpole & Others (1968).|
24261|El Sherana Group|Constituents|Scinto Breccia, Coronation Sandstone, Pul Pul Rhyolite, Big Sunday Formation and Tollis Formation.|
24261|El Sherana Group|Extent|Well exposed around the base of the Mount Callanan and Edith Basins in the Mundogie, Ranford Hill, Katherine, Eva Valley, Maranboy and Stow 1:100 000 Sheet areas.|
24261|El Sherana Group|Thickness range|Up to 2500 metres.|
24261|El Sherana Group|Lithology|A conformable sequence of volcanic and sedimentary rocks consisting of a basal fluviatile valley fill sequence of sandstone, conglomerate and mixed felsic pyroclastic and sedimentary rocks (Coronation Sandstone); minor discontinuous basal breccias (Scinto Breccia); a massive rhyolite and ignimbrite sequence (Pul Pul Rhyolite); and an upper sequence of mixed greywackes, tuffs, rhyolite, ignimbrite and basalt (the Big Sunday and Tollis Formations).|
24261|El Sherana Group|Relationships and boundaries|Unconformably overlies metamorphosed Early Proterozoic rocks of the Pine Creek Geosyncline (1800 m.y.), unconformably overlain by the Edith River Group. Intruded by the Cullen Granite Complex (1780-1730 m.y.)|
24261|El Sherana Group|Age reasons|Late Early Proterozoic (1800-1730 m.y.)  See above.|
24261|El Sherana Group|Proposed publication|Geological map Commentary Mundogie 1:100 000 Sheet area|
24261|El Sherana Group|Proposer|Stuart-Smith P.G.|
24261|El Sherana Group|Resdate|09-MAR-1983|
26534|Elcho Island Formation|Name source|Elcho Island on boundary between Arnhem Bay and Wessel Islands 1:250 000 map sheet areas (latitude 12o00'S, longitude 135o40'E).|03/DEC/12
26534|Elcho Island Formation|Geomorphic expression|Rocky wave cut platforms and cliffs along the coast. Low hills inland.|03/DEC/12
