Stratno | Stratigraphic Name | Category | Contents | Last update 
4968|Croydon Volcanic Group|Name source|The name is derived from Croydon township, at grid reference (GR) 7361 (CROYDON 1:100 000 Sheet) 315868, or 142o21'E, 18o10'S.|
4968|Croydon Volcanic Group|Unit history|Jensen (1923) used the name 'Croydon Series' for the igneous rocks of the Croydon area, and Honman (1937) used the term 'Croydon Felsite' for the volcanic rocks of the area. White (1959) defined 'Croydon Felsite', then changed the name to 'Croydon Volcanics' (White, 1965), which was redefined by Branch (1966). Mackenzie (1983) informally named and described the 'Croydon volcanic group'.|
4968|Croydon Volcanic Group|Constituents|The Croydon Volcanic Group consists of the following units, in descending stratigraphic order: Idalia Rhyolite, including Democrat Rhyolite Member. Carron Rhyolite, including Littleton Dacite Member. Parrot Camp Rhyolite, including Nancy Lee Sandstone Member. B Creek Rhyolite. Wonnemarra Rhyolite. Goat Creek Andesite. Wallabadah Siltstone.|
4968|Croydon Volcanic Group|Extent|The Croydon Volcanic Group extends over approximately 3100 km2 from the Carron River in the north (17o57'S) to the Yappar River in the south (19o04'S), from the Gilbert River in the northeast to the Croydon area (about 142o11'E) in the northwest, and from near the Langdon River in the east (142o58'E) to between 142o42' and 142o27' in the southern and central areas.|
4968|Croydon Volcanic Group|Lithology|Rhyolitic to rhyodacitic ignimbrite makes up the bulk of the Croydon Volcanic Group; dacitic ignimbrite, rhyolitic to dacitic lava, basaltic andesite, and quartzose sandstone and siltstone are minor constituents, and rhyolitic tuff is rare. Most rocks are characterised by the presence of up to 1-2 percent graphite, either disseminated or in rounded pellets up to 1 cm in diameter.|
4968|Croydon Volcanic Group|Relationships and boundaries|The Croydon Volcanic Group is flanked to the east by low-grade metasedimentary rocks of the Early to Middle Proterozoic Etheridge and Langlovale Groups (Withnall & Mackenzie, 1980, 1983). For most of its length, the contact is faulted, but in places it appears to be an angular unconformity (e.g. north of Snake Creek where the Wonnemarra Rhyolite overlies the Proterozoic metasediments). The volcanics are intruded by Middle Proterozoic Esmeralda, Nonda, Mooremount, Little Bird, Chadshunt, Macartneys, Olsens, Dregger, Bimba, and Illewanna Granites, by the Permian Awring Granodiorite, and the Permian? Wallys Dolerite. The Group is unconformably overlain by the Middle to Late Proterozoic Inorunie Group, the Permian Bullseye Rhyolite, Linley Rhyolite, Little Pocket Dacite, and McFarlanes Andesite, the Mesozoic Eulo Queen Group, Gilbert River Formation, and Wallumbilla Formation, the late Mesozoic to Tertiary Bulimba Formation, and late Tertiary to Quaternary fluviatile and residual sediments including the Claraville Formation.|
4968|Croydon Volcanic Group|Age reasons|The Idalia Rhyolite and Democrat Rhyolite Member have been isotopically dated at 1400+/-75 Ma (Richards & others, 1966; Black, 1973). Preliminary results of a re-evaluation of the Rb/Sr isochron and elimination of determinations from altered and/or weathered samples show that the age may be closer to 1440 Ma (R. Holmes, pers. comm., 1984).|
24233|Culba Granodiorite|Name source|Parish of Culba, County of Percy|
24233|Culba Granodiorite|Unit history|Previously mapped as Dumbano Granite (White, 1962).|
24233|Culba Granodiorite|Type section locality|Between GR 027 678 and 008 690 (Gilberton 1:100 000 Sheet area), upstream along Pinnacle Creek and one of its tributaries. Grey medium grained equigranular hornblende-biotite granodiorite is exposed between GR 027 678 and 014 688, and pink fine grained biotite granite is exposed between GR 014 688 and 008 690.|
24233|Culba Granodiorite|Extent|Forms the northern part of the Glenmore batholith about 12 km west of Glenmore homestead. The intrusion is 9 km long (from north to south) and 5 km wide in the north, tapering southwards. The total area is about 35 km2.|
24233|Culba Granodiorite|Lithology|Two rock types as described in the type area; the fine to medium grained, equigranular, non-foliated hornblende-biotite granodiorite is the most extensive; the younger, generally finer grained biotite granite is restricted to the southwestern margin of the unit.|
24233|Culba Granodiorite|Relationships and boundaries|Intrudes the Proterozoic Einasleigh Metamorphics and late Proterozoic or Devonian Anning Granite and Dumbano Granite. Intruded by members of the Carboniferous Bagstowe Ring Complex.|
24233|Culba Granodiorite|Age reasons|Probably Carboniferous; it has a massive, unfoliated character and is petrographically similar to other late Palaeozoic granitoids in north Queensland, e.g. the Yataga Granodiorite (Withnall & others, 1976).|
24237|Curlew Formation|Name source|Curlew Spit; grid reference 290 000E, 7 395 000N Bajool 1:100 000 Sheet area.|
24237|Curlew Formation|Unit history|Part of The Narrows Beds of Kirkegaard and others (1970).|
24237|Curlew Formation|Type section locality|From 2 to 121 metres depth (fully cored below 18 metres) in RDD66 (grid reference 299441E, 7 382 121N Gladstone 1:100 000 Sheet area).|
24237|Curlew Formation|Extent|Subcrops in an area of about 10 km2 in The Narrows Graben, NW of Gladstone, Qld. Very sparse (mostly weathered) outcrops are present; the formation has been identified from drill hole core.|
24237|Curlew Formation|Thickness range|119 m down-hole (vertical) in the type section (estimated true thickness 115 m assuming 15o dip of strata).|
24237|Curlew Formation|Lithology|Greenish-grey to pale grey claystone with interbedded black carbonaceous to coaly shale and minor calcareous sandstone and limestone beds (latter up to 0.7 m thick).|
24237|Curlew Formation|Relationships and boundaries|The base of the formation is conformable with the Rundle Formation and is defined by a thick (generally about 20 metres) interbedded carbonaceous shale and grey claystone bed which grades into carbonaceous oil shale, for up to 5 metres, above the contact with the Rundle Formation. The top of the formation is eroded. It is unconformably overlain by Quaternary overburden, and is faulted against Palaeozoic rocks (basement) at the western margin of The Narrows Graben.|
24237|Curlew Formation|Age reasons|The Curlew Formation is middle to late Eocene on megaspore evidence (Foster and Harris, 1981).|
24237|Curlew Formation|Proposed publication|Bulletin of the American Association of Petroleum Geologists|
24237|Curlew Formation|Comments|The drill core from RDD66 is currently stored in Southern Pacific Petroleum's core shed at Rundle. To be transferred at a later date to Southern Pacific Petroleum's core shed located in Gladstone, Qld.|
26300|Daniel Creek Formation|Name source|Daniel Creek, which joins Lane Creek at GR 602013 (Forest Home 1:100 000 Sheet area).|
26300|Daniel Creek Formation|Unit history|The rocks in the Daniel Creek Formation were previously included in the Robertson River Formation of Withnall & Mackenzie (1980).|
26300|Daniel Creek Formation|Geomorphic expression|The unit produces moderate to hilly relief with moderate to good exposure in the Gilberton and Forsayth areas. In the Georgetown area, it has more subdued relief and poor exposure. Well-defined bedding trends occur in some areas, particularly where quartzite is more abundant.|
26300|Daniel Creek Formation|Type section locality|The holostratotype is along the Percy River for about 1.4 km, between GR 633788 (Gilberton 1:100 000 Sheet area) and 622796 (Bellfield, 1:100 000 Sheet area). This was formerly a reference section (hypostratotype) designated by Withnall & Mackenzie (1980) for the Robertson River Formation which is now redefined as a subgroup. In this section, which is about 1000 m thick, the unit consists predominantly of cleaved mudstone and siltstone with lesser amounts of fine-grained, locally slightly calcareous, subfeldspathic to quartzose sandstone. However, towards the top, several hundred metres of the sequence contains up to 50 percent of thick-bedded sandstone. The sandstone beds are laminated and locally cross-bedded on a small scale. They commonly contain ellipsoidal calcareous concretions. This sandy interval is thought to be equivalent to the Mount Helpman Member, mapped in the higher grade parts of the formation (see below).|
26300|Daniel Creek Formation|Description at type locality|Reference section: The section exposed downstream along Bull Creek and one of its tributaries from GR 737106 to 711149 (Forsayth 1:100 000 Sheet area) is designated as a reference section (parastratotype) for the 'schist facies' (inferred to be the base and top of the unit respectively). The rocks exposed in this section are mica schist, micaceous quartzite and minor calc-silicate rocks. This section includes the type section (holostratotype) of the Mount Helpman Member (GR 723132 to 714147).|
26300|Daniel Creek Formation|Extent|The main outcrop area is in the Gilberton and Forsayth 1:100 000 Sheet areas, and extends from the Gilberton Fault north to about the Robertson River. In this area it is infolded with the Bernecker Creek Formation, Dead Horse Metabasalt, and Corbett Formation. In the Georgetown and Forest Home 1:100 000 Sheet areas, it extends from Talbot Creek north for about 40 km along the western side of the Newcastle Range, and as screens in the Forsayth Batholith for 15 km to northwest of Georgetown. The total area is about 1500 km2.|
26300|Daniel Creek Formation|Thickness range|In the Gilberton area, the formation is 1000 to 2000 m thick. Elsewhere the thickness cannot be determined because of repetition byh the complex multiple folding events.|
26300|Daniel Creek Formation|Lithology|Cleaved mudstone, siltstone and sandstone as in the type section grading eastwards into mica schist, quartzite and minor calc-silicate rocks.|
26300|Daniel Creek Formation|Relationships and boundaries|The formation is the lowermost unit of the Robertson River Subgroup. It conformably overlies the Bernecker Creek Formation, and the base is defined by the change from predominantly calcareous to non-calcareous sandstone, siltstone and mudstone (or their metamorphic equivalents). In the Gilberton area the formation is conformably overlain by the Dead Horse Metabasalt is absent. In the Georgetown area however, the Dead Horse Metabasalt is absent and schistose equivalents of the Daniel Creek Formation are conformably overlain by the Corbett Formation, which is distinguished by its lack of quartzite. The Mount Helpman Member, which is characterised by a greater abundance of micaceous quartzite, has been mapped in the higher-grade (schist facies) of the Daniel Creek Formation. Its low-grade equivalents have been recognised in some sections, but have not been mapped out. The Daniel Creek Formation is thought to be a more pelitic lateral equivalent of the biotite gneiss facies of the Einasleigh Metamorphics; mica schist of the Daniel Creek Formation grades into biotite gneiss of the Einasleigh Metamorphics with increasing feldspar content. The Daniel Creek Formation is intruded by sills of Proterozoic Cobbold Metadolerite, as well as by numerous Proterozoic granitoids, the Siluro-Devonian Robin Hood Granodiorite, and late Palaeozoic hypabyssal rocks. The formation is unconformably overlain by the Devonian-Carboniferous Gilberton Formation, the late Palaeozoic Newcastle Range and Agate Creek Volcanics, and the Jurassic Hampstead Sandstone.|
26300|Daniel Creek Formation|Age reasons|The minimum age of 1570+/-20 m.y. (mid-Proterozoic) obtained for the Etheridge Group (Black & others, 1979), also applies to the Daniel Creek Formation.|
5263|Datson Member|Name source|From Mount Datson (140o23'E, 22o47'S) on Boulia 1:250 000 Sheet area.|
5263|Datson Member|Unit history|Generally equates with Unit 6 of Casey (1968). Laminated Dolomite Member of Jones et al. (1971) and Member(v) of Druce (1976).|
5263|Datson Member|Type section locality|Black Mountain (140o17'E, 22o32'S), the interval from 585 m to the top of the section within the Ninmaroo Formation from 246097 (140o16'00"E, 22o31'05"S) to 240101 (140o15'30"E, 22o31'00"S).|
5263|Datson Member|Extent|The unit is exposed in a 95 km belt from Mount Datson in the south to the Swift Hills in the north.|
5263|Datson Member|Thickness range|At least 200 m thick at Black Mountain; 295 m at Mount Datson; 62 m+ at Mt Ninmaroo.|
5263|Datson Member|Lithology|Thin to thick bedded limestone or dolostone (skeletal grainstone, boundstone, peloidal (pellet-like) grainstone, clast grainstone and lime mudstone (Dunham, 1962)). Characterised by dolomitisation and interlaminated cherts.|
5263|Datson Member|Relationships and boundaries|The Datson Member conformably overlies the Corrie Member. The unit is overlain by the Swift Formation which is in part, a weathering product of the Ninmaroo Formation. Field evidence suggests that in some places there is no break in the Ninmaroo-Swift sequence whereas in other places (Mt Ninmaroo) there is evidence of mild folding in the Ninmaroo Formation (Datson Member) but not in the Swift Formation. Dolomitization and silicification is characteristic of the unit.|
5263|Datson Member|Age reasons|The unit contains conodonts and trilobites which suggest an Early Ordovician (late Warendan to early ?Arenigian) age (Jones et al., 1971).|08/AUG/06
5263|Datson Member|Proposed publication|BMR publication, BMR 1:100 000 Special - The Southern Burke River Structural Belt.|
27080|Dead Horse Metabasalt|Name source|Dead Horse Creek which flows into the Gilbert River at GR 588834 (Bellfield 1:100 000 Sheet area).|
27080|Dead Horse Metabasalt|Unit history|Dead Horse Metabasalt Member (Withnall & Mackenzie, 1980).|
27080|Dead Horse Metabasalt|Geomorphic expression|The unit generally produces a subdued relief and has a characteristic reddish-brown tone on colour aerial photographs.|
27080|Dead Horse Metabasalt|Type section locality|The holostratotype of the Dead Horse Metabasalt, as defined by Withnall & Mackenzie (1980), is along an unnamed tributary of the Percy River between GR 632823 (bottom) and 633813 (top), prallel to the track between Iona homestead and Agate Creek a few hundred metres east of it. Most of the section consists of fine-grained, green, massive metabasalt, but the upper 200 m (approx.) contains well-preserved pillows, hyaloclastic breccias, and amygdales. Beds of grey-green phyllitic shale and siltstone up to 10 m thick occur in several parts of the section. Some coarser-grained basic rocks may be metadolerite sills or dykes.|
27080|Dead Horse Metabasalt|Description at type locality|Reference sections: The section exposed for about 1 km along the Percy River between GR 622796 (bottom) and 617802 (top) (Bellfield 1:100 000 Sheet area) is herein designated as a reference section (hypostratotype) for the Dead Horse Metabasalt. The section lies between the holostratotype of the Daniel Creek Formation and one of the parastratotypes of the Corbett Formation. It contains similar rocks to those in the holostratotype, but is better exposed. Fine-grained amphibolite containing relict amygdales and possible pillow structures and hyaloclastites is exposed in Bull Creek between GR 711149 and 711151 (Forsayth 1:100 000 Sheet area), about 700 m downstream of the Robin Hood-Middle Yard track. This section is designated as a hypostratotype for the more highly metamorphosed part of the Dead Horse Metabasalt.|
27080|Dead Horse Metabasalt|Extent|The Dead Horse Metabasalt is exposed in the northwestern quarter of the Gilberton 1:100 000 Sheet area, where it has a total area of approximately 80 km2. In the North Head 1:100 000 Sheet area, the unit crops out over about 150 km2 in a belt extending east from near South Head homestead to the Robertson River. Amphibolites, which are more highly metamorphosed equivalents of the metabasalt crop out in the Forsayth 1:100 000 Sheet area in a narrow sinuous belt extending north from Agate Pocket to the Robertson River and then northeast to the Newcastle Range.|
27080|Dead Horse Metabasalt|Thickness range|In the Gilberton and North Head areas the unit is 300 to 1000 m thick, but in the Georgetown area it has pinched out entirely and the Corbett Formation directly overlies the Daniel Creek Formation.|
27080|Dead Horse Metabasalt|Lithology|The Dead Horse Metabasalt consists of metabasalt and minor interbedded quartzite, siltstone and shale. The unit is metamorphosed mostly in the greenschist facies. The metabasalt is mostly massive, but pillows, amygdales, and hyaloclastic breccias occur in places. A weak schistosity is developed locally. However, to the east, in the Forsayth 1:100 000 Sheet area, where the rocks are of amphibolite facies, the unit consists of fine-grained, generally well-foliated amphibolite interlayered with schist.|
27080|Dead Horse Metabasalt|Relationships and boundaries|The Dead Horse Metabasalt conformably overlies the Daniel Creek Formation and is conformably overlain by the Corbett Formation. The Dead Horse Metabasalt is intruded by sills of Proterozoic Cobbold Metadolerite, and by the Siluro-Devonian Robin Hood Granodiorite and some late Palaeozoic hypabyssal rocks. It is unconformably overlain by the Devonian-Carboniferous Gilberton Formation and Jurassic Hampstead Sandstone.|
27080|Dead Horse Metabasalt|Identifying features|Withnall & Mackenzie (1980) defined the Dead Horse Metabasalt Member as part of the Robertson River Formation which has now been further subdivided and redefined as a subgroup. The Dead Horse Metabasalt Member is therefore redefined as a formation. The definition is basically as given by Withnall & Mackenzie (1980), but two reference sections are added, and some more highly metamorphosed metabasalts are included in the unit.|
27080|Dead Horse Metabasalt|Age reasons|The minimum age of 1570+/-20 Ma obtained for the Etheridge Group (Black & others, 1979), also applies to the Dead Horse Metabasalt.|
27080|Dead Horse Metabasalt|Defn Reference|83/23587 (redefined)|
24242|Democrat Rhyolite Member|Name source|The name is derived from Democrat Creek, which joins Moonlight Creek at GR 7361-471824.|
24242|Democrat Rhyolite Member|Unit history|The Democrat Rhyolite Member was previously an undifferentiated part of the Croydon Volcanics (Branch, 1966); it was informally named 'Democrat rhyolite member' and described by Mackenzie (1983).|
24242|Democrat Rhyolite Member|Geomorphic expression|The area underlain by the unit has moderate to gentle relief, with some steep slopes and common bouldery outcrops. Vegetation cover is grasses and sparse trees; tone on airphotos is pale, but perhaps slightly less so than the Idalia Rhyolite.|
24242|Democrat Rhyolite Member|Type section locality|The type section extends from GR 7361-482823, near Democrat Creek (base; contact with Esmeralda Granite) to -494833 (top; gradational contact with paler grey, less altered and recrystallised Idalia Rhyolite) on the old Georgetown-Croydon road, and consists of about 30 m of dark bluish-grey, recrystallised, medium-grained, moderately crystal-rich rhyolitic ignimbrite. An informative reference section, which also includes rocks affected by low-temperature, late-stage alteration, is between -563727, 6 km east of Flanigans Gap, and -572740; it is about 60-70 m thick. A more accessible reference section, about 60 m thick and consisting of typical dark grey recrystallised ignimbrite with some late-stage alteration, is along the track east from Stanhills Battery, between 7361-581580 and 7461-594577.|
24242|Democrat Rhyolite Member|Extent|The unit extends in a belt about 1-2.5 km wide from 1 km north of the Gulf Developmental Highway near Laycocks Crek (7361-583579) southeastward to the White Hill area (-570800), then south of Nonda Creek at about 7461600505. A few small outliers, up to 1 km2, are exposed at the head of Ten Mile Creek (7361-568632), and near the southern end of the belt, northwest of Nonda Creek.|
24242|Democrat Rhyolite Member|Thickness range|The unit ranges in thickness from about 70 m in the central portion to about 30 m in the north and 20 m in the south.|
24242|Democrat Rhyolite Member|Lithology|The Democrat Rhyolite Member consists of medium to dark, greenish to bluish grey, moderately crystal-poor to rich rhyolitic ignimbrite, variably altered and/or recrystallised. The crystals, or crystal fragments, are 0.5 to 4 mm across: quartz is commonly bluish, purple, or violet; plagioclase is generally intensely sericitised; K-feldspar, mostly sanidine, is commonly overgrown by graphic quartz-K feldspar intergrowths; biotite (up to 3%) is chloritised. 'Spongy', inclusion-packed grains of garnet are present in trace amounts in all rocks, and graphite is ubiquitous.|
24242|Democrat Rhyolite Member|Relationships and boundaries|The Democrat Rhyolite Member is a member of the Idalia Rhyolite, but its (upper) boundary with the Idalia Rhyolite is diffuse and imprecisely defined. It was originally thought to be simply a contact-metamorphosed equivalent of the Idalia Rhyolite because of its relationship to the Esmeralda Granite, but petrographic studies have shown that it is slightly richer in chlorite (or biotite), garnet, and graphite than the Idalia Rhyolite. Its distribution, and fluid-inclusion evidence of hydrothermal fluids, suggest that it might also represent an altered carapace over the adjacent tin-mineralised zone in the Esmeralda and Nonda Granites with which it has an intrusive lower contact.|
24242|Democrat Rhyolite Member|Age reasons|Middle Proterozoic, as for Idalia Rhyolite.|
24242|Democrat Rhyolite Member|Defn author|Mackenzie D.E., Henderson G.A.M., Warnick J.V., Bain J.H.C., 1985. 86/25125. Mention Map legend|
24242|Democrat Rhyolite Member|Proposer|Mackenzie D.E., Warnick J.V., Henderson G.A.M.|
5474|Digger Creek Granite|Name source|Digger Creek which joins the Little Robertson River at GR 669 114 (Forsayth 1:100 000 Sheet area).|
5474|Digger Creek Granite|Unit history|Included in the Robin Hood Granite (now Granodiorite) and Forsayth Granite by White (1962c).|
5474|Digger Creek Granite|Type section locality|In Digger Creek between GR 720 074 and 738 068 (Forsayth 1:100 000 Sheet area). Cream garnetiferous muscovite leucogranite and muscovite pegmatitic crop out.|
5474|Digger Creek Granite|Extent|Crops out in the following parts of the Forsayth and Gilberton 1:100 000 Sheet areas: (a) In the Robertson River catchment west of the Newcastle Range where it forms numerous small granite bodies and pegmatite dykes scattered throughout the Robertson River Metamorphics;  (b) An east-west belt of roof pendants in Robin Hood Granodiorite extending about 20 km west from near "Percyvale" Homestead;  (c) On the eastern side of the Newcastle Range near "Beverly Hills" Homestead;  (d) An area about 16 km south-southeast of "Beverly Hills" Homestead.  Other muscovite leucogranites in the Georgetown and Gilberton 1:100 000 Sheet areas may be related to the Digger Creek Granite.|
5474|Digger Creek Granite|Lithology|White, grey, and cream to pink varieties of aplitic to pegmatitic muscovite leucogranite; minor biotite, garnet locally present. Foliated in places. Pegmatite dykes common. Large bodies are mustly medium grained.|
5474|Digger Creek Granite|Relationships and boundaries|Intrusive into the Proterozoic Einasleigh Metamorphics, Robertson River Metamorphics, Oak River Granodiorite (new name), and possibly the Forsayth Granite. Intruded by the Siluro-Devonian Robin Hood Ganodiorite and late Palaeozoic rhyolite, andesite and dolerite dykes. Unconformably overlain by the Carboniferous Newcastle Range Volcanics and Jurassic-Cretaceous sandstone.|
5474|Digger Creek Granite|Age reasons|Proterozoic; K/Ar dating of a sample of muscovite from a pegmatite near "Robin Hood" Homestead gave a minimum age of 1120 million years (Richards et al., 1966). Recent dating of a sample from the type area by the Ar40/Ar39 incremental heating method indicated a minimum age of 1320 million years; the age obtained by total degassing was 1170 million years.|
5474|Digger Creek Granite|References|01/31334; 98/29234|
28100|Dinah Formation|Lithology|Fine-grained, medium grey slate, some fine to medium-grained graphite-muscovite phyllite (minor garnet) with subordinate (interbedded) quartzite and schist; grey, sillimanite-graphite-mica schist, commonly quartzose, muscovite-biotite schist and muscovite schist; sillimanite-mica schist, muscovite-garnet gneiss; some graphite-mica schist and quartzite|
27675|Dip Creek Limestone|Name source|Dip Creek which joins Gray (or Shield) Creek at 7859-658650.  The grid reference is based on the AGD66 datum.|19/MAR/08
27675|Dip Creek Limestone|Unit history|The limestone was referred to as 'C' lens by White (1965), and was defined as a member of the Broken River Formation (now Group) by Jell (1968).  It was raised to formation status by Withnall & others (1988), but was not redefined.|
27675|Dip Creek Limestone|Geomorphic expression|Slightly elevated topography with low scattered limestone bluffs and ridges with well-developed karst features including caves (Withnall & others, 1988).|19/MAR/08
27675|Dip Creek Limestone|Type section locality|In Dip Creek between 7859-676648 (base) and 674653 (top) as designated by Jell (1968).  About 245 m of mainly bioclastic limestone crops out.  The grid references are based on the AGD66 datum.|19/MAR/08
27675|Dip Creek Limestone|Description at type locality|About 245 m of mainly bioclastic limestone crops out.REFERENCE SECTION::  Law (1985) studied a composite section to the southwest of the type section, and it is here designated as a reference section.  The section is from the base of the unit at 7859-680638 to 678627 (300 m), then 646606 in Atherton Creek to 648604 (350 m), and then 663613 to the top of the unit at 661614 (110 m).  The total thickness of the section is 760 m.  The unit consists mainly of bioclastic calcarenite, calcirudite, and lesser calcilutite (grainstone, packstone, and wackestone, with lesser mudstone).  Sandy and silty siliciclastic rocks are common in several intervals through the section.  See Withnall & others (1988, particularly figure 28) for more details.|
27675|Dip Creek Limestone|Extent|A folded belt of rocks extending 20 km from the headwaters of Shield Creek to Turtle Creek in the east.|
27675|Dip Creek Limestone|Thickness range|The total thickness of the reference section is 760 m.|
27675|Dip Creek Limestone|Lithology|Bioclastic limestone as in the reference section; sandy and silty siliciclastic rocks usually less well developed elsewhere.|
27675|Dip Creek Limestone|Fossils|The limestone contains a rich fauna of corals, and stromatoporoids, and less common brachiopods, bryozoans, gastropods, bivalves, ostracods, and conodonts.  It contains the lower two rugose coral faunas (Phillipsastrea and Sanidophyllum) recognised in the Chinaman Creek Limestone by Jell (in Wyatt & Jell, 1967).|
27675|Dip Creek Limestone|Relationships and boundaries|The unit is part of the Wando Vale Subgroup of the Broken River Group.  It conformably overlies a thin quartzose sandstone unit equated with the Tank Creek Sandstone.  The sandstone is probably absent in places and the Dip Creek Limestone lies disconformably on the Shield Creek Formation.  On the southern limb of the Atherton Anticlinorium  the Dip Creek Limestone is conformably overlain by a thin mudstone interval equated with the Papilio Mudstone.  Neither the Tank Creek Sandstone nor Papilio Mudstone is thick enough to map out at 1:100 000 scale in this area.  On the northern limb of the anticlinorium and in the Dip Creek Syncline, the Dip Creek Limestone is unconformably overlain by the Bulgeri Formation and in places by the Turrets Formation.  Its southern and northern limits are faults.  It is faulted against the Mytton Formation along the Lockup Well Fault, and against the Bulgeri Formation along the Shield Creek Fault.  Originally it may have been continuous with both the Chinaman Creek and Lockup Well Limestones.|
27675|Dip Creek Limestone|Age reasons|The age is middle Emsian to early Givetian.|
27675|Dip Creek Limestone|References|JELL, J.S., 1968:  New Devonian rock units of the Broken River 	Embayment, north Queensland.  Queensland Government Mining Journal, 69, 6-8.LAW, S.R., 1985:  Sedimentology of the Dip Creek Limestone 	Member, Broken River Formation, north Queensland.  B. Sc. (Hons) Thesis, University of Queensland (unpublished);  also issued as Geological Survey of Queensland Record 1986/18 (unpublished).WHITE, D.A., 1965:  The geology of the Georgetown/Clarke River 	area, Queensland.  Bureau of Mineral Resources, Australia, Bulletin 71.WITHNALL, I.W., LANG, S.C., JELL, J.S., McLENNAN, T.P.T., TALENT, 	J.A., MAWSON, R., FLEMING, P.J.G., LAW, S.R., MACANSH, J.D., SAVORY, P., KAY, J.R., DRAPER, J.J., 1988:  Stratigraphy, sedimentology, biostratigraphy and tectonics of the Ordovician to Carboniferous Broken River Province, north Queensland.  Australasian Sedimentologists Group Field Guide Series No 5.WYATT, D.H. & JELL, J.S., 1967:  Devonian of the Townsville 	hinterland, Queensland, Australia; in Oswald, D.H. (editor), International Symposium on the Devonian System, Volume 2.  Alberta Society of Petroleum Geologists, Calgary, 99-105.|
5547|Djuan Tonalite|Unit history|Cranfield and Schwarzbock (1974) applied this name to a tonalite that occurred adjacent to the Crow's Nest-Blackbutt Road.|
5547|Djuan Tonalite|Geomorphic expression|The unit occupies approximately 95 km2 in the nortwestern margin of ESK and forms a basinal area of undulating sparsely timbered, grazing country, generally between 390m and 420m in elevation.|
5547|Djuan Tonalite|Type section locality|Type locality along is along the Crow's Nest-Blackbutt Road from about AMG 40100 700400.  The grid reference is based on the AGD66 datum.|
5547|Djuan Tonalite|Extent|The unit occurs in the north-west corner of ESK and the north-east corner of OAKEY.|
5547|Djuan Tonalite|Lithology|The main part of the tonalite (PRgj) is grey to dark grey, distinctly xenolithic, and generally variable in grain size and modal composition.  Clots of ferromagnesian minerals commonly form dark patches.  The rock contains plagioclase, quartz, hornblende, biotite, and rarely potash feldspar and clinopyroxene. Accessory magnetite, sphene, apatite, and zircon are present; the major alteration products include sericite, laumontite, chlorite, epidote, iron oxide, and leucoxene.  The rocktypes of the xenoliths in the tonalite vary considerably; some are blocks of Sugarloaf Metamorphics (from fragments of wall rock broken off during intrusion of the tonalite); others are of igneous derivation.  The xenoliths are either round or elongate, and range from a few centimetres to large blocks up to 1 m in diameter.  Most of the xenoliths appear as dark patches of hornblende-rich material containing plagioclase phenocrysts.  The latter are sometimes rounded, or near the boundary of the xenolith is aligned subparallel to the general lineation of hornblende prisms.  Student work by Scott (1963) defined a well-developed platy flow foliation in the unit.  An overall trend of this foliation parallels the trend in the Sugarloaf Metamorphics.  Hornblende laths are strongly aligned resembling metamorphic amphibolites.  Quartz is only a very minor constituent of the rock.Unit Rgjh is characterised by a conspicuous zone of hornblende rich rocks, in the vicinity of the junction of Sandy Waterhole Creek and Emu Creek.Appinite bodies up to 1 km long and 100 m wide, and comprising 50 to 80 percent hornblende (1-10 mm long), occur along the margins of the tonalite.Foliation of the Djuan Tonalite is very prominent and parallels the schistosity of the Sugarloaf Metamorphics, except at the contact where a general east-west trend predominates. Further detailed lithology available in Cranfield et al (2001).|
5547|Djuan Tonalite|Relationships and boundaries|The Djuan Tonalite intrudes the Palaeozoic Sugarloaf Metamorphics and Maronghi Creek Beds.  The relationship to the Woolshed Mountain Granodiorite is poorly exposed; the units may be of similar age.  The Triassic Tarong beds and Tertiary Main Range Volcanics unconformably overlie the unit.|
5547|Djuan Tonalite|Age reasons|The K/Ar age of the Djuan Tonalite was quoted as 230 +/- 8 Ma by Cranfield & others (1976) and recalculated to 234.8+/-8 ie late Middle Triassic.  This age was collected from the eastern margin of the unit at AMG 401256 7007103.  Ar/Ar age dates from the unit indicate an older (Permian) age 258.5+/-0.9 (biotite) and 263.7+/-0.9 (hornblende) (Vasconceles & Feng, 2000) from AMG 398768 6999826 on the western margin of the intrusion. Based on the age variations in the unit it is grouped with the Permian to Triassic suite of intrusions in the Yarraman Sub Province.  The grid reference is based on the AGD66 datum.|
5547|Djuan Tonalite|References|CRANFIELD, L.C. & SCHWARZBOCK, H., 1974, New and revised stratigraphic names for the Ipswich 1:250 000 Sheet area.,"Queensland Government Mining Journal, 75, 322-323.CRANFIELD, L.C., SCHWARZBOCH, H. and DAY, R.W.",1976, Geology of the Ipswich and Brisbane 1:250 000 Sheet areas. Geological Survey of Queensland Report,95. Regional Geology.SCOTT, I.F.,1963, The geology of the Emu Creek area southeast Queensland.,University of Queensland Bsc honours thesis (unpublished).VASCONCELOS, P. & FENG, Y.,2000, 40Ar/39Ar analyses of biotite and hornblende single crystals from igneous intrusions in SE Queensalnd, Unpublished University of Queensland report|
24246|Doherty Formation|Name source|Doherty Waterhole, situated on the Florence River at GR 603531, Mount Angelay 1:100 000 Sheet area, Duchess 1:250 000 Sheet area.|
