Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
14685|Otway Group|31202|5|Briefly described|p218|||Unconformity with Sherbrook Gp. and rift formation..|||||
14685|Otway Group|31212|6|Mentioned|p318|||Gravity data. L. Cretaceous. See also P320|||||
14685|Otway Group|31242|6|Mentioned|p12|||Refers hydrogeology|||||
14685|Otway Group|31372|6|Mentioned|p2|||See also P9|||||
14685|Otway Group|31424|4|Described|p20|||See also p7. Described from core.|||||
14685|Otway Group|31510|6|Mentioned|p12|||See also Table 1.|||||
14685|Otway Group|31534|6|Mentioned|p363|||See also Table 19-3. L.Cretaceous|||||
14685|Otway Group|31616|6|Mentioned|p202|||L.Cret.|||||
14685|Otway Group|31624|6|Mentioned|p93|||See also P96. L.Cret.|||||
14685|Otway Group|31625|6|Mentioned|Fig. 5.2|||L.Cret|||||
14685|Otway Group|31629|6|Mentioned|Fig. 5.1|||L.Cret.|||||
14685|Otway Group|31714|6|Mentioned|Fig. 8||||||||
14685|Otway Group|31920|4|Described|p49|||L.Cret. See also Fig.3-2|||||
14685|Otway Group|31923|6|Mentioned|p16||||||||
14685|Otway Group|32162|4|Described|p58|||Petroleum apsect|||||
14685|Otway Group|32167|6|Mentioned|p.340||Early Cretaceous||||||
14685|Otway Group|32168|6|Mentioned|p32||||||||
14685|Otway Group|32232|6|Mentioned|p19||||||||
14685|Otway Group|32344|6|Mentioned|Fig.2||||||||
14685|Otway Group|32712|6|Mentioned|Table 1||||||||
14685|Otway Group|32841|6|Mentioned|p6||||||||
14685|Otway Group|32852|6|Mentioned|p9||||||||
14685|Otway Group|32894|4|Described|p286|||U.Jur.-L.Cret. See also p293.|||||
14685|Otway Group|32897|6|Mentioned|p177|||L.Cret.|||||
14685|Otway Group|32898|6|Mentioned|Table 2-1||||||||
14685|Otway Group|32899|4|Described|p164|||See also pp165-176.|||||
14685|Otway Group|33135|5|Briefly described|p17||||||||
14685|Otway Group|33155|5|Briefly described|p114||||||||
14685|Otway Group|33165|6|Mentioned|Chart|||Correlation chart only|||||
14685|Otway Group|33228|6|Mentioned|p2||||||||
14685|Otway Group|33229|4|Described|p242|||Jur.- L.Cret.|||||
14685|Otway Group|33230|6|Mentioned|Encl.12.1|||L.Cret.|||||
14685|Otway Group|33236|5|Briefly described|p19|||L.Cret. See also p22.|||||
14685|Otway Group|33240|6|Mentioned|p2||||||||
14685|Otway Group|33319|6|Mentioned|p178|||Strat.|||||
14685|Otway Group|33354|6|Mentioned|p187|||L.Cret.|||||
14685|Otway Group|33412|6|Mentioned|p218|||L.Cret.|||||
14685|Otway Group|33602|6|Mentioned|Table 1||||||||
14685|Otway Group|33627|6|Mentioned|p595||||||||
14685|Otway Group|33663|6|Mentioned|p3||||||||
14685|Otway Group|33936|6|Mentioned|Fig.6|||U.Jur. - L.Cret.|||||
14685|Otway Group|33940|4|Described|p387|||L.Cret. See p400.|||||
14685|Otway Group|33943|6|Mentioned|p378|||L.Cret.|||||
14685|Otway Group|34001|6|Mentioned|p14|||In Hindaugh No.1 Well|||||
14685|Otway Group|34063|6|Mentioned|p3|||L.Cret. Table|||||
14685|Otway Group|34148|6|Mentioned|p10|||Lower Cretaceous. See also PP272,285,286.|||||
14685|Otway Group|34191|6|Mentioned|Map legend|Albian|Neocomian|Neocomian - Albian|||||
14685|Otway Group|34308|6|Mentioned|Fig.86||||||||
14685|Otway Group|34343|5|Briefly described|p96||||||||
14685|Otway Group|34611|6|Mentioned|p161|||Mesozoic. Non marine.|||||
14685|Otway Group|34928|5|Briefly described|p55||||||||
14685|Otway Group|34966|6|Mentioned|p364||||||||
14685|Otway Group|34967|6|Mentioned|p347||||||||
14685|Otway Group|34987|5|Briefly described|p170||||||||
14685|Otway Group|34988|6|Mentioned|Table 9.4||||||||
14685|Otway Group|34993|6|Mentioned|p302||||||||
14685|Otway Group|35013|4|Described|p390||||||||
14685|Otway Group|35066|6|Mentioned|p203||||||||
14685|Otway Group|35112|6|Mentioned|Table 1||||||||
14685|Otway Group|35151|6|Mentioned|p150||||||||
14685|Otway Group|35274|6|Mentioned|p421||||||||
14685|Otway Group|35276|6|Mentioned|p231||||||||
14685|Otway Group|35290|6|Mentioned|p23||||||||
14685|Otway Group|35712|6|Mentioned|Table 6||||||||
14685|Otway Group|35722|6|Mentioned|p3|||Stratigraphy.|||||
14685|Otway Group|36366|6|Mentioned|p5||||||||
14685|Otway Group|36499|3|Fully described|p17||||||||
14685|Otway Group|36553|6|Mentioned|p364||||||||
14685|Otway Group|36824|6|Mentioned|p65||||||||
14685|Otway Group|36913|6|Mentioned|p78|||See also Fig.4.|||||
14685|Otway Group|37065|5|Briefly described|p42||||||||
14685|Otway Group|37129|5|Briefly described|p359||||||||
14685|Otway Group|37131|6|Mentioned|p364||||||||
14685|Otway Group|37548|6|Mentioned|p131||||||||
14685|Otway Group|38008|6|Mentioned|p1||||||||
14685|Otway Group|38068|4|Described|p72||||||||
14685|Otway Group|38221|6|Mentioned|Fig.4|||Otway Basin|||||
14685|Otway Group|38625|6|Mentioned|p271||||||||
14685|Otway Group|38928|6|Mentioned|p12||||||||
14685|Otway Group|39022|6|Mentioned|p397||||||||
14685|Otway Group|39077|6|Mentioned|Table 2||||||||
14685|Otway Group|39211|6|Mentioned|Fig.45||||||||
14685|Otway Group|39666|6|Mentioned|p111||||||||
14685|Otway Group|40003|5|Briefly described|p43|||See also Fig.10|||||
14685|Otway Group|40560|6|Mentioned|p4||||||||
14685|Otway Group|40641|4|Described|p295||||||||
14685|Otway Group|40947|6|Mentioned|p3||||||||
14685|Otway Group|41016|5|Briefly described|p213||||||||
14685|Otway Group|41057|6|Mentioned|p60||||||||
14685|Otway Group|41124|4|Described|p255||||||||
14685|Otway Group|41171|6|Mentioned|p167||||||||
14685|Otway Group|41185|5|Briefly described|p175|||See also Fig.4|||||
14685|Otway Group|41201|6|Mentioned|p7||||||||
14685|Otway Group|41269|5|Briefly described|p244||||||||
14685|Otway Group|41318|6|Mentioned|p182||||||||
14685|Otway Group|41426|6|Mentioned|p3||||||||
14685|Otway Group|41487|6|Mentioned|p624||||||||
14685|Otway Group|41521|6|Mentioned|p239||||||||
14685|Otway Group|41552|6|Mentioned|p459||||||||
14685|Otway Group|41642|4|Described|p224|||See also p 217?|||||
14685|Otway Group|41701|6|Mentioned|Map legend|Cretaceous|||||||
14685|Otway Group|41704|5|Briefly described|p99|||See also p100.|||||
14685|Otway Group|41706|6|Mentioned|p145||||||||
14685|Otway Group|41714|6|Mentioned|p301||||||||
14685|Otway Group|41715|6|Mentioned|p312||||||||
14685|Otway Group|41726|5|Briefly described|p420||||||||
14685|Otway Group|41769|4|Described|p9||||||||
14685|Otway Group|41797|5|Briefly described|p223||||||||
14685|Otway Group|41818|6|Mentioned|p40||||||||
14685|Otway Group|41848|6|Mentioned|p377|||Age Lower Cretaceous|||||
14685|Otway Group|41849|6|Mentioned|p413||||||||
14685|Otway Group|41868|4|Described|p531||||||||
14685|Otway Group|41936|6|Mentioned|p77||||||||
14685|Otway Group|42152|6|Mentioned|Fig.2 P4||||||||
14685|Otway Group|42153|6|Mentioned|p351|||See also Table 1|||||
14685|Otway Group|42184|6|Mentioned|Fig.2 P348||||||||
14685|Otway Group|42318|5|Briefly described|p5||||||||
14685|Otway Group|42357|6|Mentioned|p11||||||||
14685|Otway Group|42361|4|Described|p4||||||||
14685|Otway Group|42415|5|Briefly described|p177|||Otway Basin|||||
14685|Otway Group|42423|5|Briefly described|p327||||||||
14685|Otway Group|42452|5|Briefly described|Map legend|Albian|Neocomian||||||
14685|Otway Group|42453|4|Described|p10|Albian|Neocomian||||||
14685|Otway Group|42524|5|Briefly described|p27||||||||
14685|Otway Group|42545|6|Mentioned|p4|||Otway Basin|||||
14685|Otway Group|42555|5|Briefly described|p284||||||||
14685|Otway Group|42599|5|Briefly described|Fig.3 P614||||||||
14685|Otway Group|42635|6|Mentioned|p88||||||||
14685|Otway Group|42827|3|Fully described|p217||||||||
14685|Otway Group|42863|5|Briefly described|Fig.14|||Variation on Victorian unit.|||||
14685|Otway Group|42966|6|Mentioned|p68||||||||
14685|Otway Group|43171|6|Mentioned|8|Early Cretaceous|Late Jurassic|Age: 105-155Ma|||||
14685|Otway Group|43208|5|Briefly described|map legend|Albian|Oxfordian||||||
14685|Otway Group|43219|5|Briefly described|Fig.3,p6.|Albian|Oxfordian||||||
14685|Otway Group|43590|4|Described|p7|Early Cretaceous|Late Jurassic||||||
14685|Otway Group|43604|6|Mentioned|p144,Fig.1||Cretaceous||||||
14685|Otway Group|43660|6|Mentioned|p9||Early Cretaceous||||||
14685|Otway Group|43686|5|Briefly described|p233||Early Cretaceous||||||
14685|Otway Group|43702|6|Mentioned|Fig.2,p398||Early Cretaceous||||||
14685|Otway Group|43705|6|Mentioned|p14||Cretaceous||||||
14685|Otway Group|43733|6|Mentioned|Fig.1.10,p24||||||||
14685|Otway Group|43783|6|Mentioned|Fig14, p11||||||||
14685|Otway Group|43784|6|Mentioned|Fig10, p12||||||||
14685|Otway Group|43814|6|Mentioned|Fig.3,p115||||||||
14685|Otway Group|43937|5|Briefly described|Map Legend|Aptian|Kimmeridgian||||||
14685|Otway Group|44135|5|Briefly described|p46, p47|Early Cretaceous|Early Cretaceous|Age: 126-103Ma.Thickness: 1200m.  Geological province: Otway, Bass and Durroon Basins. Rift-fill succession of immature volcaniclastic lithic sandstone, siltstone, rare conglomerate and thin coal seams.|||||
14685|Otway Group|46909|6|Mentioned|Fig.1||||||||
14685|Otway Group|46970|6|Mentioned|Fig.17||||||||
14685|Otway Group|46988|6|Mentioned|p201||||||||
14685|Otway Group|48581|4|Described|p26-31|||See also p1,2,16,35,40. Fig.6,Pl.2. (J54-12).|||||
14685|Otway Group|48631|14|Not recorded|p7|||non-marine, Otway Basin.|||||
14685|Otway Group|48911|5|Briefly described|p11|||Formations in the group.|||||
14685|Otway Group|48977|5|Briefly described|p26|||See also P1 & Table 3. Lower Cret.|||||
14685|Otway Group|49060|5|Briefly described|Fig.33||||||||
14685|Otway Group|50043|6|Mentioned|p2, p10, 12|Early Albian|Late Aptian||||Includes Eumeralla Formation.||
14685|Otway Group|50154|2|Defined|p25, p108, p131|Cretaceous|Cretaceous|Age: ca. 140-100 Ma. Nonconformably overlies the Dergholm Granite.|||||
14685|Otway Group|50155|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Includes Eumeralla Formation.|||||
14685|Otway Group|50156|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Includes Eumeralla Formation.|||||
14685|Otway Group|50157|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Includes Eumeralla Formation|||||
14685|Otway Group|50158|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Includes Eumeralla Formation|||||
14685|Otway Group|50159|5|Briefly described|Map Legend|||Includes Eumeralla Formation.|||||
14685|Otway Group|50160|5|Briefly described|Map Legend|||Includes Eumeralla Formation|||||
14685|Otway Group|50161|5|Briefly described|Map Legend|||Includes Eumeralla Formation|||||
14685|Otway Group|50162|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Includes Eumeralla Formation|||||
14685|Otway Group|50163|5|Briefly described|Map Legend|Cretaceous|Cretaceous||||||
14685|Otway Group|50164|5|Briefly described|Map Legend|Early Cretaceous|Early Cretaceous|Overlies Nangeela Formation. Overlain by Renmark Group. Fluvial; sandstone, siltstone, minor conglomerate, coal.|||||
14685|Otway Group|50594|5|Briefly described|p27|Early Cretaceous|Late Jurassic|Geological Province: Otway Basin.|||||
14685|Otway Group|60299|5|Briefly described|p228 Tb.5|Cretaceous|Cretaceous|Age: 110/115 Ma. Palaeopole position given.|||||
14685|Otway Group|60421|5|Briefly described|p408 Fig. 1, 409, 411|Cretaceous|Cretaceous|Sedimentary.|||||
14685|Otway Group|60451|5|Briefly described|p95 Fig. 61||||||||
14685|Otway Group|60563|5|Briefly described|p45|Cretaceous|Cretaceous|Geological Province: Otway Basin.|||||
14685|Otway Group|61017|5|Briefly described|p5|Albian|Oxfordian|Includes the Crayfish Subgroup. Geological Province: Otway Basin.|||||
14685|Otway Group|61181|5|Briefly described|p16, p25, p133|Early Cretaceous|Early Cretaceous|Bentonite occurs interbedded within the sediments which comprise arkose, mudstone and shale in the Gellibrand area. Rare ligneous mudstone and thin coal seams are also present. Unconformably overlain by the Jan Juc Formation.|||||
14685|Otway Group|61182|4|Described|p10, p35|Early Cretaceous|Late Jurassic|Comprises Casterton, Pretty Hill and Eumeralla Formations. Unconformably overlain by Sherbrook Group. Geological Province: Otway Basin. Sequence of basalt, pyroclastics, lithic sandstone, siltstone and shale. Age: 157-97Ma.|||||
14685|Otway Group|61328|6|Mentioned|p116-117|Early Cretaceous|Early Cretaceous|Age: ~95Ma.|||||
14685|Otway Group|61336|6|Mentioned|p(i)|||Geological Province: Otway Basin.|||||
14685|Otway Group|61470|5|Briefly described|p28 Fig. 5|Albian|Oxfordian|Includes the Casterton Formation, Crayfish Subgroup (Pretty Hill and Laira Formations and Katnook Sandstone) and Eumeralla Formation. Geological Province: Otway Basin.|||||
14685|Otway Group|61552|6|Mentioned|p584.|||Otway Basin. This is the western rift equivalent to the Strzelecki Group in the Gippsland Basin.|||||
14685|Otway Group|61607|6|Mentioned|p5 Fig. 2|Early Cretaceous|Early Cretaceous|Geological Province: Otway Basin.|||||
14685|Otway Group|61608|6|Mentioned|p37||||||||
14685|Otway Group|61624|6|Mentioned|p465|Cretaceous|Late Jurassic|Geological Province: Otway Basin.|||||
14685|Otway Group|61625|6|Mentioned|p476 Fig. 2||||||||
14685|Otway Group|61626|5|Briefly described|p487, p486 Fig. 2, p493, p493 Fig. 14|Early Cretaceous|Jurassic|Includes; Casterton, Gletwood Beach and Eumeralla Formations, Windermere and Heathfield Sandstones. Geological Province: Otway Basin.|||||
14685|Otway Group|61628|5|Briefly described|p509 Fig. 3, p510 Fig. 4|Early Cretaceous|Late Jurassic|Includes the Crayfish Subgroup, Casterton and Eumeralla Formations. Geological Province: Otway Basin.|||||
14685|Otway Group|61726|5|Briefly described|p924 Fig.3|Cretaceous|Cretaceous||||||
14685|Otway Group|61841|6|Mentioned|p242|Cretaceous|Cretaceous||||||
14685|Otway Group|62896|6|Mentioned|p88|Mesozoic|Mesozoic||||||
14685|Otway Group|63173|5|Briefly described|p341, p342 Fig. 9.2, p351|Early Cretaceous|Late Jurassic|Geological Province: Otway Basin.|||||
14685|Otway Group|63263|6|Mentioned|p36|||Mentioned as Late Jurassic-mid-Cretaceous correlates.|||||
14685|Otway Group|63740|6|Mentioned|p88|Mesozoic|Mesozoic||||||
14685|Otway Group|64535|5|Briefly described|Map legend|Early Cretaceous|Early Cretaceous|Includes Tyers River Subgroup and Eumeralla Formation.|||||
14685|Otway Group|64539|5|Briefly described|Map legend|Early Cretaceous|Early Cretaceous|Includes Tyers River Subgroup and Eumeralla Formation.|||||
14685|Otway Group|64540|5|Briefly described|Map legend|Early Cretaceous|Early Cretaceous|Includes Tyers River Subgroup and Eumeralla Formation.|||||
14685|Otway Group|64605|5|Briefly described|Map legend|Early Cretaceous|Early Cretaceous|Includes Tyers River Subgroup amd Eumeralla Formation.|||||
14685|Otway Group|65107|6|Mentioned|p297 Fig 15|Early Cretaceous|Early Cretaceous|100-105 Ma|||||
14685|Otway Group|65316|5|Briefly described|p596||Early Cretaceous|Basal sedimentary package in the central coast Otway and Gippsland Basins; called the Strzelecki Group in the Gippsland Basin.||||Overlain unconfomably by Eastern View Group.|Volcaniclastic and fluvial sediments.
14685|Otway Group|65715|5|Briefly described|p9 Tb.6, p10, p37|Cretaceous|Cretaceous|Includes Barwon River Conglomerate and Eumeralla Formation. Early Cretaceous.|||||
14685|Otway Group|65718|6|Mentioned|p11|||Otway Basin.|||||
14685|Otway Group|66002|5|Briefly described|p9 Tb.6, p11, p16|Mesozoic|Mesozoic|Includes Eumeralla Formation. Overlain by Wiridjil Gravel and Moomowroong Sand in places. See discussion in VandenBerg 2009.|||||
14685|Otway Group|66181|5|Briefly described|p310 Fig.5|Albian|Berriasian|Includess the Eumeralla Formation and the Tyers River Subgroup. Unconformably underlies the Latrobe Group.|||||
14685|Otway Group|66244|5|Briefly described|p4.|Early Cretaceous|Early Cretaceous|Name applied by VandenBerg et al. (2006) and VandenBerg (2008) to all the Early Cretaceous clastic sedimentary rocks in the Otway, Bass and Gippsland Basins, thus replacing the Strzelecki Group. Because of its entrenched nature in the petroleum industry, the name (Strzelecki Group) is retained for the Early Cretaceous equivalent of the Otway Group in the Gippsland Basin.|||||
14685|Otway Group|66245|5|Briefly described|p6 Fig.5, p15, p53, pp65-67 Figs.D1-D3.|Early Cretaceous|Late Jurassic|This unit may extend well beyond the shelf edge. The lower part was deposited in a well-developed E - W half graben, with 3 sequences of lacustrine shale basin centre and infilling lacustrine delta facies. During Late Cretaceous, early parts of this unit were uplifted and eroded to form the shallow marine shelf of the Mussel Platform. The top of this unit is used to correlate well logs in this study.|||Includes Casterton and Eumeralla Formations and Crayfish Subgroup.||
14685|Otway Group|67061|5|Briefly described|p545, p546 Fig.3, p557.|Early Cretaceous|Late Jurassic|Largely non-marine. Up to 3 km of rocks from this and older units were removed during exhumation that accompanied deformation between 100 and 95 Ma.|||Includes Pretty Hill Sandstone and Eumeralla Formation.|Is overlain unconformably by the Eastern View Group.|
14685|Otway Group|67366|6|Mentioned|p103 Fig.2. |Early Cretaceous||||||Is overlain unconformably by Sherbrook Group.|
14685|Otway Group|67367|5|Briefly described|p130, p131 Fig.2. |Early Cretaceous|Late Jurassic|Non-marine sands and shales.|||Includes Casterton and Eumeralla Formations and Crayfish Subgroup.||
14685|Otway Group|67655|5|Briefly described|p24|Early Cretaceous|Early Cretaceous|Angular unconformity at the top of this group. Geol. Prov: Bass Basin.|Age: Lower Cretaceous||||
14685|Otway Group|68189|6|Mentioned|p25|||Of the Otway Basin.|||Includes the Casterton Formation and the Eumeralla Formation.||
14691|Outalpa Quartzite|23818|6|Mentioned|p33||||||||
14691|Outalpa Quartzite|34537|6|Mentioned|p33||||||||
14691|Outalpa Quartzite|38068|5|Briefly described|p67||||||||
14730|Paaratte Formation|22674|5|Briefly described|Fig.2 p719|Maastrichtian|Santonian||||||
14730|Paaratte Formation|22875|3|Fully described|p44|Late Cretaceous|Late Cretaceous|Sherbrook Group.|||||
14730|Paaratte Formation|22944|5|Briefly described|Fig3||||||||
14730|Paaratte Formation|23818|4|Described|p164|Late Cretaceous|Late Cretaceous|Overlain by Curdie Formation. Underlain by Belfast Mudstone. Max. thickness: 5 800 ft.|||||
14730|Paaratte Formation|23830|6|Mentioned|Fig. 6|||Geological Province: Gambier Embayment, Otway Basin.|||||
14730|Paaratte Formation|24056|5|Briefly described|p85|Late Cretaceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|24314|5|Briefly described|p61 Fig.2||Santonian|Geological Province: Otway Basin. Max. Thickness 1987m. Of the Sherbrook Group.|||||
14730|Paaratte Formation|24453|5|Briefly described|p809 Fig.2|Maastrichtian|Santonian|Of Sherbrook Group. Overlain by Tomboon Sandstone Member, overlies Belfast Mudstone and Nullawarre Greensand. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|24551|6|Mentioned|p245|||Of the Sherbrook Group.|||||
14730|Paaratte Formation|24562|5|Briefly described|p3, 8|Late Cretaceous|Late Cretaceous|Of the Sherbrook Group. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|29697|6|Mentioned|Fig.11||||||||
14730|Paaratte Formation|29856|5|Briefly described|p38||||||||
14730|Paaratte Formation|30499|6|Mentioned|p92|||Stratigraphy.|||||
14730|Paaratte Formation|30576|5|Briefly described|Table 2||||||||
14730|Paaratte Formation|30578|5|Briefly described|p7||||||||
14730|Paaratte Formation|30580|6|Mentioned|Map legend|Cretaceous|Cretaceous||||||
14730|Paaratte Formation|30675|5|Briefly described|p253|||Lithology and radioactivity.|||||
14730|Paaratte Formation|30754|6|Mentioned|p12|||Stratigraphic table.|||||
14730|Paaratte Formation|30905|6|Mentioned|Table 7.3||||||||
14730|Paaratte Formation|30932|6|Mentioned|Map legend|Late Cretaceous|Late Cretaceous|Part of Wangerrip Group.|||||
14730|Paaratte Formation|31245|6|Mentioned|p77||||||||
14730|Paaratte Formation|31372|6|Mentioned|p2|||See also p9.|||||
14730|Paaratte Formation|31396|6|Mentioned|p1185||||||||
14730|Paaratte Formation|31424|4|Described|p17|||Described from core.|||||
14730|Paaratte Formation|31534|6|Mentioned|p393|||See also Table 19-3.|||||
14730|Paaratte Formation|31624|6|Mentioned|Table 5-1|||See also Table 5-2.|||||
14730|Paaratte Formation|31625|6|Mentioned|Fig. 5.2||||||||
14730|Paaratte Formation|31714|6|Mentioned|Fig. 8||||||||
14730|Paaratte Formation|31920|4|Described|p51|||U.Cret. Unit of Sherbrook Group.|||||
14730|Paaratte Formation|31922|6|Mentioned|p187||||||||
14730|Paaratte Formation|32344|6|Mentioned|Fig.2||||||||
14730|Paaratte Formation|32852|6|Mentioned|p10||||||||
14730|Paaratte Formation|32894|6|Mentioned|p286|||U.Cret.|||||
14730|Paaratte Formation|32896|6|Mentioned|Encl.7.1.|||U.Cret.|||||
14730|Paaratte Formation|32898|6|Mentioned|Table 2-1||||||||
14730|Paaratte Formation|32899|4|Described|p164|||See also pp165-175.|||||
14730|Paaratte Formation|33155|6|Mentioned|p115||||||||
14730|Paaratte Formation|33165|6|Mentioned|Chart|||Correlation chart only.|||||
14730|Paaratte Formation|33936|6|Mentioned|Fig.6||||||||
14730|Paaratte Formation|33940|6|Mentioned|Fig.21-1|||Turonian - Maastrichtian|||||
14730|Paaratte Formation|34063|6|Mentioned|p3|||U.Cret. Table|||||
14730|Paaratte Formation|34308|6|Mentioned|Fig.85|||U.Cret. Sherbrook Group.|||||
14730|Paaratte Formation|34611|5|Briefly described|p164|||Upper Cretaceous|||||
14730|Paaratte Formation|34987|3|Fully described|p171||||||||
14730|Paaratte Formation|35013|6|Mentioned|p393||||||||
14730|Paaratte Formation|35066|6|Mentioned|p205||||||||
14730|Paaratte Formation|35285|6|Mentioned|p414||||||||
14730|Paaratte Formation|35722|6|Mentioned|p3|||Stratigraphy.|||||
14730|Paaratte Formation|36366|6|Mentioned|p3||||||||
14730|Paaratte Formation|36913|6|Mentioned|p81||||||||
14730|Paaratte Formation|38444|6|Mentioned|p302||||||||
14730|Paaratte Formation|38625|6|Mentioned|Table 2||||||||
14730|Paaratte Formation|40003|5|Briefly described|p43|||See also Fig.10|||||
14730|Paaratte Formation|40560|5|Briefly described|Fig.3||||||||
14730|Paaratte Formation|40947|6|Mentioned|p4||||||||
14730|Paaratte Formation|41016|5|Briefly described|p214||||||||
14730|Paaratte Formation|41185|6|Mentioned|p177||||||||
14730|Paaratte Formation|41269|5|Briefly described|p245||||||||
14730|Paaratte Formation|41642|4|Described|p244||||||||
14730|Paaratte Formation|41701|6|Mentioned|Map legend|Paleocene||Age spelt Palaeocene.|||||
14730|Paaratte Formation|41704|6|Mentioned|p100||||||||
14730|Paaratte Formation|41714|6|Mentioned|p301||||||||
14730|Paaratte Formation|41726|3|Fully described|p421|||See also p427.|||||
14730|Paaratte Formation|41769|5|Briefly described|p16|||See also p17.|||||
14730|Paaratte Formation|41868|4|Described|p533||||||||
14730|Paaratte Formation|41936|6|Mentioned|p75||||||||
14730|Paaratte Formation|42079|6|Mentioned|Fig.2 P264||||||||
14730|Paaratte Formation|42318|6|Mentioned|p7||||||||
14730|Paaratte Formation|42361|3|Fully described|p16|Maastrichtian|Turonian|Usage restricted to original concept of McQueen (1961).|||||
14730|Paaratte Formation|42524|5|Briefly described|Fig.3 P27||||||||
14730|Paaratte Formation|42545|6|Mentioned|p19|||In the Otway Basin.|||||
14730|Paaratte Formation|42555|6|Mentioned|p285||||||||
14730|Paaratte Formation|42599|5|Briefly described|Fig.3 P614||||||||
14730|Paaratte Formation|42827|4|Described|p244||||||||
14730|Paaratte Formation|42863|5|Briefly described|Fig.14|||Variation on Victorian unit.|||||
14730|Paaratte Formation|43052|5|Briefly described|Table 2.1||||||||
14730|Paaratte Formation|43171|5|Briefly described|5-8|||Of Sherbrook Formation. Age: 65-85 Ma|||||
14730|Paaratte Formation|43195|5|Briefly described|Map Legend||Late Cretaceous|See also commentary on back of map. Of Sherbrook Group.|||||
14730|Paaratte Formation|43208|5|Briefly described|map legend|Maastrichtian|Santonian|Of Sherbrook Group.|||||
14730|Paaratte Formation|43219|5|Briefly described|Fig.3,p6.|Maastrichtian|Santonian|Of Sherbrook Group.|||||
14730|Paaratte Formation|43590|4|Described|p14|Maastrichtian|Santonian||||||
14730|Paaratte Formation|43660|6|Mentioned|Fig.6,p15||Late Cretaceous||||||
14730|Paaratte Formation|43733|6|Mentioned|Fig.2.11,p65||Late Cretaceous||||||
14730|Paaratte Formation|43744|6|Mentioned|Fig.3,p3||||||||
14730|Paaratte Formation|43783|6|Mentioned|Fig14, p11||Late Cretaceous||||||
14730|Paaratte Formation|43784|6|Mentioned|Fig10, p12||Late Cretaceous||||||
14730|Paaratte Formation|43814|6|Mentioned|Fig.3,p115||||||||
14730|Paaratte Formation|43937|5|Briefly described|Map Legend|Santonian|Aptian||||||
14730|Paaratte Formation|44133|4|Described|p147|Maastrichtian|Santonian|Of the Sherbrook Group. Geological Province: Otway Basin. Previously 'Paaratte Formation'. Thickness: 1836m. Underlies Timboon Sandstone and Dilwyn Formation, unconformably.|||||
14730|Paaratte Formation|48581|2|Defined|p33|||See also p12,28,29,34,38,40. Fig.4,6,Pl.1,2. Underlies Wangerrip Gp; Overlies Belfast Mudstone. (J54-12/Port Campbell).|||||
14730|Paaratte Formation|48624|14|Not recorded|p5,7,Fig.2|||(J54-6/Benara).|||||
14730|Paaratte Formation|48625|14|Not recorded|p7|||(J54-6/Benara).|||||
14730|Paaratte Formation|48911|3|Fully described|p20||||||||
14730|Paaratte Formation|48977|6|Mentioned|Fig.5||||||||
14730|Paaratte Formation|49060|5|Briefly described|Fig.33||||||||
14730|Paaratte Formation|61017|5|Briefly described|p5 Fig. 2|Campanian|Campanian|Of the Sherbrook Group. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|61230|5|Briefly described|p319 Fig.2, p329, p341, pp344-345.    |Campanian|Santonian|Delta front to delta plain progradational depositional settings.||Unit in Sherbrook Group.||Overlies Belfast Mudstone (Formation). Is overlain by Timboon Formation.|Sandstone, mudstone; increasingly sandstone-dominated up-unit to coarse sandstone and conglomerate.
14730|Paaratte Formation|61470|5|Briefly described|p28 Fig. 5|Campanian|Campanian|Of the Sherbrook Group. Overlies Skull Creek Mudstone (with which it also interfingers); underlies Timboon Sandstone. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|61547|6|Mentioned|p461 Fig.2, p462. |Maastrichtian|Santonian|||Unit in Sherbrook Group.||Overlies Belfast Mudstone. Is overlain by Pebble Point Formation.|
14730|Paaratte Formation|61622|5|Briefly described|p436 Fig. 2|Cretaceous|Cretaceous|Sherbrook Group. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|61623|6|Mentioned|p449 Fig. 4|Late Cretaceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin.|||||
14730|Paaratte Formation|61625|5|Briefly described|p475, p476 Fig. 1, p477, p480, p483|Late Creatceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin. Mediun to fine-grained sandstone with rare molluscs with bioturbated mudstones.|||||
14730|Paaratte Formation|61626|5|Briefly described|p486, p486 Fig. 2|Late Cretaceous|Late Cretaceous|Of Sherbrook Group. Geological Province: Otway Basin.|||||
