Stratno | Stratigraphic Name | Category | Contents | Last update 
7059|Gawler Range Volcanics|Comments|This name supersedes the names: Gawler Range Porphyry (Miles, 1955 p.35). Gawler Ranges Volcanic Complex (Crawford, 1963, pp.2-4; Turner, in press).|
7059|Gawler Range Volcanics|Apprdate|MAR-APR 1975|
7059|Gawler Range Volcanics|Category|1  Defined below|
24285|Giddinna Formation|Name source|Giddinna 1:63 360 map sheet, on S.E. Murloocoppie 1:250 000 map sheet.|
24285|Giddinna Formation|Unit history|Correlated with the Pooraka Formation (Firman 1969, Williams 1973).|
24285|Giddinna Formation|Type section locality|Type locality - Black Flag Opal Field, Coober Pedy. Section 2.62 km south of Coober Pedy township, 50 m west of the Stuart Highway.|
24285|Giddinna Formation|Extent|Over the Stuart Range and Uplands and on the northeastern flanks.|
24285|Giddinna Formation|Thickness range|1-4 metres, average 1.5 m|
24285|Giddinna Formation|Lithology|Silty gravels, red clays and silts, indurated moderately.|
24285|Giddinna Formation|Relationships and boundaries|Overlies massive calcreted and gypcreted colluvial and alluvial sediments. Often overlain by red brown prismatic clay (Benitos Clay).|
24285|Giddinna Formation|Age reasons|No fossils, probably late Pleistocene.|
24285|Giddinna Formation|Proposed publication|Coober Pedy 1:250 000 Explanatory Notes Geol. Surv. S. Aust.|
24285|Giddinna Formation|First Reference|83/23476|
7458|Glyde Hill Volcanic Complex|Name source|Glyde Hill outstation, 13 km north of Lake Everard H.S. Lat. 31o37'30"S; Long. 135o09'30"E (Gairdner 1:250 000 sheet (SH53-15)).|
7458|Glyde Hill Volcanic Complex|Constituents|Pag3 Dacite, Pag2 Rhyodacite, Wheepool Rhyolite (defined below) Pag1 Rhyolite, Yandoolka Rhyolite (defined below). The unit Pag3 consists of porphyritic dacite grading into rhyodacite and may be equivalent in age to the Yardea Dacite, though probably erupted from a separate centre. The unit either overlies or is a facies variant of unit Pag2. It rests upon the Wheepool Rhyolite 7 km north-northwest of Wheepool wells, the base being marked by a weathered layer of tuff. The unit Pag2 is mainly reddish brown porphyritic rhyodacite with scattered phenocrysts of pink potash feldspar up to 1 cm long, locally grading into dacite. The lower part is fine grained with rare small feldspar phenocrysts. The rhyodacite overlies the Wheepool Rhyolite north of Lake Everard H.S. and southeast of Dingo Hill; and also the basal (Pag1) west of Glyde Hill outstation. East of the outstation, the unit either rests upon or passes into the Wheepool Rhyolite. Southeast of Dingo Hill and eastwards into Lake Gairdner, the rhyodacite either passes into, or is overlain by the Yardea Dacite. The unit Pag1 includes fine grained pale yellowish and cream coloured banded rhyolite and rhyolitic welded ash flow tuff, cropping out in the area west of Glyde Hill outstation for aboaut 25 km westwarads. The rhyolite is overlain by the rhyodacite unit Pag2. The base is not exposed, but the unit is probably at least 20 m thick. The rhyolite may be equivalent to pale reddish brown banded rhyolite underlying Yardea Dacite on the western shore of Lake Acraman, about 45 km to the southeast.|
7458|Glyde Hill Volcanic Complex|Extent|Lake Everard area, centred about Glyde Hill outstation and eastward to Lake Gairdner.|
7458|Glyde Hill Volcanic Complex|Defn author|Blissett A.H., 1975|
7458|Glyde Hill Volcanic Complex|Proposed publication|Quarterly Note|
7458|Glyde Hill Volcanic Complex|Apprdate|MAR-APR 1975|
7596|Gordon Springs Granodiorite|Name source|From Gordon Springs Creek, one of the main streams draining from the southern Mount Painter Block.|
7596|Gordon Springs Granodiorite|Type section locality|Occurs as small stocks and dykes throughout southern sections of Mount Painter Block 139o19'E, 30o14'S. Upper reaches of Radium Creek.|
7596|Gordon Springs Granodiorite|Extent|Radium Creek Metamorphics and Mt Neil Granite Porphyry|
7596|Gordon Springs Granodiorite|Lithology|Consists of quartz, sodic andesine, microcline, biotite with accessory magnetite, zircon and monazite. Muscovite occurs in the more corondum normative variants. Hornblende is rare and occurs in only one small stock in Radium Creek.|
7596|Gordon Springs Granodiorite|Identifying features|High Ba, Sr, and TiO2. More Zr rich and SiO2 deficient than other palaeozoic intrusives. Chemical composition: SiO2 = 68.70; Al2O3 = 16.21; Fe2O3 = 2.35; MnO = 0.01; MgO = 1.27; CaO = 2.85; Na2O = 4.38; K2O = 2.73; TiO2 = 0.42; P2O5 = 0.11; L.O.1. = 0.77;  TOTAL = 99.79. (Ba = 1480 ppm; Sr = 845 ppm).|
7596|Gordon Springs Granodiorite|Age reasons|Palaeozoic|
7596|Gordon Springs Granodiorite|Proposed publication|Trans. Roy. Soc. S. Aust.|
7861|Gull Rock Member|Name source|From Gull Rock, a small rock stack adjacent to Blanche Point on the east coast of Gulf St. Vincent. Grid Reference 268960967, Noarlunga 1:50 000.|
7861|Gull Rock Member|Unit history|Blanche Point Banded Marls. Reynolds, 1953, p.125-127.|
7861|Gull Rock Member|Type section locality|Coastal outcrop along Aldinga and Maslin Bays, about Blanche Point specifically between samples A2 and A106A inclusive of Reynolds (1953, fig. 1).|
7861|Gull Rock Member|Extent|Wide distribution in Willunga and Noarlunga Embayments and in the subsurface of the Adelaide Plains.|
7861|Gull Rock Member|Thickness range|Range 10-26 m in the Willunga Embayment.|
7861|Gull Rock Member|Lithology|Unit characterised by alternating bands of tough, dark grey chert and friable clays, silts and calcareous clays.|
7861|Gull Rock Member|Relationships and boundaries|This unit is conformable with the rest of the Blanche Point Formation. Its boundaries are defined by the first and last occurrence of chert bands in any section.|
7861|Gull Rock Member|Age reasons|Late Eocene. The important foraminiferal zone of Hantkenina primitiva can be discerned immediately below this unit. Important planktic foraminifera occurring within the unit include Turburotalia aculeata, Chiloyuembelina cubensis and Subbotina linaperta.|
7861|Gull Rock Member|Proposed publication|Q. geol. Notes, geol. Surv. S. Aust. 64: 2-5 (1977)|
7861|Gull Rock Member|References|01/31605|
24309|Heysen Supergroup|Name source|The Heysen Supergroup combines the Umberatana and Wilpena Groups of the Adelaide Geosyncline.  The Heysen Range of the central Flinders Ranges, itself named after the artist Sir Hans Heysen.|
24309|Heysen Supergroup|Type section locality|Umberatana Group: north Flinders Ranges.  Wilpena Group: central Flinders Ranges.|
24309|Heysen Supergroup|Extent|Thickest in Adelaide Geosyncline but deposition spread on to adjacent platforms.|
24309|Heysen Supergroup|Lithology|Glaciogenic sediments at base and top of Umberatana Group, with interglacial siltstones and carbonates. Post-glacial Wilpena Group red and green siltstones, carbonates and quartzites.|
24309|Heysen Supergroup|Relationships and boundaries|Umberatana Group disconformable to unconformable on Burra Group or older rocks. Wilpena Group mostly conformable on Umberatana Group.|
24309|Heysen Supergroup|Age reasons|Late Adelaidean (late Proterozoic).|
24309|Heysen Supergroup|Proposed publication|Trans. R. Soc. S. Aust. (Brief communication)|
24309|Heysen Supergroup|Proposer|Preiss W.V.|
8381|Hindmarsh Clay|Name source|'Hindmarsh' a suburb of Adelaide where the unit crops out in the River Torrens banks, after Firman (1966).|
8381|Hindmarsh Clay|Unit history|Tate (1878, 82) referred to this unit as "pipe clay" and "drift". Tate (1890) renamed this unit "Mammaliferous drift". Howchin (1888) referred to this unit as "argillaceous sands" and later (1896) "tenaceous blue to brown clays". Howchin (1918) renamed this unit "alluvial mottled clays". Allchurch (1965) called this unit "Mottled Clay". Selby & Lindsay (1982) cite "Adelaide Clay" and "Pleistocene  Clay" as common usage terms.|
8381|Hindmarsh Clay|Type section locality|No complete section available. Suburb of Hindmarsh, Adelaide, Grid reference 27876134, Adelaide 1:50 000 Sheet, 6628-III, Zone 54.|
8381|Hindmarsh Clay|Extent|Extensive within the St Vincent Basin.|
8381|Hindmarsh Clay|Lithology|Clay with silt, sand, gravel-lenses strings and layers, micaceous. Two main lithologies occur: 1) west of Para Fault; clay with rapid facies changes lateral and vertical - clay - sand - silt - gravel are common, mica is conspicuous; 2) east of Para Fault; clay with less sand and rare mica. Clay matrix consistency - stiff to very stiff, sub-plastic to plastic within a light to heavy clay texture. Colours - gleyed (greyish to greenish) with layers, patches and mottles exhibiting reds, yellows and brown. The upper 1-3 m of the unit displays relict soil horizonation and pedogenic alteration west of the Para Fault.|
8381|Hindmarsh Clay|Depositional environment|(Upper 10 m of unit only) Alluvial fan-piedmont slope deposit.|
8381|Hindmarsh Clay|Relationships and boundaries|A disconformable upper boundary with overlying strata, representing an erosional surface, is recognised. This boundary is sharp in the Adelaide Plains Sub-Basin and diffuse or "gradational" in the Adelaide/Golden Grove Embayment. The Hindmarsh Clay "Sand Member" of Selby & Lindsay (1982) has been included (for convenience) in the Hindmarsh Clay. Overlying strata include the Marine Glanville Fm and St Kilda Fm; and the terrestrial Keswick Clay, Pooraka Fm and various later alluvial/colluvial deposits. Hindmarsh Clay no longer includes Keswick Clay within its upper boundary.|
8381|Hindmarsh Clay|Identifying features|The Hindmarsh Clay is calcrete capped in places west of the Para Fault but subsequent erosion and surficial processes have rendered this an unreliable marker horizon.|
8381|Hindmarsh Clay|Age reasons|Early Pleistocene, Firman (1967), Lindsay (1969), based on palaeontology and stratigraphic position. Hindmarsh Clay is overlain by Glanville Fm (Late Pleistocene), Ludbrook (1984), (110 KA) - Belperio et al. (1984).|
8381|Hindmarsh Clay|Proposed publication|Quarterly Geological Notes, geol. Surv. S. Aust., 103, 9-16.|
8381|Hindmarsh Clay|Comments|Roy. Soc. of SA Transac. 93 (1969)|
8381|Hindmarsh Clay|References|01/31607; ?01/31604; 01/31608; 01/31606; 79/05157; 82/22968;|
26307|Hogan Dolomite|Name source|Hogan's Well (shown as 10 km ESE of The Dome on Pastoral Plan 12N). Map symbol Pkh.|
26307|Hogan Dolomite|Unit history|Hogan Dolomite' of Murrell (1977). Probably R5 unit of Rowlands et al. (1980, p. 61).|
26307|Hogan Dolomite|Type section locality|Plain with marginal ridges 6 km ESE of The Dome; lat. 29o46', long. 137o58'.|
26307|Hogan Dolomite|Extent|Willouran Ranges.|
26307|Hogan Dolomite|Thickness range|645 m in type section.|
26307|Hogan Dolomite|Lithology|in type section. Top: 2 m dolomite, partly sandy, light yellowish; prominent low ridge.  10 m poorly outcropping sandstone, calcitic and dolomitic; sandy carbonate, green, yellow, brownish.  600 m poorly outcropping dolomite forming plain; partly sandy, calcitic, light brownish grey, pinkish brown, yellowish, thin to medium bedded, rippled sandy lenses and layers, stromatolitic domes, wavy laminations, pale chert layers; possible interbedded shale, siltstone not exposed.  31 m dolomite, grey to dark grey, flaggy, dark chert layers, cauliflower chert nodules, and shortite pseudomorphs.  Base: 2 m dolomite, very pale brown grey, medium bedded, light grey chert, wavy ?stromatolitic bedding; prominent low ridge. Overall sand:shale:carbonate percentages - 3:3:94.|
26307|Hogan Dolomite|Relationships and boundaries|Lies conformably between Recovery Formation and Cooranna Formation.|
26307|Hogan Dolomite|Identifying features|Characterised by poorly ourcropping dolomite beds forming a plain between prominent narrow ridges of the lowermost and uppermost dolomite members.|
26307|Hogan Dolomite|Age reasons|Possibly late Willouran.  No certain correlatives outside the Willouran Ranges.|
24326|Kalachalpa Formation|Name source|Kalachalpa is the Aboriginal synonym for Anna Creek which is a creek on the southern margin of the Peake and Denison Ranges. Anna Creek also gives its name to a cattle station encompassing most of the Ranges and a railway siding on the Central Australia Railway; Boorthanna 1:100 000 sheet area; Warrina 1:250 000 sheet area.|
24326|Kalachalpa Formation|Type section locality|The type section occurs in an area first described in detail by Fairchild (1975). The type section outcrops 6 km north of Box Creek R.S., metric ref. Base 6826575, 595450 - top 6824900, 594275; thickness is 900 metres.|
24326|Kalachalpa Formation|Extent|Outcrops in a southwesterly facing sequence, 6 km north of Box Creek R.S. on the Central Australia Railway. A faulted sequence of the formation outcrops 1 km northeast of Box Creek R.S. Smaller outcrops occur 8 km northwest and 11 km north of Anna Creek H.S.|
24326|Kalachalpa Formation|Thickness range|Maximum total thickness of the formation is 900 metres in the type section.|
24326|Kalachalpa Formation|Lithology|Grey-green and brown siltstone and shale, gritty sandstone and quartzite, conglomeratic dolomite, stromatolitic dolomite, oolitic sediments, black chert, quartzites and shales at the top; abundant sedimentary features throughout the sequence include ripple marks, crossbedding graded bedding, clay galls and mudcracks.|
24326|Kalachalpa Formation|Relationships and boundaries|Grades downwards into a unnamed tranational unit which in turn overlies the Skillogalee Dolomite. The formation is disconformably overlain by Calthorinna Tillite (Ambrose and Flint, in prep.).|
24326|Kalachalpa Formation|Age reasons|Adelaidean-Uppermost Burra Group (Torrensian); correlates with the Myrtle Springs Formation (Coats, 1973).|
24326|Kalachalpa Formation|Proposed publication|Rep. Invest., geol. Surv. S. Aust.|
24326|Kalachalpa Formation|Resdate|29-NOV-1979|
24329|Kalladeina Formation|Name source|Kalladeina-1 Well at 27o39'29"S, 139o24'00"E.|
24329|Kalladeina Formation|Type section locality|Kalladeina-1 well from 1957 m to 3615 m.|
24329|Kalladeina Formation|Extent|In subsurface only, it occurs in Coongie-1, Gidgealpa-1, -3, -5 and -7, and Cuttapirrie-1? ie between the Birdsville Track Ridge and the Gidgealpa-Merrimelia-Innamincka Trend.|
24329|Kalladeina Formation|Thickness range|In the type section it is 1658 m thick, but is known to vary; 129 m (G-5), 28.3 m (G-3), and in Coongie-1 it is 1196 m thick.|
24329|Kalladeina Formation|Lithology|Limestone, dolomite, shale, siltstone, and sandstone, with minor tuffaceous intervals.|
24329|Kalladeina Formation|Relationships and boundaries|It overlies the Mooracoochie Volcanics in Kalladeina-1, Gidgealpa-1, and also probably in Coongie-1, Gidgealpa-3, -5 and 7. The base is an unconformity. The unit is unconformably overlain by the Dullingari Group of Ordovician? age.|
24329|Kalladeina Formation|Age reasons|The age of the unit ranges from early Middle Cambrian to late Late Cambrian. Numerous agnostid and polymerid trilobites, eg. Nepea, Pagetia cf. Significans, Ptychagnostus gibbus, Blackwelderia, Leiopyge laevigata armata, and many others (see summary in Appendix 1, Gatehouse, 1982).|
24329|Kalladeina Formation|Defn approved by|South Australia Sub-Committee|
29269|Karkulta Rhyolite|Name source|From Karkulta dam, a dam on Moonarie station, which adjoins Lake Everard station. Locality of Karkulta dam is: 31o45' latitude and 135o30' longitude.  Origin: This unit is considered to be a lava dome, built up by a series of viscous lava flows and minor ashflows (now strongly welded crystal tuffs).B25|
29269|Karkulta Rhyolite|Type section locality|It is not possible to propose a type section for this unit, however the basal members are well exposed at 31o40.5' lat. and 134o52.25' longitude. The upper contact is well exposed at 31o40.25' latitude and 134o54.5' longitude.|
29269|Karkulta Rhyolite|Extent|Confined entirely to the eastern portion of the Childara 1:250 000 Sheet area.|
29269|Karkulta Rhyolite|Lithology|A light grey to buff coloured rock containing white alkali feldspar and plagioclase phenocrysts and green biotite sitting in an aphanitic matrix. In thin section the glomeroporphyritic aggregates of euhedral, fine to medium grainsize feldspar phenocrysts and plates of green biotite are characteristic. Single, euhedral, medium grained phenocrysts of plagioclase and alkali feldspar also occur as do numerous corroded very fine grained alkali feldspar phenocrysts scattered throughout the groundmass. Rounded anhedral quartz phenocrysts are present. Plagioclase dominant. Total feldspar:quarta:green biotite phenocrysts roughly 10:2:3. Phenocrysts make up 5% of rock. Groundmass consists of a microgranular textured devitrified mosaic. The basal part of this unit is completely and pervasively autobrecciated probably cuased by flowage - i.e., flow breccia. The upper contact with the Yantea Rhyodacite is marked by a distinctive banded airfall tuff.|
29269|Karkulta Rhyolite|Relationships and boundaries|The Karkulta Rhyolite conformaly overlies the Mangaroongah Dacite and underlies the Yantea Rhyodacite. It is at the same stratigraphic level as the Arburee Rhyolite, but is not regarded as the equivalent of this unit, upon the basis of field, petrological and geochemical evidence. It forms a localised lava dome with maximum thickness probably not exceeding 40 m.|
29269|Karkulta Rhyolite|Age reasons|mid-Carpentarian -1550 Ma, upon geochronological evidence. This unit forms part of the Glyde Hill Complex as previously defined by Blissett.|
29269|Karkulta Rhyolite|Defn author|Giles C.W., 1977|
29269|Karkulta Rhyolite|Proposed publication|SA Department of Mines, Quarterly Notes: 61.|
9477|Keswick Clay|Name source|Keswick' Railway Yards, western edge of the West Park Lands, Adelaide: grid reference 2792061313, Adelaide 1:50 000 Sheet, 6628-III, Zone 54.|
9477|Keswick Clay|Unit history|Allchurch (1965) referred to this unit as 'Mottled Clay'. Ward (1966) equated this unit with the Ngaltinga Clay (Noarlunga & Willunga Embayments). Firman (1966), Allchurch (1967) includes this unit with Hindmarsh Clay. Selby & Lindsay (1982) referred to this unit as the 'Upper Member' of Hindmarsh Clay and also cite 'Cadelaide Clay' as a common usage informal name.|
9477|Keswick Clay|Type section locality|Keswick Railway Yards cutting, 4-5 m of green-grey stiff plastic clay, variously mottled with reddish ferruginous colours is exposed over a 1.8 km distance (Ward, 1966). The base rests disconformably on Hindmarsh Clay (brownish) and is overlain by solonised brown soil - carbonate rich. Type drill hole: 5.2 metres of greenish-grey (5GY 6/1) to light olive-grey (5Y 6/1) stiff plastic clay; intersected in cored hole GH03 (SADME Core Library no. 662800301773), Metro-Adelaide Soil Investigations (Colour Names - Kelly & Judd, 1976; Colour notation - Munsell, 1975). The drill site is 180 m east of the Type Section and 450 m north of Greenhill Road, Wayville, in the South West Park Lands, Hundred of Adelaide.|
9477|Keswick Clay|Extent|The unit covers an area of 150 km2 on the eastern margin of the St Vincent Basin. It is extensively developed in the Adelaide/Golden Grove Embayment, onlaps the Para Block and is more restricted on the Edan Block (Ward, 1966); Firman 1969a; Daily et al., 1976|
9477|Keswick Clay|Thickness range|Range 0.5 to 6.8 metres.|
9477|Keswick Clay|Lithology|Clay; silty to gritty (quartz sand), texture range - light to heavy, often with waxy lustre. Generally ;massive, poorly bedded, with steep and shallow angle slicken sided fissures often apparent. Gligai structures are common in the upper parts of the unit. jSand lenses and silty zones proximal to ephemeral creek lines are common. Colour range yellow-greys to green-greys, mottles - reddish to yellowish. X-ray diffraction studies indicate predominant Smectite mineralogy, less dominant Illite and randomly interstratified clays.|
9477|Keswick Clay|Depositional environment|aeolian' (Ward, 1966), "terrestrial alluvial fan deposit" Firman (1969a). Present investigations imply two origins: terrestrial alluvial fan overbank sedimentation (Adelaide/Golden Grove Embayment); in situ bedrock weathering and minimal transport (Para and Eden Blocks). Mineralogy and morphology suggest clay derived by deep weathering during period of tectonic stability, subsequent clay erosion on reactivation of teactonic movement and a probable climate change. No evidence for aeolian origin is revealed by micromorphological studies.|
9477|Keswick Clay|Relationships and boundaries|Stratigraphically it overlies Hindmarsh Clay (Firman, 1966; Taylor et al., 1974), its basal contact is disconformable (Selby & Lindsay, 1982) and ranges from sharp to diffuse. The upper contact is sharp when overlain by calcareous Red-Brown Earths/Brown Solonised soils but gradational with overlying Black Earth soils. Its western limit is marked by the Para Fault escarpment. South and east the limits are less well defined due to interfingering with other gleyed alluvial/colluvial deposits associated with the Eden-Burnside Fault escarpment. Isolated irregular remnants occur in bedrock depressions on the upthrown Eden & Para Blocks, Sheard & Bowman (1987).|
9477|Keswick Clay|Age reasons|Middle Pleistocene; unit is unfossiliferous, it overlies Hindmarsh Clay ;(Early Pleistocene) and underlies Pooraka Formation (Late Pleistocene), Firman (1969a,b), Daily et al. (1976).|
9477|Keswick Clay|Proposed publication|Quarterly Geological Notes, geol. Surv. S. Aust., 103, 4-9.|
9477|Keswick Clay|Comments|Geomechanical Properties: Liquid limit range 40 to 130%; Plastic Limit range 17 to 30%; field moisture approximates Plastic limit below 4 m from ground surface; unconfined 'pocket penetrometer' strengths range 100 to 400 kPa.    Roy. Soc. SA Transac. 93 (1969)|
9477|Keswick Clay|References|01/31607; 01/31609; 86/25351; 01/31604; 79/05042;79/05041; 82/22968;88/26038; 79/04256; 98/29165.|
9477|Keswick Clay|Name first published by|79/05042 Firman J.B.|
9477|Keswick Clay|Reserved? Yes/No|Yes|
24335|Kilburn Sand|Name source|Unit named after the Adelaide suburb of Kilburn; Grid reference 795390, Adelaide 6628-III, 1:50 000 sheet, Zone 54.|
24335|Kilburn Sand|Unit history|Kilburn Sand has been informally referred to as "older dune sands near Gepps Cross" by Bowman and Sheard (1988).|
24335|Kilburn Sand|Type section locality|1.0 m of reddish brown well sorted quartz sand exposed in a cutting within Irish Harp Reserve, off Regency Road, Prospect, (section 367, Hundred of Yatala, Grid reference: 793381, Adelaide 6628-III). The Kilburn sand dune ridge is approximately 90 m wide at this location and rises to about 2 m above the level of the surrounding plain. Reference Section:  1.13 m of non calcareous, unfossiliferous, well sorted quartz sand with a sandy clay soil B horizon between 230 and 440 mm depth. Colour - uniform dark brown (7.5 YR 3/4 to 7.5 YR 3.5/4, moist), soil B horizon is reddish brown (5 YR 4/3, moist). Proposed reference section is cored hole GH 91 from the Metro-Adelaide Soils Investigations; SADME Core Library number 662840002062. This hole is located in the Irish Harp Reserve adjacent to the Type Section.|
24335|Kilburn Sand|Extent|The unit is exposed as a composite linear dune ridge, 200 to 300 m west of the Para Fault escarpment, running from Dudley Park (south) to Gepps Cross west of the Para Fault escarpment, running from Dudley Park (south) to Gepps Cross (north). The areal extent is approximately 4 square km.|
24335|Kilburn Sand|Thickness range|range <0.30 to 1.80 m.|
24335|Kilburn Sand|Lithology|Kilburn Sand has been extensively affected by soil development. Sand mineralogy consists of about 91% subrounded quartz grains; 5% feldspar grains and minor lithics, heavy minerals; and a trace of muscovite. Lithic grains are more abundant than for the Fulham Sand (Bowman and Sheard, 1988). Kilburn sand grains are moderately well rounded, few are frosted and iron oxides/clay fill grain depressions and/or form grain coatings. The sand is fine well sorted, with a significant clay-silt fraction (25 to 50%); mean size range from 31.2 micron sediment = 2.78 phi (146 microns) with standard deviation of 0.97 phi. Skewness of distribution = -0.11 to +0.17. Kurtosis (peakedness) of the Kilburn Sand is mesokurtic (-0.70 to +0.29) - distinctively different from the Fulham Sand as redefined by Bowman and Sheard (1988).|
24335|Kilburn Sand|Depositional environment|Aeolian, based on granulometric character, unit morphology, distribution, topography and stratigraphy. Sediment sources are possibly the River Torrens alluvial fan, Dry Creek alluvial fan, or reworked Pooraka Formation. High lithic-silt/clay content reflects a terrigenous source and lack of marine reworking.|
24335|Kilburn Sand|Relationships and boundaries|Kilburn Sand overlies Quaternary alluvium, carbonate silt deposits and forms part of the Enfield Soil Association of Aitchison et al (1954). The upper boundary is unconfined except where overlain by anthropogenic deposits.|
24335|Kilburn Sand|Age reasons|Kilburn Sand is unfossiliferous. It stratigraphically overlies Quaternary alluvium and the Pookaka Fm (dated at 35 K A: Williams, 1969). On pedologic grounds Kilburn Sand is probably older than Fulham Sand (about 16-20kA; Bowman and Sheard, 1988). Probable age 20 to 30 kA; poor soil development in surrounding drift sand indicates more recent reworking of sediment.|
24335|Kilburn Sand|Category|2|
24335|Kilburn Sand|Resdate|01-FEB-1988|
24335|Kilburn Sand|Reserved? Yes/No|Yes|
24336|Kingscote Limestone|Name source|The richly fossiliferous yellow to buff limestones exposed at Kingscote between the jetty at Beare Point and Brownlow Beach (Figs 2, 3) have never been formally designated as a stratigraphic unit distinct from the more continuous but partly time-correlative units exposed in Aldinga and Maslin Bays.|
24336|Kingscote Limestone|Type section locality|Typical Kingscote Limestone is exposed in the coastal cliffs and associated shore platforms at Kingscote, sections 406 and 407 hundred of Menzies; a measured type section is designated 150 m southwest of the swimming pool. Another important section occurs at the base of cliffs at "Table Rock" near Point Reynolds, section H hundred of Haines, but it is difficult to access except at low tide. Important subsurface sections of Kingscote Limestone were penetrated by the E. & W.S. Dept Pumphouse bore (Fig. 4), drilled in 1962 6 km southwest of Kingscote (section 46 hundred of Menzies); and by the Engineer-in-Chief's Kingscote bore, drilled in 1909-10 1 km north of Beare Point (section J1 hundred of Menzies).|
24336|Kingscote Limestone|Extent|On Kangaroo Island at Kingscote, Cygnet River, Freestone Creek and Point Reynolds. In addition, a succession comparable with the Eocene part of the Kingscote Limestone has been recognised in Beach Petroleum Troubridge Shoal No. 1 borehole between 229 m and 259 m (Ludbrook 1963; Stuart 1970). The Kingscote section comprises three lithologically distinguishable units: the lowest consisting of echinoid-rich limestones capped by a rubbly mollusc-rich conglomerate of Late Eocene age; an intermediate bioclastic limestone of latest Eocene to Middle Oligocene age; and an upper unit of well-bedded to flaggy and cross-bedded bioclastic limestones of Late Oligocene age. For practical purposes all are best included for the time being in the Kingscote Limestone. However, they have lithological and chronological counterparts in the Port Willunga Formation on the eastern side of Gulf St Vincent. The lowest unit of the Kingscote Limestone, of Late Eocene age, is on faunal evidence, a correlative of the Tortachilla Limestone and at least part of the  Blanche Point Formation in the eastern St Vincent Basin; while in terms of units on eastern Yorke Peninsula (Stuart 1970) it correlates faunally with Muloowurtie Formation, Throoka Silts, and perhaps the basal part of Rogue Formation. A summary of contributions to correlations within the St Vincent Basin was provided by Cooper (1979).|
24336|Kingscote Limestone|Thickness range|In the coastal exposures in the type section, 4.5 m; in the Kingscote bore, 25-30 m; in the Pumphouse bore, approximately 50 m.|
24336|Kingscote Limestone|Lithology|Bioclastic limestone, with a thin basal bed of pebbly quartzose greensand (not exposed but penetrated in the Pumphouse bore).|
24336|Kingscote Limestone|Age reasons|Late Eocene to Late Oligocene.|
24336|Kingscote Limestone|Proposed publication|Trans. Roy. Soc. S. Aust. 1983 107: 1-35.|
27065|Kirwan Siltstone|Name source|The Kirwan Mine (copper) occurs within this unit.  Map Symbol: -Pci.|
27065|Kirwan Siltstone|Unit history|The Kirwan Siltstone was referred to informally as Unit E by Preiss (1978).|
27065|Kirwan Siltstone|Type section locality|A structurally uncomplicated section is chosen along the north bank of the major unnamed stream north of Morgan Creek, commencing at 276180-6461850 and finishing at 275930-6461700.|
27065|Kirwan Siltstone|Extent|In the Worumba Anticline, the Kirwan Siltstone occurs over a strike length of about 8 km. It has not been identified with certainty elsewhere.|
27065|Kirwan Siltstone|Thickness range|160 m in type section.|
27065|Kirwan Siltstone|Lithology|Top:  60 m siltstone, dark blue-grey, well laminated, poorly outcropping in upper part; some beds micaceous. 44 m siltstone, dark grey, blocky, very thinly laminated; one bed with limy nodules with differential compaction around them. 10 m dolomite, buff weathered, laminated, with irregular black chert lenses; laminated pale grey crystalline dolomite. 26 m siltstone, finely laminated, weathered brown to white. 4 m limestone, pale grey, flaggy, well laminated, broadly wavy, with small irregular cumulate stromatolites.  Base: 16 m siltstone, dark grey, weathering brown, very finely laminated.|
27065|Kirwan Siltstone|Relationships and boundaries|The Kirwan Siltstone conformably and gradationally overlies correlatives of the Arkaba Hill Beds (Mount, 1980) and is conformably overlain by the Waraco Limestone.|
27065|Kirwan Siltstone|Identifying features|A mappable marker of laminated carbonaceous siltstones, lying conformably between the Arkaba Hill Beds (below) and Waraco Limestone (above), in the core complex of the Worumba Anticline.|
27065|Kirwan Siltstone|Age reasons|Inferred to be Willouran.|
27065|Kirwan Siltstone|Correlations|The Kirwan Siltstone is similar in lithology to dark-coloured carbonaceous siltstones in many diapirs, and also to the lower units of the River Broughton Beds type section in the Spalding Inlier (Preiss, 1974). However, the Kirwan Siltstone cannot be easily distinguished from other siltstone units (e.g. lower Arkaba Hill Beds, Wirrawilka Beds, Worumba Dolomite Beds), on lithololgy alone, when out of stratigraphic context.|
27065|Kirwan Siltstone|Proposed publication|Q. geol. Notes, geol. Surv. S. Aust., 76: 12-23.|
27065|Kirwan Siltstone|Resdate|03-JUL-1979|
25985|Lake Gairdner Rhyolite|Name source|Lake Gairdner, South Australia (Gairdner (SH-53-15); and Yardea (SI53-3), 1:250 000 sheets)|
25985|Lake Gairdner Rhyolite|Type section locality|Northwestern shore of Lake Gairdner.|
25985|Lake Gairdner Rhyolite|Extent|Northern part of Lake Gairdner; Lake Harris; 20 km east of Kingoonya, on road to Pimba.|
25985|Lake Gairdner Rhyolite|Thickness range|Up to at least 25 m.|
25985|Lake Gairdner Rhyolite|Lithology|Predominantly reddish-brown, cream and pale greenish rhyolites and rhyolitic welded ash flow tuffs with many rounded phenocrysts of quartz. Grades into rhyodacite with rare or no quartz phyenocrysts. Much contorted flow - or compaction-banding. Some layers of nodualr and spherulitic rhyolite.|
