Stratno | Stratigraphic Name | Category | Contents | Last update 
36000|Dingo Creek Granite|Lithology|Mainly consists of medium- to fine-grained porphyritic biotite-muscovite syenogranite or syenogranite. K-feldspar phenocrysts comprise 40% or more of the rocks, and define a trachytic texture. Contacts between syenogranite and monzogranite phases with slightly different composition, grainsizes or phenocryst abundances are common within the plutons.|
36000|Dingo Creek Granite|Relationships and boundaries|The Dingo Creek Granite intruded rocks of the <c. 1680 ? 13 Ma Pooranoo Metamorphics, as well as the c. 1675 Ma Pimbyana Granite. The Dingo Creek Granite is extensively intruded by veins and dykes of muscovite-biotite-tourmaline granite and pegmatite also belonging to the Durlacher Supersuite. The Dingo Creek Granite is unconformably overlain by sedimentary rocks of the Edmund Group (Bangemall Supergroup) on the Mangaroon and Edmund 100K sheets.|
36000|Dingo Creek Granite|Age reasons|The Dingo Creek Granite has been dated by Pearson (1996) on the Mount Phillips 250k sheet at 1674 +/- 6 Ma, and by Nelson (GSWA 169062; Nelson, 2002) [, 2002 #870/ GSWA 169062] on Edmund at 1674 +/- 8 Ma. In addition, a sample from nearly 50km to the west-northwest on Mangaroon (GSWA 178028; Nelson, in prep.) gave an identical age of 1674 +/- 8 Ma.|
36000|Dingo Creek Granite|References|Nelson D. R. 2002. Compilation of geochronology data 2001. Western Australia Geological Survey, Record 2002/2.                                                                                                                                   Nelson D. R. in prep. Compilation of geochronology data, 2003. Western Australia Geological Survey, Record 2004/2                                                                                                                                  Pearson J. M. 1996. Alkaline rocks of the Gifford Creek Complex, Gascoyne Province, Western Australia - their petrogenetic and tectonic significance. PhD thesis (unpublished), University of Western Australia.         Pearson J. M. Taylor W. R. & Barley M. E. 1996. Geology of the alkaline Gifford Creek Complex, Gascoyne Complex, Western Australia. Australian Journal of Earth Sciences 43, 299-309.                                    Martin D. M. Thorne A. M. & Occhipinti S. A. 2002. Edmund, W.A. Sheet 2150. Western Australia Geological Survey,1:100 000 Geological Series.|
24245|Doctors Creek Formation|Name source|Doctors Creek 2-10 km immediately north of Derby 1:250 000 Sheet area.|
24245|Doctors Creek Formation|Type section locality|Banks of Doctors Creek|
24245|Doctors Creek Formation|Extent|Well exposed along banks of Doctors Creek, Airport Creek and Alligator Creek; also along cliff foreshores of Mary Islands and south of Airport Creek.|
24245|Doctors Creek Formation|Thickness range|Average thickness 9-12 m.|
24245|Doctors Creek Formation|Lithology|4 main lithologies present typically in a fining-upward sequence.  Base composed of quartzose skeletal sand, laminated and cross-laminated up to 3 m(+) thick; upper part contains clay seams and flaser units; overlain by interlayered sand silt and clay laminates (2-3 m thick); sand and silt layers are quartzose and skeletal flaser bedding locally present; overlain by homogeneous-burrowed clay and silty clay 3-4 m thick with abundant roots and stumps of mangroves; locally shelly; overlain by laminated silt and clay alternating with vesicular clay (totalling c/m thick); abundant desiccation cracks and locally occurrence of mud chip conglomerates.  Limestone pebble mud-pebble and wood-debris conglomerates locally are developed at the unconformity and at erosional hiatuses within the formation.|
24245|Doctors Creek Formation|Relationships and boundaries|Overlies Christine Point Clay with sharp erosional contact that is steeply inclined to irregular; contact may be marked by breccia, mud ball conglomerates and fossil wood debris.  Top of unit either is a contemporary depositional surface of the tidal flats neary Derby or is an eroded surface cut by contemporary erosional tidal processes.|
24245|Doctors Creek Formation|Age reasons|The relationship of the unit and its facies to the contemporary tidal flat surface, the freshness of the fauna (shells), the composition of the floral community and stratigraphic relationships suggest this unit is Holocene-Recent in age.|
24245|Doctors Creek Formation|Defn approved by|Western Australia Sub-Committee|
24245|Doctors Creek Formation|Reserved? Yes/No|Yes|
24254|Double Nob Formation|Name source|Double Nob Hillock; grid reference 821121, Derby 1:250 000 Sheet area.|
24254|Double Nob Formation|Type section locality|0.3 m-1.0 m of grey, gravelly, muddy sand exposed at low tide along small cliff line between |
24254|Double Nob Formation|Extent|The unit is exposed best at mouth of Airport Creek and in low tide zones between Airport Creek and Derby.  Elsewhere (e.g. Doctors Creek banks) the unit is patchily distributed.|
24254|Double Nob Formation|Thickness range|0.3 m - 1.0 m.|
24254|Double Nob Formation|Lithology|Grey muddy sand (quartzose) with scattered granules of pedogenic carbonate|
24254|Double Nob Formation|Relationships and boundaries|Overlies the Airport Creek Formation with gradational contact.  Underlies Christine Point Clay; contact is sharp or locally gradational with transition zone (few decimeters thick) of burrow mottles, biogenic mixing and root casts.|
24254|Double Nob Formation|Age reasons|Criteria of unconformity, soil features, and regional stratigraphic relationships place this unit in the Pleistocene.|
24254|Double Nob Formation|Defn approved by|Western Australia Sub-Committee|
24254|Double Nob Formation|Reserved? Yes/No|Yes|
31270|Douri Sandstone|Name source|Douri dam, at GR CE832509, Ruby Plains 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA.|
31270|Douri Sandstone|Unit history|previously mapped mainly as Mount Forster Sandstone (Gemuts & Smith 1968)|
31270|Douri Sandstone|Geomorphic expression| low hills and ridges.|
31270|Douri Sandstone|Type section locality|6 km north of Beaudesert Bore, Ruby Plains 1:100 000 Sheet area, across northern limb of east-west trending syncline. Here the Douri Sandstone, dipping about 50? south, lies conformably on Boonall Dolomite (at GR CE657145) and is inferred to be overlain conformably by concealed Timperley Shale (at GR CE657142).|
31270|Douri Sandstone|Extent|Southern and central Ruby Plains 1:100 000 Sheet area, Gordon Downs 1:250 000m Sheet area, WA; extends south into, but not mapped in, Billiluna 1:250 000 Sheet area..|
31270|Douri Sandstone|Thickness range|maximum about 150 m, in type section.|
31270|Douri Sandstone|Lithology|feldspathic/lithic to quartz-rich sandstone, minor micaceous siltstone, shale, and calcareous beds. Many beds contain pellet casts and quartz pebbles and granules. Ripple marks are common, and cross-bedding and desiccation cracks occur in places|
31270|Douri Sandstone|Depositional environment|supratidal flats?|
31270|Douri Sandstone|Relationships and boundaries|Of  Albert Edward Group. Appears to be conformable between Boonall Dolomite (below) and Timperley Shale (above).|
31270|Douri Sandstone|Age reasons|Neoproterozoic. Part of the Albert Edward Group, which correlates with Supersequence 3 of the Centralian basin of Walter et al. (1995).|
31270|Douri Sandstone|Correlations|sandstone band at base of Timperley Shale to north|
31270|Douri Sandstone|References|*BLAKE, D.H., Tyler, I.M. & Sheppard, S., 1997. Geology of the Ruby Plains 1:100 000 Sheet area (4460), Western Australia,. Australian Geological Survey 	Organisation, Canberra.    *GEMUTS, I. & Smith, J.W., 1968. Gordon Downs, Western Australia, 1:250 000 Geological Series. Bureau of Mineral Resources, Australia, Explanatory Notes SE/52-10.    *WALTER, M.J., Veevers, J.J., Calver, C.R. & Grey, K., 1995. Late Proterozoic stratigraphy of the Centralian Superbasin, Australia. Precambrian Research, 73, 173-195.|10/FEB/11
37648|Durlacher Supersuite|Name source|Durlacher Creek (407500E 7347400N MGA 94) on the Edmund 100K sheet area|
37648|Durlacher Supersuite|Constituents|Pimbyana Granite, Dingo Creek Granite, Yangibana Granite and several other un-named units|
37648|Durlacher Supersuite|Geomorphic expression|Typically, low rounded hills covered in tors and boulders. Whalebacks are common in some units.|
37648|Durlacher Supersuite|Extent|Forms plutons, plugs and dykes mainly in a southeasterly trending terrane about 50 km wide in the northern Gascoyne Complex. However, large plutons belonging to the supersuite are also present on the central part of the Maroonah 100K sheet farther north (Martin et al., 2004), and on the Mount Phillips and Daurie Creek 100K sheets farther to the south (Culver, 2001; Nelson, 2001, GSWA 169848). On the Marquis 100K sheet, large plutons of the c. 1620 Ma Discretion Granite intrude reworked granitic gneisses in the Yarlarweelor Gneiss Complex to the southeast of the Gascoyne Complex (Sheppard and Swager, 1999).|
37648|Durlacher Supersuite|Lithology|Mainly consists of monzogranite and granodiorite, with lesser syenogranite, and minor amounts of tonalite and rare gabbro. The granodiorite, monzogranite and syenogranite are medium to coarse grained and porphyritic (mainly tabular phenocrysts ? megacrysts of K-feldspar). They contain biotite only, biotite and muscovite, or muscovite, biotite and tourmaline. Mesocratic granodiorite and tonalite phases are mostly equigranular. Gabbro intrusions contain xenocrysts of K-feldspar and quartz and contain mingling textures with the granites.|
37648|Durlacher Supersuite|Relationships and boundaries|Granites (and gabbro) of the supersuite extensively intruded rocks of the <c. 1680 ? 13 Ma Pooranoo Metamorphics, in contrast to older granites of the Moorarie Supersuite. However, where granites of the two supersuites intrude older rocks, they cannot reliably be distinguished unless dated. Granites of the Durlacher Supersuite are unconformably overlain by sedimentary rocks of the Edmund Group (Bangemall Supergroup) on the Maroonah and Mangaroon 100K sheets.|
37648|Durlacher Supersuite|Age reasons|Several phases of the supersuite have been dated, including the Pimbyana, Yangibana and Dingo Creek Granites. Most granites that intruded the Pooranoo Metamorphics have igneous crystallization ages between 1685 and 1660 Ma (Sheppard and Occhipinti, in prep.). However, granites with crystallization ages between c. 1650 and c. 1620 Ma are known from elsewhere in the Gascoyne Complex (Sheppard and Swager, 1999; Culver, 2001; Nelson, 2001, GSWA 169848).|
37648|Durlacher Supersuite|References|*NELSON D. R. 1998. Compilation of SHRIMP U-Pb zircon geochronology data, 1997. Western Australia Geological Survey, Record 1998/2.    *NELSON D. R. 2001. Compilation of geochronology data, 2000. Western Australia Geological Survey, Record 2001/2.    *CULVER K. E. 2001. Structure, metamorphism and geochronology of the northern margin of the Gurun Gutta granite, Central Gascoyne Complex, Western Australia. B.Sc (Hons) thesis, Curtin University of Technology    *SHEPPARD S. & Swager C. P. 1999. Geology of the Marquis 1:100 000 sheet. Western Australia Geological Survey, 1:100 000 Geological Series Explanatory Notes, 21p.    *MARTIN D. M. Sheppard S. Thorne A. M. & Copp I. A. 2004. Maroonah, W.A. Sheet 2051. Western Australia Geological Survey, 1:100 000 Geological Series.|10/FEB/11
30279|Eliot Range Dolomite|Name source|Eliot Range, western central Antrim 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA.|
30279|Eliot Range Dolomite|Unit history|Previously mapped as part of the Bungle Bungle Dolomite (e.g., Gemuts & Smith, 1968), but now known, on stromatolite evidence, to be Neoproterozoic rather than Mesoproterozoic (Grey & Blake, in prep.)|
30279|Eliot Range Dolomite|Geomorphic expression|hills, ridges and cuestas.|
30279|Eliot Range Dolomite|Type section locality|Albert Edward Range, Halls Creek 1:100 000 Sheet area, from concordant contact with underlying Mount Kinahan Sandstone at GR CE730616 to concordant contact with overlying Illjarra Sandstone, at GR CE732614. Here the Eliot Range Dolomite is about 150 m thick and dips about 40? to the southeast.|
30279|Eliot Range Dolomite|Extent|Ruby Plains, Halls Creek and Antrim 1:100 000 Sheet area in Gordon Downs 1:250 000 Sheet area, and Dixon 1:100 000 Sheet area in Dixon Range 1:250 000 Sheet area, WA.|
30279|Eliot Range Dolomite|Thickness range|maximum probably less than 500 m; about 150 m in type section.|
30279|Eliot Range Dolomite|Lithology|thickly to thinly bedded dolomitic mudstone, siltstone, and sandstone; dolomitic breccia; minor thin bands and lenses of chert; commonly stromatolitic - Linella avis identified by K. Grey (Grey & Blake, in prep.); ripple marks and cross-bedding evident in places.|
30279|Eliot Range Dolomite|Depositional environment|shallow marine (Grey & Blake, in prep.).|
30279|Eliot Range Dolomite|Relationships and boundaries|Of Ruby Plains Group. Overlies Mount Kinahan Sandstone conformably or disconformably; overlain conformably or disconformably by Illjarra Sandstone and unconformably by Moonlight Valley Tillite of Duerdin Group.|
30279|Eliot Range Dolomite|Age reasons|Neoproterozoic - Tonian or Cryogenian. The Ruby Plains Group correlates with Supersequence 1 of the Centralian basin of Walter et al. (1995)|
30279|Eliot Range Dolomite|Correlations|Bitter Springs Formation of Amadeus Basin, etc|
30279|Eliot Range Dolomite|References|Blake, D.H., Tyler, I.M. & Sheppard, S., 1997. Geology of the Ruby Plains 1:100 000 Sheet area (4460), Western Australia,. Australian Geological Survey 	Organisation, Canberra.
Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 Sheet area (4461), Western Australia. Australian Geological Survey Organisation, Canberra.
Gemuts, I. & Smith, J.W., 1968. Gordon Downs, Western Australia ? 1:250 000 Geological Series. Bureau of Mineral Resources, Australia, Explanatory Notes SE/52-10.
Grey, K. & Blake, D.H., in press.
Walter, M.J., Veevers, J.J., Calver, C.R. & Grey, K., 1995. Late Proterozoic stratigraphy of the Centralian Superbasin, Australia. Precambrian Research, 73, 173?195.|
6229|Erica Sandstone|Name source|Erica Range, Stansmore 1:250 000 Sheet area 21o05S, 129o30'E.|
6229|Erica Sandstone|Unit history|Mapped as partly Gardiner Beds and partly Phillipson Beds by Casey and Wells (1964; Wells, 1962).  Is youngest unit of the Redcliff Pound Group, which unconformably overlies Gardiner Sandstone north of the Lucas 1:250 000 Sheet.|
6229|Erica Sandstone|Type section locality|North-facing scarp slope in the Erica Range, from 21o05'50"S 128o30'00"E to 21o07'00"S 128o29'00"E, where a sequence about 400 m thick of sublithic arenite is exposed.|
6229|Erica Sandstone|Extent|Eastern part of Stansmore and southeast part of Lucas 1:250 000 Sheet areas, WA.|
6229|Erica Sandstone|Thickness range|Maximum thickness exposed is about 700 m, in the southeast part of Stansmore 1:250 000 Sheet area.|
6229|Erica Sandstone|Lithology|Sandstone.  Mainly medium-bedded, current bedded, well-sorted medium to fine grained, sublithic arenite with a clay matrix; minor quartz arenite.  Also flaggy micaceous sandstone and siltstone and rare conglomeratic sandstone.|
6229|Erica Sandstone|Relationships and boundaries|Conformable on Murraba Formation.  Overlain, possibly unconformably, by Hidden Basin Beds, but contact concealed.|
6229|Erica Sandstone|Age reasons|Probably Adelaidean|
6229|Erica Sandstone|Defn author|Blake D.H., Hodgson I.M., 1975|
6229|Erica Sandstone|Defn approved by|Western Australia. Taken from xerox copy of approved def. sent by Sub-Committee|
6229|Erica Sandstone|Defn Reference|79/00465|
6229|Erica Sandstone|First Reference|79/00474 Stansmore|
6229|Erica Sandstone|Name first published by|Blake D.H., Yeates A.N., Walton D.C., 1976|
6229|Erica Sandstone|Reserved? Yes/No|Y|
6483|Fairfield Group|Name source|Fairfield' property, 125o04'E, 17o33'30"S, Lennard River 1:250 000 Sheet area.|
6483|Fairfield Group|Constituents|Comprises the Gumhole Formation, Yellow Drum Sandstone, and Laurel Formation (Druce & Radke, in prep).|
6483|Fairfield Group|Extent|Along the northerly margin of the Canning Basin for about 300 km.|
6483|Fairfield Group|Thickness range|Range 370 m - 900+ m|
6483|Fairfield Group|Lithology|Comprises limestone, sandstone, shale, siltstone and dolomite.|
6483|Fairfield Group|Relationships and boundaries|The group conformably overlies sediments of the Upper Devonian Reef Complex (unnamed Famennian Birdseye limestone) and the Luluigui Formation.  It is overlain conformably by the Anderson Formation and unconformably by the Grant Formation.|
6483|Fairfield Group|Age reasons|The Group straddles the Devonian-Carboniferous boundary.  It has yielded abundant brachiopods, conodonts, corals, nautiloids ostracods and microflora which indicate an age range from latest Late Devonian (?do V-do V) to Early Carboniferous (Tournaisian). |
6483|Fairfield Group|Defn Reference|B200   ?[79/20374] |
6483|Fairfield Group|Reserved? Yes/No|N|
6483|Fairfield Group|Status|1|
25916|Friendly Creek Formation|Name source|Friendly Creek, tributary of Yule River.  Approximate coordinates 21o15'S, 118o22'E, Pyramid 1:250 000 Sheet area.|
25916|Friendly Creek Formation|Unit history|Mafic part of formation equated with Talga-Talga Subgroup of Marble Bar and Nullagine 1:250 000 Sheets, felsic portion equated with Duffer Formation of same sheets (Hickman & Lipple, in press).|
25916|Friendly Creek Formation|Type section locality|1020 metres of mafic and felsic volcanics and banded chert.  Lower 600 m sheared chloritic meta-basalts and gabbro, then 20 m banded chert followed by 600 m of felsic tuffs.  Metamorphosed to greenschist and locally amphibolite facies.|
25916|Friendly Creek Formation|Extent|The formation is exposed over a strike length of 40-50 km in the NE of the Pyramid 1:250 000 Sheet area in the vicinity of the Yule River.|
25916|Friendly Creek Formation|Thickness range|Range 300-1020 metres|
25916|Friendly Creek Formation|Relationships and boundaries|Lowest formation of Teichmans Group. Base of formation intruded by granite.  Overlain by Hong Kong Chert.|
25916|Friendly Creek Formation|Age reasons|Lower Archaean >3000 m.y.|
25916|Friendly Creek Formation|Comments|Equivalent rocks in East Pilbara (Marble Bar-Nullagine area) attain much greater thicknesses than in type area in West Pilbara.|
25916|Friendly Creek Formation|Reserved? Yes/No|Y|
27160|Gorge Creek Group|Name source|Gorge Creek (Military Grid Reference 2315 3925) which crosses the Great Northern Highway, about 1 km west of Farrell Well, Port Hedland 1:250 000 Sheet area.|
27160|Gorge Creek Group|Unit history|The term Gorge Creek Group, supersedes "Gorge Creek Formation" of Low (1965, p.8), Kriewaldt and Ryan (1967, Table 2), Noldart and Wyatt (1962, p.105-106), and Ryan 1964 and 1965).|
27160|Gorge Creek Group|Constituents|The Gorge Creek Group consists of the Lalla Rookh Sandstone (youngest) Budjan Creek Formation, Honeyeater Formation and the Soanesville Subgroup.|
27160|Gorge Creek Group|Extent|Pilbara region generally|
27160|Gorge Creek Group|Thickness range|Maximum 5-8 km|
27160|Gorge Creek Group|Lithology|It consists mainly of sandstone, grit, conglomerate, argillaceous sedimentary rocks, banded iron formations and minor basalt|
27160|Gorge Creek Group|Relationships and boundaries|Conformably (locally unconformable) overlies the Warrawoona Group.  Unconformably overlain by the Fortescue Group. Intruded by Archaean granitic rocks (Low, pers. comm.).|
27160|Gorge Creek Group|Age reasons|Archaean because of tectonic style and intruded by Archaean granitic rocks.  Unconformably overlain by Lower Proterozoic Fortescue Group succession.|
27160|Gorge Creek Group|Proposed publication|West. Australia Geol. Survey 1:250 000 Geol. Series Explan. Notes|
25034|Gumhole Formation|Name source|Gumhole Bore; 125o28'E, 18o07'S, Noonkanbah 1:250 000 Sheet area.|
25034|Gumhole Formation|Unit history|Equals the Fairfield Beds of Thomas (1957) and is included in Fairfield Formation of Playford & Lowry (1966).|
25034|Gumhole Formation|Type section locality|(WCB 001 plus WCB 202) 70 metres of limestone, siltstone, and shale exposed along the Great Northern Highway 19 km west-northwest of Fitzroy Crossing.|
25034|Gumhole Formation|Extent|The unit crops out in a linear pattern for a distance of 280 km on the northerly margin of the Canning Basin from Red Bluffs in the southeast to the Napier Range in the northwest.|
25034|Gumhole Formation|Thickness range|About 70 metres.|
25034|Gumhole Formation|Lithology|Limestone, siltstone and shale with minor dolomite and sandstone.  The limestone is commonly light brown, pink to red and light green grey bioclastic, intraclastic and oolitic sandy grainstones.|
25034|Gumhole Formation|Relationships and boundaries|Overlies "birdseye" limestone of Famennian age, the Luluigui Formation and possible equivalents of the Napier Formation. Base of unit marked by first occurrence of bioclastic limestones.  Conformably overlain by and interfingers with Yellow Drum Sandstone.|
25034|Gumhole Formation|Age reasons|Faunas are dominated by brachiopods together with pelecypods, corals, bryozoans, nautiloids, fish, conodonts, ostracods, algae and a microflora.  The flora and fauna indicates latest Late Devonian (do V. VI Zones of the German standard).|
25034|Gumhole Formation|Proposed publication|Bureau of Mineral Resources|
25034|Gumhole Formation|Defn Reference|B200 - 1979|
25034|Gumhole Formation|Name first published by|Radke B.M., 1976|
8463|Hong Kong Chert|Name source|Hong Kong Gold Mine (abandoned); grid reference 21o10'S, 118o20'E, Pyramid 1:250 000 Sheet area.|
8463|Hong Kong Chert|Unit history|Equated with Marble Bar Chert on Marble Bar 1:250 000 sheet (Hickman & Lipple, in press).|
8463|Hong Kong Chert|Type section locality|150 metres of bluish-black, brown and white banded chert.|
8463|Hong Kong Chert|Extent|The unit outcrops as two parallel ridges in the region between Teichmans Gold Mine and Annie Gap and is repeated by folding to the north of Pilbara Mining Centre.|
8463|Hong Kong Chert|Thickness range|Range 50-150 m|
8463|Hong Kong Chert|Relationships and boundaries|Overlies Friendly Creek Formation and conformably overlain by Empress Formation.  Second oldest formation of Teichmans Group.|
8463|Hong Kong Chert|Age reasons|Lower Archaean >3000 m.y.|
8463|Hong Kong Chert|Defn author|Fitton M.J., Horwitz R.C., Sylvester G., 1975|
8463|Hong Kong Chert|Proposed publication|CSIRO, Minerals Research Laboratories, Report No. FP 11.|
8463|Hong Kong Chert|Category|2, 1|
27801|Horseshoe Formation|Name source|Horseshoe Range, Peak Hill 1:250 000 Sheet.|14/SEP/12
27801|Horseshoe Formation|Unit history|Formerly Horseshoe Beds (MacLeod 1970)|14/SEP/12
27801|Horseshoe Formation|Type section locality|Three km section extending west from Horseshoe Gold Mine across the Horseshoe Range|14/SEP/12
27801|Horseshoe Formation|Extent|Horseshoe Range |14/SEP/12
27801|Horseshoe Formation|Thickness range|1000 m|14/SEP/12
27801|Horseshoe Formation|Lithology|Quartz-mica-feldspar, carbonate-cemented greywacke and shale, and iron formation|14/SEP/12
27801|Horseshoe Formation|Relationships and boundaries|Conformable above, and gradational with Thaduna Greywacke.|14/SEP/12
27801|Horseshoe Formation|Age reasons|Proterozoic, probably 2.0-1.8 b.y.|14/SEP/12
27801|Horseshoe Formation|Proposed publication|Western Australia Geological Survey Annual Report for 1978 (Pub. 1979)|14/SEP/12
27801|Horseshoe Formation|Defn approved by|Western Australia Stratigraphic Nomenclature Subcommission|14/SEP/12
27801|Horseshoe Formation|Name first published by|Gee R.D., 1979|14/SEP/12
27801|Horseshoe Formation|Status|1|
30206|Illjarra Sandstone|Name source|Illjarra Bore, at GR CE512362, Ruby Plains 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA.|
30206|Illjarra Sandstone|Unit history|previously mapped as part of the Mount Parker Sandstone (e.g., Gemuts & Smith, 1968) and Wade Creek Sandstone (Blake et al. 1979), but now known to be Neoproterozoic rather than Mesoproterozoic.|
30206|Illjarra Sandstone|Geomorphic expression|strike ridges, cuestas and intervening valleys and depressions.|
30206|Illjarra Sandstone|Type section locality|Ruby Plains 1:100 000 Sheet area - from base at GR CE693456, where the Illjarra Sandstone concordantly overlies Eliot Range Dolomite, to top at GR CE677440, where the Illjarra Sandstone is overlain disconformably by Moonlight Valley Tillite. Lithic sandstone of the Illjarra Sandstone here, about 360 m thick, dips at around 10? southwest, forming a series of cuestas.|
30206|Illjarra Sandstone|Extent|Ruby Plains and Halls Creek 1:100 000 Sheet areas, Gordon Downs 1:250 000 Sheet area, WA.|
30206|Illjarra Sandstone|Thickness range|more than 1000 m in south; thinner to north.|
30206|Illjarra Sandstone|Lithology|ridge-forming lithic (and feldspathic?) sandstone; minor quartz sandstone (locally at base), dolomitic beds (locally near base), and recessive bands of shale, mudstone, siltstone and sandstone in south. Lithic sandstone has abundant to sparse clayey matrix and is well bedded, but rarely cross-bedded.|
30206|Illjarra Sandstone|Depositional environment|marine shelf?|
30206|Illjarra Sandstone|Relationships and boundaries|Of Ruby Plains Group. Unconformable on Olympio Formation in south; concordant (conformable?) on Eliot Range Dolomite to north. Overlain disconformably by Duerdin Group (Redbank Yard Formation in south, Moonlight Valley Tillite to north).|
30206|Illjarra Sandstone|Age reasons|Neoproterozoic - Tonian or Cryogenian. The Ruby Plains Group correlates with Supersequence 1 of the Centralian Superbasin of Walter et al. (1995).|
30206|Illjarra Sandstone|Correlations|basal quartz sandstone and overlying dolomitic beds locally present in south may be correlatives of Mount Kinahan Sandstone and Eliot Range Dolomite, respectively, exposed to north.|
30206|Illjarra Sandstone|References|Blake, D.H., Hodgson, I.M. & Muhling, P.C., 1979. Geology of The Granites?Tanami region, Northern Territory and Western Australia. Bureau of Mineral 	Resources, Australia, Bulletin 197.
Blake, D.H., Tyler, I.M. & Sheppard, S., 1997. Geology of the Ruby Plains 1:100 000 Sheet area (4460), Western Australia,. Australian Geological Survey 	Organisation, Canberra.
Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 	Sheet area (4461), Western 	Australia. Australian Geological Survey Organisation, Canberra.
Gemuts, I. & Smith, J.W., 1968. Gordon Downs, Western Australia ? 1:250 000 Geological Series. Bureau of Mineral Resources, Australia, Explanatory Notes SE/52-10.
Walter, M.J., Veevers, J.J., Calver, C.R. & Grey, K., 1995. Late Proterozoic stratigraphy of the Centralian Superbasin, Australia. Precambrian Research, 73, 173?195.|
24332|Karalundi Formation|Name source|Karalundi Road House, Glengarry 1:250 000 Sheet.|14/SEP/12
24332|Karalundi Formation|Type section locality|Along E-W fence, 11 km NW of Karalundi.|14/SEP/12
24332|Karalundi Formation|Extent|Karalundi-Ruby Well-Doolgunna area.|14/SEP/12
24332|Karalundi Formation|Thickness range|About 1000 m|14/SEP/12
24332|Karalundi Formation|Lithology|Ferruginous cemented snadstone, shale, chert, basaltic tuff and dolomite.|14/SEP/12
24332|Karalundi Formation|Relationships and boundaries|Conformable between Doolgunna Arkose and Narracoota Volcanics|14/SEP/12
24332|Karalundi Formation|Age reasons|Proterozoic - probably 2.0 - 1.8. b.y.|14/SEP/12
24332|Karalundi Formation|Proposed publication|Western Australia Geological Survey Annual Report for 1978 (Pub. 1979)|14/SEP/12
24332|Karalundi Formation|Defn Reference|80/20704|14/SEP/12
9793|Koongie Park Formation|Name source|Koongie Park Homestead, at GR CE451713, Halls Creek 1:100 000 Sheet area, Gordon Downs 1:250 000 Sheet area, WA.|
9793|Koongie Park Formation|Unit history|Previously mapped as part of the Biscay and Olympio Formations of the Halls Creek Group (e.g., Gemuts & Smith, 1968), but is younger than this group. Hosts several volcanogenic massive sulphide deposits which are currently subeconomic.|
9793|Koongie Park Formation|Geomorphic expression|low hills and ridges.|
9793|Koongie Park Formation|Type section locality|across southern limb of an anticline, from GR CE468749 to GR CE469746, Halls Creek 1:100 000 Sheet area. Aphyric rhyolite at base is overlain by about 200 m of mudstone with minor laminated chert, about 50 m of Onedin Member (ironstone, shale, chert), and, at top, sandstone, shale and aphyric rhyolite (Orth 1997).|
9793|Koongie Park Formation|Extent|Angelo and Dockrell 1:100 000 Sheet areas of Mount Ramsay 1:250 000 Sheet area, Halls Creek 1:100 000 Sheet area of Gordon Downs 1:250 000 Sheet area, McIntosh 1:100 000 Sheet area of Dixon Range 1:250 000 Sheet area, WA.|
9793|Koongie Park Formation|Thickness range|probably at least 1000 m.|
9793|Koongie Park Formation|Lithology|rhyolitic and dacitic lavas, pyroclastics and subvolcanic intrusions; basaltic lavas and volcaniclastics; shale, mudstone, turbiditic quartz greywacke, pebbly sandstone, arkose, conglomerate, chert, ironstone and carbonate rocks. Regionally metamorphosed to mainly greenschist facies and contact metamorphosed to higher grades.|
9793|Koongie Park Formation|Depositional environment|marine?|
9793|Koongie Park Formation|Relationships and boundaries|base not exposed; overlain concordantly by Moola Bulla Formation in southwest; intruded and contact metamorphosed by plutons of Sally Downs Supersuite of Bow River Batholith (e.g., Loadstone Monzogranite, Shepherds Bore Plutonic Complex, unnamed granite and gabbro bodies) and by Armanda layered mafic intrusion; overlain unconformably by King Leopold Sandstone of Kimberley Group.|
9793|Koongie Park Formation|Age reasons|Palaeoproterozoic - Orosirian. Isotopically dated (U-Pb zircon) at 1843 +/- Ma (Page et al. 1994).|
9793|Koongie Park Formation|Correlations|probably part of Tickalara Metamorphics in central zone of Halls Creek Orogen to north.|
9793|Koongie Park Formation|Comments|Synonomy: Koongie Park Member of Tickalara Metamorphics (Griffin & Tyler 1992).|
9793|Koongie Park Formation|References|Blake, D.H., Tyler, I.M., Griffin, T.J., Sheppard, S., Thorne, A.M. & Warren, R.G., 1998. Geology of the Halls Creek 1:100 000 Sheet area (4461), Western Australia. Australian Geological Survey Organisation, Canberra.
Gemuts, I. & Smith, J.W., 1968. Gordon Downs, Western Australia ? 1:250 000 Geological Series. Bureau of Mineral Resources, Australia, Explanatory Notes SE/52-10
Griffin, T.J. & Tyler, I.M., 1992. Geology of the southern Halls Creek Orogen?a summary of field work in 1992. Geological Survey of Western Australia, Record 1992/17. 
Griffin, T.J. & Tyler, I.M., 1994. Angelo, Western Australia, 1:100 000 geological map (sheet 4361). Geological Survey of Western Australia, Perth.
Orth, K.,1997. Notes on the geology of the Koongie Park Formation southwest of Halls Creek, Western Australia. Australian Geological Survey Organisation, Record 1997/25.
