Reference Id | Author | Year | Title | Source | Vol/Part | Pages
44744|Prichard, C.E.|1964|Part V. Outline of the geology of the Leichhhardt-Gilbert area.|CSIRO. Land Research Series|11|p105-114
44750|Ellis, P.L.|1964|Geological notes on the Maryborough-Gayndah area.|Geological Society of Australia. Queensland Division. Field Conference|Field Conference|p12-22
44752|Ridley, W.F.|1960|Jurassic. The Maryborough Basin. IN The Geology of Queensland.|Geological Society of Australia. Journal|7|p297-301
44753|Ridley, W.F.|1963|Vegetal distribution relation to geology in a complex part of south-east Queensland.|Royal Society of Queensland. Proceedings|Vol LXXIII|p45-59
44754|Ridley, W.F.|1964|A map of the Cainozoic deposits of the Maryborough Basin with Notes and comments.|CSIRO||15pp
44771|Staines, H.R.E.|1961|Coal resources, West Moreton (Ipswich) Coalfield.|Geological Survey of Queensland. Publication|298|10pp
44772|Staines, H.R.E.|1964|Coal resources - West Moreton (Ipswich) coalfield. Part 17. Rylance Abermain No.2 and No.1 mine areas.|Geological Survey of Queensland, Report|5|11pp + figs
44774|Staines, H.R.E.|1964|Stratigraphic Nomenclature of Bundamba Group in the Ipswich Area of Queensland.|Australasian Oil and Gas Journal|10(8)|p30-32
44775|Staines, H.R.E.|1966|The Ipswich Basin IN Field Conference. Southern Moreton Basin.|Geological Society of Australia. Queensland Division. Field Conference|Field Conference|p7-10
44776|Staines, H.R.E.|1967|Coal Resources - West Moreton (Ipswich) Coalfield. Part 18 Silkstone area.|Geological Survey of Queensland, Report|No.16|
44777|Staines, H.R.E., Woods, J.T.|1964|Recent discovery of Triassic dinosaur footprints in Queensland.|Australian Journal of Science|27(2)|p55
44778|Stephenson, P.J.|1959|The Mount Barney Central Complex. South East Queensland.|Geological Magazine|96(2)|p125-136
44780|Stephenson, P.J.|1960|Jurassic. Mount Barney. IN The Geology of Queensland.|Geological Society of Australia. Journal|7|p297-301
44781|Stephenson, P.J., Stevens, N.C., Tweedale, G.W.|1960|Lower Cainozoic. Igneous rocks. IN The Geology of Queensland|Geological Society of Australia. Journal|7|p355-369
44782|Stevens, N.C.|1965|The volcanic rocks of the southern part of the Main Range, south-east Queensland.|Royal Society of Queensland. Proceedings|77(4)|p37-52
44783|Stevens, N.C.|1965|Geological excursions in south-east Queensland.|University of Queensland Press||
44784|Stevens, N.C.|1966|Tertiary volcanics IN Field Conference Southern Moreton Basin.|Geological Society of Australia. Queensland Division. Field Conference|Field Conference|p11-14
44786|Stevens, N.C.|1968|The volcanism of Southern Queensland.|Geological Society of Australia. Special Publication|2|p193-202
44787|Swindon, V.G.|1968|Case history - Roma area.|APEA Journal|8(11)|p120-129
44789|Bryan, W.H., Jones, O.A.|1963|Contributions to the geology of Brisbane No.3 - The bedded cherts of the Neranleigh-Fernvale Group of south-eastern Queensland.|Royal Society of Queensland. Proceedings|LXXIII(2)|
44791|Australasian Oil and Gas Journal.|1965|Exploration news and company reports.|Australasian Oil and Gas Journal|11(6)|p10-24
44794|Australasian Oil and Gas Journal.|1966|Exploration news.|Australasian Oil and Gas Journal|13(3)|p8-23
44797|Roberts, J.|1964|Lower Carboniferous brachiopods from Greenhills, New South Wales.|Geological Society of Australia. Journal|11|173-194
44800|Twidale, C.R.|1966|Geomorphology of the Leichhardt-Gilbert area of North-West Queensland.|CSIRO. Land Research Series|16|56pp
44801|Thompson, C., Hubble, G.D.|1966|Notes on the soils of the Brisbane Fassifern Valleys, the South-eastern Darling Downs and part of the border highlands IN Field Conference. Southern Moreton Basin.|Geological Society of Australia. Queensland Division. Field Conference|Field Conference|p25-29
44803|Townrow, J.A.|1967|The Brachyphyllum Crassium complex of fossil conifers.|Royal Society of Tasmania, Papers and Proceedings|101|p149-172
44805|Urquhart, G.|1965|Ironstone deposit of Dawsonvale. IN Geology of Australian Ore Deposits.|Eighth Commonwealth Mining and Metallurgical Congress, Australia & New Zealand, 1965. Publications|1|p388-390
44807|Warner, K.R.|1968|Gilbert-Staaten Rivers groundwater investigation.|Geological Survey of Queensland, Report|24|16pp
44813|Webb, A.W., Stevens, N.C., McDougall, I.|1967|Isotopic age determinations on Tertiary volcanic rocks and intrusives of south-eastern Queensland.|Royal Society of Queensland. Proceedings|79(7)|p79-92
44814|Webb, A.W., McDougall, I.|1967|Isoptopic dating evidence on the age of the Upper Permian and Middle Triassic.|Earth and Planetary Science Letters|2(5)|p483-488
44818|Wilkinson, J.F.G.|1968|The Magmafic Affinities of some Volcanic rocks form the Tweed Shield Volcano, SE Queensland-NE New South Wales.|Geological Magazine|105(3)|p275-289
44819|Williams, G.D.|1966|The Great Artesian Basin - origin and history.|APEA Journal|1966|
44821|Wilson, T.C.|1967|Exploration - Great Barrier Reef.|APEA Journal|7(11)|p33-39
44825|Zimmerman, D.O.|1964|Queensland stratigraphy.|Australasian Oil and Gas Journal|10(9)|p52-53
44828|Barrie, J.|1965|Natural abrasives IN Australian Mineral Industry: The Mineral Deposits.|Bureau of Mineral Resources, Australia. Bulletin|72|p1-18
44832|Rose, G.|1963|Geological Survey of the Border Rivers innner catchment.|Geological Survey of New South Wales. Technical Report|8|p7-20
44833|Roberts, J.|1965|Lower Carboniferous zones and correlation based on faunas from the Gresford-Dungog district, New South Wales.|Geological Society of Australia. Journal|12|p105-122
44834|Townsend, F.I., Konecki, M.C.|1965|Petroleum IN Australian Mineral Industry: The mineral deposits.|Bureau of Mineral Resources, Australia. Bulletin|72|p469-477
44835|Whetten, J.T.|1965|Carboniferous glacial rocks from the Werrie Basin, New South Wales, Australia.|Geological Society of America. Bulletin|76(1)|p43-56
44836|Grant, K.|1968|Terrain classification for engineering purposes of the Rolling Downs Province, Queensland.|CSIRO. Division of Soil Mechanics. Technical Paper|3|385pp + maps
44840|Australasian Oil and Gas Journal.|1965|A.P.E.A. Conference in Adelaide.|Australasian Oil and Gas Journal|11(7)|p30-40
44842|Australasian Oil and Gas Journal.|1966|Late new, Exploration News and Company Reports|Australasian Oil and Gas Journal|12(12)|p2-20
44844|Cameron, J.C.|1967|Australia's oil and gas potential - a review of the main sedimentary basins.|World Petroleum Congress. Proceedings.|7(2)|p151-160
44848|Freeman, R.N., McDonnell, K.S., Massey, D.G., Tebbutt, F.H.S.|1964|Oil exploration in the western Great Artesian Basin.|AusIMM. Proceedings|211|p85-114
44852|Sprigg, R.C.|1967|A short geological history of Australia.|APEA Journal|7(11)|p59-81
44855|Sprigg, R.C.|1966|Palaegeography of the Australian Permian in relation to oil search.|APEA Journal|1966|p17-29
44857|Wass, R.|1966|Two new species of Permian brachiopods from Queensland.|Proceedings of the Linnean Society of New South Wales|91(1)|p96-100, Pl. III
44858|Wass, R.|1966|On the species Fenestella horologia Bretnall and Minilya duplaris Crockford.|Proceedings of the Linnean Society of New South Wales|91(1)|p90-95, Pl.II
44859|Wass, R.|1967|New species of Permian gastropods from Queensland.|Proceedings of the Linnean Society of New South Wales|92(1)|p67-73
44861|Weiss, E.H.|1963|Geology for NSW Schools.|Shakespeare Head Press, Sydney.||336pp
44864|Firman, J.B.|1975|Fowler, South Australia. 1:250 000 geological series sheet SH53-13.|Geological Survey of South Australia|Map|Map Legend
44871|McTaggart, N.R.|1962|The sequence of Tertiary volcanics and sedimentary rocks of the Mount Warning Volcanic Shield.|Royal Society of New South Wales. Journal and Proceedings|95(3&4)|p137-139 + Map
44874|McKellar, R.G.|1964|A new species of Nymphoblastus (Balstoidea) from the Lower Carboniferous of Queensland	|Queensland Museum. Memoirs|14|p101-105
44882|Termier, G., Termier, H.|1964|Les Temps fossiliferes (1) Palaeozoique inferieur.	|Masson & Co., Editors, Paris||689pp
44883|Joplin, G.A.|1968|A petrography of Australian metamorphic rocks	|Angus and Robertson. Sydney||262pp
44884|Carr, A.F.|1966|Coal resources - West Moreton (Ipswich) coalfield.	|Geological Survey of Queensland, Report|13|7pp
44885|Carr, A.F.|1966|Coal resources - West Moreton (Ipswich) coalfield.	|Geological Survey of Queensland, Report|15|9pp
44892|Australasian Oil and Gas Journal.|1965|Exploration news and Company reports.	|Australasian Oil and Gas Journal|11(9)|p24-47
44897|Australasian Oil and Gas Journal.|1966|Late news, Exploration news and Company reports|Australasian Oil and Gas Journal|12(4)|
44903|Australasian Oil and Gas Journal.|1967|Late news, Exploration news and Company reports.	|Australasian Oil and Gas Journal|13(4)|1-20pp
44913|Balme, B.E.|1964|The palynological record of Australian pre-Tertiary floras. IN Ancient Pacific floras.|University of Hawaii Press||p49-80
44915|Forbes, B.G.|1966|The geology of the Marree 1:250 000 map area.|Geological Survey of South Australia. Report of Investigations|28|47pp
44916|Freytag, I.B.|1965|Mount Toonina Beds - Permian sediments in a probably piercement structure.	|Royal Society of South Australia. Transactions|89|p61-79
44920|Smith, K.G.|1966|1:500 000 geological map Georgina Basin, Northern Territory.|Bureau of Mineral Resources, Australia|Map|4 sheets
44923|Donchak, P.J.T., Crouch, S.B.S., Pascoe, G.S.|1999|Goomeri 1:100 000 geological sheet 9345.|Queensland. Department of Mines and Energy|1v|Map Legend
44925|Cranfield, L.C.|1999|Nambour Special 1:100 000 geological map. Sheet 9444 and part 9544.|Queensland. Department of Mines and Energy|1v|Map Legend
44926|Bultitude, R.J., Garrad, P.D., Cranfield, L.C., Roberts, C.W., Mackenzie, D.E.|1998|Lyndbrook 1:100 000 geological sheet 7762.|Queensland. Department of Mines and Energy|1v|Map Legend
44928|Cranfield, L.C., Scott, M., Lane, R.P., Pascoe, G.S.|1999|Gympie Special 1:100 000 geological map, sheets 9445 and part 9545.|Queensland. Department of Mines and Energy|1v|Map
44929|Cayley, R.A., Taylor, D.H.|1997|Byron and part of Wonwondah 1:50 000 geological map.|Geological Survey of Victoria|1v|Map Legend
44930|Taylor, D.H., Cayley, R.A., Simpson, C.J.|1997|Mooralla 1:50 000 geological map.|Geological Survey of Victoria|1v|Map Legend
44931|Cayley, R.A., Taylor, D.H.|1997|Grampians Special 1:250 000 map. Geological interpretation of geophysical features.|Geological Survey of Victoria|1v|Map Legend
44932|Taylor, D.H., Cayley, R.A.|1997|Southern Grampians Special 1:50 000 geological map|Geological Survey of Victoria|1v|Map Legend
44933|Cayley, R.A., Taylor, D.H.|1997|Northern Grampians Special 1:50 000 geological map.|Geological Survey of Victoria|1v|Map Legend
44934|Johns, R.K., Hiern, M.N., Nixon, L.G., Forbes, B.G., Olliver, J.G.|1981|Torrens 1:250 000 geological sheet SH 53-16.|Geological Survey of South Australia|1v|Map Legend
44935|Daly, S.J., Crooks, A.F., Benbow, M., Flint, R.B., Forbes, B.G.|1985|Tarcoola 1:250 000 geological sheet SH53-10.|Geological Survey of South Australia|1v|Map Legend
44936|Bacchin, M., Duggan, M., Glen, R., Gunn, P., Lawrie, K., Lyons, P., Mackey, T., Raphael, N., Raymond, O., Robson, D., Sherwin, L.|1999|Cootamundra, Interpreted Geology based on geophysics and previous geological mapping (1:250 000 scale map)|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map Legend
44970|Opik, A.A.|1958|The geology of the Canberra City district.|Bureau of Mineral Resources, Australia. Bulletin|32|99pp
44988|Ross, J.P.|1961|Ordovician, Silurian, and Devonian Bryozoa of Australia.|Bureau of Mineral Resources, Australia. Bulletin|50|
44989|Carter, E.K., Brooks, J.H., Walker, K.R.|1961|The Precambrian mineral belt of north-western Queensland.|Bureau of Mineral Resources, Australia. Bulletin|51|
44994|Thomas, G.A.|1971|Carboniferous and early Permian brachiopods from western and northern Australia.|Bureau of Mineral Resources, Australia. Bulletin|56|
44998|Veevers, J.J., Wells, A.T.|1961|The geology of the Canning Basin, Western Australia.|Bureau of Mineral Resources, Australia. Bulletin|60|
45003|Joplin, G.A.|1963|Chemical analyses of Australian rocks. Pt I: Igneous and metamorphic rocks.|Bureau of Mineral Resources, Australia. Bulletin|65|p1-446
45004|Crespin, I.|1963|Lower Cretaceous arenaceous foraminifera of Australia.|Bureau of Mineral Resources, Australia. Bulletin|66|
45006|Campbell, K.S.W.|1965|Australian Permian terebratuloids.|Bureau of Mineral Resources, Australia. Bulletin|68|
45009|White, D.A.|1965|The geology of the Georgetown-Clarke River area, North Queensland.|Bureau of Mineral Resources, Australia. Bulletin|71|165pp
45011|Skwarko, S.K.|1966|Cretaceous stratigraphy and palaeontology of the Northern Territory.|Bureau of Mineral Resources, Australia. Bulletin|73|135pp
45014|Branch, C.D.|1966|Volcanic cauldrons, ring complexes, and associated granites of the Georgetown Inlier, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|76|159pp
45016|Condon, M.A.|1967|The geology of the Carnarvon Basin, Western Australia. Part 2: Permian stratigraphy.|Bureau of Mineral Resources, Australia. Bulletin|77|
45018|Joplin, G.A.|1965|Chemical analyses of Australian rocks. Part II: Sedimentary rocks.|Bureau of Mineral Resources, Australia. Bulletin|78|235pp
45022|Walpole, B.P., Crohn, P.W., Dunn, P.R., Randal, M.A.|1968|Geology of the Katherine-Darwin region, Northern Territory.|Bureau of Mineral Resources, Australia. Bulletin|82|304pp
45025|de Keyser, F., Lucas, K.G.|1968|Geology of the Hodgkinson and Laura Basins, north Queensland.|Bureau of Mineral Resources, Australia. Bulletin|84|254pp
45031|Wass, R.E.|1968|Permian Polyzoa from the Bowen Basin.|Bureau of Mineral Resources, Australia. Bulletin|90|
45043|Conybeare, C.E.B., Crook, K.A.W.|1968|Manual of sedimentary structures.|Bureau of Mineral Resources, Australia. Bulletin|102|
45052|Smith, K.G.|1972|Stratigraphy of the Georgina Basin.|Bureau of Mineral Resources, Australia. Bulletin|111|
45055|Opik, A.A.|1970|Redlichia of the Ordian (Cambrian) of northern Australia and New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|114|
45063|Roberts, J.|1971|Devonian and Carboniferous brachiopods from Bonaparte Gulf Basin, northwestern Australia.|Bureau of Mineral Resources, Australia. Bulletin|122|
45071|Dickins, J.M., Malone, E.J.|1973|Geology of the Bowen Basin, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|130|
45073|Olgers, F.|1972|Geology of the Drummond Basin, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|132|
45075|Link, A.G., Druce, E.C.|1972|Ludlovian and Gedinnian conodont stratigraphy of the Yass Basin, New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|134|
45078|Chatterton, B.D.E.|1973|Brachiopods of the Murrumbidgee Group, Taemas, New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|137|1-146
45086|Warren, R.G.|1972|A commentary on the metallogenic map of Australia and Papua New Guinea.|Bureau of Mineral Resources, Australia. Bulletin|145|
45087|Joplin, G.A.|1975|Chemical analyses of Australian rocks. Part III: Igneous and metamorphic, supplement 1961-1969.|Bureau of Mineral Resources, Australia. Bulletin|146|
45088|Roberts, J., Oversby, B.S.|1974|The Lower Carboniferous geology of the Rouchel district, New South Wales|Bureau of Mineral Resources, Australia. Bulletin|147|
45090|Mayne, S.J., Nicholas, E., Bigg-Wither, A.L., Rasidi, J.S., Raine, M.J.|1974|Geology the Sydney Basin - a review.|Bureau of Mineral Resources, Australia. Bulletin|149|229pp
45095|Jensen, A.R.|1975|Permo-Triassic stratigraphy and sedimentation in the Bowen Basin, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|154|
45097|Jones, P.J., Campbell, K.S.W., Roberts, J.|1973|Correlation chart for the Carboniferous System of Australia.|Bureau of Mineral Resources, Australia. Bulletin|156A|
45102|Opik, A.A.|1975|Cymbric Vale fauna of New South Wales and early Cambrian biostratigraphy|Bureau of Mineral Resources, Australia. Bulletin|159|
45103|Burger, D.|1976|Palynological papers. 1. Some Early Cretaceous plant microfossils from Queensland.|Bureau of Mineral Resources, Australia. Bulletin|160|1-22 +12 plates
45104|Kemp, E.M.|1976|Palynological papers. 2. Palynological observations in the Officer Basin, Western Australia.|Bureau of Mineral Resources, Australia. Bulletin|160|23-39
45107|Marshall, J.F.|1977|Marine geology of the Capricorn Channel area.|Bureau of Mineral Resources, Australia. Bulletin|163|
45110|Exon, N.F.|1976|Geology of the Surat Basin in Queensland.|Bureau of Mineral Resources, Australia. Bulletin|166|
45113|Sheraton, J.W., Labonne, B.|1978|Petrology and geochemistry of acid igneous rocks of northeast Queensland|Bureau of Mineral Resources, Australia. Bulletin|169|
45118|Pojeta, J., Gilbert-Tomlinson, J.|1977|Australian Ordovician pelecypod molluscs.|Bureau of Mineral Resources, Australia. Bulletin|174|
45128|Rich, P.V.|1979|The Dromornithidae, a family of large extinct ground birds endemic to Australia.|Bureau of Mineral Resources, Australia. Bulletin|184|
45132|Burger, D.|1980|Palynological studies in the Lower Cretaceous of the Surat Basin, Australia.|Bureau of Mineral Resources, Australia. Bulletin|189|
45138|Davies, P.J.|1979|Marine geology of the continental shelf off southeast Australia.|Bureau of Mineral Resources, Australia. Bulletin|195|
45145|Smart, J., Grimes, K.G., Doutch, H.F., Pinchin, J.|1980|The Mesozoic Carpentaria Basin and the Cainozoic Karumba Basin, north Queensland.|Bureau of Mineral Resources, Australia. Bulletin|202|
45147|Owen, M., Wyborn, D.|1979|Geology and geochemistry of the Tantangara and Brindabella 1:100 000 Sheet areas, New South Wales and Australian Capital Territory.|Bureau of Mineral Resources, Australia. Bulletin|204|
45148|Kennewell, P.J., Huleatt, M.B.|1980|Geology of the Wiso Basin, Northern Territory.|Bureau of Mineral Resources, Australia. Bulletin|205|
45149|Jackson, M.J., van de Graaf, W.J.E.|1981|Geology of the Officer Basin, Western Australia.|Bureau of Mineral Resources, Australia. Bulletin|206|
45150|Marshall, J.F.|1980|Continental shelf sediments: southern Queensland and northern New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|207|
45151|Levingston, K.R.|1981|Geological evolution and economic geology of the Burdekin River region, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|208|
45155|Wells, A.T., Moss, F.J.|1983|The Ngalia Basin, Northern Territory: stratigraphy and structure.|Bureau of Mineral Resources, Australia. Bulletin|212|
45161|Blake, D.H., Bultitude, R.J., Donchak, P.J.T., Wyborn, L.A.I., Hone, I.G.|1984|Geology of the Duchess-Urandangi region, Mount Isa Inlier, Queensland.|Bureau of Mineral Resources, Australia. Bulletin|219|96p
45166|Blake, D.H.|1987|Geology of the Mount Isa Inlier and environs, Queensland and Northern Territory.|Bureau of Mineral Resources, Australia. Bulletin|225|83p
45168|Lau, J.E., Commander, D.P., Jacobson, G.|1987|Hydrogeology of Australia.|Bureau of Mineral Resources, Australia. Bulletin|227|
45169|Jones, P.J.|1989|Lower Carboniferous Ostracoda(Beyrichicopida & Kirkbyocopa) from the Bonaparte Basin, northwestern Australia.|Bureau of Mineral Resources, Australia. Bulletin|228|
45272|Brooks, J.H.|1960|Precambrian - The Charters Towers, Cape River and Woolgar goldfields.|Geological Society of Australia. Journal|7|p75-76
45440|Ellis, P.L.|1968|Geology of the Maryborough 1:250 000 sheet area.|Geological Survey of Queensland, Report|26|
46032|Russell, R.T., Lewis, B.R.|1965|Gold and copper deposits of the Cobar district. IN McAndrew J.(ed) - Geology of Australian ore deposits. 8th Commonwealth Mining & Metallurgical Congress, Australia & New Zealand, 1965, Melbourne.|AusIMM|1|p411-419
46103|Suppel, D.W.|1966|The Tomalla gold mine.|Geological Survey of New South Wales, Report|47|
46159|Voisey, A.H.|1965|Geology and mineralization of eastern New South Wales. IN McAndrew J. (ed) - Geology of Australian ore deposits. 8th Commonwealth Mining & Metallurgical Congress, Australia & New Zealand, 1965, Melbourne.|AusIMM|1|p402-410
46522|Krynen, J.P., Sherwin, L., Clarke, I.|1990|1. Stratigraphy and structure. IN Clarke I. & Sherwin L. (eds) - Geological setting of gold and copper deposits in the Parkes area, New South Wales.|Geological Survey of New South Wales, Records|23(1)|p1-76
46523|Tenison Woods, K.|1990|2. Regional geophysics. IN Clarke I. & Sherwin L. (eds) - Geological setting of gold and copper deposits in the Parkes a rea, New South Wales.|Geological Survey of New South Wales, Records|23(1)|p79-93
46524|Clarke, I.|1990|3. Igneous petrology. IN Clarke I. & Sherwin L. (eds) - Geological setting of gold and copper deposits in the Parkes area, New South Wales.|Geological Survey of New South Wales, Records|23(1)|p95-136
46525|Clarke, I.|1990|4. Primary deposits in the Forbes-Parkes-Peak Hill-Tomingley gold belt. IN Clarke I. & Sherwin L. (eds) - Geological setting of gold and copper deposits in the Parkes area, New Sou th Wales.|Geological Survey of New South Wales, Records|23(1)|p139-185
46528|Krynen, J.P., Sherwin, L., Clarke, I.|1990|Parkes Special 1:100 000 geological sheet (parts 8431, 8432 , 8531, 8532).|Geological Survey of New South Wales|1v|Map of Record 23(1)
46560|Shackleton, W.G.|1968|Minor pyrometasomatic mineralization in the Wuuluman Granite, central western New South Wales.|AusIMM. Proceedings|225|p11-14
46568|Glasson, K.R., Paine, V.R.|1965|Lead-zinc-copper ore deposits of Lake George Mines, Captain's Flat. IN McAndrew J.(ed) - Geology of Australian ore deposits. 8th Commonwealth Mining and Metallurgical Congress, Australia & New Zealand, 1965, Melbourne.|AusIMM|1|p423-431
46574|Barnes, R.G., Herzberger, G.A.|1975|Bega, New South Wales 1:250 000 metallogenic series map. Sheet SJ 55-04 and parts of SJ 55-08 and SJ 55-03 - First edition|Geological Survey of New South Wales|1v|Map
46579|Hall, L.R.|1960|The stratigraphy, structure and mineralisation of the Devonian strata near Eden, N.S.W.|New South Wales. Department of Mines. Technical Report|5(1957)|p103-116
46595|Pidgeon, R.T.|1967|A rubidium-strontium geochronological study of the Willyama Complex, Broken Hill, Australia.|Journal of Petrology|8|p283-324
46597|Shaw, S.E.|1968|Rb-Sr isotopic studies of the mine sequence rocks at Broken Hill. IN Radmanovich M. & Woodcock J.T. (eds) - Broken Hill Mines - 1968.|AusIMM. Monograph Series|3|p185-198
46598|Stevens, B.P.J., Barnes, R.G., Brown, R.E., Stroud, W.J., Willis, I.L.|1988|The Willyama Supergroup in the Broken Hill and Euriowie Blocks, New South Wales.|Precambrian Research|40/41|p297-327
46601|Lewis, B.R., Forward, P.S., Roberts, J.B.|1965|Geology of the Broken Hill lode, reinterpreted. IN McAndrew J. (ed) - Geology of Australian ore deposits. 8th Commonwealth Mining & Metallurgical Congress, Melbourne, 1965.|AusIMM|1|p319-322
46791|Exon, N.F., Senior, B.R.|1976|The Cretaceous of the Eromanga and Surat Basins.|BMR Journal of Australian Geology and Geophysics|1(1)|p33-50
46798|Draper, J.J., Jensen, A.R.|1976|The geochemistry of Lake Frome, a playa lake in South Australia.|BMR Journal of Australian Geology and Geophysics|1(2)|p83-104
46800|Kemp, E.M.|1976|Early Tertiary pollen from Napperby, central Australia.|BMR Journal of Australian Geology and Geophysics|1(2)|p109-114
46802|Doutch, H.F.|1976|The Karumba Basin, northeastern Australia and southern New Guinea.|BMR Journal of Australian Geology and Geophysics|1(2)|p131-140
46803|Jones, P.J., Roberts, J.|1976|Some aspects of Carboniferous biostratigraphy in eastern Australia: a review.|BMR Journal of Australian Geology and Geophysics|1(2)|p141-151
46812|Pettifer, G.R., Smart, J.|1976|Resistivity methods in the search for groundwater, Cape York Peninsula, Queensland.|BMR Journal of Australian Geology and Geophysics|1(3)|p241-246
46815|Callen, R.A.|1976|Tentative correlation of onshore and lacustrine stratigraphy, Lake Frome area.|BMR Journal of Australian Geology and Geophysics|1(3)|p248-250
46833|Tedford, R.H., Archer, M., Bartholomai, A., Plane, M., Pledge, N.S., Rich, T., Rich, P., Wells, R.T.|1977|The discovery of Miocene vertebrates, Lake Frome area, South Australia.|BMR Journal of Australian Geology and Geophysics|2(1)|p53-57
46839|Cook, P.J., Colwell, J.B., Firman, J.B., Lindsay, J.M., Schwebel, D.A., von der Borch, C.C.|1977|The late Cainozoic sequence of southeast South Australia and Pleistocene sea-level changes.|BMR Journal of Australian Geology and Geophysics|2(2)|p81-88
46849|Kemp, E.M., Balme, B.E., Helby, R.J., Kyle, R.A., Playford, G., Price, P.L.|1977|Carboniferous and Permian palynostratigraphy in Australia and Antarctica: a review.|BMR Journal of Australian Geology and Geophysics|2(3)|p177-208
46854|Senior, B.R., McColl, D.H., Long, B.E., Whiteley, R.J.|1977|The geology and magnetic characteristics of precious opal deposits, southwest Queensland.|BMR Journal of Australian Geology and Geophysics|2(4)|p241-251
46865|Preiss, W.V., Walter, M.R., Coats, R.P., Wells, A.T.|1978|Lithological correlations of Adelaidean glaciogenic rocks in parts of the Amadeus, Ngalia, and Georgina Basins.|BMR Journal of Australian Geology and Geophysics|3(1)|p43-53
46872|Doutch, H.F., Grimes, K.G.|1978|The late Cainozoic evolution of the Carpentaria Plains, north Queensland.|BMR Journal of Australian Geology and Geophysics|3(2)|p101-112
46881|Pinchin, J.|1978|A seismic investigation of the eastern margin of the Galilee Basin, Queensland.|BMR Journal of Australian Geology and Geophysics|3(3)|p193-201
46889|McIntyre, J.I., Wyatt, B.W.|1978|Contributions to the regional geology of the Broken Hill area from geophysical data.|BMR Journal of Australian Geology and Geophysics|3(4)|p265-280
46899|Cull, J.P., Denham, D.|1979|Regional variations in Australian heat flow.|BMR Journal of Australian Geology and Geophysics|4(1)|p1-13
46900|Sangster, D.F.|1979|Evidence of an exhalative origin for deposits of the Cobar district, New South Wales.|BMR Journal of Australian Geology and Geophysics|4(1)|p15-24
46902|Grimes, K.G.|1979|The stratigraphic sequence of old land surfaces in northern Queensland.|BMR Journal of Australian Geology and Geophysics|4(1)|p33-46
46909|Colwell, J.B.|1979|Heavy minerals in the late Cainozoic sediments of southeastern South Australia and western Victoria.|BMR Journal of Australian Geology and Geophysics|4(2)|p83-97
46911|Senior, B.R.|1979|Mineralogy and chemistry of weathered and parent sedimentary rocks in southwest Queensland.|BMR Journal of Australian Geology and Geophysics|4(2)|p111-124
46937|Habermehl, M.A.|1980|The Great Artesian Basin, Australia.|BMR Journal of Australian Geology and Geophysics|5(1)|p9-38
46939|Senior, B.R., Habermehl, M.A.|1980|Structure, hydrodynamics, and hydrocarbon potential, central Eromanga Basin, Queensland, Australia.|BMR Journal of Australian Geology and Geophysics|5(1)|p47-55
46943|O'Connor, D.P.H.|1980|Evidence of an exhalative origin for deposits of the Cobar district, New South Wales: a discussion.|BMR Journal of Australian Geology and Geophysics|5(1)|p70-72
46947|Spies, B.R.|1980|TEM model studies of the Elura deposit, Cobar, New South Wales.|BMR Journal of Australian Geology and Geophysics|5(2)|p77-85
46949|Truswell, E.M.|1980|Permo-Carboniferous palynology of Gondwanaland: Progress and problems in the decade to 1980.|BMR Journal of Australian Geology and Geophysics|5(2)|p95-111
46952|Nicoll, R.S.|1980|Middle Ordovician conodonts from the Pittman Formation, Canberra, ACT.|BMR Journal of Australian Geology and Geophysics|5(2)|p150-153
46957|Kruse, P.D., West, P.W.|1980|Archaeocyatha of the Amadeus and Georgina Basins.|BMR Journal of Australian Geology and Geophysics|5(3)|p165-181
46959|Harrison, P.L.|1980|The Toomba Fault and the western margin of the Toko Syncline, Georgina Basin, Queensland and Northern Territory.|BMR Journal of Australian Geology and Geophysics|5(3)|p201-214
46967|Wyatt, B.W., Yeates, A.N., Tucker, D.H.|1980|A regional review of the geological sources of magnetic and gravity anomaly fields in the Lachlan Fold Belt of NSW.|BMR Journal of Australian Geology and Geophysics|5(4)|p289-300
46973|Turner, S., Jones, P.J., Draper, J.J.|1981|Early Devonian theolodonts (Agnatha) from the Toko Syncline, western Queensland, and a review of other Australian discoveries.|BMR Journal of Australian Geology and Geophysics|6(1)|p51-69
46974|Gidley, P.R.|1981|Discrimination of surficial and bedrock magnetic sources in the Cobar area, NSW.|BMR Journal of Australian Geology and Geophysics|6(1)|p71-79
46984|Exon, N.F., Burger, D.|1981|Sedimentary cycles in the Surat Basin and global changes of sea level.|BMR Journal of Australian Geology and Geophysics|6(2)|p153-159
46989|Bauer, J.A., Dixon, O.|1981|Results of a seismic survey in the Southern Denison Trough, Queensland, 1978-79.|BMR Journal of Australian Geology and Geophysics|6(3)|p213-222
