Reference Id | Author | Year | Title | Source | Vol/Part | Pages
35118|Webby, B.D.|1976|The Ordovician System in SE Australia in Bassett M.G.(ed) - The Ordovican System. Proceedings of a palaeontological association symposium, Birmingham, September 1974.|University of Wales Press & National Museum of Wales, Cardiff|1v|p417-446
35137|Hall, R.L.|1978|A Silurian (Upper Llandovery) coral fauna from the Woolomin Beds near Attunga, New South Wales|Proceedings of the Linnean Society of New South Wales|102(3)|p85-108
35206|Geological Survey of New South Wales.|1975|Cootamundra, New South Wales, 1:100 000 geological series map. Sheet 8528, 1st edition.|Geological Survey of New South Wales|1v|
35244|Pickett, J.|1978|Silurian conodonts from Blowclear and Liscombe Pools, New South Wales.|Royal Society of New South Wales. Journal and Proceedings|111(1/2)|p35-39
35246|Powell, C.McA., Edgecombe, D.R.|1978|Mid-Devonian movements in the northeastern Lachlan Fold Belt.|Geological Society of Australia. Journal|25(3)|p165-184
35258|Jenkins, C.J.|1978|Llandovery and Wenlock stratigraphy of the Panuara area, central New South Wales.|Proceedings of the Linnean Society of New South Wales|102(3)|p109-130
35325|Owen, M.|1978|Discussion: Geochemical comparison of Woodlawn and Mount Painter acid volcanics, southeastern Australia.|Geological Society of Australia. Journal|25(8)|p483-484
35326|Gulson, B.L., Rankin, P.C.|1978|Reply: Painter acid volcanics, southeastern Australia. Geochemical comparison of Woodlawn and Mount Painter Acid Volcanics, southeastern Australia.|Geological Society of Australia. Journal|25(8)|p484-485
35384|Cramsie, J.N., Pogson, D.J., Baker, C.J., Fryer, J.S.|1975|Yass, New South Wales, 1:100 000 geological series map. Sheet 8628, 1st edition.|Geological Survey of New South Wales|1v|
35386|Cramsie, J.N., Pogson, D.J., Baker, C.J.|1978|Geology of the Yass 1:100 000 sheet 8628.|Geological Survey of New South Wales|1v|
35412|Ramsden, A.R., Ryall, W.R.|1979|The Lachlan Fold Belt: Contributions to mineral exploration.|CSIRO. Institute Earth Resources. Div.Mineralogy. Investigation Report|128|
35501|Birkhead, P.K.|1978|Some stromatoporoids from the Bowspring Limestone Member (Ludlovian) and Elmside Formation (Gedinnian), Yass area, New South Wales.|Geological Survey of New South Wales, Records|18(2)|p155-168
35503|Strat. Nomenclature Subcommittee, NSW.|1978|Stratigraphic nomenclature supplement.|Geological Survey of New South Wales, Records|18(2)|p201-208
35607|Fitzpatrick, K.R.|1979|Cootamundra, New South Wales, 1:250 000 metallogenic series map, Sheet SI 55-11: mine data sheets and metallogenic study.|Geological Survey of New South Wales|1v|
35608|Fitzpatrick, K.R.|1976|Cootamundra, New South Wales, 1:250 000 metallogenic series map. Sheet SI 55-11, 1st edition.|Geological Survey of New South Wales|1v|
35609|Fitzpatrick, K.R.|1979|A metallogenic study of the Cootamundra 1:250 000 sheet, SI/55-11|Geological Survey of New South Wales|1v|
35614|Townley, K.A., Veevers, J.J., Strusz, D.L.|1974|Rocks and fossils around Canberra. (Revised by D.L. Strusz).|Bureau of Mineral Resources, Australia|1|
35660|Ayres, D.E.|1979|The mineralogy and chemical composition of the Woodlawn massive sulphide orebody.|Geological Society of Australia. Journal|26(3)|p155-168
35662|Gilligan, L.B., Felton, E.A., Olgers, F.|1979|The regional setting of the Woodlawn deposit.|Geological Society of Australia. Journal|26(3)|p135-140
36411|Strat. Nomenclature Subcommittee, NSW.|1980|Stratigraphic nomenclature supplement for 1978.|Geological Survey of New South Wales, Records|19(2)|p267-272
36413|Richardson, S.J.|1979|Geology of the Michelago 1:100 000 sheet 8726.|Geological Survey of New South Wales|1v|253pp
36414|Richardson, S.J., West, J.L.|1977|Michelago, New South Wales, 1:100 000 geological series map. Sheet 8726, 1st edition.|Geological Survey of New South Wales|1v|
36441|Owen, M., Wyborn, D., Blythe, P.|1979|Brindabella, New South Wales and Australian Capital Territory, 1:100 000 geological series map. Sheet 8627, 1st edition.|Bureau of Mineral Resources, Australia|1v|Map
36443|Owen, M., Wyborn, D., Walton, D.G., Mifsud, J.M.|1979|Tantangara, New South Wales and Australian Capital Territory, 1:100 000 geological series map. Sheet 8626,1st edition.|Bureau of Mineral Resources, Australia|1v|map
36633|Henderson, G.A.M., Matveev, G.|1980|Geology of Canberra, Queanbeyan, and Environs, 1:50 000 geological series map. 1st edition.|Bureau of Mineral Resources, Australia|1v|
37013|Strusz, D.L.|1980|The Encrinuridae and related trilobite families, with a description of Silurian species from southeastern Australia.|Palaeontographica, Abteilung A|A 168|p1-68
37141|NCDC, Australia.|1976|District plan for Florey neighbourhood Belconnen.|National Capital Development Commission, Australia. Technical Paper|15|p7-13
37251|Jennings, J.N., Brush, J.B., Nicoll, R.S., Spate, A.P.|1976|Karst stream self-capture at London Bridge, Burra Creek, N.S.W.|Australian Geographer|13|p238-249
37270|Jones, B.G., Carr, P.F., Wright, A.J.|1981|Silurian and Early Devonian geochronology - A reappraisal, with new evidence from the Bungonia Limestone.|Alcheringa|5(3)|p197-207
37348|Brown, M.C., Ollier, C.D.|1975|Geology and scenery of Canberra.|Australian Geographer|13|p97-103
37501|Richards, J.R., Singleton, O.P.|1981|Palaeozoic Victoria, Australia: Igneous rocks, ages and their interpretation.|Geological Society of Australia. Journal|28(4)|p395-421
37529|Basden, H.|1982|Preliminary report on the geology of the Tumut 1:100 000 sheet area, southern New South Wales.|Geological Survey of New South Wales. Quarterly Notes|46|p1-18
37727|Talent, J.A., Berry, W.B.N., Boucot, A.J., Packham, G.H., Bischoff, G.C.O.|1975|Correlation of the Silurian rocks of Australia, New Zealand, and New Guinea.|Geological Society of America. Special Paper|150|
37728|Henderson, G.A.M.|1981|Geology of Canberra, Queanbeyan, and environs. Notes to accompany the 1980 1:50 000 geological map.|Bureau of Mineral Resources, Australia|1v|
37752|Strusz, D.L.|1982|Wenlock brachiopods from Canberra.|Alcheringa|6(2)|p105-142
38035|Wyborn, D., Owen, M., Compston, W., McDougall, I.|1982|The Laidlaw Volcanics; a Late Silurian point on the geological time scale.|Earth and Planetary Science Letters|59(1)|p90-100
38151|Bolger, P.F.|1982|Ordovician and Silurian stratigraphy and structure in the Wombat Creek-Benambra area, northeast Victoria.|Royal Society of Victoria. Proceedings|94(1)|p35-47
38202|Roberts, F.I.|1982|Trace element chemistry of pyrite: a useful guide to the occurrence of sulfide base metal mineralization.|Journal of Geochemical Exploration|17(1)|p49-62
38230|Bischoff, G.C.O., Fergusson, C.L.|1982|Conodont distributions, and ages of Silurian and Devonian limestones in the Palmers Oakey district, N.S.W.|Geological Society of Australia. Journal|29(3/4)|p469-476
38251|Talsma, T., Hallam, P.M.|1982|Stream water quality of forest catchments in the Cotter Valley, ACT. IN O'Loughlin E.M. & Bren L.J.(Eds) - First National Symposium on Forest Hydrology Melb.11-13 May 1982.|Institution of Engineers, Australia. National Conference Publication|82/6|p50-59
38378|Holloway, D.J., Neil, J.V.|1982|Trilobites from the Mount Ida Formation (Late Silurian - Early Devonian), Victoria.|Royal Society of Victoria. Proceedings|94(3)|p133-154
38626|Compston, W., McDougall, I., Wyborn, D.|1982|Possible two-stage 87Sr evolution in the Stockdale Rhyolite.|Earth and Planetary Science Letters|61(2)|p297-302
38664|Henderson, G.A.M., Strusz, D.L.|1982|Rocks and fossils around Canberra.|Australian Government Publishing Service, Canberra|1v|
38691|Jenkins, C.J.|1982|Late Pridolian Graptolites from the Elmside Formation near Yass, New South Wales.|Proceedings of the Linnean Society of New South Wales|106(1&2)|p167-172
38787|Garratt, M.J.|1983|Silurian to Early Devonian facies and biofacies patterns for the Melbourne Trough, central Victoria.|Geological Society of Australia. Journal|30(2)|p121-147
39028|Wyborn, D., Owen, M., Green, D.|1983|Araluen, New South Wales, 1:100 000 geological series map. Sheet 8826, 1st edition.|Bureau of Mineral Resources, Australia|1v|
39174|Chapman, B.M., Jones, D.R., Jung, R.F.|1983|Processes controlling metal ion attenuation in acid mine drainage streams.|Geochimica et Cosmochimica Acta|47(11)|1957-1973
39214|Pogson, D.J., Scheibner, E.|1976|Palaeozoic accretion of eastern Australia.|25th International Geological Congress. Excursion Guide|16A|
39221|Bolger, P.F., Thorne, H.R., Wood, P.D., Cook, C.E., Rogerson, R.J.|1983|Palaeozoic geology of the Dartmouth Dam area, northeastern Victoria.|Royal Society of Victoria. Proceedings|95(4)|p259-271
39331|Crook, K.A.W., Powell, C.McA.|1976|The evolution of the southeastern part of the Tasman Geosyncline.|25th International Geological Congress. Excursion Guide|17A|
39409|Jennings, J.N.|1984|Further studies at the Blue Waterholes, Cooleman Plain. N.S.W., 1969-77, Part II. Water chemistry and discussion.|Helictite|21(2)|p35-54
39507|Feary, D.A.|1984|The Boambolo Formation - a Silurian prograding fan-delta sequence in southeastern New South Wales, Australia.|Sedimentary Geology|39(3/4)|p169-195
39626|Strat. Nomenclature Subcommittee, NSW.|1981|Stratigraphic nomenclature supplement for 1979.|Geological Survey of New South Wales, Records|20(2)|p275-277
39721|Gray, C.M.|1984|An isotopic mixing model for the origin of granitic rocks in southeastern Australia.|Earth and Planetary Science Letters|70(1)|p47-60
39800|Joplin, G.A., Noakes, L.C., Perry, W.J.|1953|Canberra, New South Wales, 4-mile geological series map. Sheet SI/55-16, 1st edition.|Bureau of Mineral Resources, Australia|1v|
39947|Henderson, G.A.M.|1985|Central Canberra, Australian Capital Territory, 1:10 000 engineering geology series map. Sheet 208-600, 1st edition.|Bureau of Mineral Resources, Australia|1v|
39975|Strusz, D.L.|1984|Brachiopods of the Yarralumla Formation (Ludlovian), Canberra, Australia.|Alcheringa|8(2)|p123-150
40136|Webby, B.D., VandenBerg, A.H.M., Banks, M.R., Burrett, C.F., Cooper, R.A., Henderson, R.A., Laurie, J., Stait, B.|1981|Alphabetical list of rock units. IN Webby B.D.(ed) - The Ordovician system in Australia, New Zealand and Antarctica.|International Union of Geological Sciences. Publication|6|p14-46
40276|Wyborn, D., Owen, M.|1986|Araluen, New South Wales, 1:100 000 geological map commentary.|Bureau of Mineral Resources, Australia|1v|
40328|Pickett, J.|1982|The Silurian System in New South Wales.|Geological Survey of New South Wales. Bulletin|29|
40497|Degeling, P.R.|1977|Wagga Wagga, New South Wales, 1:250 000 metallogenic series map. Sheet SI 55-15 (plus parts of SI 55-14, SJ 55-02, SJ 55-03), 1st edition.|Geological Survey of New South Wales|1v|
40498|Degeling, P.R.|1982|Mine data sheets and metallogenic study of the Wagga Wagga 1:250 000 metallogenic series map, Sheet SI 55-15.|Geological Survey of New South Wales|1v|
40646|Powell, C.McA.|1976|Geology of the N.S.W. South Coast and adjacent Victoria with emphasis on the Pre-Permian structural history.|Geological Society of Australia. S.G.T.S.G. Field Guide|1|
40689|Feary, D.A.|1986|Silurian carbonate and clastic facies of the Ravenswood Subgroup, New South Wales, Australia. IN 12th International Sedimentological Congress, 24-30 Aug. 1986, Canberra, Australia. Field Excursion 2C.|Bureau of Mineral Resources, Australia|1v|
40738|Wyborn, D., Chappell, B.W.|1986|The petrogenetic significance of chemically related plutonic and volcanic rock units.|Geological Magazine|123(6)|p619-628
40882|Wyborn, D., Turner, B.S., Chappell, B.W.|1987|The Boggy Plain Supersuite: A distinctive belt of I-type igneous rocks of potential economic significance in the Lachlan Fold Belt.|Australian Journal of Earth Sciences|34(1)|p21-43
41133|Chappell, B.W., White, A.J.R., Wyborn, D.|1987|The importance of residual source material (Restite) in granite petrogenesis.|Journal of Petrology|28(6)|p1111-1138
41140|McKay, W.J., Hazeldene, R.K.|1987|Woodlawn Zn-Pb-Cu sulfide deposit, New South Wales, Australia: An interpretation of ore formation from field observations and metal zoning.|Economic Geology|82(1)|p141-164
41260|Withnall, I.W., Lang, S.C., Jell, J.S., McLennan, T.P.T., Talent, J.A., Mawson, R., Fleming, P.J.G., Law, S.R., Macansh, J.D., Savory, P., Kay, J.R., Draper, J.J.|1988|Stratigraphy, sedimentology, biostratigraphy and tectonics of the Ordovician to Carboniferous, Broken River Province, north Queensland.|Australasian Sedimentologists Group. Field Guide Series|5|
41356|Owen, M., Senior, D., Owen, J., Hodgson, J.|1988|Geological monuments in the Australian Capital Territory.|Australian Heritage Commission|1v|
41563|Chappell, B.W., White, A.J.R., Hine, R.|1988|Granite provinces and basement terranes in the Lachlan Fold Belt, southeastern Australia.|Australian Journal of Earth Sciences|35(4)|p505-521
41898|Chen, Y.D., Price, R.C., White, A.J.R.|1989|Inclusions in three S-type granites from southeastern Austra lia.|Journal of Petrology|30(5)|p1181-1218
41905|White, A.J.R., Chappell, B.W.|1989|Geology of the Numbla 1:100 000 sheet 8624.|Geological Survey of New South Wales|1v|
41933|White, A.J.R., Chappell, B.W., Williams, I.S., Glen, R.A.|1989|Numbla, New South Wales, 1:100 000 geological series. Sheet 8624 (Edition 1).|Geological Survey of New South Wales|1v|Map
42029|Sun, X.|1990|Proetacean Trilobites from the Ludlow of the Yass Basin, New South Wales (Australia).|Geobios|23(1)|p95-103
42033|Garratt, M.J., Wright, A.J.|1988|Late Silurian to Early Devonian biostratigraphy of southeastern Australia. IN McMillan N.J., Embry A.F., Glass D.J. (Eds.) - Devonian of the World. Vol. 3.|Canadian Society of Petroleum Geologists, Memoir|14(3)|p647-p662
42177|McKay, W.J., Davies, R.H.|1990|Woodlawn - a synthesis of exploration and structural geology. IN Glasson K.R., Rattigan J.H. (eds.) - Geological aspects of the discovery of some important mineral deposits in Australia.|AusIMM. Monograph Series|17|p211-218
42294|Glen, R.A., Stewart, I., VandenBerg, A.H.M.|1990|Imbrication of a Reference Section: Re-evaluation of the Adaminaby Beds at El Paso, Dalgety, New South Wales.|Royal Society of New South Wales. Journal and Proceedings|123(1/2)|p15-26
42313|Basden, H.|1990|Geology of the Tumut 1:100 000 sheet 8527.|Geological Survey of New South Wales. 1:100,000 geological sheet series|Tumut|275pp
42421|Johnston, P.A.|1991|Systematics and ontogeny of a new bivalve, Umburra cinefacta, from the Silurian of Australia: implications for pteriomorphian evolution.|Alcheringa|15(4)|p293-319
42497|Duff, B.A., Ward, P., Crook, K.A.W., Rickard, M.J.|1985|Tasman Orogen Profile 5 - Wagga Wagga-Batemans Bay, New South Wales.|Geological Survey of New South Wales|1v|Map
42726|Chappell, B.W., English, P.M., King, P.L., White, A.J.R., Wyborn, D.|1991|Granites and related rocks of the Lachlan Fold Belt (1:1 250 000 scale map).|Bureau of Mineral Resources, Australia|1v|map
42727|Abell, R.S.|1992|Canberra 1:100 000 scale geological map sheet 8727. 1st edition.|Bureau of Mineral Resources, Australia|1v|map
42820|Abell, R.S.|1991|Geology of the Canberra 1:100 000 Sheet area, New South Wales and Australian Capital Territory|Bureau of Mineral Resources, Australia. Bulletin|233|116p
42827|Douglas, J.G., Ferguson, J.A.|1988|Geology of Victoria.|Geological Society of Australia. Victorian Division|1v|668p
42994|Strusz, D.L.|1990|Catalogue of Type, Figured and Cited specimens in the Commonwealth Palaeontological Collection -- BRACHIOPODA.|Bureau of Mineral Resources, Australia, Report|298|289pp
43127|Glen, R.A., Watkins, J.J.|1994|The Orange 1:100 000 sheet: A Preliminary account of Stratigraphy, Structure and Tectonics, and implications for Mineralisation.|Geological Survey of New South Wales. Quarterly Notes|95|p1-17
43147|Chappell, B.W.|1994|Lachlan and New England:Fold Belts of Contrasting Magmatic and Tectonic Development|Royal Society of New South Wales. Journal and Proceedings|127 (1-2)|47 - 59
43158|Chappell, B.W., White, A.J.R., Wyborn, D.|1993|IAVCEI Canberra 1993 - Excursion Guide - The Cowra Granodiorite and its Enclaves|Australian Geological Survey Organisation. Record|1993/67|28p
43159|Wyborn, D.|1993|Palaeozoic Felsic Volcanism in the Canberra District|Australian Geological Survey Organisation. Record|1993/68|13p
43206|Orth, K., VandenBerg, A.H.M., King, R.L., Nott, R.J., Tickell, S.J.|1993|Murrindal 1:100 000 geological map.  Edition 1|Geological Survey of Victoria. Report|1v|Map
43233|Lewis, P.C., Glen, R.A.|1995|Bega-Mallacoota 1:250 000 geological sheet SJ55-4, 8.|Geological Survey of New South Wales|1v|map
43344|Branagan, D.F., McElroy, C.T., Packham, G.H.|1967|Field geology of New South Wales|Science Press||191
43383|Brunker, R.L., Offenberg, A.C., Rose, G.|1967|Explanatory Notes 1:3 000 000 geological map of New South Wales.|Geological Survey of New South Wales||32
43384|Geological Survey of New South Wales.|1962|Geological map of New South Wales. 1:1 000 000|Geological Survey of New South Wales||
43385|Voisey, A.H.|1958|Clarke Memorial Lecture. Further remarks on the sedimentary formations of New South Wales|Royal Society of New South Wales. Journal and Proceedings|91(4)|165-188
43461|Hill, D.|1967|Devonian of Eastern Australia, In Oswald, D.H., ed.|International Symposium on the Devonian System|1,Calgary|p613,630
43472|Stauffer, M.R., Rickard, M.J.|1966|The establishment of recumbent folds in the lower Palaeozoic near Queanbeyan, N.S.W.|Geological Society of Australia. Journal|13(2)|p419-438
43473|Stauffer, M.R.|1967|Tectonic strain in some volcanic sedimentary and intrusive rocks near Canberra, Australia: a comparitive study of deformation fabrics.|New Zealand Journal of Geology and Geophysics|10(4)|1079-1108
43479|Brown, D.A., Campbell, K.S.W., Crook, K.A.W.|1968|The geological evolution of Australia and New Zealand.|Pergamon Press|oxford|409pp
43481|Lewis, G.B., Abell, R.S.|1994|Geology of Canberra Field Trip Guide|AGSO Field Trip Guide|1|16
43494|Henderson, G.A.M.|1996|Notes on the geology of three areas in the Dubbo 1:250 000 Sheet area, N.S.W.|Australian Geological Survey Organisation. Record|1996/47|32p + Appendix (11p) and Figures (6)
43515|Packham, G.H.|1966|Bathurst, N.S.W. sheet SI55-8 1:250 000 geological series. Provisional Edition|Geological Survey of New South Wales||
43516|Packham, G.H.|1968|Bathurst SI55-8 First Edition 1:250 000 geological map|Geological Survey of New South Wales||
43517|Packham, G.H.|1968|The Lower Middle Palaeozoic stratigraphy and sedimentary tectonics of the Sofala - Hill End - Eucharoona region, N.S.W.|Proceedings of the Linnean Society of New South Wales|93(1)|111-163
43525|Strusz, D.L.|1967|Lower and Middle Devonian of the Molong geanticline, New South Wales. Australia. IN Oswald,D.H.,ed.|International Symposium on the Devonian System|Calgary Vol II|p123-133
43527|Strusz, D.L.|1965|Disphyllidae and Phacellophyllidae from the Devonian Garra Formation of New South Wales|Palaeontology|8(3)|p518 et seq
43532|Pedder, A.E.H.|1965|A revision of the Australian Devonian corals previously referred to Mictophyllum.|Royal Society of Victoria. Proceedings|78|201-220
43575|Durney, D.W., Kisch, H.J.|1993|A field classification and intensity scale for first-generation cleavages|AGSO Journal of Australian Geology and Geophysics|15(3)|p257-295
43640|Krynen, J.P., Morgan, E.J., Raymond, O.L., Scott, M.M., Warren, A.Y.E.|1997|Molong, First Edition (1:100 000 geological map 8631)|New South Wales. Department of Mineral Resources/Australian Geological Survey Organisation||Map Legend
43642|Krynen, J.P., Moffitt, R.S.|1997|Cowra, NSW, First Edition (1:100 000 geological map 8630)|New South Wales. Department of Mineral Resources/Australian Geological Survey Organisation||Map Legend
43654|Wyborn, D., Henderson, G.A.M.|1997|Blayney, First Edition (1:100 000 geological map 8730)|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map Legend
43682|Pillans, B., Bourman, R.|1996|The Brunhes/Matuyama polarity transition (0.78 Ma) as a chronostratigraphic marker in Australian regolith studies.|AGSO Journal of Australian Geology and Geophysics|16(3)|p289-294
43782|Raymond, O.L., Pogson, D.J., Wyborn, D., Hawley, S.P., Henderson, G.A.M., Krynen, J., Meakin, S., Moffitt, R.S., Morgan, E.J., Scott, M.M., Spackman, J.M., Stuart-Smith, P., Wallace, D., Warren, A.Y.E., Watkins, J.J., Glen, R.A.|1997|Bathurst Geology Map, 2nd Edition (1:250 000 geological map SI/55-8)|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map
43795|Acworth, I., Jankowski, J.|1993|The hydrogeochemistry of groundwater in fractured bedrock acquifers beneath dryland salinity occurrences at Yass, NSW.|AGSO Journal of Australian Geology and Geophysics|14(2/3)|p279-285
43834|Jones, J.A., Carr, P.F., Fergusson, C.L., McDougall, I.|1995|Silurian volcanism in the Wollondilly Basin, eastern Lachlan Fold Belt, New South Wales.|Australian Journal of Earth Sciences|42(1)|p25-34
44092|Wyborn, D., Owen, M., Wyborn, L.|1990|Geology of the Kosciusko National Park (1:250 000 scale map)|Bureau of Mineral Resources, Australia|1v|map
44093|Scheibner, E., Basden, H. (ed.)|1996|Geology of New South Wales - Synthesis. Volume 1 Structural Framework.|Geological Survey of New South Wales. Memoir (Geology)|13(1)|295pp
44192|Warren, A.Y.E., Gilligan, L.B., Raphael, N.M.|1996|Cootamundra 1:250 000 geological series sheet SI55-11. Second Edition.|Geological Survey of New South Wales|1v|Map
44852|Sprigg, R.C.|1967|A short geological history of Australia.|APEA Journal|7(11)|p59-81
44936|Bacchin, M., Duggan, M., Glen, R., Gunn, P., Lawrie, K., Lyons, P., Mackey, T., Raphael, N., Raymond, O., Robson, D., Sherwin, L.|1999|Cootamundra, Interpreted Geology based on geophysics and previous geological mapping (1:250 000 scale map)|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map Legend
44970|Opik, A.A.|1958|The geology of the Canberra City district.|Bureau of Mineral Resources, Australia. Bulletin|32|99pp
45003|Joplin, G.A.|1963|Chemical analyses of Australian rocks. Pt I: Igneous and metamorphic rocks.|Bureau of Mineral Resources, Australia. Bulletin|65|p1-446
45075|Link, A.G., Druce, E.C.|1972|Ludlovian and Gedinnian conodont stratigraphy of the Yass Basin, New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|134|
45078|Chatterton, B.D.E.|1973|Brachiopods of the Murrumbidgee Group, Taemas, New South Wales.|Bureau of Mineral Resources, Australia. Bulletin|137|1-146
45147|Owen, M., Wyborn, D.|1979|Geology and geochemistry of the Tantangara and Brindabella 1:100 000 Sheet areas, New South Wales and Australian Capital Territory.|Bureau of Mineral Resources, Australia. Bulletin|204|
46574|Barnes, R.G., Herzberger, G.A.|1975|Bega, New South Wales 1:250 000 metallogenic series map. Sheet SJ 55-04 and parts of SJ 55-08 and SJ 55-03 - First edition|Geological Survey of New South Wales|1v|Map
46952|Nicoll, R.S.|1980|Middle Ordovician conodonts from the Pittman Formation, Canberra, ACT.|BMR Journal of Australian Geology and Geophysics|5(2)|p150-153
47032|Strusz, D.L.|1982|On Australina Clarke - and its junior synonyms Lissatrypa, Lissatrypoidea, and Tyrothyris (Silurian-Devonian brachiopoda).|BMR Journal of Australian Geology and Geophysics|7(1)|p73-77
47033|Strusz, D.L., Jenkins, C.J.|1982|The stratigraphic implications of Monograptus exiguus from Camp Hill, Canberra, ACT.|BMR Journal of Australian Geology and Geophysics|7(1)|p78-79
47037|Strusz, D.L.|1984|Brachiopods from the Silurian of Fyshwick, Canberra, Australia.|BMR Journal of Australian Geology and Geophysics|9(2)|p107-19
47060|Jacobson, G., Jankowski, J., Abell, R.S.|1991|Groundwater and surface water interaction at Lake George, New South Wales.|BMR Journal of Australian Geology and Geophysics|12(2)|p161-190
48873|Sedmik, E.C.E.|1965|Captains Flat metalliferous geophysical survey, N.S.W. 1960.|Bureau of Mineral Resources, Australia, Report|96|
48878|Oldershaw, W.|1965|Geological and geochemical survey of the Captains Flat area, New South Wales.|Bureau of Mineral Resources, Australia, Report|101|
48894|Harding, R.R.|1969|Catalogue of age determinations on Australian rocks, 1962-65.|Bureau of Mineral Resources, Australia, Report|117|
48926|Foldvary, G.Z., Sanderson, J.L.|1972|Catalogue of palaeontological type specimens located in the Department of Geology and Geophysics, University of Sydney.|Bureau of Mineral Resources, Australia, Report|149|
48971|Jones, P.J., de Deckker, P.|1978|Check list of Ostracoda recorded from Australia and Papua New Guinea, 1845-1973.|Bureau of Mineral Resources, Australia, Report|195|
49013|Strusz, D.L.|1982|Size distribution statistics, Wenlock brachiopods from Canberra, Australia.|Bureau of Mineral Resources, Australia, Report|237(MF183)|
49043|Henderson, G.A.M.|1986|Commentary on the central Canberra 1:10 000 engineering geology sheet, Australian Capital Territory.|Bureau of Mineral Resources, Australia, Report|267|
49690|Henderson, G.A.M.|1990|Late Silurian geology in the Michelago-Cooma area, A.C.T. and N.S.W., 1883-1985.|Bureau of Mineral Resources, Record|90/ 35|43pp
49705|Chappell, B.W., White, A.J.R., Williams, I.S.|1990|Seventh International Conference on Geochronology, Cosmochronology and Isotope Geology. Excursion guide B-1 - Cooma granodiorite and Berridale batholith, 26 September, 1990.|Bureau of Mineral Resources, Record|90/ 50|53pp
50095|Farrell, J.R.|2003|Late Pridoli, Lochkovian, and early Pragian conodonts from the Gap area between Larras Lee and Eurimbla, central western NSW, Australia IN Mawson, R.M. and Talent, J.A. (eds.) "Contributions to the Second Australian conodont Symposium (AUSCOS II) held in conjunction with Palaeontology Downunder-......"|Courier Forschungsinstitut Senckenberg|245|p107-181
50098|Zhang, Jian-Hua, Barnes, C.R., Cooper, B.J.|2003|Early Late Ordovician conodonts from the Stokes Siltstone, Amadeus Basin, central Australia|Courier Forschungsinstitut Senckenberg|245|p1-37
50124|Downes, P.M., Seccombe, P.K.|2004|Sulfur isotope distribution in Late Silurian volcanic-hosted massive sulfide deposits of the Hill End Trough, eastern Lachlan Fold Belt, New South Wales|Australian Journal of Earth Sciences|51(1)|p123-139
50230|Colquhoun, G.P., Warren, A.Y.E., Cameron, R.G., Johnston, A.J., Pogson, D.J.|2003|Yass, New South Wales, 1:100 000 Geological Sheet 8628, First Edition - provisional edition|Geological Survey of New South Wales, Orange and Sydney|1v|Map
50231|Johnston, A.J., Pogson, D.J., Thomas, O.D., Watkins, J.J., Glen, R.A.|2001|Boorowa, New South Wales, 1:100 000 Geological Sheet 8629, Provisional First Edition|Geological Survey of New South Wales, Orange|1v|Map
50232|Thomas, O.D., Scott, M.M., Warren, A.Y.E., Sherwin, L.|2001|Gunning, New South Wales, 1:100 000 Geological Sheet 8728, Provisional First Edition|Geological Survey of New South Wales, Orange|1v|Map
50233|Johnston, A.J., Scott, M.M., Watkins, J.J., Sherwin, L., Warren, A.Y.E., Pogson, D.J., Glen, R.A.|2000|Crookwell, New South Wales, 1:100 000 Geological Sheet 8729, Provisional 1st Edition|Geological Survey of New South Wales|1v|Map
50590|Raymond, O.L., Warren, A.Y.E., Henderson, G.A.M.|1997|Dubbo, New South Wales, 1:100 000 Geological Sheet 8633, Preliminary First edition|New South Wales. Department of Mineral Resources/Australian Geological Survey Organisation|1v|Map
50606|Wyborn, L.A.I.|1997|The Metallogenic Potential of Australian Proterozoic Granites: Broken Hill Block.|Australian Geological Survey Organisation (AGSO)|5|
50628|Raymond, O., Wallace, D.A., Young, G.A., Krynen, J.|1999|Grenfell, New South Wales, 1:100 000 Sheet 8530 - Preliminary edition|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map
60008|Raymond, O.L., Duggan, M.B., Glen, R.A., Leys, M., Lyons, P., Scott, M.M., Sherwin, L., Wallace, D.A.|1999|Forbes, New South Wales, Simplified Basement Geology, 1:250 000 Sheet SI55-7, Preliminary edition|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map
60009|Raymond, O.L., Duggan, M.B., Lyons, P., Scott, M.M., Sherwin, L., Wallace, D.A., Krynen, J.P., Young, G.C., Wyborn, D., Glen, R.A., Percival, I.G., Leys, M.|2001|Forbes, New South Wales, 1:250 000 Geology Sheet SI55-7 - Second edition|Australian Geological Survey Organisation and Geological Survey of New South Wales|1v|Map
60078|Owen, M., Wyborn, D., Wyborn, L.|1982|Kosciusko National Park and Environs, New South Wales, 1:250 000 Geological Special, Preliminary edition|Bureau of Mineral Resources, Geology and Geophysics|1v|Map
60332|Farrell, J.R.|2004|Siluro-Devonian conodonts from the Camelford Limestone, Wellington, New South Wales, Australia|Palaeontology||
60424|Agnew, M.W., Bull, S.W., Large, R.R.|2004|Facies architecture of the Lewis Ponds carbonate and volcanic-hosted massive sulfide deposits, central western New South Wales|Australian Journal of Earth Sciences|51(3)|p349-368
