Stratno | Stratigraphic Name | Entity Number | Province Name 
30708|Natalie Granite|559198|Mary Kathleen Domain
26072|Nathan Group|512264|McArthur Basin
13930|Native Bee Siltstone|556523|Mount Isa Orogen
13930|Native Bee Siltstone|559196|Leichhardt River Domain
13932|Native Cat Andesite|40484|New England Orogen
29341|Native Creek Microgranite|40484|New England Orogen
13946|Neara Volcanics|20434|Esk Trough
13946|Neara Volcanics|40484|New England Orogen
13946|Neara Volcanics|407416|Wandilla Province
14021|Neranleigh-Fernvale beds|40484|New England Orogen
14021|Neranleigh-Fernvale beds|407416|Wandilla Province
14032|Netherwood Tonalite|443092|Greenvale Province
14032|Netherwood Tonalite|559174|Broken River Province
31382|Neurum Complex|40484|New England Orogen
31382|Neurum Complex|407416|Wandilla Province
76908|New Hope Sandstone|556523|Mount Isa Orogen
76908|New Hope Sandstone|559195|Kuridala-Selwyn Domain
26077|New Moonta Diorite|40484|New England Orogen
14068|Newberry Metamorphic Group|20455|Yambo Subprovince
28097|Newirie Formation|20444|Savannah Province
14123|Nicholson Granite Complex|556523|Mount Isa Orogen
30724|Nicholson Suite|556523|Mount Isa Orogen
41094|Nine Mile Granite|40484|New England Orogen
41801|Nob Creek Amphibolite|407417|Marlborough Province
14207|Nogo beds|40484|New England Orogen
14246|Normanby Formation|22401|Laura-Lakefield Basin
41141|North Arm Volcanic Group|407416|Wandilla Province
41141|North Arm Volcanic Group|407419|Gympie Province
14289|Northbrook beds|40484|New England Orogen
14289|Northbrook beds|407416|Wandilla Province
22568|Northumberland Serpentinite|407417|Marlborough Province
38883|Norton Tonalite|40484|New England Orogen
14314|Nour Nour Granodiorite|40484|New England Orogen
32127|Nulambie Granite|40484|New England Orogen
76903|Nundata Granite|556523|Mount Isa Orogen
76903|Nundata Granite|559191|Doherty - Fig Tree Gully Domain
29322|O'Briens Creek Supersuite|20527|Hodgkinson Province
30082|OK Member|20527|Hodgkinson Province
39609|Oasis Metamorphics|20437|Etheridge Province
39609|Oasis Metamorphics|20454|Forsayth Subprovince
39609|Oasis Metamorphics|443092|Greenvale Province
69552|Oasis Metamorphics - amphibolite|443092|Greenvale Province
41805|Og Syenite|40484|New England Orogen
41805|Og Syenite|407417|Marlborough Province
40129|Okangal Granodiorite|40484|New England Orogen
39070|Old Kolonga Gabbro|40484|New England Orogen
27990|Olkolo Formation|20444|Savannah Province
23885|Olsens Granite|442771|Croydon Province
35142|Olympus Granite|40484|New England Orogen
22590|One Mile Creek Granite|407416|Wandilla Province
14590|One Tree Granite|556523|Mount Isa Orogen
14592|Oodnadatta Formation|529302|Eromanga Basin
27528|Ooramera Volcanics|40484|New England Orogen
27528|Ooramera Volcanics|407419|Gympie Province
14635|Orallo Formation|27354|Surat Basin
14635|Orallo Formation|529302|Eromanga Basin
14646|Orient beds|556523|Mount Isa Orogen
35392|Ormoral Volcanics|40484|New England Orogen
35392|Ormoral Volcanics|559208|Silverwood Province
24445|Oroopo Metabasalt|467256|Arunta Orogen
24445|Oroopo Metabasalt|556523|Mount Isa Orogen
28023|Oswald Schist|20455|Yambo Subprovince
26091|Overhang Jaspilite|556523|Mount Isa Orogen
26091|Overhang Jaspilite|559199|Mitakoodi Domain
24447|Oweenee Rhyolite|452730|Kennedy Igneous Province - Charters Towers region
36411|Oweenee Supersuite|452730|Kennedy Igneous Province - Charters Towers region
36411|Oweenee Supersuite|559188|Charters Towers Province
14717|Owl Gully Volcanics|40484|New England Orogen
14735|Packsaddle Microgranite|559170|Arnhem Province
14759|Paddys Creek Phyllite|443092|Greenvale Province
36419|Palm Islands Granite|40484|New England Orogen
35186|Palms Lookout Granodiorite|40484|New England Orogen
23891|Paluma Rhyolite|452730|Kennedy Igneous Province - Charters Towers region
23892|Paning Member|529511|Cooper Basin
14854|Parabarana Sandstone|20306|Mount Painter Block
14854|Parabarana Sandstone|529302|Eromanga Basin
14857|Paradise Creek Formation|467256|Arunta Orogen
14857|Paradise Creek Formation|556523|Mount Isa Orogen
14857|Paradise Creek Formation|559187|Century Domain
14857|Paradise Creek Formation|559201|Mount Oxide Domain
32136|Parraweena Gabbro|40484|New England Orogen
24451|Parrot Camp Rhyolite|442771|Croydon Province
14970|Peak Range Volcanics|530059|Bowen Basin
14976|Peaker Piker Volcanics|468269|Kalkarindji Igneous Province
14984|Peawaddy Formation|550790|Galilee Basin
24619|Peera Peera Formation|529549|Pedirka Basin
15022|Pelican Range Formation|559174|Broken River Province
15032|Pemberton Grange Basalt|22345|Maryborough Basin
15038|Peninsula Range Volcanics|40484|New England Orogen
22638|Penny Gneiss|20455|Yambo Subprovince
15060|Percy Creek Volcanics|452730|Kennedy Igneous Province - Charters Towers region
15073|Perry Creek Formation|559174|Broken River Province
31364|Peters Creek Greenstone|40484|New England Orogen
31364|Peters Creek Greenstone|407416|Wandilla Province
15114|Peters Creek Volcanics|556523|Mount Isa Orogen
69039|Peters Creek Volcanics - units 2 to 7|556523|Mount Isa Orogen
15141|Philpott Limestone|40535|Calliope Province
15153|Piccadilly Formation|20469|Burdekin Basin
74235|Pickhandle Tonalite|40536|Connors-Auburn Province
15163|Pickwick Metabasalt Member|556523|Mount Isa Orogen
15163|Pickwick Metabasalt Member|559196|Leichhardt River Domain
15176|Piebald Basalt|20471|Piebold Igneous Subprovince
15185|Pikedale beds|40484|New England Orogen
77817|Pilpah Formation|556523|Mount Isa Orogen
34633|Pine Mountain Serpentinite|40484|New England Orogen
32130|Pinedale Granite|40484|New England Orogen
35195|Pisgah Igneous Complex|40484|New England Orogen
15306|Plain Creek Formation|556523|Mount Isa Orogen
30709|Playboy Granite|556523|Mount Isa Orogen
30709|Playboy Granite|559198|Mary Kathleen Domain
70106|Plevna beds|40484|New England Orogen
24459|Plum Mountain Gneiss|556523|Mount Isa Orogen
24459|Plum Mountain Gneiss|559194|Kalkadoon-Leichhardt Domain
23914|Poley Cow Formation|559174|Broken River Province
15406|Polland Waterhole Shale|550572|Carpentaria Basin
41259|Pollard Granodiorite|40484|New England Orogen
28027|Pombete Gneiss|20455|Yambo Subprovince
40132|Pomegranate Tonalite|40484|New England Orogen
30137|Ponto Basalt Member|20469|Burdekin Basin
15442|Poolowanna Formation|529302|Eromanga Basin
15442|Poolowanna Formation|529511|Cooper Basin
15452|Porcupine Formation|530016|Gunnedah Basin
15488|Portal Creek Volcanics|21915|Ipswich Basin
15488|Portal Creek Volcanics|40484|New England Orogen
74676|Pothole Creek Gneiss|556523|Mount Isa Orogen
74676|Pothole Creek Gneiss|559194|Kalkadoon-Leichhardt Domain
15540|Precipice Sandstone|27354|Surat Basin
15540|Precipice Sandstone|27540|Callide Basin
15540|Precipice Sandstone|27546|Mulgildie Basin
15540|Precipice Sandstone|529302|Eromanga Basin
40133|Princhester Serpentinite|40484|New England Orogen
40133|Princhester Serpentinite|407417|Marlborough Province
15615|Proserpine Volcanics|40484|New England Orogen
15641|Puckley Granite|20527|Hodgkinson Province
23922|Puddler Creek Formation|39799|Mount Leyshon Gold Metallogenic Province
23922|Puddler Creek Formation|39800|Thalanga Base Metal Metallogenic Province
23922|Puddler Creek Formation|559188|Charters Towers Province
15655|Pumpkin Hut Mudstone|40484|New England Orogen
15655|Pumpkin Hut Mudstone|40535|Calliope Province
15676|Purlawaugh Formation|27354|Surat Basin
26115|Pyri Pyri Granite|40484|New England Orogen
26115|Pyri Pyri Granite|407416|Wandilla Province
23929|Quadroy Conglomerate|20527|Hodgkinson Province
69000|Quaggy Mountain Quartz Gabbro|40484|New England Orogen
15717|Quamby Conglomerate|556523|Mount Isa Orogen
40134|Quarry Gabbro|40484|New England Orogen
30701|Queen Elizabeth Granite|556523|Mount Isa Orogen
15764|Quilalar Formation|556523|Mount Isa Orogen
15764|Quilalar Formation|559196|Leichhardt River Domain
15764|Quilalar Formation|559201|Mount Oxide Domain
41802|Racecourse Creek Gabbro|40484|New England Orogen
41802|Racecourse Creek Gabbro|407417|Marlborough Province
38877|Radley Nepheline Syenite|40484|New England Orogen
15817|Rammutt Formation|407419|Gympie Province
15843|Rannes beds|40484|New England Orogen
32036|Raspberry Creek Formation|40484|New England Orogen
32036|Raspberry Creek Formation|40535|Calliope Province
41104|Ravenscraig Gabbro|40484|New England Orogen
26119|Ravenswood Granodiorite Complex|39798|Charters Towers Gold Metallogenic Province
26119|Ravenswood Granodiorite Complex|39799|Mount Leyshon Gold Metallogenic Province
26119|Ravenswood Granodiorite Complex|559188|Charters Towers Province
26865|Rawbelle batholith|39627|Cracow Metallogenic Province
26865|Rawbelle batholith|40536|Connors-Auburn Province
26866|Raymond Sandstone|39626|Pajingo Metallogenic Province
26866|Raymond Sandstone|559189|Drummond Basin
15930|Red Cliff Coal Measures|21915|Ipswich Basin
15930|Red Cliff Coal Measures|40484|New England Orogen
39574|Redshirt Granite|40484|New England Orogen
16012|Reids Dome beds|530059|Bowen Basin
77636|Retreat Supersuite|449962|Anakie Province
24471|Revenue Granite|556523|Mount Isa Orogen
24471|Revenue Granite|559198|Mary Kathleen Domain
16054|Rewan Group|530059|Bowen Basin
16054|Rewan Group|550790|Galilee Basin
16070|Rhyolite Range beds|559208|Silverwood Province
16093|Ridgelands Granodiorite|40484|New England Orogen
16093|Ridgelands Granodiorite|40535|Calliope Province
16093|Ridgelands Granodiorite|407417|Marlborough Province
38865|Ridler Monzonite|40484|New England Orogen
23940|Ringwood Park Microgranite|39807|Balcooma Base Metal Metallogenic Province
23940|Ringwood Park Microgranite|443092|Greenvale Province
16116|Risdon Stud Formation|40484|New England Orogen
16116|Risdon Stud Formation|559208|Silverwood Province
24472|Riversleigh Siltstone|556523|Mount Isa Orogen
24472|Riversleigh Siltstone|559187|Century Domain
38885|Riverston Granodiorite|40484|New England Orogen
16145|Riverstone Sandstone Member|530059|Bowen Basin
38870|Robert Granite|40484|New England Orogen
41096|Rockdale Granite|40484|New England Orogen
16202|Rockhampton Group|40484|New England Orogen
16216|Rocksberg Greenstone|40484|New England Orogen
16216|Rocksberg Greenstone|407416|Wandilla Province
40135|Rocky Point Granodiorite|40484|New England Orogen
41099|Rockybar Granodiorite|40484|New England Orogen
23942|Rolfe Creek Schist|449962|Anakie Province
16267|Rolling Downs Group|22401|Laura-Lakefield Basin
16267|Rolling Downs Group|27354|Surat Basin
16267|Rolling Downs Group|529302|Eromanga Basin
16267|Rolling Downs Group|550572|Carpentaria Basin
23944|Rollston Range Formation|39800|Thalanga Base Metal Metallogenic Province
23944|Rollston Range Formation|559188|Charters Towers Province
16301|Ronlow beds|529302|Eromanga Basin
16306|Rookwood Volcanics|40484|New England Orogen
27055|Ropewalk Granite|20437|Etheridge Province
16352|Rosenthal Creek Formation|559208|Silverwood Province
41098|Ross Granite|40484|New England Orogen
36354|Rosser Schist|20455|Yambo Subprovince
35199|Round Top Granite|40484|New England Orogen
16404|Roxmere Quartzite|556523|Mount Isa Orogen
16404|Roxmere Quartzite|559191|Doherty - Fig Tree Gully Domain
16404|Roxmere Quartzite|559197|Marimo-Staveley Domain
16417|Ruby Creek Granite|40484|New England Orogen
38871|Rule Gabbro|40484|New England Orogen
27228|Running River Metamorphics|559188|Charters Towers Province
36708|Rush Creek Granodiorite|40484|New England Orogen
36708|Rush Creek Granodiorite|407416|Wandilla Province
16481|Ruxton Formation|559174|Broken River Province
68988|Sabina Point Schist|40484|New England Orogen
26129|Saddington Tonalite|443092|Greenvale Province
26129|Saddington Tonalite|559174|Broken River Province
41588|Sailor Jack Granite|40484|New England Orogen
73887|Sailor Jack Suite|40484|New England Orogen
16520|Saint Anns Formation|559189|Drummond Basin
23953|Saint Giles Volcanics|452730|Kennedy Igneous Province - Charters Towers region
27230|Saint James Volcanics|20469|Burdekin Basin
27230|Saint James Volcanics|452730|Kennedy Igneous Province - Charters Towers region
69509|Saint James Volcanics - rhyolite|452730|Kennedy Igneous Province - Charters Towers region
69510|Saint James Volcanics - volcaniclastics|452730|Kennedy Igneous Province - Charters Towers region
24486|Saint Ronans Metamorphics|467256|Arunta Orogen
24486|Saint Ronans Metamorphics|556523|Mount Isa Orogen
33930|Saltmine Creek monzogranite|556523|Mount Isa Orogen
41788|Sambo Quartz Monzonite|40484|New England Orogen
41788|Sambo Quartz Monzonite|40536|Connors-Auburn Province
16575|Samford Granodiorite|40484|New England Orogen
16575|Samford Granodiorite|407416|Wandilla Province
16588|Sandalwood Serpentinite|20437|Etheridge Province
16588|Sandalwood Serpentinite|20454|Forsayth Subprovince
16588|Sandalwood Serpentinite|443092|Greenvale Province
68947|Saraga Schist - gneiss-bearing|20455|Yambo Subprovince
68948|Saraga Schist - metagranite-bearing|20437|Etheridge Province
68949|Saraga Schist - metasediment|20455|Yambo Subprovince
68950|Saraga Schist - schist and granulite-bearing|20455|Yambo Subprovince
40136|Sawnee Gabbro|40484|New England Orogen
24488|Sawpit Granodiorite|20437|Etheridge Province
26324|Saxby Granite|556523|Mount Isa Orogen
26324|Saxby Granite|559204|Soldiers Cap Domain
16667|Scartwater Formation|559189|Drummond Basin
30710|Scheelite Granite|556523|Mount Isa Orogen
34919|Scotia Member|530059|Bowen Basin
41927|Screaming Creek Gabbro|40484|New England Orogen
23960|Scurvy Creek Meta-arenite|449962|Anakie Province
25469|Sefton Metamorphics|20563|Iron Range Province
16726|Seigal Volcanics|556523|Mount Isa Orogen
25471|Selwyn Supergroup|556523|Mount Isa Orogen
23961|Seventy Mile Range Group|39798|Charters Towers Gold Metallogenic Province
23961|Seventy Mile Range Group|39800|Thalanga Base Metal Metallogenic Province
23961|Seventy Mile Range Group|559188|Charters Towers Province
16787|Shady Bore Quartzite|467256|Arunta Orogen
16787|Shady Bore Quartzite|556523|Mount Isa Orogen
16787|Shady Bore Quartzite|559187|Century Domain
35033|Shawlands Granite Complex|40484|New England Orogen
27653|Shield Creek Formation|556736|Lachlan Orogen
16848|Shoalwater Formation|40484|New England Orogen
16848|Shoalwater Formation|407416|Wandilla Province
16860|Showgrounds Sandstone|530059|Bowen Basin
25477|Silver Hills Volcanics|39626|Pajingo Metallogenic Province
25477|Silver Hills Volcanics|39793|Belyando Gold Province
25477|Silver Hills Volcanics|559189|Drummond Basin
16892|Silver Spur beds|40484|New England Orogen
16903|Silverwood Group|40484|New England Orogen
16903|Silverwood Group|559208|Silverwood Province
16949|Sirius Mudstone Member|530059|Bowen Basin
40138|Sleipner Member|40484|New England Orogen
40139|Smoky beds|40484|New England Orogen
17026|Snake Creek Mudstone Member|530059|Bowen Basin
26144|Soldiers Cap Group|39708|Selwyn Metallogenic Province
26144|Soldiers Cap Group|556523|Mount Isa Orogen
26144|Soldiers Cap Group|559175|Canobie Domain
26144|Soldiers Cap Group|559204|Soldiers Cap Domain
42051|Somerset Dam Igneous Complex - gabbro|40484|New England Orogen
42052|Somerset Dam Igneous Complex - granophyre|40484|New England Orogen
39585|South Buaraba Microdiorite|40484|New England Orogen
26145|South Curra Limestone|407419|Gympie Province
36417|South Island Gabbro|407417|Marlborough Province
17123|South Nicholson Group|551269|South Nicholson Basin
23981|Southern Cross Formation|408346|Charters Towers Region
17143|Spear Siltstone|556523|Mount Isa Orogen
17143|Spear Siltstone|559196|Leichhardt River Domain
17205|Springbok Sandstone|27354|Surat Basin
17205|Springbok Sandstone|529302|Eromanga Basin
24501|Squirrel Hills Granite|556523|Mount Isa Orogen
24501|Squirrel Hills Granite|559191|Doherty - Fig Tree Gully Domain
17242|Staircase Sandstone Member|530059|Bowen Basin
17256|Stanbroke Sandstone|556523|Mount Isa Orogen
17256|Stanbroke Sandstone|559194|Kalkadoon-Leichhardt Domain
17274|Stanthorpe Granite|559208|Silverwood Province
73853|Stanthorpe Granite 1|40484|New England Orogen
73855|Stanthorpe Granite 2|40484|New England Orogen
73856|Stanthorpe Granite 3|40484|New England Orogen
73857|Stanthorpe Granite 4|40484|New England Orogen
73858|Stanthorpe Granite 5|40484|New England Orogen
73859|Stanthorpe Granite 6|40484|New England Orogen
17277|Stanthorpe Suite|40484|New England Orogen
73988|Stanthorpe Supersuite|40484|New England Orogen
17284|Stanwell Coal Measures|40484|New England Orogen
17296|Star of Hope Formation|39626|Pajingo Metallogenic Province
17296|Star of Hope Formation|559189|Drummond Basin
74793|Starcross Formation|556523|Mount Isa Orogen
74793|Starcross Formation|559195|Kuridala-Selwyn Domain
75654|Starvation Creek Complex|40536|Connors-Auburn Province
17306|Staveley Formation|556523|Mount Isa Orogen
17306|Staveley Formation|559191|Doherty - Fig Tree Gully Domain
17306|Staveley Formation|559197|Marimo-Staveley Domain
17306|Staveley Formation|559204|Soldiers Cap Domain
30702|Steeles Granite|556523|Mount Isa Orogen
17319|Stenhouse Creek Amphibolite|20454|Forsayth Subprovince
17319|Stenhouse Creek Amphibolite|443092|Greenvale Province
41937|Stony Creek Granite|40484|New England Orogen
28096|Strathburn Formation|20444|Savannah Province
28104|Strathmay Formation|20444|Savannah Province
33432|Stuart River Granite|40484|New England Orogen
33432|Stuart River Granite|407416|Wandilla Province
17459|Stud Formation|20469|Burdekin Basin
17459|Stud Formation|556736|Lachlan Orogen
17477|Styx Coal Measures|22644|Styx Basin
29759|Sugarbag Creek Quartzite|20444|Savannah Province
17500|Sugarloaf Metamorphics|40484|New England Orogen
17500|Sugarloaf Metamorphics|407416|Wandilla Province
17504|Sugars Basalt|21915|Ipswich Basin
41257|Sujeewong Gabbro|40484|New England Orogen
24510|Sulieman Gneiss|467256|Arunta Orogen
24510|Sulieman Gneiss|556523|Mount Isa Orogen
24510|Sulieman Gneiss|559205|Sybella Domain
17546|Surat Siltstone|27354|Surat Basin
17546|Surat Siltstone|529302|Eromanga Basin
17551|Surprise Creek Formation|556523|Mount Isa Orogen
17551|Surprise Creek Formation|559187|Century Domain
17551|Surprise Creek Formation|559194|Kalkadoon-Leichhardt Domain
17551|Surprise Creek Formation|559196|Leichhardt River Domain
17551|Surprise Creek Formation|559201|Mount Oxide Domain
35201|Swayneville Granite|40484|New England Orogen
17589|Sybella Granite|556523|Mount Isa Orogen
30647|Sybella Suite|556523|Mount Isa Orogen
26155|Sybil Group|452730|Kennedy Igneous Province - Charters Towers region
26155|Sybil Group|559174|Broken River Province
17626|Tablelands Complex|40484|New England Orogen
29597|Talamy Schist|40484|New England Orogen
29597|Talamy Schist|407416|Wandilla Province
26921|Talbot Creek Trondhjemite|20437|Etheridge Province
35192|Tally Ho Igneous Complex|40484|New England Orogen
26160|Tamaree Formation|407419|Gympie Province
41093|Tan Lies Quartz Monzodiorite|40484|New England Orogen
41792|Tanderra Volcanics|40484|New England Orogen
69004|Tandora Granodiorite|40484|New England Orogen
77828|Tandora Suite|530059|Bowen Basin
24512|Tangalooma Sandstone|27354|Surat Basin
26282|Tank Creek Sandstone|556736|Lachlan Orogen
17850|Tareela Volcanics|20469|Burdekin Basin
17850|Tareela Volcanics|452730|Kennedy Igneous Province - Charters Towers region
38894|Targinie Quartz Monzonite|40484|New England Orogen
36987|Taromeo Igneous Complex|407416|Wandilla Province
42054|Taromeo Igneous Complex - diorite|40484|New England Orogen
42055|Taromeo Igneous Complex - granodiorite 1|40484|New England Orogen
42053|Taromeo Igneous Complex - granodiorite 2|40484|New England Orogen
42058|Taromeo Igneous Complex - granodiorite 3|40484|New England Orogen
42056|Taromeo Igneous Complex - granodiorite 4|40484|New England Orogen
42057|Taromeo Igneous Complex - tonalite|40484|New England Orogen
17861|Tarong beds|27541|Tarong Basin
17861|Tarong beds|40484|New England Orogen
17861|Tarong beds|407416|Wandilla Province
41795|Tartrus Rhyolite|40536|Connors-Auburn Province
17901|Tawah Granodiorite|40484|New England Orogen
17901|Tawah Granodiorite|407419|Gympie Province
17902|Tawallah Group|20211|Wearyan Shelf
17902|Tawallah Group|512264|McArthur Basin
32142|Tecoma Granite|40484|New England Orogen
17919|Teddy Mount Formation|559174|Broken River Province
17921|Teebar Formation|40484|New England Orogen
17921|Teebar Formation|407419|Gympie Province
35191|Teemburra Igneous Complex|40484|New England Orogen
35037|Telemark Granodiorite|40484|New England Orogen
17932|Telemon Formation|559189|Drummond Basin
41101|Ten Mile Granite|40484|New England Orogen
17956|Tenningering Granodiorite|40484|New England Orogen
17975|Termite Range Formation|556523|Mount Isa Orogen
17975|Termite Range Formation|559187|Century Domain
18012|Texas beds|40484|New England Orogen
68989|The Shacks Mylonite|40484|New England Orogen
42392|Theodolite Siltstone|22345|Maryborough Basin
27911|Theresa Creek Volcanics|39793|Belyando Gold Province
18102|Three Moon Conglomerate|40484|New England Orogen
25529|Thunderbolt Granite|40484|New England Orogen
25529|Thunderbolt Granite|40536|Connors-Auburn Province
39882|Ti Tree Granite|556523|Mount Isa Orogen
18119|Tiaro Coal Measures|22345|Maryborough Basin
18166|Timberoo Member|556523|Mount Isa Orogen
18166|Timberoo Member|559199|Mitakoodi Domain
24524|Tin Hill Quartzite Member|20454|Forsayth Subprovince
18192|Tinaroo Granite|20527|Hodgkinson Province
73611|Tincat Road Metamorphics|407416|Wandilla Province
32132|Tindarra Granite|40484|New England Orogen
36531|Tintarple granite|20437|Etheridge Province
18248|Tivoli Formation|21915|Ipswich Basin
18263|Toko Group|529556|Georgina Basin
38863|Tollbar Breccia|40484|New England Orogen
26176|Tommy Creek Microgranite|556523|Mount Isa Orogen
26176|Tommy Creek Microgranite|559206|Tommy Creek Domain
75665|Tommy Roundback Granodiorite|40536|Connors-Auburn Province
35207|Toobier Granite|40484|New England Orogen
18352|Toogoolawah Group|20434|Esk Trough
18352|Toogoolawah Group|21915|Ipswich Basin
18352|Toogoolawah Group|40484|New England Orogen
18370|Toole Creek Volcanics|556523|Mount Isa Orogen
18370|Toole Creek Volcanics|559204|Soldiers Cap Domain
35131|Tooloombah Creek Granite|40484|New England Orogen
39154|Toonboro Granite|40484|New England Orogen
18404|Toondahra Granite|40484|New England Orogen
18438|Torpedo Creek Quartzite|556523|Mount Isa Orogen
18438|Torpedo Creek Quartzite|559187|Century Domain
18438|Torpedo Creek Quartzite|559201|Mount Oxide Domain
36369|Torres Strait Volcanic Group|559176|Cape York - Oriomo Province
35006|Torsdale Volcanics|40484|New England Orogen
35006|Torsdale Volcanics|40536|Connors-Auburn Province
73897|Towgon Grange Suite|40484|New England Orogen
24534|Townley Formation|20454|Forsayth Subprovince
34358|Townshend Formation|40484|New England Orogen
34358|Townshend Formation|407416|Wandilla Province
18558|Traveston Formation|407419|Gympie Province
27592|Tribute Hills Arenite|559174|Broken River Province
24044|Trooper Creek Formation|39800|Thalanga Base Metal Metallogenic Province
24044|Trooper Creek Formation|559188|Charters Towers Province
26962|Tungi Creek Granodiorite|40484|New England Orogen
26962|Tungi Creek Granodiorite|407416|Wandilla Province
24052|Turrets Formation|559174|Broken River Province
23072|Twelve Mile Schist|20455|Yambo Subprovince
18773|Ukalunda Formation|449962|Anakie Province
18773|Ukalunda Formation|556736|Lachlan Orogen
39593|Umbrella Granodiorite|40484|New England Orogen
41352|Undercliffe Falls Monzogranite|40484|New England Orogen
77823|Upland Supersuite|559188|Charters Towers Province
35205|Uraba Granite|40484|New England Orogen
41761|Urannah Batholith - monzodiorite|40484|New England Orogen
41772|Urannah Batholith 15|40484|New England Orogen
18979|Urannah Igneous Complex|40484|New England Orogen
35092|Urannah Suite|40484|New England Orogen
19007|Urquhart Shale|556523|Mount Isa Orogen
19007|Urquhart Shale|559196|Leichhardt River Domain
41941|Uruba Granite|40484|New England Orogen
19045|Van Dyke Litharenite|20527|Hodgkinson Province
19058|Vanneck Formation|20469|Burdekin Basin
24550|Venetia Formation|559174|Broken River Province
32048|Voewood Granite|40484|New England Orogen
19176|Wade beds|20458|Cattle Creek Basin
19176|Wade beds|550790|Galilee Basin
19176|Wade beds|559174|Broken River Province
19210|Wairuna Formation|559174|Broken River Province
35140|Waitara Granite|40484|New England Orogen
27922|Wakeful Metabasalt Member|556523|Mount Isa Orogen
19228|Walford Dolomite|556523|Mount Isa Orogen
26330|Wallabadah Siltstone|442771|Croydon Province
26196|Wallabella Coal Member|530059|Bowen Basin
19254|Wallaby beds|559208|Silverwood Province
36340|Wallaman Falls Volcanics|20527|Hodgkinson Province
19265|Wallangarra Volcanics|40484|New England Orogen
19303|Walloon Coal Measures|27354|Surat Basin
19303|Walloon Coal Measures|529922|Clarence-Moreton Basin
19323|Wallumbilla Formation|27354|Surat Basin
19368|Wandilla Formation|40484|New England Orogen
19368|Wandilla Formation|407416|Wandilla Province
24074|Wando Vale Subgroup|559174|Broken River Province
29113|Wandsworth Volcanic Group|40484|New England Orogen
19432|Warang Sandstone|550790|Galilee Basin
19533|Warrina Park Quartzite|556523|Mount Isa Orogen
19533|Warrina Park Quartzite|559196|Leichhardt River Domain
26987|Watalgan Granite|40484|New England Orogen
26987|Watalgan Granite|407419|Gympie Province
26988|Wateranga Gabbro|40484|New England Orogen
26988|Wateranga Gabbro|407419|Gympie Province
19589|Watermark Formation|530016|Gunnedah Basin
24083|Watershed North Rhyolite|452730|Kennedy Igneous Province - Charters Towers region
69006|Wathonga Granite|40484|New England Orogen
40142|Wattlebank Granodiorite|40484|New England Orogen
19646|Weald Sandstone|27354|Surat Basin
19646|Weald Sandstone|529302|Eromanga Basin
19658|Weberra Granite|556523|Mount Isa Orogen
19658|Weberra Granite|559201|Mount Oxide Domain
19691|Weir Basalt|21915|Ipswich Basin
24567|Welfern Granite|20437|Etheridge Province
19779|West Branch Creek beds|39807|Balcooma Base Metal Metallogenic Province
19796|Westbourne Formation|27354|Surat Basin
19842|Westmoreland Conglomerate|556523|Mount Isa Orogen
19853|Wetheron Basalt|40484|New England Orogen
41780|Whelan Creek Volcanics|40484|New England Orogen
41780|Whelan Creek Volcanics|40536|Connors-Auburn Province
27254|White Blow Formation|556523|Mount Isa Orogen
27254|White Blow Formation|559194|Kalkadoon-Leichhardt Domain
35181|Whitehorse Granite|40484|New England Orogen
35181|Whitehorse Granite|40536|Connors-Auburn Province
19932|Whitsunday Volcanics|40484|New England Orogen
19939|Whitworth Quartzite|556523|Mount Isa Orogen
19954|Whypalla Supersuite|20527|Hodgkinson Province
41258|Widbury Granite|40484|New England Orogen
27305|Widdallion Sandstone Member|556523|Mount Isa Orogen
27305|Widdallion Sandstone Member|559187|Century Domain
29600|Wide Bay Creek Gneiss|40484|New England Orogen
29600|Wide Bay Creek Gneiss|407416|Wandilla Province
29601|Widgee Metamorphics|40484|New England Orogen
29601|Widgee Metamorphics|407416|Wandilla Province
30703|Widgewarra Granite|556523|Mount Isa Orogen
30703|Widgewarra Granite|559205|Sybella Domain
20003|Wigton Granite|40484|New England Orogen
20016|Wildash Group|40540|Woolomin Province
33426|Wilfred Creek Igneous Complex|40484|New England Orogen
36459|Wilkie Gray Group|20469|Burdekin Basin
36459|Wilkie Gray Group|556736|Lachlan Orogen
36459|Wilkie Gray Group|559188|Charters Towers Province
20083|Williams Granite|556523|Mount Isa Orogen
30680|Williams Supersuite|39708|Selwyn Metallogenic Province
30680|Williams Supersuite|556523|Mount Isa Orogen
30680|Williams Supersuite|559195|Kuridala-Selwyn Domain
30680|Williams Supersuite|559204|Soldiers Cap Domain
20124|Wills Creek Granite|556523|Mount Isa Orogen
27935|Wimberu Granite|39708|Selwyn Metallogenic Province
27935|Wimberu Granite|556523|Mount Isa Orogen
27935|Wimberu Granite|559197|Marimo-Staveley Domain
24109|Wimma Sandstone Member|529302|Eromanga Basin
24109|Wimma Sandstone Member|529511|Cooper Basin
41105|Wind Mill Diorite|40484|New England Orogen
35005|Wingfield Granite|40484|New England Orogen
77819|Wingfield Suite|530059|Bowen Basin
20253|Winnathoola Coal Member|530059|Bowen Basin
30711|Winston Churchill Granite|556523|Mount Isa Orogen
38867|Winterbourne Volcanics|40484|New England Orogen
20268|Winton Formation|529302|Eromanga Basin
20268|Winton Formation|550572|Carpentaria Basin
20288|Wire Creek Sandstone|556523|Mount Isa Orogen
