Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
69914|Cape Wickham Granite|64400|5|Briefly described|p2 Fig. 1b|Neoproterozoic|Neoproterozoic|Age: 759+/-21Ma.|||||
3730|Cascades Group|24552|4|Described|p7|Kungurian|Sakmarian|See also Cascade(s) Group correlate. Thick fossiliferous limestones and siltstones. Of the Lower Parmeener Supergroup. Geological Province: Tasmanian Basin.|||||
3730|Cascades Group|30150|6|Mentioned|Fig.5||||||||
3730|Cascades Group|30153|6|Mentioned|p151|||Fauna Correlations. See also Fig.46|||||
3730|Cascades Group|30155|6|Mentioned|p461||||||||
3730|Cascades Group|30340|6|Mentioned|Table 2|||Permian age.|||||
3730|Cascades Group|30341|6|Mentioned|p128|||Permian age.|||||
3730|Cascades Group|30449|6|Mentioned|p9|||Lower Permian. Brachiopods.[Originally entered for Qld. CEBMar95]|||||
3730|Cascades Group|30819|6|Mentioned|p107||||||||
3730|Cascades Group|31461|4|Described|p51|||Permian|||||
3730|Cascades Group|31758|6|Mentioned|Map legend|Permian|Permian||||||
3730|Cascades Group|31760|4|Described|p17|||Permian. See also p18|||||
3730|Cascades Group|31761|5|Briefly described|p10||||||||
3730|Cascades Group|31762|6|Mentioned|Map legend|Permian|Permian||||||
3730|Cascades Group|31768|6|Mentioned|Fig. 5||||||||
3730|Cascades Group|31769|6|Mentioned|Map legend|Permian|Permian||||||
3730|Cascades Group|31780|4|Described|p12||||||||
3730|Cascades Group|32943|6|Mentioned|p95|||Fossils|||||
3730|Cascades Group|32945|6|Mentioned|p85|||See also P86|||||
3730|Cascades Group|33494|6|Mentioned|p45|||Permian|||||
3730|Cascades Group|34098|6|Mentioned|p134|||See also pp135,137.|||||
3730|Cascades Group|34099|6|Mentioned|Fig.1|||Permian|||||
3730|Cascades Group|34263|6|Mentioned|p11|||See also p14. Permian|||||
3730|Cascades Group|34287|6|Mentioned|p129|||Permian|||||
3730|Cascades Group|36799|4|Described|p11||||||||
3730|Cascades Group|37756|6|Mentioned|p75||||||||
3730|Cascades Group|39267|6|Mentioned|p249||||||||
3730|Cascades Group|41895|6|Mentioned|p11||||||||
3730|Cascades Group|43018|5|Briefly described|Table 1,p386||||||||
3730|Cascades Group|43021|5|Briefly described|Fig.2,p462||||||||
3730|Cascades Group|43072|6|Mentioned|p17||||||||
3730|Cascades Group|43474|14|Not recorded|p7|||Permian fossil|||||
3730|Cascades Group|43475|14|Not recorded|p553||Permian||||||
3730|Cascades Group|45031|14|Not recorded|p29,65||||||||
3730|Cascades Group|49644|5|Briefly described|Table|Artinskian|Sakmarian|Age: Bernacchian|||||
3730|Cascades Group|63172|5|Briefly described|p295, p296 Fig. 8.1|Early Permian|Early Permian|Includes Nassau, Berriedale Formations and Grange Mudstone. See also p304.|||||
3730|Cascades Group|63263|5|Briefly described|p34, p62|||Comprises Nassau Formation (lower) and Berriedale Limestone (upper). Max. thickness: ~100m.|||||
3738|Cashions Creek Limestone|23187|5|Briefly described|Fig2p237|Darriwilian|Darriwilian||||||
3738|Cashions Creek Limestone|23213|6|Mentioned|p18|||Similar stromatoporoids to the Wahringa Limestone Member.|||||
3738|Cashions Creek Limestone|30277|2|Defined|p221|Chazyan|Chazyan|Part of Gordon Subgroup. Chazyan ? age|||||
3738|Cashions Creek Limestone|30279|6|Mentioned|p125|||Part of Gordon Subgroup.|||||
3738|Cashions Creek Limestone|35118|6|Mentioned|p427||||||||
3738|Cashions Creek Limestone|35646|6|Mentioned|Fig.1||||||||
3738|Cashions Creek Limestone|35671|6|Mentioned|Fig.1|||Geological sketch map.|||||
3738|Cashions Creek Limestone|35853|6|Mentioned|Fig.1|||Stratigraphic column showing range of conodontophorids.|||||
3738|Cashions Creek Limestone|35860|5|Briefly described|p237||||||||
3738|Cashions Creek Limestone|36047|5|Briefly described|p365||||||||
3738|Cashions Creek Limestone|36122|6|Mentioned|Fig.1||||||||
3738|Cashions Creek Limestone|36379|6|Mentioned|Fig.2||||||||
3738|Cashions Creek Limestone|37239|5|Briefly described|p206||||||||
3738|Cashions Creek Limestone|40127|6|Mentioned|p10||||||||
3738|Cashions Creek Limestone|40136|5|Briefly described|p21||||||||
3738|Cashions Creek Limestone|40727|6|Mentioned|p187||||||||
3738|Cashions Creek Limestone|41793|4|Described|p56|||See also p46. Described as Oncolitic limestone on map.|||||
3738|Cashions Creek Limestone|41951|5|Briefly described|p85||||||||
3738|Cashions Creek Limestone|42107|4|Described|p306|||See also Fig.2|||||
3738|Cashions Creek Limestone|42227|5|Briefly described|p53|||Discussed in terms of correlates only. Containing abundant Girvanella.|||||
3738|Cashions Creek Limestone|42381|5|Briefly described|p85||||||||
3738|Cashions Creek Limestone|42416|5|Briefly described|p194|||c.f. Cashion Creek Limestone p.191.|||||
3738|Cashions Creek Limestone|42478|4|Described|p7||||||||
3738|Cashions Creek Limestone|42557|5|Briefly described|p381||||||||
3738|Cashions Creek Limestone|43668|6|Mentioned|Fig.8,p12||Darriwilian||||||
3738|Cashions Creek Limestone|44135|5|Briefly described|p39|Ordovician|Ordovician|Of the Gordon Group. Thickness: 150m. Oncolitic calcarenite probably deposited as offshore shoals or bars.|||||
3738|Cashions Creek Limestone|50091|5|Briefly described|p414 Tb. 2|Late Ordovician|Middle Ordovician|Occurrence of Panderodus nogamii (conodonts). Name used interchangeably with Cashions Creek Formation.|||||
3738|Cashions Creek Limestone|63170|4|Described|p202|||Of Gordon Group. Overlies Karmberg Limestone; underlies Benjamin Limestone. Thickness: ~150m. Contains abundant spherical to subspherical oncolites supported by intraclastic calcarenite; faunal assemblages. More lithological detail included.|||||
3738|Cashions Creek Limestone|67501|5|Briefly described|p16, p22|Ordovician|Ordovician|Found in the Florentine Valley area and the area covered by the Picton map sheet. Has a reserve of 5.5 million tonnes at 92.9% CaCO3 and 0.59% Mg.||||Overlies the Karmberg Limestone, underlies the Benjamin Limestone.|Oncolitic calcarenite.
78542|Cassiterite Creek Quartzite|67502|5|Briefly described|p25-26, p39, p138|Neoproterozoic|Neoproterozoic|~350 m thick in type section (information included), thickens northward. Corresponds to upper member of informally named 'Specimen Hill Siltstone' of Yaxley (1981). Lithologically similar to the Lagoon River Quartzite correlate. Contains possible evaporite casts. Hosts tin mineralisation at Specimen Hill.||Balfour Subgroup||Conformably overlain by Emmetts Creek Siltstone; abruptly and conformably overlies Skinners Flat Siltstone.|Upwardly fining packages of tabular-bedded cream quartz sandstone to seven metres thick, interbedded with variably laminated siliceous (often erosion resistant) grey siltstone of similar thickness, and carbonaceous shale.
28441|Castle Carey Mudstone|41696|5|Briefly described|Map legend|Permian||Of Lower Parmeener Supergroup.|||||
3759|Castle Rock Point Granite|42726|5|Briefly described|map legend|Middle Devonian|||||||
3783|Cateena Mudstone|42891|5|Briefly described|Fig.3 P300||||||||
3783|Cateena Mudstone|42972|6|Mentioned|p172||||||||
3783|Cateena Mudstone|61411|6|Mentioned|p7.||Middle Cambrian|Overlies Isadulla Conglomerate. Intercalated with Kerrison Volcanics.|||||
3802|Catos Creek Microgranodiorite|40310|6|Mentioned|p248|||Mention p249 and Fig.5 as C. C. microgranodiorite|||||
24833|Cave Quartzite|30877|5|Briefly described|p10|||Unit of Detention Sub-Group.|||||
24833|Cave Quartzite|42358|6|Mentioned|p18|||Used Spry 1957.|||||
24833|Cave Quartzite|67502|6|Mentioned|p24|Neoproterozoic|Mesoproterozoic|Of Spry (1957).||Detention Subgroup.|||
3867|Central Plateau Till|30524|6|Mentioned|Table 2|||Lithostratigraphical relationships. Pleistocene|||||
3868|Central Volcanic Complex|22551|6|Mentioned|p148 Fig1|||Of Mount Read Volcanics.|||||
3868|Central Volcanic Complex|22627|5|Briefly described|fig4p129|Late Cambrian|Late Cambrian||||||
3868|Central Volcanic Complex|22668|4|Described|p9||||||||
3868|Central Volcanic Complex|23402|6|Mentioned|p18|Late Cambrian|Late Cambrian|Age: ~495+/-9Ma (U-Pb zircon).|||||
3868|Central Volcanic Complex|23940|6|Mentioned|p916 Fig. 2||||||||
3868|Central Volcanic Complex|23941|6|Mentioned|p948||||||||
3868|Central Volcanic Complex|23943|5|Briefly described|p975|||Of the Mount Read Volcanics.|||||
3868|Central Volcanic Complex|23944|5|Briefly described|p1005|||Overlain by the Dundas Group.|||||
3868|Central Volcanic Complex|23945|5|Briefly described|p1038|||Overlain by the Mount Charter Group.|||||
3868|Central Volcanic Complex|23946|6|Mentioned|p1065||||||||
3868|Central Volcanic Complex|23947|5|Briefly described|p1073|||Overlain by the Tyndall Group.|||||
3868|Central Volcanic Complex|23948|6|Mentioned|p1090||||||||
3868|Central Volcanic Complex|23949|5|Briefly described|p 1123|Cambrian|Cambrian|Overlain unconformably by the Tyndall Group.  Age: 503 +/- 7 Ma (U-Pb).|||||
3868|Central Volcanic Complex|24265|6|Mentioned|p1456 Fig.10|||Geological Province: Tasman Fold Belt|||||
3868|Central Volcanic Complex|41562|5|Briefly described|p530||||||||
3868|Central Volcanic Complex|41756|5|Briefly described|p198||||||||
3868|Central Volcanic Complex|42310|6|Mentioned|p370||||||||
3868|Central Volcanic Complex|42380|6|Mentioned|p370||||||||
3868|Central Volcanic Complex|42976|5|Briefly described|p266||||||||
3868|Central Volcanic Complex|43128|5|Briefly described|Fig.6,p476||||||||
3868|Central Volcanic Complex|43131|4|Described|p569||||||||
3868|Central Volcanic Complex|43132|5|Briefly described|p588|||Of Mount Read Volcanics.|||||
3868|Central Volcanic Complex|43133|4|Described|p598||||||||
3868|Central Volcanic Complex|43134|5|Briefly described|p621||||||||
3868|Central Volcanic Complex|43135|5|Briefly described|p651||||||||
3868|Central Volcanic Complex|43139|5|Briefly described|p722||||||||
3868|Central Volcanic Complex|43164|4|Described|1||Cambrian||||||
3868|Central Volcanic Complex|43191|6|Mentioned|p49|||Of Mount Read Volcanics|||||
3868|Central Volcanic Complex|43242|5|Briefly described|Map Legend||Cambrian||||||
3868|Central Volcanic Complex|43243|5|Briefly described|Map Legend||Cambrian||||||
3868|Central Volcanic Complex|43244|5|Briefly described|Map Legend||Cambrian||||||
3868|Central Volcanic Complex|43245|6|Mentioned|Map Legend||Cambrian||||||
3868|Central Volcanic Complex|43250|5|Briefly described|Map Legend||Cambrian|Of Mount Read Volcanics.|||||
3868|Central Volcanic Complex|43636|6|Mentioned|p279,fig.1||||||||
3868|Central Volcanic Complex|43764|6|Mentioned|p956||||||||
3868|Central Volcanic Complex|43765|6|Mentioned|Fig.1,p932||||||||
3868|Central Volcanic Complex|43777|5|Briefly described|p4||||||||
3868|Central Volcanic Complex|44135|5|Briefly described|p17, p18|||Informal assoc.in Mt Read Volcanics.Underlies White Spur Fm. Proximal volcanic sequence rich in submarine lavas + pumice breccias interfingering with the western sequences: contains several major polymetallic orebodies.See also "Central Volcanic Complex".|||||
3868|Central Volcanic Complex|61216|5|Briefly described|p15|Cambrian|Cambrian|Dominated by volcanic rocks (rhyolite and dacite flows, domes and cryptodomes + massive pumice breccias) and andesite and rare basalt lavas (hyaloclastics and intrusive rocks). Flanked to the west by the coeval Western Volcano-sedimentary Sequence.|||||
3868|Central Volcanic Complex|61261|5|Briefly described|p431|||Of the Mount Read Volcanics. Consists of a highly complex suite, predominantly of feldspar-phyric rhyolite and dacite lavas, with ignimbrite tuffs, intrusives and pyroclastics; local porphyritic andesite as lenses. |||||
3868|Central Volcanic Complex|63169|5|Briefly described|p157 Fig. 5.2, p160|||Overlain by Dundas Group. Geological Province: Dundas Trough.|||||
3868|Central Volcanic Complex|63238|5|Briefly described|p2, p5, p19 Fig. 2|Middle Cambrian|Middle Cambrian|Overlain by Black Harry Beds in Que-Hellyer area. Presented as CVC throughout text. See also p20 Fig. 3.|||||
3868|Central Volcanic Complex|63240|6|Mentioned|p3||||||||
3868|Central Volcanic Complex|63612|5|Briefly described|p7, p9|||Distinctive feldspar-phyric rocks.|||||
3868|Central Volcanic Complex|63675|5|Briefly described|p10-14, Fig.5, |||Dominated by proximal volcanic rocks (rhyolite and dacite flows, domes and cryptodomes, and massive pumice breccias) and andesite and rare basalt (lavas, hyaloclastites and intrusive rocks). The main mineralised belt in Mount Read Volcanics. Is overlain by Tyndall Group.|||||
3868|Central Volcanic Complex|64395|5|Briefly described|p168, p174 Fig. 8|Middle Cambrian|Middle Cambrian|Parts of this complex, together with Tyndall Group rocks, form Suite 1 of Mount Read Volcanics. Dominated by feldspar-phyric porphyritic lavas and domes with minor amounts of clastic rocks. Interfingers with the Eastern quartz-phyric sequence.|||||
3868|Central Volcanic Complex|67655|4|Described|p10 Fig. 5, p11, p13 Fig. 8||Middle Cambrian|Also presented as CVC in text. Main mineralised belt of Mount Read Volcanics. Some controversy about Eastern Quartz-phyric Sequence (EQPS): Corbett (2002) considers it is a time equivalent of the Central Volcanic Complex (CVC), while Murphy et. al (2004) consider that it could be part of the Tyndall Group.||Mount Read Volcanics|||dominated by proximal volcanic rocks (rhyolite and dacite flows, domes and cryptodomes and massive pumice breccias) and andesite and rare basalt (lavas, hyaloclastites and intrusive rocks) deposited in marine environment.
23480|Chamberlain Shale|37045|6|Mentioned|p221||||||||
23480|Chamberlain Shale|41795|6|Mentioned|p49||||||||
23481|Chamouni Formation|23465|5|Briefly described|p261||||||||
23481|Chamouni Formation|42106|6|Mentioned|p276||||||||
23481|Chamouni Formation|42425|5|Briefly described|Table 2 P141, P152||||||||
3912|Chappell Islands Granite|42726|5|Briefly described|map legend|Middle Devonian|||||||
4034|Chocolate Sandstone|40136|5|Briefly described|p21||||||||
4059|Chudleigh Subgroup|23187|5|Briefly described|Fig2p237|Bolindian|||||||
4059|Chudleigh Subgroup|41954|5|Briefly described|p3, Fig.5 p8|Ashgill|Whiterockian|Of Gordon Group.|||||
4059|Chudleigh Subgroup|42416|6|Mentioned|p198|||Variation of Chudleigh Limestone Subgroup?|||||
4059|Chudleigh Subgroup|42478|4|Described|p15||||||||
23488|Churchill Sandstone Member|36379|2|Defined|p202|Early Ordovician|Early Ordovician||||||
23488|Churchill Sandstone Member|39976|6|Mentioned|p101||||||||
23488|Churchill Sandstone Member|41954|5|Briefly described|Fig.5 P8||||||||
23488|Churchill Sandstone Member|42478|5|Briefly described|Fig.2 P3||||||||
23488|Churchill Sandstone Member|43668|5|Briefly described|p5||||||||
23488|Churchill Sandstone Member|63170|5|Briefly described|p187|||Basal member of Florentine Valley Formation. Stated to be a member of this formation but written as Churchill Sandstone only. Bioturbated and contains gastropods and lingulids.|||||
74595|City of Melbourne Volcanics|60650|4|Described|p179, p180 Fig. 2|||Of Skipworth Subgroup - lower tholeiites section. Basaltic andesite pillows, flows, pepperite and breccia. See also p181, 182-3.|||||
74595|City of Melbourne Volcanics|62516|5|Briefly described|p894|Neoproterozoic III|Neoproterozoic III|Of the Grassy Group. Conformably overlie Yarra Creek Shale; overlain by Shower Droplet Volcanics. A three-part succession of mafic volcanic rocks, volcanic breccia and tholeiitic pillow lavas with pepperites at the base.|||||
74595|City of Melbourne Volcanics|63674|5|Briefly described|p7|Ediacaran|Ediacaran|Of Meffre et al. (2004). Of Skipworth Subgroup (Grassy Group). Disconformably underlies Shower Droplet Volcanics, overlies Yarra Creek Shale. Tholeiitic pillow lavas, peperites and volcaniclastic sandstone.|||||
74595|City of Melbourne Volcanics|64400|5|Briefly described|p3 Fig. 2|Ediacaran|Ediacaran|Of Skipworth Subgroup (Grassy Gp). Overlies Yarra Creek Shale; and Cumberland Creek Dolostone at City of Melbourne Bay. Overlain by Shower Droplet Volcanics. Detailed lithology included.|||||
74595|City of Melbourne Volcanics|68243|5|Briefly described|p650, p650 Fig.64.1,|Ediacaran|Cryogenian|Age constrained by the parent Late Cryogenian to Ediacaran Grassy Group.||Of the Grassy Group.||Conformably underlain by the Yarra Creek Shale. Overlain by the Shower Droplet Volcanics.|Consists of peperites and volcanic breccias overlain by pillow lavas.
4102|Clark Group|41793|6|Mentioned|p39||||||||
4102|Clark Group|42227|3|Fully described|p33|Precambrian|Precambrian|Includes the Needles Quartzite. Correlated with Pandani Group. Located north of PEDDER on the HUNTLEY map sheet. Unmetamorphosed quartzite, argillaceous dolomite, mudstone and siltstone.|||||
4102|Clark Group|44135|5|Briefly described|p37|Proterozoic|Porterozoic|Shallow marine orthoquartzite unit. Max. thickness: 2km.|||||
4102|Clark Group|60900|5|Briefly described|p888|||Includes Needles Quartzite. Quartzarenite, siltstone, shale and carbonate.|||||
4102|Clark Group|63167|4|Described|p28-29|||Laminated quartzite and dolomite overlain by quartzarenite, then interbedded carbonate, mudstone and chert, up to massive mudstone. |||||
4102|Clark Group|63674|6|Mentioned|Fig. 3 p8|Tonian|Tonian|Tyennan, Jubilee regions. Age c. 950-860 Ma. |||||
4102|Clark Group|63675|5|Briefly described|p5|Neoproterozoic|Neoproterozoic|A thick folded, faulted succession of quartz sandstone, siltstone, pelite and minor carbonate in the Jubilee region. Direct correlate of the Rocky Cape Group.|||||
4102|Clark Group|67501|4|Described|p5, p9, p11, p13, p16, p19, p23|Neoproterozoic|Neoproterozoic|First named the Clark Group at The Needles (Carey and Banks, 1954). May be a correlate of the early Neoproterozoic Rocky Cape Group of northwest Tasmania. Found in a number of inliers inc. Jubilee Range, The Needles and Gallagher Plateau. Has undergone polyphase deformation.|||Includes Needles Quartzite and Humboldt Formation.|May be a correlate of the Rocky Cape Group; overlain unconformably (or erosional paraconformity) by the Weld River Group. Faulted against Harrisons Opening Formation.|Orthoquartzite (quartzarenite) overlain by interbedded dolostone and mudstone, and siltstone. Stromatolites and evaporite indicators are locally present in the dolostone and mudstone. 
4102|Clark Group|67655|6|Mentioned|p5|||Direct correlates of Rocky Cape Group, in Jubilee region.|||||
4102|Clark Group|68243|6|Mentioned|p655|||||||Unconformably overlain by the Weld River Group. Correlative of the Rocky Cape Group.|
26480|Clarke Island Granite|42726|5|Briefly described|map legend|Middle Devonian||Variation on informal Clarke Island granite.|||||
26480|Clarke Island Granite|63540|5|Briefly described|Map legend|Devonian|Devonian|S-type, felsic granite. In Blue Hills. Name implied from map legend.|||||
67911|Cleveland porphyry|63540|5|Briefly described|Map legend||Devonian|One of the west  Tasmanian granites. I-type granite, felsic; strongly fractionated, reduced. Name implied from map legend.|||||
4157|Clifton Formation|22674|5|Briefly described|Fig.2 p719|Early Miocene|Early Oligocene||||||
4157|Clifton Formation|22875|5|Briefly described|p65|Early Miocene|Early Oligocene|Heytesbury Group.|||||
4157|Clifton Formation|22944|5|Briefly described|Fig3||||||||
4157|Clifton Formation|23230|5|Briefly described|Table4-1p40||Oligocene||||||
4157|Clifton Formation|23249|5|Briefly described|p147 Fig.2||Late Oligocene|Equivalent to middle Gambier Limestone. Plankton fossil assemblage is the age determinant. In the Otway Basin.|||||
4157|Clifton Formation|23307|5|Briefly described|Map Legend|Miocene|Miocene|Of Heytesbury Group|||||
4157|Clifton Formation|23322|5|Briefly described|957 Fig.2|Late Oligocene|Late Oligocene|Of the Heytesbury Group. Geological Province: Otway Basin.|||||
4157|Clifton Formation|23402|3|Fully described|p32, p31 fig. 18, p7 Tb. 1|Miocene|Miocene|Thickness: 15m. Geological Province: Otway Basin.|||||
4157|Clifton Formation|23768|5|Briefly described|p28 Fig.5, p69|Early Miocene|Early Miocene|Geological Province: Otway Basin.  See also p78 Fig. 22, p81.|||||
4157|Clifton Formation|24056|5|Briefly described|p84 Fig. 2|Miocene|Oligocene|Of Heytesbury Group.  Geological Basin: Otway Basin.|||||
4157|Clifton Formation|24551|5|Briefly described|p246, 304|Miocene|Oligocene|Of the Heytesbury Group.|||||
4157|Clifton Formation|24562|5|Briefly described|p8 Fig. 2|Miocene|Oligocene|Of the Heytesbury Group.  Geological Province: Otway Basin.|||||
4157|Clifton Formation|29823|5|Briefly described|p14||||||||
4157|Clifton Formation|29856|6|Mentioned|p36||||||||
4157|Clifton Formation|30576|5|Briefly described|Table 2||||||||
4157|Clifton Formation|30578|5|Briefly described|p12||||||||
4157|Clifton Formation|30580|6|Mentioned|Map legend|Tertiary|Tertiary||||||
4157|Clifton Formation|30675|5|Briefly described|p253|||Lithology & radioactivity|||||
4157|Clifton Formation|30932|6|Mentioned|Map legend|Miocene|Oligocene|Part of Gellibrand Marl. Oligocene-Miocene|||||
4157|Clifton Formation|31036|1|Redefined|p211|Oligocene|Oligocene|See also p199, 209, Table 9-1. Unit of Heytesbury Group.|||||
4157|Clifton Formation|31372|6|Mentioned|Fig. 2||||||||
4157|Clifton Formation|31396|6|Mentioned|p1185||||||||
4157|Clifton Formation|31424|4|Described|p14|||Description is from a core.|||||
4157|Clifton Formation|31625|6|Mentioned|Fig. 5.2|||Oligocene - Miocene|||||
4157|Clifton Formation|31922|6|Mentioned|Fig.2||||||||
4157|Clifton Formation|32120|6|Mentioned|p279|||Oligocene fauna|||||
4157|Clifton Formation|32220|6|Mentioned|p9||||||||
4157|Clifton Formation|32852|6|Mentioned|Fig. 2||||||||
4157|Clifton Formation|33155|4|Described|p122||||||||
4157|Clifton Formation|33229|6|Mentioned|p246||||||||
4157|Clifton Formation|33940|6|Mentioned|p414||||||||
4157|Clifton Formation|34954|6|Mentioned|Fig.35||||||||
4157|Clifton Formation|35066|3|Fully described|p210|||Described p222.|||||
4157|Clifton Formation|35274|6|Mentioned|p423||||||||
4157|Clifton Formation|36305|6|Mentioned|p358||||||||
4157|Clifton Formation|36913|6|Mentioned|p81||||||||
4157|Clifton Formation|38444|6|Mentioned|p302||||||||
4157|Clifton Formation|38625|6|Mentioned|Table 2||||||||
4157|Clifton Formation|41016|5|Briefly described|Table 1||||||||
4157|Clifton Formation|41185|6|Mentioned|Fig.4||||||||
4157|Clifton Formation|41269|5|Briefly described|p246||||||||
4157|Clifton Formation|41398|6|Mentioned|p3||||||||
4157|Clifton Formation|41639|5|Briefly described|p11||||||||
4157|Clifton Formation|41642|6|Mentioned|Fig.8.6||||||||
4157|Clifton Formation|41701|6|Mentioned|Map legend|Oligocene|||||||
4157|Clifton Formation|41704|6|Mentioned|Fig.3||||||||
4157|Clifton Formation|41714|6|Mentioned|Fig.2||||||||
4157|Clifton Formation|41726|6|Mentioned|Fig.5||||||||
4157|Clifton Formation|41769|4|Described|p30||||||||
4157|Clifton Formation|41868|5|Briefly described|p578||||||||
4157|Clifton Formation|42079|6|Mentioned|Fig.2 P264|||See also Fig.10, p272|||||
4157|Clifton Formation|42318|6|Mentioned|Fig.2 P10||||||||
4157|Clifton Formation|42452|5|Briefly described|Map legend|early Miocene|late Oligocene||||||
4157|Clifton Formation|42453|4|Described|p17|||Superseded Kawarren limestone in 1974.|||||
4157|Clifton Formation|42524|5|Briefly described|Fig.3 P27||||||||
4157|Clifton Formation|42635|6|Mentioned|p91||||||||
4157|Clifton Formation|42827|3|Fully described|p284||||||||
4157|Clifton Formation|42863|5|Briefly described|Fig.14|||Variation on Victorian unit.|||||
4157|Clifton Formation|43171|6|Mentioned|5-8|||Of Heytesbury Group. Age: 15-30Ma|||||
4157|Clifton Formation|43208|5|Briefly described|map legend|Early Miocene|Late Oligocene|Of Heytesbury Group.|||||
4157|Clifton Formation|43590|4|Described|p24|Early Miocene|Early Oligocene||||||
4157|Clifton Formation|43604|6|Mentioned|p145||||||||
4157|Clifton Formation|43660|6|Mentioned|Fig.6,p15||Oligocene||||||
4157|Clifton Formation|43702|6|Mentioned|p407|Miocene|Oligocene||||||
4157|Clifton Formation|43733|6|Mentioned|Fig.2.11,p65|Miocene|Oligocene||||||
4157|Clifton Formation|43744|6|Mentioned|Fig.3,p3||||||||
4157|Clifton Formation|43937|5|Briefly described|Map Legend|Early Oligocene|Middle Eocene||||||
4157|Clifton Formation|46802|6|Mentioned|Table 1||||||||
4157|Clifton Formation|48581|14|Not recorded|p14||||||||
4157|Clifton Formation|48911|6|Mentioned|Chart 1|||Correlation|||||
4157|Clifton Formation|50154|5|Briefly described|p135|||Of Heytesbury Group.|||||
4157|Clifton Formation|50371|5|Briefly described|Map Legend|Tertiary|Tertiary|Swamp and strand-line deposits; quartz, sand, clay and calcarenite.|||||
4157|Clifton Formation|60421|5|Briefly described|p417|Early Miocene|Late Oligocene|Of the Heytesbury Group.|||||
4157|Clifton Formation|60538|5|Briefly described|p471 Fig. 10||||||||
4157|Clifton Formation|60563|6|Mentioned|p47||||||||
4157|Clifton Formation|60581|5|Briefly described|Map Legend|Miocene|Oligocene|Of the Heytesbury Group. Shallow marine deposits: medium to coarse grained calcarenite of bryozoan and shell fragments in quartz sand matrix, moderately sorted, thin to medium bedded.|||||
4157|Clifton Formation|60582|5|Briefly described|Map Legend|Miocene|Oligocene|Of the Heytesbury Group. Shallow marine deposits: medium to coarse grained calcarenite of bryozoan and shell fragments in quartz sand matrix, moderately sorted, thin to medium bedded.|||||
4157|Clifton Formation|60583|5|Briefly described|Map Legend|Miocene|Oligocene|Of the Heytesbury Group. Shallow marine deposits: medium to coarse grained calcarenite of bryozoan and shell fragments in quartz sand matrix, moderately sorted, thin to medium bedded.|||||
4157|Clifton Formation|60584|5|Briefly described|Map Legend|Miocene|Oligocene|Of the Heytesbury Group. Shallow marine deposits: medium to coarse grained calcarenite of bryozoan and shell fragments in quartz sand matrix, moderately sorted, thin to medium bedded.|||||
4157|Clifton Formation|60585|4|Described|p30|Early Miocene|Late Oligocene|Of the Heytesbury Group. Disconformably overlain by the Gellibrand Marl. Medium to coarse grained sandy calcarenite.|||||
4157|Clifton Formation|60785|5|Briefly described|p184 Fig.1, pp188-189.  |Chattian|Chattian|Eastern margin of Port Campbell Embayment, Otway Basin. Below unnamed nodule horizon, shell Sr/Sr age of 27.4 Ma (Holdgate and Gallagher, 2003). Sr/Sr age of 24.0 Ma immediately above the nodule layer. Foraminifera zone P21b-P22. Has yielded well-preserved isolated fossil cetacean elements: teeth, ribs and bone fragments.|||||Medium coarse-grained calcarenite, with about 10% quartz and limonite sand. At the Kawarren quarry, consists of friable, pale yellow limestone interbedded with harder crystalline bands. All fossils from the more friable calcarenite layers.
4157|Clifton Formation|61155|5|Briefly described|p3, p18|Early Miocene|Late Oligocene|Of the Heytesbury Group. Coals and clastics deposits. Overlain by Gellibrand Marl. Max. thickness: 90m. Geological Province: Gippsland Basin and Otway Basin (Tyrendarra and Port Campbell Embayments).|||||
4157|Clifton Formation|61182|3|Fully described|p28, p26, p33|Early Miocene|Early Oligocene|Of Heytesbury Group. Formerly Clifton beds. Calder River Limestone (Aire district) is incorporated. Disconformable over Narrawaturk Marl and Demons Bluff Fm; grades up into Gellibrand Marl. Medium to coarse-grained calcarenite, bryozoans, shell fragments.|||||
4157|Clifton Formation|61623|6|Mentioned|p449 Fig. 4|Miocene|Oligocene|Of Heytesbury Group. Geological Province: Otway Basin.|||||
4157|Clifton Formation|61624|5|Briefly described|p465, p466, p466 Fig. 2, p467, p471|Oligocene|Oligocene|Of Haytesbury Group. Overlain by Gellibrand Marl and Port Campbell Limestone. Geological Province: Otway Basin.|||||
4157|Clifton Formation|61626|6|Mentioned|p486 Fig. 2|Miocene|Oligocene|Geological Province: Otway Basin.|||||
4157|Clifton Formation|61628|5|Briefly described|p509 Fig. 3|Early Miocene|Early Oligocene|Of Heytesbury Group. Geological Province: Otway Basin.|||||
4157|Clifton Formation|62896|6|Mentioned|p88||||||||
4157|Clifton Formation|63740|5|Briefly described|p88|||Geological province: Otway Basin.|||||
4157|Clifton Formation|65316|5|Briefly described|p598,603|Aquitanian|Chattian|Thought to be a correlative of the Point Addis Limestone and Jan Juc Marl; in the Otway Basin. Age from strontium isotope stratigraphy on forams.| 27.8  - 22.4 Ma.|Basal unit of the Heytesbury Group.|||
4157|Clifton Formation|65715|5|Briefly described|p14 Tb.8|Miocene|Oligocene|Of Heytesbury Group.|||||
