Stratno | Stratigraphic Name | Entity Number | Province Name 
31715|Lords Granite|556736|Lachlan Orogen
27183|Loughmore Formation|20308|Oaklands Basin
42360|Louie pluton|556736|Lachlan Orogen
78374|Louth volcanics|20489|Thomson Orogen
10693|Lowana Formation|40484|New England Orogen
10693|Lowana Formation|40555|Gamilaroi Terrane/Province
10825|Loxton Sand|536552|Murray Basin
29592|Lucan Complex|556736|Lachlan Orogen
26001|Lucas Creek Granite|556736|Lachlan Orogen
10849|Lucyvale Granite|556736|Lachlan Orogen
10849|Lucyvale Granite|559178|Central NSW - Omeo Province
26002|Lumga Siltstone|556736|Lachlan Orogen
10866|Lumley Granite|556736|Lachlan Orogen
26003|Luton Formation|40484|New England Orogen
38266|Mackenzie Monzogranite|40484|New England Orogen
10952|Mackunda Formation|529302|Eromanga Basin
10952|Mackunda Formation|550572|Carpentaria Basin
10958|Macleay Group|40484|New England Orogen
10958|Macleay Group|40564|Nambucca Province
27826|Macquarie Park Sandstone|556736|Lachlan Orogen
41630|Macqueen Member|40484|New England Orogen
77010|Maffra Monzogranite|556736|Lachlan Orogen
39629|Magdala Basalt|20367|Stawell Zone
39629|Magdala Basalt|39753|Bendigo Gold Metallogenic Province
39629|Magdala Basalt|556736|Lachlan Orogen
11039|Maitland Group|530078|Sydney Basin
26007|Majors Creek Formation|40484|New England Orogen
27473|Majuba Volcanics|556736|Lachlan Orogen
11044|Majurgong Formation|556736|Lachlan Orogen
35759|Malay Creek Formation|556736|Lachlan Orogen
11126|Malongulli Formation|556736|Lachlan Orogen
23757|Mammy Johnsons Formation|40484|New England Orogen
77429|Manar Ignimbrite Member|556736|Lachlan Orogen
31605|Mandari Suite|556736|Lachlan Orogen
26010|Mandowa Mudstone|40484|New England Orogen
22253|Mandurama Ponds Granodiorite|556736|Lachlan Orogen
22254|Manfred Sandstone|556736|Lachlan Orogen
11186|Manning Group|40484|New England Orogen
26012|Manooka Limestone Member|556736|Lachlan Orogen
11212|Manuka Farm Porphyritic Microtonalite|40484|New England Orogen
11232|Maramingo Granite|444524|Mallacoota Zone
11232|Maramingo Granite|556736|Lachlan Orogen
29522|Marangulla Syenite|556736|Lachlan Orogen
26013|Marble Arch Limestone Member|556736|Lachlan Orogen
77422|Marker Two Coal Member|40484|New England Orogen
11329|Markwell Coal Measures|40484|New England Orogen
22270|Marrar Dyke|556736|Lachlan Orogen
36827|Marrawarra Rhyolite Member|40484|New England Orogen
11383|Martindale Mudstone|40484|New England Orogen
11385|Martins Creek Ignimbrite Member|40484|New England Orogen
11390|Marulan Granite|556736|Lachlan Orogen
69871|Marulan Supersuite|556736|Lachlan Orogen
11409|Maryborough Formation|22345|Maryborough Basin
11417|Maryland Granite|40484|New England Orogen
11417|Maryland Granite|559208|Silverwood Province
73906|Maryland Suite|40484|New England Orogen
25216|Matong Granodiorite|556736|Lachlan Orogen
26020|Matthews Gap Dacitic Tuff Member|40484|New England Orogen
11472|Maules Creek Formation|530016|Gunnedah Basin
23774|Mayers Flat Limestone Member|40484|New England Orogen
23775|Mayfair Granite|559178|Central NSW - Omeo Province
37576|McCarty Limestone|556736|Lachlan Orogen
36964|McGraths Hump Metabasalt|40484|New England Orogen
11542|McInnes Formation|40484|New England Orogen
11542|McInnes Formation|40573|Tamworth Province
76994|McKeahnie Monzogranite|556736|Lachlan Orogen
11564|McLaughlins Flat Granodiorite|556736|Lachlan Orogen
11568|McLeod Hill Gabbro|556736|Lachlan Orogen
11589|Meadows Tank Formation|530359|Darling Basin
27486|Melbergen Sandstone|556736|Lachlan Orogen
31301|Melgra Formation|556736|Lachlan Orogen
24377|Meloola Volcanics|556736|Lachlan Orogen
39132|Melougel Ignimbrite|556736|Lachlan Orogen
11673|Merewether Conglomerate Member|556736|Lachlan Orogen
26028|Merlewood Formation|40484|New England Orogen
23787|Merrastone Formation|40484|New England Orogen
38845|Merrere Conglomerate Member|556736|Lachlan Orogen
11705|Merriangaah Siltstone|556736|Lachlan Orogen
11708|Merricumbene Granodiorite|556736|Lachlan Orogen
31493|Merricumbene Suite|556736|Lachlan Orogen
31719|Merriganowry Shale Member|556736|Lachlan Orogen
11713|Merrimbula Group|39645|Pambula Metallogenic Province
11713|Merrimbula Group|556736|Lachlan Orogen
11724|Merrimerriwa Formation|530359|Darling Basin
29917|Merrions Formation|556736|Lachlan Orogen
41247|Merton Formation|556736|Lachlan Orogen
76961|Merumbadgee Monzogranite|556736|Lachlan Orogen
26275|Merumbago Granodiorite|556736|Lachlan Orogen
11741|Meryula Formation|556736|Lachlan Orogen
76998|Micaligo Monzogranite|556736|Lachlan Orogen
27194|Micalong Swamp Basic Igneous Complex|556736|Lachlan Orogen
11773|Michelago Igneous Complex|556736|Lachlan Orogen
22324|Middledale Gabbroic Diorite|556736|Lachlan Orogen
40757|Mihi Rhyolite Member|40484|New England Orogen
22326|Mila Granodiorite|556736|Lachlan Orogen
31609|Mila Suite|556736|Lachlan Orogen
31714|Milandra Granite|556736|Lachlan Orogen
34363|Mile Road beds|40484|New England Orogen
34363|Mile Road beds|407594|Port Macquarie Province
25236|Milk Shanty Formation|556736|Lachlan Orogen
11838|Millah Murrah Granite|556736|Lachlan Orogen
27195|Millambri Formation|556736|Lachlan Orogen
28128|Millewa Group|550808|Berri Basin
30024|Millsville Formation|556736|Lachlan Orogen
29555|Milmiland Granite|556736|Lachlan Orogen
34494|Milton Grove Formation|556736|Lachlan Orogen
11875|Milton Monzonite|556736|Lachlan Orogen
11894|Mineral Hill Volcanics|556736|Lachlan Orogen
23795|Mingaletta Formation|40484|New England Orogen
27687|Mingelo Volcanics|556736|Lachlan Orogen
11921|Minjary Volcanics|556736|Lachlan Orogen
11923|Minmi Member|27354|Surat Basin
76962|Minnegans Monzogranite|556736|Lachlan Orogen
11956|Mirannie Volcanic Member|40484|New England Orogen
26743|Mirrabooka Formation|556736|Lachlan Orogen
77260|Mirrie Formation|530016|Gunnedah Basin
29688|Mishurley Creek Granite|556736|Lachlan Orogen
33382|Mitchell Formation|556736|Lachlan Orogen
26745|Mogendoura Granodiorite|556736|Lachlan Orogen
12035|Mole Granite|40484|New England Orogen
73958|Mole Suite|40484|New England Orogen
73955|Mole Supersuite|40484|New England Orogen
12050|Molong Limestone|556736|Lachlan Orogen
26036|Monash Formation|550808|Berri Basin
12098|Monga Granite|556736|Lachlan Orogen
31607|Monga Suite|556736|Lachlan Orogen
77038|Mongamula Monzogranite|556736|Lachlan Orogen
24384|Monkellan Granodiorite|556736|Lachlan Orogen
22365|Montagu Dacite Member|556736|Lachlan Orogen
12170|Mooga Sandstone|27354|Surat Basin
12170|Mooga Sandstone|529302|Eromanga Basin
12187|Moolayember Formation|530059|Bowen Basin
12187|Moolayember Formation|550790|Galilee Basin
38288|Moombil Siltstone|40484|New England Orogen
12226|Moonbah Tonalite|556736|Lachlan Orogen
41069|Moonbi Monzogranite|40484|New England Orogen
41069|Moonbi Monzogranite|40540|Woolomin Province
29249|Moonbi Suite|40484|New England Orogen
36465|Moonbi Supersuite|40484|New England Orogen
35404|Moonshine Granite|556736|Lachlan Orogen
38285|Moonta Gully Monzogranite|40484|New England Orogen
74022|Moonta Gully Suite|40484|New England Orogen
34397|Mooraback beds|40484|New England Orogen
34397|Mooraback beds|40564|Nambucca Province
75832|Mooral Creek serpentinite|40484|New England Orogen
12278|Moorara Granite|556736|Lachlan Orogen
12281|Moore Creek Limestone Member|40555|Gamilaroi Terrane/Province
42302|Moore Creek Limestone Member, Sulcor Limestone Member|40484|New England Orogen
22380|Moorilda Monzonite|556736|Lachlan Orogen
73843|Morgans Creek Monzogranite|40484|New England Orogen
12344|Mornington Diorite|40484|New England Orogen
74034|Mornington Suite|40484|New England Orogen
12350|Moroka Glen Formation|556736|Lachlan Orogen
12371|Moruya Suite|556736|Lachlan Orogen
28778|Moruya Tonalite|556736|Lachlan Orogen
23812|Mostyn Vale Formation|40484|New England Orogen
23812|Mostyn Vale Formation|40555|Gamilaroi Terrane/Province
12438|Mount Ainslie Volcanics|556736|Lachlan Orogen
12451|Mount Alfred Granite|556736|Lachlan Orogen
12454|Mount Allen Granite|556736|Lachlan Orogen
12470|Mount Arthur Granite|559178|Central NSW - Omeo Province
31548|Mount Arthur Suite|556736|Lachlan Orogen
12490|Mount Barney beds|40484|New England Orogen
35609|Mount Boorithumble Member|556736|Lachlan Orogen
40756|Mount Byar Ignimbrite Member|40484|New England Orogen
33416|Mount Cole Formation|556736|Lachlan Orogen
12623|Mount Daubeny Formation|530359|Darling Basin
27501|Mount Dijou Volcanics|556736|Lachlan Orogen
12644|Mount Dromedary Igneous Complex|39658|Mount Dromedary Metallogenic Province
12644|Mount Dromedary Igneous Complex|556736|Lachlan Orogen
35274|Mount Drysdale Conglomerate Member|556736|Lachlan Orogen
22411|Mount Durham Tuff Member|40484|New England Orogen
41070|Mount Duval Monzogranite|40484|New England Orogen
67902|Mount Duval Suite|40484|New England Orogen
12695|Mount Ephraim Granodiorite|40484|New England Orogen
73896|Mount Ephraim Suite|40484|New England Orogen
26052|Mount Fairy Group|556736|Lachlan Orogen
26760|Mount Flakney Granite|556736|Lachlan Orogen
26760|Mount Flakney Granite|559178|Central NSW - Omeo Province
32376|Mount Foster Monzonite|556736|Lachlan Orogen
12721|Mount Frome Limestone|556736|Lachlan Orogen
75830|Mount George serpentinite|40484|New England Orogen
23819|Mount Halfway Volcanics|547727|Mount Hope Trough
70502|Mount Helen Rhyodacite Member|40484|New England Orogen
37913|Mount Hook Rhyolite Member|40484|New England Orogen
25281|Mount Hope Group|556736|Lachlan Orogen
12849|Mount Johnstone Formation|40484|New England Orogen
12849|Mount Johnstone Formation|530078|Sydney Basin
38269|Mount Jonblee Leucomonzogranite|40484|New England Orogen
28308|Mount Kennan Volcanics|547727|Mount Hope Trough
12872|Mount Knobby Formation|547736|Melrose Trough
12872|Mount Knobby Formation|556736|Lachlan Orogen
30853|Mount Knowles Group|556736|Lachlan Orogen
12887|Mount Lewin Limestone Member|556736|Lachlan Orogen
28804|Mount Manara Conglomerate|556736|Lachlan Orogen
78380|Mount Merrere Conglomerate|556736|Lachlan Orogen
12933|Mount Misery Granite|556736|Lachlan Orogen
38283|Mount Mitchell Monzogranite|40484|New England Orogen
24403|Mount Painter Volcanics|556736|Lachlan Orogen
31723|Mount Pleasant Basalt Member|556736|Lachlan Orogen
13039|Mount Pleasant Limestone Member|40484|New England Orogen
76985|Mount Poole Monzogranite|556736|Lachlan Orogen
26056|Mount Rivers Ignimbrite Member|40484|New England Orogen
30984|Mount Royal Formation|556736|Lachlan Orogen
13115|Mount Stromlo Granite|556736|Lachlan Orogen
34614|Mount Susannah Conglomerate|556736|Lachlan Orogen
37765|Mount Unicorn Porphyry|556736|Lachlan Orogen
26059|Mount Walton Porphyry|556736|Lachlan Orogen
32033|Mountain Creek Suite|556736|Lachlan Orogen
13264|Mountain Creek Volcanics|556736|Lachlan Orogen
13267|Mountain Dam Limestone|556736|Lachlan Orogen
29589|Moura Formation|556736|Lachlan Orogen
25736|Mouramba Group|549130|Rast Trough
27209|Mowambah Granodiorite|556736|Lachlan Orogen
37821|Mozart Chert Member|556736|Lachlan Orogen
28823|Mudgee River Granite|556736|Lachlan Orogen
24407|Mugga Mugga Porphyry Member|556736|Lachlan Orogen
13338|Mugincoble Chert|556736|Lachlan Orogen
13340|Muirs Creek Conglomerate|40484|New England Orogen
26063|Mulga Downs Group|20417|Bancannia Trough
26063|Mulga Downs Group|529913|Yathong Trough
26063|Mulga Downs Group|530359|Darling Basin
26063|Mulga Downs Group|556736|Lachlan Orogen
26063|Mulga Downs Group|570577|Nelyambo Trough
33798|Mulgowrie Granite|556736|Lachlan Orogen
33419|Mulguthrie Formation|556736|Lachlan Orogen
13397|Mullions Range Volcanics|40070|Woodlawn Base Metal Metallogenic Province
13397|Mullions Range Volcanics|556736|Lachlan Orogen
26064|Mulwaree Group|556736|Lachlan Orogen
13407|Mumbedah Granite|556736|Lachlan Orogen
42278|Mumbidgle Formation, Bocobidgle Conglomerate|556736|Lachlan Orogen
13411|Mumbil Group|556736|Lachlan Orogen
42013|Mumbil Group undifferentiated sediments|556736|Lachlan Orogen
23848|Mumbulla Granite|556736|Lachlan Orogen
30468|Mumbulla Suite|556736|Lachlan Orogen
13428|Munderoo Granodiorite|556736|Lachlan Orogen
13430|Mundi Mundi Granite|20331|Curnamona Province
13443|Mundoonen Sandstone|556736|Lachlan Orogen
33191|Murda Formation|556736|Lachlan Orogen
69452|Murder Dog Monzogranite|40484|New England Orogen
73932|Murder Dog Suite|40484|New England Orogen
22482|Murrabrine Quartz Diorite|556736|Lachlan Orogen
38848|Murrawombie Schist|556736|Lachlan Orogen
23854|Murrawong Creek Formation|40484|New England Orogen
23854|Murrawong Creek Formation|40555|Gamilaroi Terrane/Province
37766|Murray Gates Leucogranite|556736|Lachlan Orogen
13544|Murray Group|536552|Murray Basin
13549|Murrays Flats beds|556736|Lachlan Orogen
35522|Murrindindi Supergroup|39754|Walhalla-Wood's Point Gold Metallogenic Province
35522|Murrindindi Supergroup|556736|Lachlan Orogen
35522|Murrindindi Supergroup|559492|Melbourne-Mathinna Zone
31614|Murringo Suite|556736|Lachlan Orogen
13560|Murrumbateman Creek Formation|556736|Lachlan Orogen
27854|Murrumbidgee Group|556736|Lachlan Orogen
31611|Murrumbucka Suite|556736|Lachlan Orogen
26067|Murrumbucka Tonalite|556736|Lachlan Orogen
70503|Murrurundi Ignimbrite Member|40484|New England Orogen
22487|Musical Tonalite|556736|Lachlan Orogen
72958|Mutawintji Group|20533|Delamerian Orogen
30467|Myalla Road Syenite Complex|556736|Lachlan Orogen
74011|Myanbah Suite|40484|New England Orogen
76986|Myocum Monzogranite|556736|Lachlan Orogen
31523|Myocum Suite|556736|Lachlan Orogen
26792|Myra beds|22198|Lorne Basin
26792|Myra beds|40484|New England Orogen
27052|Nacka Nacka Metabasic Igneous Complex|556736|Lachlan Orogen
13682|Nagha Granite|556736|Lachlan Orogen
76987|Naghi Monzogranite|556736|Lachlan Orogen
22501|Nalbaugh Granodiorite|556736|Lachlan Orogen
30909|Nallawa Complex|556736|Lachlan Orogen
13707|Namba Formation|464193|Callabonna Sub-basin
13707|Namba Formation|529801|Lake Eyre Basin
29689|Nambucca beds|40484|New England Orogen
22502|Nambucurra Granodiorite|556736|Lachlan Orogen
13721|Namoi Formation|40484|New England Orogen
77020|Namungo Monzogranite|556736|Lachlan Orogen
26071|Nangahrah Formation|40484|New England Orogen
26071|Nangahrah Formation|40540|Woolomin Province
13778|Nangar Subgroup|556736|Lachlan Orogen
13831|Napperby Formation|530016|Gunnedah Basin
13831|Napperby Formation|556736|Lachlan Orogen
29826|Nargong Volcanics|556736|Lachlan Orogen
23864|Naringla Granodiorite|556736|Lachlan Orogen
22512|Narooma Chert|556736|Lachlan Orogen
13874|Narrabeen Group|530078|Sydney Basin
24420|Narrabundah Ashstone Member|556736|Lachlan Orogen
69150|Narraburra Complex|556736|Lachlan Orogen
13890|Narraburra Granite|556736|Lachlan Orogen
33406|Narragudgil Volcanics|556736|Lachlan Orogen
33802|Narrawa Granite|556736|Lachlan Orogen
68843|Narromine Igneous Complex|556736|Lachlan Orogen
37767|Narrowleaf Leucogranite|556736|Lachlan Orogen
29252|Nash Hill Volcanics|556736|Lachlan Orogen
13935|Native Dog Member|40484|New England Orogen
13946|Neara Volcanics|20434|Esk Trough
13946|Neara Volcanics|40484|New England Orogen
13946|Neara Volcanics|407416|Wandilla Province
13976|Nelligen Granodiorite|556736|Lachlan Orogen
27679|Nelungaloo Volcanics|556736|Lachlan Orogen
14021|Neranleigh-Fernvale beds|40484|New England Orogen
14021|Neranleigh-Fernvale beds|407416|Wandilla Province
14025|Nerong Volcanics|40484|New England Orogen
42284|Nerong Volcanics, Berrico Creek Formation, Conger Formation|40484|New England Orogen
14026|Nest Hill Granite|556736|Lachlan Orogen
22526|Nevann Siltstone|40484|New England Orogen
31618|Neville Suite|556736|Lachlan Orogen
22530|New Building Granodiorite|556736|Lachlan Orogen
27861|Newcastle Coal Measures|530078|Sydney Basin
27861|Newcastle Coal Measures|556736|Lachlan Orogen
25341|Newton Boyd Granodiorite|40484|New England Orogen
73907|Newton Boyd Suite|40484|New England Orogen
26078|Newtown Formation|40484|New England Orogen
76988|Nimmitabel Monzogranite|556736|Lachlan Orogen
26079|Nine Mile Volcanics|556736|Lachlan Orogen
14179|Nioka Porphyritic Dacite Member|40484|New England Orogen
72992|Nobbys Beach Lamprophyre|407594|Port Macquarie Province
23876|Nombiginni Volcanics|547727|Mount Hope Trough
38270|Nonnington Leucomonzogranite|40484|New England Orogen
76142|Noonthorangee Formation|20314|Wonominta Block
14234|Nootumbulla Sandstone|20533|Delamerian Orogen
23878|Norholm Sandstone Member|556736|Lachlan Orogen
28874|North Mooney Complex|556736|Lachlan Orogen
23880|Northcotte Formation|40555|Gamilaroi Terrane/Province
35020|Northparkes Volcanic Group|40077|Cadia Porphyry Copper Gold Metallogenic Province
35020|Northparkes Volcanic Group|556736|Lachlan Orogen
14313|Noumea beds|40484|New England Orogen
14313|Noumea beds|40555|Gamilaroi Terrane/Province
26082|Nowranie Creek Formation|20308|Oaklands Basin
33380|Nubrigyn Member|556736|Lachlan Orogen
41602|Nuchea Conglomerate|20533|Delamerian Orogen
37225|Nullawonga latite member""|556736|Lachlan Orogen
76963|Numbla Vale Monzogranite|556736|Lachlan Orogen
32461|Numeralla Chert|556736|Lachlan Orogen
37338|Nundora Formation|20533|Delamerian Orogen
14394|Nungar beds|556736|Lachlan Orogen
14398|Nungatta Granodiorite|556736|Lachlan Orogen
14417|Nurri Group|535919|Cobar Basin
26087|Nymagee Igneous Complex|556736|Lachlan Orogen
26087|Nymagee Igneous Complex|559178|Central NSW - Omeo Province
14438|Nymboida Coal Measures|20434|Esk Trough
14445|Nyora Granite|556736|Lachlan Orogen
14446|Nyrang Sandstone Member|556736|Lachlan Orogen
40931|O'Briens Creek Sandstone Member|556736|Lachlan Orogen
14461|Oakdale Formation|556736|Lachlan Orogen
28886|Oakley Limestone Member|556736|Lachlan Orogen
38276|Oban River Leucomonzogranite|40484|New England Orogen
73781|Oban Suite|40484|New England Orogen
14480|Oberon Granite|556736|Lachlan Orogen
31534|Oberon Suite|556736|Lachlan Orogen
27053|Obley Granite|556736|Lachlan Orogen
77027|Ogilvies Monzogranite|556736|Lachlan Orogen
14514|Old Hut Limestone Member|556736|Lachlan Orogen
14553|Olney Formation|536552|Murray Basin
14578|Omeo Metamorphic Complex|556736|Lachlan Orogen
24440|Onslow Granodiorite|556736|Lachlan Orogen
14592|Oodnadatta Formation|529302|Eromanga Basin
14598|Oolong Granite|556736|Lachlan Orogen
30990|Ootha Formation|556736|Lachlan Orogen
14623|Ootha Group|556736|Lachlan Orogen
14635|Orallo Formation|27354|Surat Basin
14635|Orallo Formation|529302|Eromanga Basin
31296|Orchard Formation|556736|Lachlan Orogen
39261|Ourimperee Ignimbrite Member|40484|New England Orogen
26827|Oxley Metamorphics|40484|New England Orogen
74355|Paddys Creek beds|20314|Wonominta Block
26093|Paddys River Volcanics|556736|Lachlan Orogen
29593|Padua Granodiorite|556736|Lachlan Orogen
14788|Palerang Formation|556736|Lachlan Orogen
14792|Paling Yard Formation|556736|Lachlan Orogen
26829|Pallal Conglomerate Member|40484|New England Orogen
14847|Panuara Formation|556736|Lachlan Orogen
22625|Pappinbarra Formation|40484|New England Orogen
27533|Paradise Porphyry|556736|Lachlan Orogen
77073|Parkers Road Coal Member|40484|New England Orogen
25742|Parkes Volcanics|556736|Lachlan Orogen
35788|Parkesbourne Granite|556736|Lachlan Orogen
27217|Parkvale Gabbro|556736|Lachlan Orogen
67895|Parlour Mountain Leucomonzogranite|40484|New England Orogen
14913|Parrabel beds|40484|New England Orogen
14916|Parry Group|40484|New England Orogen
14945|Paterson Volcanics|40484|New England Orogen
14945|Paterson Volcanics|530078|Sydney Basin
40948|Patmore Limestone Member|556736|Lachlan Orogen
32399|Peakview Tonalite|556736|Lachlan Orogen
36962|Pee Dee beds|40484|New England Orogen
24619|Peera Peera Formation|529549|Pedirka Basin
35787|Pejar Granite|556736|Lachlan Orogen
26099|Pendergast Tonalite|556736|Lachlan Orogen
77024|Pennyweight Monzogranite|556736|Lachlan Orogen
39262|Penryn Rhyolite Member|40484|New England Orogen
15041|Penshurst Sandstone Member|556736|Lachlan Orogen
15053|Peppercorn Formation|556736|Lachlan Orogen
40570|Peri Rhyolite Member|40484|New England Orogen
76989|Pericoe Monzogranite|556736|Lachlan Orogen
23901|Pheasant Creek Volcanics|40484|New England Orogen
72762|Phils Creek Formation|556736|Lachlan Orogen
23902|Pi Pi Ignimbrite|40484|New England Orogen
15147|Piallaway Trig Ignimbrite Member|40484|New England Orogen
27536|Pilleuil Andesite|556736|Lachlan Orogen
41967|Pilleuil Andesite, Waynes Knob Rhyolite, Sharpeningstone Conglomerate|556736|Lachlan Orogen
15220|Pilot Range Granite|556736|Lachlan Orogen
37909|Pine Cliffs Rhyolite Member|40484|New England Orogen
15244|Pine Mountain Granite|556736|Lachlan Orogen
27054|Pinehurst Granite|556736|Lachlan Orogen
40758|Piney Range Member|40484|New England Orogen
23907|Pinnak Sandstone|444520|Tabberabbera Zone
23907|Pinnak Sandstone|444524|Mallacoota Zone
23907|Pinnak Sandstone|556736|Lachlan Orogen
23907|Pinnak Sandstone|559178|Central NSW - Omeo Province
15285|Pipeclay Creek Formation|40484|New England Orogen
15285|Pipeclay Creek Formation|40555|Gamilaroi Terrane/Province
69445|Pipeclay Creek Formation, Murrawong Creek Formation|40484|New England Orogen
29938|Pipers Flat Formation|556736|Lachlan Orogen
34004|Pitch Creek Volcanics|40484|New England Orogen
34004|Pitch Creek Volcanics|40555|Gamilaroi Terrane/Province
15299|Pittman Formation|556736|Lachlan Orogen
37911|Plagyan Ignimbrite Member|40484|New England Orogen
75932|Pleasant Hill Granite|556736|Lachlan Orogen
68215|Plumbago Creek beds|40484|New England Orogen
15351|Pocket Formation|556736|Lachlan Orogen
37356|Poidevins Sandstone|556736|Lachlan Orogen
26106|Pokolbin Hills Volcanics|40484|New England Orogen
15418|Pollwombra Granodiorite|556736|Lachlan Orogen
35621|Ponto Group|20314|Wonominta Block
15448|Pooraka Formation|20406|St Vincent Basin
15448|Pooraka Formation|464193|Callabonna Sub-basin
15452|Porcupine Formation|530016|Gunnedah Basin
73111|Port Macquarie Serpentinite|407594|Port Macquarie Province
15493|Postmans Creek Granodiorite|40484|New England Orogen
73898|Postmans Creek Suite|40484|New England Orogen
37915|Pound Rock Rhyodacite Member|40484|New England Orogen
22689|Powder Horn Hill Microgranite|556736|Lachlan Orogen
15540|Precipice Sandstone|27354|Surat Basin
15540|Precipice Sandstone|27540|Callide Basin
15540|Precipice Sandstone|27546|Mulgildie Basin
15540|Precipice Sandstone|529302|Eromanga Basin
41571|Preston Formation|556736|Lachlan Orogen
22697|Pretty Point Tonalite|556736|Lachlan Orogen
41071|Pringles Monzogranite|40484|New England Orogen
26857|Prison Farm Granodiorite|556736|Lachlan Orogen
15642|Puddledock Complex|40484|New England Orogen
27224|Pulpit Rock Dacite Member|556736|Lachlan Orogen
15676|Purlawaugh Formation|27354|Surat Basin
22707|Purnim Volcanic Member|556736|Lachlan Orogen
30047|Pyangle Pass Granite|556736|Lachlan Orogen
38277|Pyes Creek Leucomonzogranite|40484|New England Orogen
30904|Pyramid Hill Arenite|40484|New England Orogen
33671|Quaama Granodiorite|556736|Lachlan Orogen
28252|Quarantine Bay Member|556736|Lachlan Orogen
15730|Quarry Creek Limestone|556736|Lachlan Orogen
30152|Queens Pinch Group|556736|Lachlan Orogen
69864|Quialigo Volcanics|556736|Lachlan Orogen
15761|Quidong Limestone|556736|Lachlan Orogen
22719|Quintoc Group|40484|New England Orogen
27688|Quondong Limestone|556736|Lachlan Orogen
31297|Rabbit Creek Formation|556736|Lachlan Orogen
15797|Raggatt Volcanics|556736|Lachlan Orogen
36966|Rampsbeck Schist|40484|New England Orogen
28263|Ranch Member|556736|Lachlan Orogen
23935|Rast Group|549130|Rast Trough
15860|Ravendale Formation|20314|Wonominta Block
15860|Ravendale Formation|20417|Bancannia Trough
15888|Ravine beds|556736|Lachlan Orogen
77029|Rawsons Pass Monzogranite|556736|Lachlan Orogen
15908|Razorback Creek Mudstone|40484|New England Orogen
27546|Receptaculites Limestone Member|556736|Lachlan Orogen
15930|Red Cliff Coal Measures|21915|Ipswich Basin
15930|Red Cliff Coal Measures|40484|New England Orogen
25434|Red East Member|556736|Lachlan Orogen
38271|Red Range Microleucogranite|40484|New England Orogen
15989|Redfern Granite|556736|Lachlan Orogen
26121|Reedy Creek Limestone|556736|Lachlan Orogen
22748|Reefton Dolerite|556736|Lachlan Orogen
26869|Regans Creek Limestone|556736|Lachlan Orogen
23938|Regina Volcanics|547727|Mount Hope Trough
16014|Reids Flat Granite|556736|Lachlan Orogen
16036|Renmark Group|536552|Murray Basin
26123|Rileys Ridge Rhyodacite Member|556736|Lachlan Orogen
16116|Risdon Stud Formation|40484|New England Orogen
16116|Risdon Stud Formation|559208|Silverwood Province
25445|Rivertree Granite|40484|New England Orogen
67880|Rock Flat Granodiorite|556736|Lachlan Orogen
70506|Rockford Ignimbrite Member|40484|New England Orogen
16202|Rockhampton Group|40484|New England Orogen
16209|Rockisle Granodiorite|40484|New England Orogen
74023|Rockisle Suite|40484|New England Orogen
16213|Rockley Volcanics|556736|Lachlan Orogen
16216|Rocksberg Greenstone|40484|New England Orogen
16216|Rocksberg Greenstone|407416|Wandilla Province
16221|Rockton Granodiorite|556736|Lachlan Orogen
76965|Rockvale Monzogranite|40484|New England Orogen
73933|Rockvale Suite|40484|New England Orogen
72991|Rocky Beach Metamorphic Melange|407594|Port Macquarie Province
16236|Rocky Creek Conglomerate|40484|New England Orogen
16243|Rocky Hill Granite|556736|Lachlan Orogen
68865|Rocky River Monzogranite|40484|New England Orogen
33761|Rocky Tank Conglomerate Member|20314|Wonominta Block
22776|Rollans Road Formation|40484|New England Orogen
16267|Rolling Downs Group|22401|Laura-Lakefield Basin
16267|Rolling Downs Group|27354|Surat Basin
16267|Rolling Downs Group|529302|Eromanga Basin
16267|Rolling Downs Group|550572|Carpentaria Basin
26126|Rolling Grounds Latite|556736|Lachlan Orogen
16296|Rombo Coal Member|549700|Gloucester Basin
27299|Rook Tuff|20331|Curnamona Province
16331|Rosebank Shale|556736|Lachlan Orogen
23946|Roseburg Granite|556736|Lachlan Orogen
16344|Rosedale Member|40484|New England Orogen
16352|Rosenthal Creek Formation|559208|Silverwood Province
26127|Roset Sandstone|556736|Lachlan Orogen
29669|Rossdhu Granite|556736|Lachlan Orogen
24477|Rossi Granodiorite|556736|Lachlan Orogen
27891|Rosyth Limestone|556736|Lachlan Orogen
24479|Rothlyn Formation|556736|Lachlan Orogen
32244|Rough Creek Tonalite|556736|Lachlan Orogen
25452|Round Flat Tonalite|556736|Lachlan Orogen
76966|Round Mountain Leucomonzogranite|40484|New England Orogen
73982|Round Mountain Supersuite|40484|New England Orogen
27559|Round Top Formation|556736|Lachlan Orogen
16395|Rowena Formation|20533|Delamerian Orogen
26323|Roxburgh Formation|556736|Lachlan Orogen
16417|Ruby Creek Granite|40484|New England Orogen
16472|Rutledge Quartzite Member|556736|Lachlan Orogen
16489|Rylstone Volcanics|530078|Sydney Basin
16489|Rylstone Volcanics|556736|Lachlan Orogen
16491|Ryrie Formation|556736|Lachlan Orogen
16495|Saddle Tuff|556736|Lachlan Orogen
41588|Sailor Jack Granite|40484|New England Orogen
24487|Salisbury Sandstone|40484|New England Orogen
16576|Sams Road Rhyolite Member|40484|New England Orogen
32683|Sandal Member|556736|Lachlan Orogen
16597|Sandhills Creek Limestone Member|556736|Lachlan Orogen
