Reference Id | Author | Year | Title | Source | Vol/Part | Pages
31629|Kenley, R.R.|1971|Cross sections of the Kanawinka fault and related structures. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia. (See enclosure no.5.1).|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|
31646|Khurana, A.K.|1976|Influence of tidal phenomena on interpretation of pressure build-up and pulse tests.|APEA Journal|18(1)|p99-105
31654|King, R.L., Wilkinson, H.E.|1975|Bendigo, Victoria, 1:250 000 geological series map. Sheet SJ/55-01, 1st edition.|Geological Survey of Victoria|1v|
31655|Kingston, D., Shepherd, R.G.|1976|Effect of proposed Little Para Dam on intake to aquifers of northern Adelaide Plains.|South Australia. Department of Mines. Mineral Resources Review|139|p103-109
31676|Knight, N.D.|1978|Australian antimony deposits.|Bureau of Mineral Resources, Australia. Mineral Resources Report|8|
31706|Kummel, B.|1970|History of the earth.|W.H.Freeman & Co., San Francisco|1v|
31713|Laing, A.C.M., O'Shea, P.J., Tickell, S.J.|1977|Explanatory notes on the Wangaratta 1:250 000 geological map.|Geological Survey of Victoria. Report|1977/4|
31714|Laing, A.C.M.|1977|Some good onshore petroleum prospects in Australia.|APEA Journal|17(2)|p30-33
31741|Lawrence, C.R.|1973|The interrelationship of geology, hydrology and hydrochemistry of the southern Murray Basin groundwater. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1v|p6
31742|Lawrence, C.R.|1973|Summary report on the groundwater resources of the Chiltern area.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1v|
31743|Lawrence, C.R.|1974|Summary of drilling investigation into salting at Lascelles.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1v|p8
31745|Lawrence, C.R., Goldberry, R.|1972|Mildura, Victoria, 1:250 000 geological series map. Sheet SI/54-11, 1st edition.|Geological Survey of Victoria|1v|
31746|Lawrence, C.R., Abele, C.|1976|Tertiary - Murray Basin. IN Douglas J.G.,Ferguson J.A.(eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p191-198
31747|Lawrence, C.R., Macumber, P.G.|1974|Swan Hill, Victoria, 1:250 000 geological series map. Sheet SI/54-16, 1st edition.|Geological Survey of Victoria|1v|
31800|Leggo, M.D., Beavis, F.C.|1973|Palaeozoic metamorphism and igneous activity of north-east Victoria. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p202-212
31848|Lindsay, J.M., Bonnet, J.E.|1973|Tertiary stratigraphy of three deep bores in the Waikerie area of the Murray Basin.|South Australia. Department of Mines. Report of Investigations|38|
31849|Lindsay, J.M., Giles, S.D.|1973|The Lepidocyclina zone in Morgan Limestone along the Murray River, South Australia.|Geological Survey of South Australia, Quarterly Geological Notes|45|p1-7
31850|Lindsay, J.M., Harris, W.K.|1975|Fossiliferous marine and non-marine Cainozoic rocks from the eastern Eucla Basin, South Australia.|South Australia. Department of Mines. Mineral Resources Review|138|p29-42
31851|Lindsay, J.M., Williams, A.F.|1977|Oligocene marine transgression at Hartley and Monarto, southwestern margin of the Murray Basin.|Geological Survey of South Australia, Quarterly Geological Notes|64|p9-16
31852|Link, A.G.|1970|Age and correlation of the Siluro-Devonian strata in the Yass Basin, New South Wales.|Geological Society of Australia. Journal|16(2)|p711-722
31895|Lovering, J.F., Mason, B., Williams, G.E., McColl, D.H.|1972|Stratigraphical evidence for the terrestrial age of Australites.|Geological Society of Australia. Journal|18(4)|p409-418
31918|Luck, G.R.|1973|Palaeomagnetic results from Palaeozoic rocks of south east Australia.|Geophysical Journal of the Royal Astronomical Society|32|p35-52
31919|Ludbrook, N.H.|1971|Large gastropods of the families Diastomatidae and Corithiidae (Mollusca:Gastropoda) in southern Australia.|Royal Society of South Australia. Transactions|95(1)|p29-48
31920|Ludbrook, N.H.|1971|Stratigraphy and correlation of marine sediments in the western part of the Gambier Embayment. IN Wopfner H., Douglas J.F.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p47-66
31921|Ludbrook, N.H.|1976|The Glanville Formation at Port Adelaide.|Geological Survey of South Australia, Quarterly Geological Notes|57|p4-7
31922|Ludbrook, N.H.|1977|Early Tertiary Cyclammina and Haplophragmoida (Foraminiferida: Lituolidae) in southern Australia.|Royal Society of South Australia. Transactions|101(7)|p165-197
31923|Ludbrook, N.H., Johns, R.K.|1970|Geology of South Australia.|South Australia. Department of Mines. Year Book|1970|p16
31951|Macumber, P.G.|1973|Progress report on the groundwater survey of the Avoca & Loddon Valleys.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1972|p7
31952|Macumber, P.G.|1973|Salinization of west-end swamp at Boort.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1973|
31953|Macumber, P.G.|1974|Calivil pump test July 31 to August 23, 1974.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1974|p9
31954|Macumber, P.G.|1974|Paleohydrology and paleoclimatology of the Kew swamp area in relation to salinization.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1974|p9-11
31955|Macumber, P.G.|1976|Quaternary - Loddon Plains. IN Douglas J.G.,Ferguson J.A.(eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p288-290
31957|Macumber, P.G.|1977|The geology and palaeohydrology of the Kow Swamp fossil hominid site, Victoria, Australia.|Geological Society of Australia. Journal|24(6)|p307-320
31966|Major, R.B.|1973|Red sandy soils.|Geological Survey of South Australia, Quarterly Geological Notes|48|p4-7
31999|Marsden, M.A.H.|1972|The Devonian history of northeastern Australia.|Geological Society of Australia. Journal|19(1)|p125-162
32001|Marsden, M.A.H.|1976|Upper Devonian-Carboniferous. IN Douglas J.G.,Ferguson J.A.(eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p77-79
32002|Marsden, M.A.H., Mallett, C.W.|1975|Quaternary evolution, morphology, and sediment distribution, Westernport Bay, Victoria.|Royal Society of Victoria. Proceedings|87(1)|p107-138
32007|Marshall, L.G.|1973|Fossil vertebrate faunas from the Lake Victoria region SW New South Wales, Australia.|National Museum, Victoria. Memoirs|34|p151-171
32008|Marshall, L.G.|1974|Late Pleistocene mammals from the "Kailor cranium site" southern Victoria, Australia.|National Museum, Victoria. Memoirs|35|p63-86
32020|Martin, H.A.|1973|Upper Tertiary palynology in southern New South Wales.|Geological Society of Australia. Special Publication|4|p35-54
32021|Martin, H.A.|1977|The Tertiary stratigraphic palynology of the Murray Basin in New South Wales. 1.The Hay-Balranald-Wakool districts.|Royal Society of New South Wales. Journal and Proceedings|110(1/2)|p41-47
32074|Marsden, M.A.H.|1973|Palaeozoic evolution of east-central Victoria. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p175-201
32076|McAndrew, J., Marsden, M.A.H.|1967|Lilydale. IN McAndrew J., Marsden M.A.H.(eds) - Geology excursions handbook, 39th ANZAAS.|ANZAAS|1v|p201-205
32077|McAndrew, J., Marsden, M.A.H.|1973|Devonian rocks of Lilydale. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p33-37
32099|McCorkell, R.|1973|Fission tracks and uranium in Australian opals.|National Museum, Victoria. Memoirs|34|p229-231
32102|McDougall, I., Gill, E.D.|1975|Potassium-argon ages from the Quaternary succession in the Warrnambool-Port Fairy area, Victoria, Australia.|Royal Society of Victoria. Proceedings|87(2)|p175-178
32115|McGowran, B.|1970|Late Paleocene in the Otway Basin: biostratigraphy and age of key microfauna.|Royal Society of South Australia. Transactions|94|p1-14
32116|McGowran, B.|1973|Observation bore No.2, Gambier Embayment of the Otway Basin: Tertiary micropalaeontology and stratigraphy.|South Australia. Department of Mines. Mineral Resources Review|135|p43-55
32117|McGowran, B.|1978|Early Tertiary foraminiferal biostratigraphy in southern Australia: a progress report. IN The Crespin volume: Essays in honour of Irene Crespin.|Bureau of Mineral Resources, Australia. Bulletin|192|p83-95
32119|McGowran, B., Harris, W.K., Lindsay, J.M.|1970|The Maslin Bay flora, South Australia.|Neues Jahrbuch fur Geologie und Palaontologie. Monatshefte|1970(8)|p481-485
32120|McGowran, B., Lindsay, J.M., Harris, W.K.|1971|Attempted reconcilation of Tertiary biostratigraphic systems. IN Wopfner H.,Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Publication|1v|p273-281
32126|McIlveen, G.|1974|Ulladulla, New South Wales, 1:250 000 metallogenic map. 1st edition.|Geological Survey of New South Wales|1v|
32127|McIlveen, G.R.|1975|The Eden-Comerong-Yalwal Rift Zone and the contained gold mineralization.|Geological Survey of New South Wales, Records|16(3)|p245-277
32129|McIlveen, G.R.|1975|Part 2. A metallogenic study of the Ulladulla 1:250 000 sheet.|Geological Survey of New South Wales|1v|
32146|McKirdy, D.M., Sumartojo, J., Tucker, D.H., Gostin, V.|1975|Organic, mineralogic and magnetic indications of metamorphism in the Tapley Hill Formation, Adelaide Geosyncline.|Precambrian Research|2(4)|p345-373
32157|McLennan, R.L.|1976|Quaternary - Snowy River delta. IN Douglas J.G., Ferguson J.A.(eds) - Geology of Victoria. (Note authors initials should be R.M.)|Geological Society of Australia. Special Publication|5|p325-327
32161|McPharlin, D.|1970|A resistivity survey of the Cape Hart area.|South Australia. Department of Mines. Mineral Resources Review|129|p54-57
32162|McPhee, I.|1975|Petroleum resources of offshore southeastern Australia.|APEA Journal|15(2)|p55-59
32167|Medwell, G.J.|1971|Structures of the Otway Ranges. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p339-359
32168|Medwell, G.J.|1977|Palaeocurrent directions in Otway Group sediments, Otway Ranges, southeastern Australia.|Royal Society of Victoria. Proceedings|89(2)|p27-50
32194|Mills, K.J.|1973|The structural geology of the Warren National Park and the western portion of the Mount Crawford State Forest, South Australia.|Royal Society of South Australia. Transactions|97(4)|p281-315
32196|Milnes, A.R., Bourman, R.P.|1972|A Late Palaeozoic glaciated granite surface at Port Elliot, South Australia.|Royal Society of South Australia. Transactions|96|p149-155
32218|Victoria. Department of Mines.|1970|Annual report of the Mines Department, Victoria, for the year ended December 31, 1969.|Victoria. Department of Mines|1v|
32220|Victoria. Department of Mines.|1971|Annual report of the Mines Department, Victoria, for the year ended December 31, 1970.|Victoria. Department of Mines|1v|
32222|Victoria. Department of Mines.|1972|Mines Department projects. Research & investigation, project No.R2. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1971|p6
32225|Victoria. Department of Mines.|1973|Mines Department projects. Research & investigation, project No.R7. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1972|p24-25
32227|Victoria. Department of Mines.|1973|Mines Department projects. Research & investigation, project No.R10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1972|p26-27
32228|Victoria. Department of Mines.|1973|Mines Department projects. Research & investigation, project No.R13. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1972|p28-29
32229|Victoria. Department of Mines.|1973|Mines Department projects. Service, project No.S2. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1973|p32-33
32230|Victoria. Department of Mines.|1973|Mines Department projects. Service, project No.S6. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1973|p34-35
32232|Victoria. Department of Mines.|1974|Annual report of the Mines Department, Victoria, for the year ended December 31, 1973.|Victoria. Department of Mines|1v|
32233|Victoria. Department of Mines.|1975|Annual report of the Mines Department, Victoria, for the year ended December 31, 1974.|Victoria. Department of Mines|1v|
32234|Victoria. Department of Mines.|1976|Annual report of the Mines Department, Victoria, for the year ended December 31, 1975.|Victoria. Department of Mines|1v|
32235|Victoria. Department of Mines.|1977|Mines Department projects. Service, project No.S5 & 10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p34-35
32240|Victoria. Department of Mines.|1977|Mines Department projects, research and investigation. Project No.R10. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p26
32245|Victoria. Department of Mines.|1977|Mines Department projects, research and investigation. Project No.R20. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p30
32285|Moore, B.R.|1971|Palaeogeographic and tectonic significance of diachronism in Siluro-Devonian age flysch sediments.|Geological Society of America. Bulletin|82|p1087-1094
32305|Moors, H.T., Schleiger, N.W.|1971|The sedimentary structures of an intrusive conglomerate in the flysch sequence of Seymour East, Victoria, Australia.|Geological Society of Australia. Journal|17(2)|p157-169
32315|Morgan, R.|1977|Stratigraphy and palynology of the Oaklands Basin, New South Wales.|Geological Survey of New South Wales. Quarterly Notes|29|p1-6
32321|Morris, B.J.|1977|A regional soil sampling of Kanmantoo Group metasediments, Mount Barker to Cape Jervis.|South Australia. Department of Mines. Mineral Resources Review|141|p82-90
32323|Morris, B.J., Nichol, D.|1974|Basic rocks of the Kanmantoo Group at Tailem Bend.|Geological Survey of South Australia, Quarterly Geological Notes|51|p9-12
32344|Mulready, J.|1977|The Caroline carbon dioxide field and associated carbon dioxide occurrences, Gambier Embayment, South Australia.|APEA Journal|17(1)|p121-127
32370|Nahn, G.Y.|1973|Report on Bore Nos.7,8 and 9, Parish of Wy Yung.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1973|
32374|Nahn, G.Y.|1977|Geology and groundwater resources of the Longford area, Gippsland. (Abstracts)|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p16
32375|Nahn, G.Y.|1977|Groundwater resources in Gippsland.|Geological Survey of Victoria. Report|1977/1|
32399|Neilson, J.L.|1970|Wonmangatta, Victoria, geological 1 mile series. Zone 7 No.833, 1st edition.|Geological Survey of Victoria|1v|
32401|Nelson, R.G.|1975|Artificial lake site at Monarto: seismic refraction survey.|South Australia. Department of Mines. Mineral Resources Review|138|p103-108
32404|Nelson, R.G.|1977|The Pallamana Fault.|Geological Survey of South Australia, Quarterly Geological Notes|62|p18-21
32426|Nichol, D.|1975|Limestone for railway ballast on Murray Lands at Pungonda.|South Australia. Department of Mines. Mineral Resources Review|137|p140-145
32432|Nichol, D.|1977|Construction materials resources, Monarto area.|South Australia. Department of Mines. Mineral Resources Review|140|p21-50
32433|Nichol, D.|1977|An amphibolite deposit near Tailem Bend.|South Australia. Department of Mines. Mineral Resources Review|140|p80-85
32435|Nichol, D.|1977|Tooligie Range ballast quarry.|South Australia. Department of Mines. Mineral Resources Review|140|p111-114
32437|Nichol, D.|1977|Nephrite jade deposits near Cowell.|South Australia. Department of Mines. Mineral Resources Review|141|p11-26
32438|Nichol, D.|1977|Construction sand resources of the Port Lincoln area.|South Australia. Department of Mines. Mineral Resources Review|141|p41-44
32439|Nichol, D.|1977|Abrasive grade garnet at Milendella.|South Australia. Department of Mines. Mineral Resources Review|141|p99-102
32457|Milnes, A.R., Compston, W., Daily, B.|1977|Pre- to syn-tectonic emplacement of early Palaeozoic granites in southeastern South Australia.|Geological Society of Australia. Journal|24(2)|p87-106
32499|Ollier, C.D., Joyce, E.B.|1973|Geomorphology of the Western District volcanic plains, lakes and coastline. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p100-113
32547|Pain, A.M.|1972|Reconnaissance for road metal in the Tanunda district.|South Australia. Department of Mines. Mineral Resources Review|132|p59-64
32552|Lowry, D.C.|1970|Geology of the Western Australian part of the Eucla Basin.|Geological Survey of Western Australia. Bulletin|122|
32561|Painter, J.A.C.|1972|Groundwater basins of county Musgrave, Eyre Peninsula.|South Australia. Department of Mines. Mineral Resources Review|133|p52-79
32570|Palmieri, V.|1975|Planktonic foraminiferida from the Capricorn Basin, Queensland.|Geological Survey of Queensland. Publication|362  (Palaeo, 36)|
32574|Partridge, A.D.|1976|The geological expression of eustacy in the Early Tertiary of the Gippsland Basin.|APEA Journal|16(1)|p73-79
32583|Pedder, A.E.H.|1971|Lower Devonian corals and bryozoa from the Lick Hole Formation of New South Wales.|Palaeontology|14(3)|p371-386
32585|Pedder, A.E.H., Philip, G.M., Jackson, J.H.|1970|Lower Devonian biostratigraphy in the Wee Jasper region of New South Wales.|Journal of Paleontology|44(2)|p206-251
32601|Philip, G.M., Foster, R.J.|1971|Marsupiate Tertiary echinoids from south-eastern Australia and their zoogeographic significance.|Palaeontology|14(4)|p666-695
32617|Pickett, J.|1972|Late Devonian conodonts from Ettrema, New South Wales.|Royal Society of New South Wales. Journal and Proceedings|105|p31-37
32623|Pickett, J., Huleatt, M.B.|1971|Age of the Windellama Limestone.|Geological Survey of New South Wales. Quarterly Notes|2|p1-4
32636|Plane, M.|1972|A New Guinea fossil macropodid (Marsupiala) from the marine Pliocene of Victoria, Australia.|National Museum, Victoria. Memoirs|33|p33-36
32653|Pledge, N.S., Rothausen, K.|1977|Metasqualodon Harwoodi (Sanger, 1881) - a redescription.|South Australian Museum. Records|17(17)|p285-297
32671|Pogson, D.J.|1972|Geological map of New South Wales, scale 1:1 000 000.|Geological Survey of New South Wales|1v|
32672|Pogson, D.J.|1975|The Tasman Mobile Zone in New South Wales - geology and tectonic history. IN Knight C.L.(ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p667-676
32679|Poll, J.J.K.|1975|Onshore Gippsland geochemical survey: a test case for Australia.|APEA Journal|15(1)|p93-101
32684|Price, R.C., Taylor, S.R.|1977|The rare earth element geochemistry of granite, gneiss, and migmatite from the western metamorphic belt of south-eastern Australia.|Contributions to Mineralogy and Petrology|62(3)|p249-263
32686|Pritchard, G.B.|1974|Geology of Royal Park.|Victorian Naturalist|91(8)|p223-235
32687|Pritchard, G.B.|1976|Geology of the Sandringham-Beaumaris coastline.|Victorian Naturalist|93(1)|p4-20
32712|Powell, T.G., McKirdy, D.M.|1972|The geochemical characterisation of Australian crude oils.|APEA Journal|12(1)|p125-131
32715|Powell, T.G., McKirdy, D.M.|1975|Geologic factors controlling crude oil composition in Australia and Papua New Guinea.|American Association of Petroleum Geologists. Bulletin|59(7)|p1176-1197
32767|Raheim, A., McDougall, I.|1972|Potassium-argon ages on the Newer Volcanics of Victoria.|Royal Society of Victoria. Proceedings|85(1)|p61-69
32791|Reed, J.A.|1976|The Mount Barker quartzite quarry.|South Australia. Department of Mines. Mineral Resources Review|139|p11-26
32815|Rich, T.H.V.|1976|Recent fossil discoveries in Victoria.|Victorian Naturalist|93(5)|p198-206
32841|Riha, M.|1971|Contributions to aquifer testing.|Geological Survey of Victoria. Report|1971/2|
32843|Riha, M.|1975|Hydrochemical effects of injecting waste water into a basalt aquifer near Laverton, Victoria.|Geological Survey of Victoria. Report|1975/5|
32852|Ripper, D.T.|1975|Heywood 13 well completion report.|Geological Survey of Victoria. Report|1975/4|
32859|Roberts, G.T.|1970|Groundwater supplies for Keith and its surroundings.|South Australia. Department of Mines. Mineral Resources Review|128|p64-80
32860|Roberts, G.T.|1970|Groundwater supplies for Bordertown.|South Australia. Department of Mines. Mineral Resources Review|128|p91-98
32861|Roberts, G.T.|1970|Review of groundwater hydrology adjacent to the River Murray in South Australia - Renmark to Kingston-on-Murray.|South Australia. Department of Mines. Mineral Resources Review|129|p59-69
32862|Roberts, G.T.|1970|Review of groundwater hydrology adjacent to the River Murray in South Australia - Blanchetown-Waikerie area.|South Australia. Department of Mines. Mineral Resources Review|129|p154-166
32864|Roberts, G.T.|1972|Drainage investigations in the Waikerie district irrigation areas.|South Australia. Department of Mines. Mineral Resources Review|133|p159-173
32865|Roberts, J.|1972|Correlation of the Upper Devonian rocks of Australia.|Geological Society of Australia. Journal|18(4)|p467-490
32892|Robinson, N.J.|1976|Limestone resources and utilisation in the cement industry. IN Illawarra district conference.|AusIMM|1v|p221-230
32894|Rochow, K.|1971|Geological intrepetation of seismic time sections in the Gambier Embayment. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p285-315
32895|Rochow, K.|1971|The Padthaway Ridge. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p325-337
32896|Rochow, K.|1971|Electric log correlation of Upper Cretaceous sequence in the Gambier Embayment. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|Enclosure 7.1|
32897|Rochow, K.|1971|Electric log correlation of well sequences in the Gambier Embayment IN Wopfner H., Douglas J.G.(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p177-184
32898|Rochow, K.|1971|Previous work and exploration history: South Australia. IN Wopfner H., Douglas J.G.,(eds) - The Otway Basin in southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p27-29  32-39
32899|Rochow, K.A.|1971|Subdivision of the Otway Group based on a sedimentary study and electric log interpretations. IN Wopfner H., Douglas J.G.,(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p155-176
32984|Savage, N.M.|1973|Lower Devonian biostratigraphic correlation in eastern Australia and western North America.|Lethaia|6(4)|p341-347
32985|Savage, N.M.|1973|Lower Devonian conodonts from New South Wales.|Palaeontology|16(2)|p307-333
32986|Savage, N.M.|1974|The brachiopods of the Lower Devonian Maradana Shale, New South Wales.|Palaeontographica, Abteilung A|A 146(1-3)|p1-51
32995|Saxby, J.D.|1978|The organic geochemistry of oil and gas generation and its application to Bass Strait and Northwest Shelf.|APEA Journal|18(1)|p137-142
32999|Scheibner, E.|1973|Explanatory notes on the geology of the Taralga 1:100 000, sheet 8929.|Geological Survey of New South Wales|1v|79p+plates
33004|Scheibner, E.|1976|Explanatory notes on the tectonic map of New South Wales.|Geological Survey of New South Wales|1v|
33020|Schleiger, N.W.|1974|Statistical methods for analysis and mapping of flysch-type sediments.|Sedimentology|21(2)|p223-249
33048|Segnit, E.R.|1973|Minerals from the Murray River region west of Wentworth, N.S.W., Australia.|National Museum, Victoria. Memoirs|34|p195-198
33051|Segnit, E.R., Jones, J.B., Anderson, C.A.|1973|Opaline silicas from the Murray River region west of Wentworth, N.S.W.|National Museum, Victoria. Memoirs|34|p167-193
33054|Selby, J.|1976|The Eden Fault and its effect on the development of Adelaide.|Bureau of Mineral Resources, Australia. Bulletin|164|p53-60
33109|Shepherd, R.G.|1975|The hydrogeology of the South East Province.|South Australia. Department of Mines. Mineral Resources Review|137|p83-89
33125|Sherwin, L.|1975|Glaciation and the Benambran Orogeny.|Geological Survey of New South Wales. Quarterly Notes|18|p13-18
33130|Shibaoka, M., Bennett, A.J.R.|1977|Patterns of diagenesis in some in some Australian sedimentary basins.|APEA Journal|17(1)|p58-63
33135|Shugg, A.|1974|A conspectus of Mines Department drilling in the Koroit township area, Parishes of Warrong and Yangery. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1974|p17
33136|Shugg, A.J.|1977|Notes on progress to date, Alansford groundwater investigation. (Abstracts).|Victoria. Department of Mines. Groundwater Investigation Program. Report|1975|p17
33140|Shugg, A., Harris, I.F.|1973|Preliminary report on the hydrogeology of the Dandenong Ranges.|Victoria. Department of Mines. Groundwater Investigation Program. Report|1973|p13-15
33153|Singleton, O.P.|1973|Geology and petrology of the Macedon district. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p90-99
33154|Singleton, O.P.|1973|Outline of the geology and physiography of Victoria. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p1-13
33155|Singleton, O.P.|1973|Mesozoic and Tertiary stratigraphy of the Otway region. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p114-128
33156|Singleton, O.P.|1973|Geology of South Gippsland. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p129-138
33157|Singleton, O.P.|1973|The Dandenong Ranges Igneous Complex. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p38-45
33158|Singleton, O.P.|1973|Geology of the Bacchus Marsh District. IN McAndrew J., Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1|p59-64
33159|Singleton, O.P.|1974|South Gippsland. IN McAndrew J., Marsden M.A.H.(eds) - IN Geology excursions handbook. ANZAAS 39th congress.|ANZAAS|1v|
33160|Singleton, O.P., McDougall, I., Malett, C.W.|1976|The Pliocene-Pleistocene boundary in southeastern Australia.|Geological Society of Australia. Journal|23(3)|p299-311
33165|Skwarko, S.K.|1973|A correlation chart for the Cretaceous system in Australia.|Bureau of Mineral Resources, Australia. Bulletin|126|p55-64
33220|Solomon, M., Griffiths, J.R.|1972|Tectonic evolution of the Tasman Orogenic Zone, eastern Australia.|Nature. Physical Sciences. London|237(70)|p3-6
33221|Solomon, M., Groves, D.I., Klominsky, J.|1972|Metallogenic provinces and districts in the Tasman Orogenic zone of eastern Australia.|AusIMM. Proceedings|242|p9-24
33224|South Australia. Department of Mines.|1974|Annual report for 1973-74.|South Australia. Department of Mines. Annual Report|1v|
33228|Spencer-Jones, D.|1970|Geology, Victoria, 1:63 360 geological map explanatory notes.|Victoria. Department of Mines|1v|
33229|Spencer-Jones, D.|1971|Marginal Tertiary deposits of the Tyrendarra Embayment-Grassdale and Hamilton District. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|1v|p241-249
33230|Spencer-Jones, D.|1971|Geology of the Grassdale-Hamilton district. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic. Special Bulletin|Enclosure 12.1|
33231|Spencer-Jones, D.|1973|Geology of the Geelong district. IN McAndrew J.,Marsden M.A.H.(eds) - Regional guide to Victorian geology. 2nd edition.|University of Melbourne. School of Geology. Publication|1v|p53-58
33232|Spencer-Jones, D.|1976|Grampians Group of western Victoria. IN Douglas J.G., Ferguson J.A. (eds) - Geology of Victoria.|Geological Society of Australia. Special Publication|5|p71-76
33236|Spencer-Jones, D., Kenley, P.R., Rochow, K.A., Wopfner, H.|1971|Area and regional setting. IN Wopfner H., Douglas J.G.(eds) - The Otway Basin of southeastern Australia.|Geological Survey of SA & Geological Survey of Vic.|1v|p17-25
33237|Spencer-Jones, D., Marsden, M.A.H., Barton, C.M., Carillo-Rivera, J.J.|1975|Geology of the Westernport sunkland.|Royal Society of Victoria. Proceedings|87(1)|p43-67
33238|Spencer-Jones, D., VandenBerg, A.H.M.|1975|The Tasman Geosyncline in Victoria - regional geology. IN Knight C.L. (ed) - Economic geology of Australia and Papua New Guinea - 1. Metals.|AusIMM. Monograph Series|5|p637-646
33240|Spencer-Jones, D.|1970|Explanatory notes on the Geelong 1:63 360 geological map.|Geological Survey of Victoria. Report|1970/1|
33267|Steele, R.J.|1976|Some concepts of seismic stratigraphy with application to the Gippsland Basin.|APEA Journal|16(1)|p67-71
33268|Steiner, J.|1972|Eruptive history and depositional environment of the Devonian extrusive rocks, Eden, New South Wales.|Geological Society of Australia. Journal|19(2)|p261-271
33269|Steiner, J.|1975|Merimbula Group of the Eden-Merimbula area, NSW.|Royal Society of New South Wales. Journal and Proceedings|108(1/2)|p37-51
