Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
6942|Fyshwick Gravel|42820|6|Mentioned|p61|||refers to Opik (1958)|||||
6942|Fyshwick Gravel|43344|14|Not recorded|p110,113,114||Permian||||||
6942|Fyshwick Gravel|44970|2|Defined|p57-9,61,64-5,68,75||Permian|Fluvioglacial. map|||||
6942|Fyshwick Gravel|48878|14|Not recorded|p.10,20||Permian|Compared to river gravels at the foot of Mt.Bollard.|||||
7262|Ginninderra Porphyry|36441|5|Briefly described|map legend|Ludlovian|Ludlovian|Intrusive. ?I-type. Red porphyry with quartz, plagioclase and mafic phenocrysts, rare K-feldspar megacrysts. BMR map code: Spg.|||||
7262|Ginninderra Porphyry|40328|6|Mentioned|Fig.12(H3)||||||||
7262|Ginninderra Porphyry|42820|6|Mentioned|p71||||||||
7262|Ginninderra Porphyry|45147|2|Defined|M255|Ludlovian|Ludlovian||||||
7302|Gladefield Volcanics|12185|5|Briefly described|map legend|Middle Silurian|Middle Silurian|Acid lavas, tuff, ashstone, interbedded shale. BMR map symbol: Smg.|||||
7302|Gladefield Volcanics|29992|6|Mentioned|Map legend|Silurian|Silurian||||||
7302|Gladefield Volcanics|29994|6|Mentioned|Map legend|Middle Silurian|Middle Silurian||||||
7302|Gladefield Volcanics|31019|6|Mentioned|Map legend|Silurian|Silurian||||||
7302|Gladefield Volcanics|31111|6|Mentioned|p112|||See also P114, 116, 120, 124, 126, 130, 134|||||
7302|Gladefield Volcanics|31284|6|Mentioned|Map legend|Late Silurian|Middle Silurian|Middle to Upper SilurianM - U|||||
7302|Gladefield Volcanics|32671|6|Mentioned|Map legend|Silurian|Silurian||||||
7302|Gladefield Volcanics|33325|5|Briefly described|Table 2|||See also Table 3.|||||
7302|Gladefield Volcanics|33328|4|Described|Table 1|||P13|||||
7302|Gladefield Volcanics|35110|6|Mentioned|p3||||||||
7302|Gladefield Volcanics|36413|6|Mentioned|p38||||||||
7302|Gladefield Volcanics|37348|6|Mentioned|p98||||||||
7302|Gladefield Volcanics|37727|5|Briefly described|p60|||See also P18.|||||
7302|Gladefield Volcanics|37728|6|Mentioned|Table 4||||||||
7302|Gladefield Volcanics|40328|4|Described|p99||||||||
7302|Gladefield Volcanics|47037|6|Mentioned|p107||||||||
7324|Glebe Farm Adamellite|31284|6|Mentioned|Map legend|Devonian|Silurian|Silurian to Devonian|||||
7324|Glebe Farm Adamellite|33328|6|Mentioned|p16||||||||
7324|Glebe Farm Adamellite|36633|6|Mentioned|Map legend|Early Devonian|Late Silurian|Late Silurian to Early Devonian|||||
7324|Glebe Farm Adamellite|37141|5|Briefly described|Plan 6||||||||
7324|Glebe Farm Adamellite|37728|4|Described|Table 3||||||||
7324|Glebe Farm Adamellite|38664|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
7324|Glebe Farm Adamellite|40328|4|Described|p206||||||||
7324|Glebe Farm Adamellite|42820|5|Briefly described|p70|||refers to Strusz & Henderson (1971)|||||
7780|Greenwood Granite|12185|5|Briefly described|map legend|Devonian|Silurian|Biotite granite. BMR map symbol: gbd.|||||
7780|Greenwood Granite|29992|6|Mentioned|Map legend|Devonian|Devonian||||||
7780|Greenwood Granite|29994|6|Mentioned|Map legend|Devonian|Devonian||||||
7780|Greenwood Granite|31019|6|Mentioned|Map legend|Devonian|Silurian|Silurian - Devonian|||||
7780|Greenwood Granite|31284|6|Mentioned|Map legend|Devonian|Silurian|Silurian to Devonian|||||
7780|Greenwood Granite|33325|6|Mentioned|p19|||Sutton Gp.|||||
7780|Greenwood Granite|33328|5|Briefly described|p17||||||||
7780|Greenwood Granite|36633|6|Mentioned|Map legend|Early Devonian|Late Silurian|Late Silurian to Early Devonian|||||
7780|Greenwood Granite|37728|4|Described|Table 3||||||||
7780|Greenwood Granite|39800|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
7780|Greenwood Granite|40328|4|Described|p206||||||||
7780|Greenwood Granite|44970|14|Not recorded|p22||||||||
7908|Gungoandra Siltstone|22815|2|Defined|p26,27,124, fig10|Llandovery|Llandovery||||||
7908|Gungoandra Siltstone|22857|4|Described|p420 App.1 Tb. A1.5|Llandovery|Llandovery|Of the Bendoc Group. Distinctive khaki mudrock with faint planar lamination; interbeds of thin siltstone and fine-grained arenite. Max. thickness: 100m.|||||
7908|Gungoandra Siltstone|42294|5|Briefly described|p24|||Variation on Gungoandra Siltstone Member.|||||
7908|Gungoandra Siltstone|42820|6|Mentioned|p12||||||||
7908|Gungoandra Siltstone|43233|5|Briefly described|Map Legend||Llandovery|of Bendoc Group.|||||
7908|Gungoandra Siltstone|61413|6|Mentioned|p82 Fig.103.|Early Silurian|Early Silurian|||||Is overlain by Ryrie Formation.|
7908|Gungoandra Siltstone|63290|5|Briefly described|p403, p396 Fig. 3|Llandovery|Llandovery|Of Bendoc Group. Underlain by Warbisco Shale. Consists of poorly graptolitic Llandovery buff-coloured shale, northeast of Cooma.|||||
7908|Gungoandra Siltstone|67322|5|Briefly described|p16|Silurian|Late Ordovician|Modified after Richardson 1975: Gungoandra Siltstone Member; raised to Formation status (Gungoandra Siltstone) by Glen et al. (1990), and defined by Glen (1994). Reported to gradationally overlie the Warbisco Shale and thus be a correlative of the Akuna Mudstone. Occurs in the Cooma region. Occurrence of late Llandovery monograptid graptolites in this unit suggests further investigation is necessary.||||Gradationally overlies the Warbisco Shale. Correlative of the Akuna Mudstone.|Khaki mudrock.
8145|Hattons Corner Group|22768|5|Briefly described|p176|Lochkovian|Ludlow||||||
8145|Hattons Corner Group|22857|5|Briefly described|p176, p460 App.1 Tb.A1.6|Late Silurian|Late Silurian|Strongly fossiliferous unit. Geological Province: Canberra-Yass Shelf.|||||
8145|Hattons Corner Group|30069|5|Briefly described|p5||||||||
8145|Hattons Corner Group|30332|6|Mentioned|Table 1|||Refers to Link(1971)|||||
8145|Hattons Corner Group|31852|5|Briefly described|p711|||See also P715,718,719,720. Ludlovian|||||
8145|Hattons Corner Group|31918|6|Mentioned|Table 5||||||||
8145|Hattons Corner Group|32671|6|Mentioned|Map legend|Silurian|Silurian||||||
8145|Hattons Corner Group|32672|6|Mentioned|p672||||||||
8145|Hattons Corner Group|32675|6|Mentioned|p8|||Refers Link (1970, 1971). Strat. Nomenclature|||||
8145|Hattons Corner Group|32820|6|Mentioned|Table 1|||Refers Pogson & Baker (1974)|||||
8145|Hattons Corner Group|33325|5|Briefly described|Table 2|||See also Table 3.|||||
8145|Hattons Corner Group|33606|6|Mentioned|p64||||||||
8145|Hattons Corner Group|33611|6|Mentioned|p131||||||||
8145|Hattons Corner Group|35384|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
8145|Hattons Corner Group|35386|3|Fully described|p25|||Age discussed P40|||||
8145|Hattons Corner Group|36411|6|Mentioned|p269|||Refs Cramsie et al 1978 for redefinition.|||||
8145|Hattons Corner Group|36413|6|Mentioned|Table 3||||||||
8145|Hattons Corner Group|37727|6|Mentioned|p62||||||||
8145|Hattons Corner Group|38151|6|Mentioned|Table 1||||||||
8145|Hattons Corner Group|39331|6|Mentioned|Fig.5-5||||||||
8145|Hattons Corner Group|40328|4|Described|p108||||||||
8145|Hattons Corner Group|45075|4|Described|p6|||Fauna|||||
8145|Hattons Corner Group|45147|6|Mentioned|M150|||See also M152|||||
8145|Hattons Corner Group|50230|5|Briefly described|Map legend|Late Silurian|Late Silurian||||||
8145|Hattons Corner Group|64238|5|Briefly described|Map legend|Silurian|Silurian|Includes Silverdale Formation, Rosebank Shale, Elmside Formation, Cowridge Siltstone and Black Bog Shale.|||||
8145|Hattons Corner Group|66197|5|Briefly described|p632, p631 Fig.3b|Lochkovian|Ludlow|Canberra-Yass Basin. Deep marine shale from the upper Ludlow upwards (shallow marine limestone below). Overlies the Silverdale Formation.|||||
8179|Hawkins Suite|22768|4|Described|p176||||||||
8179|Hawkins Suite|22857|5|Briefly described|p176|||In the Canberra area - composed of dacitic lava, ignimbrite and interbedded sediments at base (Mount Ainslie, Paddys River and Walker Volcanics) overlain by Wenlock strata followed by a large dacitic ignimbrite. Overlies Canberra Fm; underlies Yass Fm.|||||
8179|Hawkins Suite|23439|6|Mentioned|p130||||||||
8179|Hawkins Suite|23547|5|Briefly described|p553||||||||
8179|Hawkins Suite|23549|5|Briefly described|p522|Devonian|Silurian|Geological Province: Lachlan Fold Belt.|||||
8179|Hawkins Suite|24128|5|Briefly described|p3|||Geological Province: Lachlan Fold Belt.|||||
8179|Hawkins Suite|41563|6|Mentioned|p512||||||||
8179|Hawkins Suite|43158|4|Described|Fig1p2; p3,4,5,7,13||Early Silurian||||||
8179|Hawkins Suite|43159|4|Described|Fig.2p4,p1,p3,p9.|Late Silurian|Early Silurian|Volcanics.Intrusive rocks of the suite known as Bullenballong Suite. Extend from Dubbo to Kiandra.|||||
8179|Hawkins Suite|50606|6|Mentioned|p4.3|||Geological Province: Lachlan Fold Belt.|||||
8184|Hawkins Volcanics|22691|6|Mentioned|Fig2 P316||Silurian||||||
8184|Hawkins Volcanics|22768|5|Briefly described|p176||||||||
8184|Hawkins Volcanics|22857|4|Described|p176, p460 App.1 Tb.A1.6|Middle Silurian|Middle Silurian|Dacitic crystal tuff and ignimbrite, fine tuff, andesitic and dacite lava with interbedded limestone, sandstone, shale. Contains graptolites, brachiopods, nautiloids. Max. thickness: ~1770m(Est.). Geological Province: Canberra-Yass Shelf.|||||
8184|Hawkins Volcanics|23549|5|Briefly described|p522.|||Of the Hawkins Suite.  Closely related to the Bullenbalong Supersuite rocks.|||||
8184|Hawkins Volcanics|24248|5|Briefly described|p50 Fig.1|Wenlock|Wenlock|Geological Province: Yass Syncline.|||||
8184|Hawkins Volcanics|24317|5|Briefly described|p14, p15 Fig.1|Silurian|Silurian|Volcanics and volcaniclastics with minor sedimentary rocks and limestone, subaerial to shallow marine deposits.|||||
8184|Hawkins Volcanics|24417|6|Mentioned|p45|Silurian|Silurian||||||
8184|Hawkins Volcanics|30069|5|Briefly described|p5||||||||
8184|Hawkins Volcanics|30731|6|Mentioned|Map legend|Silurian|Silurian||||||
8184|Hawkins Volcanics|32675|6|Mentioned|p7|||Strat. Nomenclature|||||
8184|Hawkins Volcanics|32820|6|Mentioned|Table 1|||Refers Pogson & Baker (1974)|||||
8184|Hawkins Volcanics|32858|4|Described|p32|||Lithology|||||
8184|Hawkins Volcanics|33325|5|Briefly described|Table 2|||See also Table 3.|||||
8184|Hawkins Volcanics|35070|6|Mentioned|p78||||||||
8184|Hawkins Volcanics|35384|6|Mentioned|Map legend|Middle Silurian|Middle Silurian||||||
8184|Hawkins Volcanics|35386|3|Fully described|p14||||||||
8184|Hawkins Volcanics|36411|6|Mentioned|p269|||Refs Cramsie et al 1978 for redefinition.|||||
8184|Hawkins Volcanics|36413|6|Mentioned|Table 3||||||||
8184|Hawkins Volcanics|36441|5|Briefly described|map legend|Wenlockian|Wenlockian|Extrusive. Grey green dacite ignimbrite. Underlies Glen Bower Formation. BMR map code: Svh.|||||
8184|Hawkins Volcanics|36633|6|Mentioned|Map legend|Middle Silurian|Middle Silurian||||||
8184|Hawkins Volcanics|37728|4|Described|Table 2||||||||
8184|Hawkins Volcanics|37752|6|Mentioned|p105||||||||
8184|Hawkins Volcanics|38035|6|Mentioned|p91||||||||
8184|Hawkins Volcanics|38151|6|Mentioned|Table 1||||||||
8184|Hawkins Volcanics|38202|5|Briefly described|p52|||Base metal sulfide mineralization.|||||
8184|Hawkins Volcanics|40328|3|Fully described|p95||||||||
8184|Hawkins Volcanics|40689|6|Mentioned|p4||||||||
8184|Hawkins Volcanics|40738|5|Briefly described|p622||||||||
8184|Hawkins Volcanics|41133|6|Mentioned|p1118||||||||
8184|Hawkins Volcanics|42497|5|Briefly described|Map legend|Wenlockian|Wenlockian||||||
8184|Hawkins Volcanics|42726|5|Briefly described|map legend|Silurian||V40.  Of the Bullenbalong Suite (Bullenbalong Supersuite).  Formal name not intended.|||||
8184|Hawkins Volcanics|43147|5|Briefly described|p53|||Of Bullenbalong Supersuite.|||||
8184|Hawkins Volcanics|43158|4|Described|3,13||||||||
8184|Hawkins Volcanics|43834|6|Mentioned|p32||||||||
8184|Hawkins Volcanics|44093|5|Briefly described|p196 App. 1|Devonian|Silurian|Geological Province: Lachlan Fold Belt.|||||
8184|Hawkins Volcanics|45147|3|Fully described|M150|||See also M128.|||||
8184|Hawkins Volcanics|49705|6|Mentioned|p29||||||||
8184|Hawkins Volcanics|50230|5|Briefly described|Map legend|Wenlock|Wenlock|Of the Douro Group.  Ignimbrite; occasional quartz and dioritic xenoliths. Contains the Ledgeworth Facies and Vale View Facies. Overlain by the Yass Formation.|||||
8184|Hawkins Volcanics|50231|5|Briefly described|Map Legend|Ludlow|Wenlock|Of the Douro Group.|||||
8184|Hawkins Volcanics|61910|5|Briefly described|p152|Silurian|Silurian|Of the Douro Group. Geological Province: Lachlan Fold Belt.|||||
8184|Hawkins Volcanics|64238|5|Briefly described|Map legend|Silurian|Silurian|Of Douro Gp. Blue-grey massive, med.- to coarse-gr., often welded porphyritic crystal vitric biotite-cordierite-garnet rhyolitic to dacitic ignimbrite. Occasional quartz and dioritic xenoliths. Flow-banded, vesicular rhyodacitic to dacitic lava, volc.sst.|||||
8184|Hawkins Volcanics|64994|5|Briefly described|p7|Wenlock|Wenlock|Of Sherwin and Strusz (2002). Includes shales containing graptolites. Ewuivalent of the Canowindra Volcanics.|||||
8184|Hawkins Volcanics|66197|5|Briefly described|p630, p631 Fig.3b, p632|Wenlock|Llandovery|Canberra-Yass Basin.| Shown as 428 +/- 5 Ma.||Includes Bango Limestone Member.|Underlies the Yass Formation and Yarralumla Formation. Overlies the Canberra Formation in places.|Massive S-type ignimbrites; locally contains late Wenlock shallow marine sedimentary rocks.
8184|Hawkins Volcanics|66300|5|Briefly described|p92.||||433.7 +/- 3.0 Ma.|Unit in Douro Group.||Intruded by Rye Park Granite.|
8184|Hawkins Volcanics|66713|5|Briefly described|p1, p3 Fig.2, p4 Fig.3, p6, p10|Wenlock|Llandovery|Early Silurian. Felsic volcanics, quartz-lithic sandstone and tuffaceous shale; characteristic abundant feldspar and quartz crystal fragments. Hosts the Western vein in the Phoenix W deposit. Is intruded by Rye Park Granite.|||||
8512|Hoskinstown Group|22768|5|Briefly described|p177|Ludlow|Wenlock||||||
8512|Hoskinstown Group|22857|5|Briefly described|p177, p474 App.1 Tb.A1.6|Ludlovian|Wenlockian|Geological Province: Captains Flat-Goulburn Trough.|||||
8512|Hoskinstown Group|23048|6|Mentioned|p2||Late Silurian||||||
8512|Hoskinstown Group|32820|6|Mentioned|p3|||Formation members.|||||
8512|Hoskinstown Group|36413|2|Defined|p55|Silurian|Silurian||||||
8512|Hoskinstown Group|36414|5|Briefly described|map legend|Pridolian|Ludlovian|Includes Captains Flat Formation, Carwoola Formation, Kohinoor Volcanics and Copper Creek Shale.|||||
8512|Hoskinstown Group|37727|6|Mentioned|p63||||||||
8512|Hoskinstown Group|40328|4|Described|p180||||||||
8512|Hoskinstown Group|42727|5|Briefly described|map legend|Pridoli|Ludlow|Includes Captains Flat and Carwoola Formations, Kohinoor Volcanics and Copper Creek Shale. Geol. Prov: Captains Flat Block.|||||
8512|Hoskinstown Group|42820|2|Defined|p45|Pridoli|Ludlow||||||
8512|Hoskinstown Group|44093|5|Briefly described|p209 App. 1|Early Devonian|Late Silurian|Geological Province: Lachlan Fold Belt.|||||
8512|Hoskinstown Group|48878|14|Not recorded|Fig.3,p.7||Silurian|(I55-16). Defn. on Tech.File I/55-16.|||||
8512|Hoskinstown Group|66197|5|Briefly described|p631 Fig.3c|Late Silurian|Late Silurian|Includes Captains Flat, Carwoola and Kohinoor Formations and the Copper Creek Shale.|||||
8945|Jervis Bay Sandstone|41356|6|Mentioned|p38||||||||
8945|Jervis Bay Sandstone|63233|4|Described|p646, p647|Permian|Early Permian|Includes; sandstone, conglomerate, siltstone. Sandstone is horizontal to genlty dipping, thickly bedded and vertically jointed.|||||
10024|Laidlaw Volcanics|22590|6|Mentioned|P761||Wenlock|Age of unit is 421+/-2 Ma|||||
10024|Laidlaw Volcanics|22768|6|Mentioned|p176||||||||
10024|Laidlaw Volcanics|22857|4|Described|p176, p460 App.1 Tb.A1.6|Late Silurian|Late Silurian|Overlies the Yass Formation in the Canberra area. Age: 420+/-2.2Ma (K/Ar and Rb.Sr on biotite) in Canberra-Yass Shelf region. Max. thickness: 1km. Geol. Prov: Canberra-Yass Shelf. See also p462 App.1 Tb.A1.6.|||||
10024|Laidlaw Volcanics|24248|5|Briefly described|p51, p50, Fig.1|Gorstian|Gorstian|Overlying Unit: Silverdale Formation. Underlying unit: Yass Formation. Thick sequence of ignimbritic quartz-feldpar-biotite volcanics. Age: 421.1 +/- 3 Ma (Rb/Sr) and 419.6 +/- 5 Ma (SHRIMP U-Pb).|||||
10024|Laidlaw Volcanics|24417|6|Mentioned|p164||||||||
10024|Laidlaw Volcanics|32106|6|Mentioned|p305|||Palaeomagnetic data|||||
10024|Laidlaw Volcanics|35325|4|Described|p483|||Chemical analysis p484.|||||
10024|Laidlaw Volcanics|35326|6|Mentioned|p485||||||||
10024|Laidlaw Volcanics|35412|6|Mentioned|p84||||||||
10024|Laidlaw Volcanics|36441|5|Briefly described|map legend|Ludlovian|Ludlovian|Extrusive. ?I-type. Extrusive. Dark to light grey porphyritic rhyodacite ignimbrite. Overlies Yass Formation; unconformably overlies Glen Bower Formation; unconformably underlies Mountain Creek Volcanics. BMR map code: Svl.|||||
10024|Laidlaw Volcanics|36633|6|Mentioned|Map legend|Late Silurian|Late Silurian||||||
10024|Laidlaw Volcanics|37013|6|Mentioned|p13||||||||
10024|Laidlaw Volcanics|37728|4|Described|Table 2||||||||
10024|Laidlaw Volcanics|37752|6|Mentioned|p105||||||||
10024|Laidlaw Volcanics|38035|4|Described|p90||||||||
10024|Laidlaw Volcanics|38626|6|Mentioned|p297||||||||
10024|Laidlaw Volcanics|39507|6|Mentioned|p171||||||||
10024|Laidlaw Volcanics|39975|6|Mentioned|Fig.1||||||||
10024|Laidlaw Volcanics|40689|6|Mentioned|p5||||||||
10024|Laidlaw Volcanics|41356|5|Briefly described|p42||||||||
10024|Laidlaw Volcanics|42497|5|Briefly described|Map legend|Ludlovian|Wenlockian||||||
10024|Laidlaw Volcanics|42726|5|Briefly described|map legend|Silurian|||||||
10024|Laidlaw Volcanics|42727|5|Briefly described|map legend|Ludlow|Ludlow|Of Laidlaw Volcanic Suite. Rhyodacitic ignimbrite, minor volcaniclastic and argillaceous sediments. Overlies Deakin Volcanics; faulted against Adaminaby beds and Shannons Flat Adamellite. BMR map symbol: Sul. Geol. Prov: Canberra Block.|||||
10024|Laidlaw Volcanics|42820|2|Defined|p36|early Ludlow||Of Laidlaw Volcanic Suite. Age earliest Ludlow.|||||
10024|Laidlaw Volcanics|43158|4|Described|4,13||Late Silurian|K-Ar & Rb-Sr biotite ages 420+-2.2Ma (early Ludlovian). Up to 500m thick.|||||
10024|Laidlaw Volcanics|43159|4|Described|Fig.2 p4,P6,P8,p10.||Ludlovian|K-Ar and Rb-Sr dated at 420.7 +/-2.2 My. Of Laidlaw Suite.|||||
10024|Laidlaw Volcanics|43481|6|Mentioned|3||||||||
10024|Laidlaw Volcanics|44092|5|Briefly described|map legend|Late Silurian|Early Silurian|Sv4|||||
10024|Laidlaw Volcanics|45147|2|Defined|M151|early Ludlovian|early Ludlovian||||||
10024|Laidlaw Volcanics|50230|5|Briefly described|Map legend|Late Silurian|Early Silurian|Of the Douro Group.  Overlies the Yass Formation; overlain by the Yanawe Formation.  Porphyritic rhyodacitic ignimbrite.|||||
10024|Laidlaw Volcanics|60078|6|Mentioned|Map Legend|Silurian|Silurian||||||
10024|Laidlaw Volcanics|64238|5|Briefly described|Map legend|Silurian|Silurian|Of Douro Group. Dark to light grey, very coarse-grained, porphyritic, rhyodacitic ignimbrite. Sporadically grades to a coarse-grained equigranular ignimbrite. Rare columnar structure.|||||
10024|Laidlaw Volcanics|64571|5|Briefly described|p828|Ludlow|Ludlow|Age: 420.7+/-2.2Ma (K/Ar and Rb/Sr). ACT.|||||
10024|Laidlaw Volcanics|64994|5|Briefly described|p1, p4, p6|||Age of this unit is in dispute. Originally given as 420.7+/-2.2Ma (Wyborn et al (1982).|||||
10024|Laidlaw Volcanics|66197|5|Briefly described|p631, p631 Fig.3b|||Canberra-Yass Basin. Underlies the Silverdale Formation. Overlies the Yass Formation.|||||
10511|Livingstone Porphyry|22768|6|Mentioned|p178||||||||
10511|Livingstone Porphyry|22857|6|Mentioned|p178|Early Devonian|Early Devonian||||||
10511|Livingstone Porphyry|32820|6|Mentioned|p6||||||||
10511|Livingstone Porphyry|36413|2|Defined|p85|Early Devonian|Early Devonian|Also mention P45.|||||
10511|Livingstone Porphyry|36414|5|Briefly described|map legend|Early Devonian|Early Devonian|Dacitic porphyry, minor xenoliths. GSNSW map code: S-Dl.|||||
10511|Livingstone Porphyry|39626|6|Mentioned|p276||||||||
10511|Livingstone Porphyry|40328|4|Described|p208||||||||
10511|Livingstone Porphyry|42820|6|Mentioned|p71||||||||
10511|Livingstone Porphyry|61895|6|Mentioned|p134 Fig.1,||||||||
10603|London Bridge Formation|12185|5|Briefly described|map legend|Middle Silurian|Middle Silurian|Grouped with Fairbairn Group, Mount Pleasant Porphyry, Saint Johns Beds in legend. Calcareous shale, limestone, sandstone, tuff, porphyry, altered acid lavas. BMR map symbol: Smf.|||||
10603|London Bridge Formation|33325|5|Briefly described|Table 2|||Early Ludlovian. ?Same as Cappanana Beds P14.|||||
10603|London Bridge Formation|37727|5|Briefly described|p68||||||||
10603|London Bridge Formation|37728|6|Mentioned|Table 4||||||||
10619|Long Flat Volcanics|12185|5|Briefly described|map legend|Silurian|Silurian|Quartz felsite, rhyolite, toscanite, porphyry, tuff. BMR map symbol: Svl.|||||
10619|Long Flat Volcanics|22768|6|Mentioned|p176||||||||
10619|Long Flat Volcanics|22857|4|Described|p176, p480 App.1 Tb.A1.6|Late Silurian|Late Silurian|Crystal-lithic and welded tuffs, rhyolite, minor sediments, arenite, siltstone and shale. Max. thickness: >1.5km. See also p480 App.1 Tb.A1.6.|||||
10619|Long Flat Volcanics|23048|6|Mentioned|p2||||||||
10619|Long Flat Volcanics|23309|6|Mentioned|p390||||||||
10619|Long Flat Volcanics|24266|5|Briefly described|p1485|Silurian|Silurian|Geological Province: Lachlan Fold Belt.|||||
10619|Long Flat Volcanics|24272|5|Briefly described|p1646, 1651|Late Silurian|Late Silurian|Age: 424-409 Ma.|||||
10619|Long Flat Volcanics|29992|6|Mentioned|Map legend|Silurian|Silurian||||||
10619|Long Flat Volcanics|29994|6|Mentioned|Map legend|Silurian|Silurian||||||
10619|Long Flat Volcanics|30735|2|Defined|p33|Silurian|Silurian||||||
10619|Long Flat Volcanics|30736|6|Mentioned|Map legend|Early Silurian|Early Silurian||||||
10619|Long Flat Volcanics|31019|6|Mentioned|Map legend|Silurian|Silurian||||||
10619|Long Flat Volcanics|31161|5|Briefly described|PA7||||||||
10619|Long Flat Volcanics|31411|5|Briefly described|p16||||||||
10619|Long Flat Volcanics|32671|6|Mentioned|Map legend|Silurian|Silurian||||||
10619|Long Flat Volcanics|32672|6|Mentioned|p672||||||||
10619|Long Flat Volcanics|32820|6|Mentioned|Table 1|||Refers Felton & Huleatt (in press)|||||
10619|Long Flat Volcanics|33325|6|Mentioned|p14|||Sil.|||||
10619|Long Flat Volcanics|34059|6|Mentioned|Map legend|Silurian|Silurian||||||
10619|Long Flat Volcanics|34692|6|Mentioned|p183||||||||
10619|Long Flat Volcanics|36413|6|Mentioned|Table 3||||||||
10619|Long Flat Volcanics|37727|5|Briefly described|p68|||See also P18 and P21.|||||
10619|Long Flat Volcanics|39028|6|Mentioned|Map legend|Pridolian|Ludlovian|Pridolian to Ludlovian|||||
10619|Long Flat Volcanics|40276|2|Defined|p6|Late Silurian|Late Silurian||||||
10619|Long Flat Volcanics|40328|4|Described|p185||||||||
10619|Long Flat Volcanics|42497|5|Briefly described|Map legend|Pridolian|Ludlovian||||||
10619|Long Flat Volcanics|42726|5|Briefly described|map legend|Early Devonian|Silurian||||||
10619|Long Flat Volcanics|44093|5|Briefly described|p221 App. 1|Late Silurian|Late Silurian|Geological Province: Lachlan Fold Belt.|||||
10619|Long Flat Volcanics|66300|5|Briefly described|p35, pp41-51. |Early Devonian|Early Devonian|The ages of all dated units in the LFV are indistinguishable from each other and the "northern phase" of the Braidwood Granodiorite.||Unit in Bindook Group.|Said in this study to include locally the Kadoona Dacite, Manar Ignimbrite, Toggannoggra Rhyolite, Croppies Gunyah Rhyolite and Kain Porphyry Members.|Intruded by Braidwood Granodiorite and Boro Granite.|
10619|Long Flat Volcanics|69159|5|Briefly described|Map legend|Devonian|Devonian|||Unit in Bindook Group.|Includes Tooggannoggra Rhyolite, Ralpin Valley Sandstone, Kain Porphyry, Manar Ignimbrite, Kadoona Dacite, and Croppies Gunyah Ignimbrite, Members.|Overlies Jinglemoney Conglomerate.|Dacitic to rhyolitic, mainly crystal-rich welded ignimbrite; minor conglomerate, volcanic sandstone and rare siltstone; medium- to coarse-grained, crystal-rich, plagioclase-quartz-ferromagnesian-phyric dacite.
32172|Lyons Ashstone|43159|5|Briefly described|Fig.2 p4, p6,p10||||||||
22286|McDonald Granite Porphyry|36441|5|Briefly described|map legend|Pridolian|Pridolian|Of Murrumbidgee Batholith. Intrusive. S-type. Porphyritic and K-feldspar megacryst-bearing granite. BMR map code: Smm.|||||
22286|McDonald Granite Porphyry|45147|2|Defined|M202|Late Silurian|Late Silurian|Probably Late Silurian|||||
12438|Mount Ainslie Volcanics|22768|5|Briefly described|p176||||||||
12438|Mount Ainslie Volcanics|22857|4|Described|p176, p462 App.1 Tb.A1.6|Wenlockian|Wenlockian|Of the Hawkins Suite. At base banded dacitic tuff, agglomerate and thin shale beds; at top medium-grained massive dacitic tuff; contains trilobites, brachiopods. Max. thickness: 700m. |||||
12438|Mount Ainslie Volcanics|39975|6|Mentioned|Fig.1||||||||
12438|Mount Ainslie Volcanics|41356|5|Briefly described|p46|||See also P78|||||
12438|Mount Ainslie Volcanics|42497|5|Briefly described|Map legend|Wenlockian|Wenlockian|Actually spelt Mt Ainslie Volcanics.|||||
12438|Mount Ainslie Volcanics|42727|5|Briefly described|map legend|Wenlock|Wenlock|Of Hawkins Volcanic Suite. Dacitic ingnimbrite, minor ashstone, agglomerate and shale. Overlies Canberra Formation; disconformably underlies Mount Painter Volcanics. BMR map symbol: Sma. Geol. Prov: Canberra Block.|||||
12438|Mount Ainslie Volcanics|42820|2|Defined|p22|Early Silurian||of Hawkins Volcanic Suite|||||
12438|Mount Ainslie Volcanics|43159|4|Described|Fig.2p4,p3,p8,p9.||Silurian||||||
31120|Mount Majura Volcanics|43481|6|Mentioned|8||||||||
24403|Mount Painter Volcanics|22768|6|Mentioned|p176||||||||
24403|Mount Painter Volcanics|22857|4|Described|p176, p462 App.1 Tb.A1.6|Wenlockian|Wenlockian|Of the Hawkins Suite. Large dacitic ignimbrite. Max. thickness: >1km. Geological Province: Canberra-Yass Shelf. |||||
24403|Mount Painter Volcanics|35325|4|Described|p483|||Chemical analysis P484|||||
24403|Mount Painter Volcanics|35326|6|Mentioned|p485|||Geochemistry|||||
24403|Mount Painter Volcanics|36633|6|Mentioned|Map legend|Middle Silurian|Middle Silurian||||||
24403|Mount Painter Volcanics|37728|4|Described|Table 2||||||||
24403|Mount Painter Volcanics|37752|6|Mentioned|Fig.2||||||||
24403|Mount Painter Volcanics|38035|6|Mentioned|p92||||||||
24403|Mount Painter Volcanics|38664|5|Briefly described|p11||||||||
