Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
5213|Dargile Formation|37013|6|Mentioned|p38||||||||
5213|Dargile Formation|37727|4|Described|p53|||See also P6.|||||
5213|Dargile Formation|37752|6|Mentioned|p115||||||||
5213|Dargile Formation|38070|6|Mentioned|Fig.8|||P96|||||
5213|Dargile Formation|38146|6|Mentioned|Map legend|Silurian|Silurian||||||
5213|Dargile Formation|38378|6|Mentioned|p134||||||||
5213|Dargile Formation|38787|6|Mentioned|p124||||||||
5213|Dargile Formation|39331|4|Described|p21|||See also Table 2-1|||||
5213|Dargile Formation|40725|6|Mentioned|p1|||See also Fig.1|||||
5213|Dargile Formation|41585|4|Described|p107||||||||
5213|Dargile Formation|41848|6|Mentioned|p392|||Age Silurian|||||
5213|Dargile Formation|42033|5|Briefly described|p649||||||||
5213|Dargile Formation|42790|5|Briefly described|Fig.8 P183||||||||
5213|Dargile Formation|42826|6|Mentioned|p45||||||||
5213|Dargile Formation|42827|4|Described|p107|||see also Table 4.1|||||
5213|Dargile Formation|43871|14|Not recorded|p11 Fig.1,12-55|||Fauna|||||
5213|Dargile Formation|48971|6|Mentioned|p9|||See also P12 and P17.|||||
5213|Dargile Formation|60083|5|Briefly described|Map legend|Late Silurian|Late Silurian|Laminated and current-bedded sandstone, minor interbedded mudstone and shale.  Overlain by Humevale Formation.|||||
5213|Dargile Formation|60529|5|Briefly described|Map Legend|Ludlow|Ludlow|Deep water hemipelagic sediment: mudstone, minor very fine grained sandstone; laminated to thinly bedded, minor current ripples: shelly fossils.|||||
5213|Dargile Formation|60591|5|Briefly described|Map Legend|Ludlow|Wenlock|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils.|||||
5213|Dargile Formation|60592|5|Briefly described|Map Legend|Ludlow|Wenlock|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils.|||||
5213|Dargile Formation|60593|5|Briefly described|Map Legend|Ludlow|Wenlock|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils.|||||
5213|Dargile Formation|60595|5|Briefly described|Map Legend|Ludlow|Wenlock|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils.|||||
5213|Dargile Formation|60596|5|Briefly described|Map Legend|Ludlow|Wenlock|Deep water sediment: mudstone, minor very fine-grained sandstone; laminated to thinly bedded, minor current ripples; shelly fossils.|||||
5213|Dargile Formation|60597|5|Briefly described|Map Legend|Ludlow|Wenlock|Low magnetic response, with weak magnetic linear features; moderate K and Th, high U.|||||
5213|Dargile Formation|60599|1|Redefined|p13, p24 Tb. 4, p51,  p125, p106|Late Silurian|Early Silurian|Supersedes Dargile Beds; contains units 1 and 2 (of Thomas 1937). Sandstone+conglomerates (basal); with abundant graptolites. Conformable on Wapentake Formation; conformable beneath McIvor Sandstone. Max. thickness: ~1900m. Geol.Prov: Melbourne Zone/LFB.|||||
5213|Dargile Formation|61185|2|Defined|p19, p22, p21 Fig 6, p11, p13|Pragian|Late Ludlow|Incl: lower 2 faunal units of Dargile Beds (Thomas 1937) and part/all of Chintin Beds (Talent and Thomas 1967); Clonbinane Sandstone and Mount Phillipa Members formerly of Humevale Siltstone. Relationships in text p22 error. Thick:~1900m. Geol.Prov: LFB|||||
5213|Dargile Formation|61187|6|Mentioned|p5 Fig.3.|Silurian|Silurian|Melbourne Zone, Melbourne Terrane.|||||
5213|Dargile Formation|61701|5|Briefly described|Map Legend|Ludlow|Ludlow|Deep water hemipelagic sediment: mudstone, minor very fine grained sandstone; laminated to thinly bedded, minor current ripples: shelly fossils.|||||
5213|Dargile Formation|61702|5|Briefly described|Map Legend|Ludlow|Ludlow|Deep water hemipelagic sediment: mudstone, minor very fine grained sandstone; laminated to thinly bedded, minor current ripples: shelly fossils.|||||
5213|Dargile Formation|61703|5|Briefly described|Map Legend|Ludlow|Ludlow|Deep water hemipelagic sediment: mudstone, minor very fine grained sandstone; laminated to thinly bedded, minor current ripples: shelly fossils.|||||
5213|Dargile Formation|61704|6|Mentioned|Map legend|Silurian|Silurian|Low moderate K and Th, high U.|||||
5213|Dargile Formation|64611|5|Briefly described|Map legend|Ludlow|Wenlock|Of Murrindindi Supergroup. Mudstone, minor sandstone and conglomerate: laminated to thinly bedded siltstone with minor current ripples and shelly fossils; fine-grained quartz sandstone and oligomictic cobble conglomerate. Deep-water marine deposits.|||||
5213|Dargile Formation|64612|2|Defined|p27, p39-40, p54|Late Ludlow|Early Ludlow|Of Murrindindi Supergroup. Conformably between Wapentake Formation (underlying) and overlying McIvor Sandstone, both contacts gradational. Thick: 2500m. Massive to thinly bedded laminated siltstone. Very varied shelly fauna in unit.|||||
5213|Dargile Formation|65900|6|Mentioned|p167|||Western Melbourne Zone.||||Overlies the Mount Easton Shale.|
5213|Dargile Formation|66244|5|Briefly described|p2.|||Defined by Edwards et al. (1998); formerly the lower mudstone-rich part of the Dargile Beds of Thomas (1937). A probable time-equivalent of the Humevale Siltstone. The sandstone-rich unit mapped as Dargile Formation in the Melbourne area is now considered to be the Melbourne Formation. Also now restricted to west of the Moormbool Fault.|||||
5213|Dargile Formation|68116|5|Briefly described|Appendix, Maps 24, 32.|Pridoli|Llandovery||||||Mudstone, minor sandstone and conglomerate: laminated to thinly bedded siltstone with minor current ripples and shelly fossils; fine-grained quartz sandstone and oligomictic cobble conglomerate; deep water marine sediments.
5213|Dargile Formation|69089|5|Briefly described|Map legend|Late Silurian|Late Silurian||||||Marine: siltstone, thin-bedded sandstone.
69701|Dargo Tonalite|61161|5|Briefly described|p101-103, p8, p76-77 Fig 6.1|Early Devonian|Early Devonian|Magnetite-rich and poor tonalite (G140a) surrounds magnetic, medium-grained granite (G140b) core. Granite interpreted to have intruded into core of surrounding tonalite. Age: K/Ar biotite 387+-15 and 402 +-16Ma, hornblende 400+-16 and 399+-16Ma. I-type.|||||
69701|Dargo Tonalite|61169|5|Briefly described|map legend|Early Devonian|Early Devonian|Subdivided into two informal phases: biotite-hornblende tonalite and granite. GSV map code: G140a and G140b respectively; I-type intrusion.|||||
69701|Dargo Tonalite|61170|5|Briefly described|map legend|Early Devonian|Early Devonian|Subdivided into two informal phases: biotite-hornblende tonalite and granite. GSV map code: G140a and G140b respectively; I-type intrusion.|||||
69701|Dargo Tonalite|61171|5|Briefly described|map legend|Early Devonian|Early Devonian|Subdivided into two informal phases: biotite-hornblende tonalite and granite. GSV map code: G140a and G140b respectively; I-type intrusion.|||||
69701|Dargo Tonalite|61172|5|Briefly described|map legend|Early Devonian|Early Devonian|Subdivided into two informal phases: biotite-hornblende tonalite and granite. GSV map code: G140a and G140b respectively; I-type intrusion.|||||
69701|Dargo Tonalite|61173|5|Briefly described|map legend|Early Devonian|Early Devonian|Subdivided into two informal phases: biotite-hornblende tonalite and granite. GSV map code: G140a and G140b respectively. Both subdivided into 2 units of differing geophysical responses. K/Ar ages for G140b - beta unit.|||||
69701|Dargo Tonalite|68116|5|Briefly described|Appendix, Maps 35, 44.|Early Devonian|Early Devonian||||||Granite: grey, medium-grained, equigranular to porphyritic in K-feldspar; massive; biotite-hornblende tonalite: grey, medium-grained, equigranular to porphyritic in hornblende, massive.
5222|Darley Gravel|33604|5|Briefly described|p25||||||||
5222|Darley Gravel|33605|6|Mentioned|Map legend|Pleistocene|Pleistocene||||||
5222|Darley Gravel|39865|6|Mentioned|p46||||||||
5222|Darley Gravel|65715|4|Described|p15 Tb.8, p17, p110|Quarternary|Pliocene|Called Darley Gravels by Thomas and Baragwanath (1950). Post-basaltic outwash aprons of gravel, sand and silt along Rowsley and Coimadai fault scarps. Fluvial.  Overlies Newer Volcanic Group and Werribee Formation. Formation rank.|||||
5222|Darley Gravel|68116|5|Briefly described|Appendix, Maps 41, 50.|Pleistocene|Neogene||||||Gravel, sand, silt: gravel red to pale colours; rounding and sorting moderate to good; moderately consolidated; massive to trough cross-bedded; gravel clasts of vein quartz, sandstone, basalt, ironstone in proportions that reflect the local source.
27308|Darraweit Guim Mudstone|22684|5|Briefly described|Fig.2 p746|Late Ordovician|Late Ordovician|See also Fig.5 p749|||||
27308|Darraweit Guim Mudstone|22886|5|Briefly described|p12|Late Ordovician|Late Ordovician||||||
27308|Darraweit Guim Mudstone|23229|4|Described|Table3-2p21, 23|Bolindian|Bolindian||||||
27308|Darraweit Guim Mudstone|23307|5|Briefly described|Map Legend|Ordovician|Ordovician||||||
27308|Darraweit Guim Mudstone|23309|4|Described|p59, 60, 139, 261, 266, 270, Table 2.18|Late Ordovician|Late Ordovician|Of Sunbury Group. Middle Bolindian. Underlying unit: Bolinda shale.|||||
27308|Darraweit Guim Mudstone|24002|5|Briefly described|p247|Late Ordovician|Late Ordovician||||||
27308|Darraweit Guim Mudstone|24551|4|Described|p105, 606|Late Ordovician|Late Ordovician|Of Sunbury Group.|||||
27308|Darraweit Guim Mudstone|24588|5|Briefly described|p29|||Overlies Bolinda Shale. Is overlain by Deep Creek Siltstone of Murrindindi Supergroup. Geological Province: Darraweit Guim Province.|||||
27308|Darraweit Guim Mudstone|39980|2|Defined|p19|Late Ordovician|Late Ordovician||||||
27308|Darraweit Guim Mudstone|40761|6|Mentioned|p225||||||||
27308|Darraweit Guim Mudstone|41570|3|Fully described|p87||||||||
27308|Darraweit Guim Mudstone|41585|6|Mentioned|p105||||||||
27308|Darraweit Guim Mudstone|42628|5|Briefly described|Map legend|Bolindian|||||||
27308|Darraweit Guim Mudstone|42826|2|Defined|p33|Late Ordovician|||||||
27308|Darraweit Guim Mudstone|42827|4|Described|p87||||||||
27308|Darraweit Guim Mudstone|62099|5|Briefly described|p331|Late Ordovician|Late Ordovician|Dominated by black shale. In the Melbourne Zone of the Lachlan Orogen. .|||||
27308|Darraweit Guim Mudstone|65715|5|Briefly described|p4 Tb.2|Ordovician|Ordovician|Of Sunbury Group. Formation rank.|||||
5230|Darriman limestone|34815|6|Mentioned|p20||||||||
5234|Darriwil granite|37385|6|Mentioned|p6|||Name refers to an outcrop area only.|||||
5235|Darriwilian Slate|31706|6|Mentioned|p637|||Ordovician correlation chart|||||
23534|Dart River Volcanic Breccia|23309|5|Briefly described|p89, 122, 133.||||||||
23534|Dart River Volcanic Breccia|24133|5|Briefly described|p45|Devonian|Devonian|Parent: Dartella Volcanic Group.  Geological Province: Lachlan Fold Belt.|||||
23534|Dart River Volcanic Breccia|24551|5|Briefly described|p149|Devonian|Devonian|Supersedes the Dart River Formation? Of Dartella Volcanics.|||||
23534|Dart River Volcanic Breccia|39221|6|Mentioned|p270||||||||
23534|Dart River Volcanic Breccia|44184|5|Briefly described|Map Legend||Early Devonian||||||
23534|Dart River Volcanic Breccia|60503|3|Fully described|p41 Tb. 2, p115|Early Devonian|Early Devonian|Of the Dartella Volcanics. Originally had member status within Sheevers Spur Rhyodacite. Now a formation. Purple-brown to grey sedimentary breccias and conglomerates; abundant clasts. Overlain by Murtagh Creek Ignimbrite. Max. thickness<100m.|||||
23534|Dart River Volcanic Breccia|60504|5|Briefly described|Map Legend|Early Devonian|Early Devonian|Of the Dartella Volcanic Group. Scree deposits: breccia, poorly sorted, with clasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone|||||
23534|Dart River Volcanic Breccia|60505|5|Briefly described|Map legend|Early Devonian|Early Devonian|Of Dartella Volcanic Group. Scree deposits: breccia, poorly sorted, with clasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone|||||
23534|Dart River Volcanic Breccia|60506|5|Briefly described|Map legend|Early Devonian|Early Devonian|Of Dartella Volcanic Group. Scree deposits: breccia, poorly sorted, with clasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone|||||
23534|Dart River Volcanic Breccia|60507|5|Briefly described|Map Legend|Early Devonian|Early Devonian|Of Dartella Volcanic Group. Scree deposits: breccia, poorly sorted, with clasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone|||||
23534|Dart River Volcanic Breccia|68116|5|Briefly described|Appendix, Map 27.|Early Devonian|Early Devonian||||||Breccia, poorly sorted, with clasts and occasional megaclasts of Ordovician bedrock, ignimbrite, andesite, granite and limestone.
23535|Dartella Volcanic Group|22487|6|Mentioned|p201|Early Devonian|Early Devonian||||||
23535|Dartella Volcanic Group|22768|5|Briefly described|p167,178||Early Devonian||||||
23535|Dartella Volcanic Group|22857|5|Briefly described|p167, p178|Early Devonian|Early Devonian|Unconformably overlies the Wombat Formation.|||||
23535|Dartella Volcanic Group|24133|4|Described|p45|Devonian|Devonian|Geological Province: Lachlan Fold Belt.|||||
23535|Dartella Volcanic Group|24142|5|Briefly described|Map Legend|Devonian|Devonian|Geological Province: Lachlan Fold Belt.|||||
23535|Dartella Volcanic Group|24143|5|Briefly described|Map Legend|Devonian|Devonian|Geological Province: Lachlan Fold Belt.|||||
23535|Dartella Volcanic Group|24144|5|Briefly described|Map Legend|Devonian|Devonian|Geological Province: Lachlan Fold Belt.|||||
23535|Dartella Volcanic Group|24145|5|Briefly described|Map Legend|Middle Devonian|Early Devonian|Geological Province: Lachlan Fold Belt|||||
23535|Dartella Volcanic Group|24146|5|Briefly described|Map Legend|Devonian|Devonian|Geological Province: Lachlan Fold Belt.|||||
23535|Dartella Volcanic Group|39221|2|Defined|p263|Devonian|Devonian||||||
23535|Dartella Volcanic Group|40761|5|Briefly described|p230||||||||
23535|Dartella Volcanic Group|41572|6|Mentioned|p18|||See also p19|||||
23535|Dartella Volcanic Group|41585|4|Described|p132||||||||
23535|Dartella Volcanic Group|41868|6|Mentioned|p584||||||||
23535|Dartella Volcanic Group|42089|6|Mentioned|p18||||||||
23535|Dartella Volcanic Group|42726|5|Briefly described|map legend|Early Devonian|||||||
23535|Dartella Volcanic Group|42827|4|Described|p132||||||||
23535|Dartella Volcanic Group|43220|5|Briefly described|p10||Devonian||||||
23535|Dartella Volcanic Group|60503|3|Fully described|p112|Early Devonian|Early Devonian|Name used interchangeably with Dartella Volcanics. Formerly interpreted as the northern part of the Mitta Mitta Volcanics.|||||
23535|Dartella Volcanic Group|60504|5|Briefly described|Map Legend|Early Devonian|Early Devonian|Includes: Tabor Volcanics, Dart River Volcanic Breccia, Murtagh Creek Ignimbrite, Larsen Creek Ignimbrite, Sheevers Spur Ignimbrite.|||||
23535|Dartella Volcanic Group|60505|5|Briefly described|Map legend|Early Devonian|Early Devonian|Includes: Tabor Volcanics, Dart River Volcanic Breccia, Murtagh Creek Ignimbrite, Larsen Creek Ignimbrite, Sheevers Spur Ignimbrite.|||||
23535|Dartella Volcanic Group|60506|5|Briefly described|Map legend|Early Devonian|Early Devonian|Includes: Tabor Volcanics, Dart River Volcanic Breccia, Murtagh Creek Ignimbrite, Larsen Creek Ignimbrite, Sheevers Spur Ignimbrite.|||||
23535|Dartella Volcanic Group|60507|5|Briefly described|Map Legend|Early Devonian|Early Devonian|Includes: Tabor Volcanics, Dart River Volcanic Breccia, Murtagh Creek Ignimbrite, Larsen Creek Ignimbrite, Sheevers Spur Ignimbrite.|||||
23535|Dartella Volcanic Group|60508|5|Briefly described|Map legend|Early Devonian|Early Devonian|Includes: Tabor Volcanics, Dart River Volcanics Breccia, Murtagh Creek Ignimbrite, Larsen Creek Ignimbrite, Sheevers Spur Ignimbrite, Eight Mile Loop Rhyolite, Besford Ignimbrite.|||||
23535|Dartella Volcanic Group|68116|5|Briefly described|Appendix, Map 20.|Middle Devonian|Early Devonian|Dyke|||||Hornblende-feldspar porphyry dyke: dark green, fine grained; plagioclase phenocrysts up to 3 mm long; highly magnetic.
23536|Dartmouth Granite|22628|6|Mentioned|fig1p108|Silurian|Silurian||||||
23536|Dartmouth Granite|23309|5|Briefly described|p69, 338|||G109 - S-Type.|||||
23536|Dartmouth Granite|39221|3|Fully described|p266||||||||
23536|Dartmouth Granite|41572|6|Mentioned|p18||||||||
23536|Dartmouth Granite|42726|5|Briefly described|map legend|Silurian|||||||
23536|Dartmouth Granite|42827|6|Mentioned|p18||||||||
23536|Dartmouth Granite|60503|3|Fully described|p142, p45 Tb. 2|Silurian|Silurian|Two types of granite: main part is gneissic two-mica granite; other is of foliated grey granite. In faulted contact with Larsen Creek Ignimbrite. Unconformably overlain by Mutragh Creek Ignimbrite. Within the Omeo Metamorphic Complex.|||||
23536|Dartmouth Granite|60504|5|Briefly described|Map Legend|Wenlock|Wenlock|Granite, gneissic granite: S-type; varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves; various grey colours, medium grained.|||||
23536|Dartmouth Granite|60505|5|Briefly described|Map legend|Wenlock|Wenlock|Granite, gneissic granite: S-type; varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves; various grey colours, medium grained.|||||
23536|Dartmouth Granite|60506|5|Briefly described|Map legend|Wenlock|Wenlock|Granite, gneissic granite: S-type; varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves; various grey colours, medium grained.|||||
23536|Dartmouth Granite|60507|5|Briefly described|Map Legend|Wenlock|Wenlock|Granite, gneissic granite: S-type; varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves; various grey colours, medium grained.|||||
23536|Dartmouth Granite|60508|5|Briefly described|Map legend|Early Silurian|Early Silurian|Granite, gneissic granite: S-type; 497+/-7Ma (U/Pb zircon); nonmagnetic (0-5 nT), similar magnetic response to Pinnak Sandstone; high total count, K, Th, U in Mitta Mitta River Valley, low radiometric response elsewhere.|||||
23536|Dartmouth Granite|61160|5|Briefly described|p78|||Intruded by Banimboola Quartz Monzodiorite. |||||
23536|Dartmouth Granite|61187|5|Briefly described|p5 Fig.3.|Early Silurian|Late Ordovician|Tabberabbera Zone, Benambra Terrane. Age interpreted from Fig.3.|c.440 Ma.||||
23536|Dartmouth Granite|68116|5|Briefly described|Appendix, Map 27.|Wenlock|Llandovery||||||Biotite granite, gneissic granite: varies from strongly banded gneiss to homogeneous granite with abundant sedimentary enclaves; various grey colours, medium-grained.
37540|Davidsons Lane Formation|23309|4|Described|p112, Table 2.40|||Of Timbarra Subgroup.  Maximum Thickness: ~750m.|||||
37540|Davidsons Lane Formation|24551|4|Described|p142|||Of the Timbarra Subgroup.|||||
37540|Davidsons Lane Formation|60542|4|Described|p14, p52|Early Devonian|Early Devonian|Of Timbarra Subgroup. Previously mapped as undifferentiated Timbarra Subgroup. Sedolithic pebble and boulder conglomerates with a sandy matrix. Conformable on Johnson Mudstone.|||||
37540|Davidsons Lane Formation|68116|5|Briefly described|Appendix, Map 36.|Pragian|Lochkovian||||||Sedolithic and volcanolithic conglomerate, sandstone, mudstone: mostly massive and clast supported; fluvial deposits.
34900|Day Hill Syenite|22968|5|Briefly described|P156, P222|Triassic|Triassic|New name, intruded the Tea Pot Creek Formation|||||
34900|Day Hill Syenite|23029|5|Briefly described|Map legend|Triassic|Triassic|Parent is the Mount Leinster Igneous Complex|||||
34900|Day Hill Syenite|23030|5|Briefly described|Map legend|Triassic|Triassic|Parent is the Mount Leinster Igneous Complex|||||
34900|Day Hill Syenite|68116|5|Briefly described|Appendix, Map 35.|Triassic|Triassic||||||Biotite syenite, quartz syenite: leucocratic; equigranular coarse-grained.
34862|Dead Bird Suite|22968|5|Briefly described|p211, P89, Fig48, Fig89||Early Devonian|New name, strongly magnetic, Age of unit is 411+/-5 Ma|||||
34862|Dead Bird Suite|23020|5|Briefly described|Map legend|Lochkovian|Lochkovian|Overlying unit is Mount Elizabeth Caldera Complex|||||
34862|Dead Bird Suite|23021|5|Briefly described|Map legend|Lochkovian|Lochkovian|Nonconformably and angular unconformably underlies the Mount Elizabeth Caldera Complex|||||
34862|Dead Bird Suite|23028|5|Briefly described|Map legend|Lochkovian|Lochkovian|Unconformably and nonconformably underlies the Mount Elizabeth Caldera Complex|||||
34862|Dead Bird Suite|23029|5|Briefly described|Map legend|Lochkovian|Lochkovian||||||
34862|Dead Bird Suite|23030|5|Briefly described|Map legend|Early Devonian|Early Devonian||||||
34862|Dead Bird Suite|23309|6|Mentioned|p429 App1|||G543 I-Type.|||||
34862|Dead Bird Suite|68116|5|Briefly described|Appendix, Map 35.|Early Devonian|Early Devonian||||||Hornblende-biotite diorite/granodiorite: dark grey-green, fine to medium-grained, equigranular; often strong epidote-chlorite alteration; plugs.
5297|Dead Bull Member|23309|5|Briefly described|p104  Table 2.38||Early Devonian||||||
5297|Dead Bull Member|24551|5|Briefly described|p138, 620||Late Pragian|Of the Tabberabbera Formation.|||||
5297|Dead Bull Member|33326|6|Mentioned|p433|||Fauna.|||||
5297|Dead Bull Member|33606|6|Mentioned|p68||||||||
5297|Dead Bull Member|37330|5|Briefly described|p17||||||||
5297|Dead Bull Member|41585|6|Mentioned|Fig.4.9||||||||
5297|Dead Bull Member|42033|6|Mentioned|p653||||||||
5297|Dead Bull Member|61161|5|Briefly described|p118|||Of Tabberabbera Formation. At base of formation; limited distribution. Underlies Kilgower Member and Roaring Mag Member. Mudstone.|||||
21630|Dead Cattle Gully Ignimbrite|23309|4|Described|p110  Table 2.70|||Maximum Thickness: 700m.  Of the Mount Dawson Subgroup.|||||
21630|Dead Cattle Gully Ignimbrite|23615|3|Fully described|p104|Early Devonian|Early Devonian|Lowermost formation in the Mount Dawson Subgroup.  Dark grey to black feldspar-rich ignimbrite.  Overlies Statham Ignimbrite.|||||
21630|Dead Cattle Gully Ignimbrite|43206|5|Briefly described|map legend||Ludlow|Of Mount Dawson Subgroup.|||||
21630|Dead Cattle Gully Ignimbrite|68116|5|Briefly described|Appendix, Map 36.|Pragian|Pragian||||||Feldspar ignimbrite: grey to black with small quartz, ferromagnesian minerals and red pumice.
74735|Dealba Sandstone Member|60599|2|Defined|p63|Early Devonian|Early Devonian|Of Mount Ida Fm. Corresponds to Pentamerus Beds (Thomas 1937). Well-sorted, thickly bedded quartzite, weathering into sugary textured rock; predominantly fine- to med.-gr.sst. Conformable below Stoddart Mbr; conformable on Cornella Mbr. Thickness: ~700m.|||||
39642|Deborah Back Sandstone|24088|6|Mentioned|p355 Fig. 4||| Geological Province: Lachlan Fold Belt.|||||
5313|Deddick Rhyodacite|23615|5|Briefly described|p131, p85|Early Devonian|Early Devonian|Superseded by Deddick Lava.|||||
5313|Deddick Rhyodacite|33603|6|Mentioned|Map legend|Early Devonian|Early Devonian||||||
5313|Deddick Rhyodacite|33606|5|Briefly described|p64||||||||
5313|Deddick Rhyodacite|35283|6|Mentioned|p49||||||||
5313|Deddick Rhyodacite|36201|4|Described|p4||||||||
5313|Deddick Rhyodacite|37330|6|Mentioned|p14|||See also Table 2.|||||
5313|Deddick Rhyodacite|39447|5|Briefly described|p12||||||||
5313|Deddick Rhyodacite|41585|5|Briefly described|p136||||||||
5313|Deddick Rhyodacite|60542|6|Mentioned|p50|||Deddick Lava name preferred in this study.|||||
5313|Deddick Rhyodacite|68115|5|Briefly described|p4, p6.|Devonian|Devonian|Originally of Ringwood (1955a, b); subsequently VandenBerg (1976); changed to Deddick Lava by Orth et al. (1993); since it is intrusive, this latter name is untenable and is replaced by the compositional term.||Unit in Snowy River Volcanic Group.|||
5313|Deddick Rhyodacite|68116|5|Briefly described|Appendix, Map 36.|Pragian|Pragian||||||Porphyry dykes; quartz-feldspar (hornblende) porphyry.
69408|Dederang Granite|61160|3|Fully described|p85, p32 Tb. 5.2, p58-59 Fig. 6.8|Early Devonian|Early Devonian|S-type. Originally mapped as part of Kergunyah Adamellite. Fine- to medium-grained, equigranular biotite granite; few enclaves, and a few small biotite-rich clots of 1cm length; cordierite present in some samples.  |||||
69408|Dederang Granite|61164|5|Briefly described|map legend|Early Devonian|Early Devonian|Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Fault. GSV map code: G169.|||||
69408|Dederang Granite|61165|5|Briefly described|map legend|Early Devonian|Early Devonian|Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Fault. GSV map code: G169.|||||
69408|Dederang Granite|61166|5|Briefly described|map legend|Early Devonian|Early Devonian|Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Fault. GSV map code: G169.|||||
69408|Dederang Granite|61167|5|Briefly described|map legend|Early Devonian|Early Devonian|Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Fault. GSV map code: G169.|||||
69408|Dederang Granite|61168|5|Briefly described|map legend|Early Devonian|Early Devonian|Muscovite-biotite granite: I-type; subdivided into linear dyke-like magnetic highs and non- to slightly magnetic; both have: gravity low; moderate total radioelement, high K, low Th and U. GSV map code: G169.|||||
69408|Dederang Granite|68116|5|Briefly described|Appendix, Maps 20, 27.|Early Devonian|Silurian||||||Muscovite-biotite granite: grey; equigranular; medium grained; much of it is foliated and mylonitized by the Kiewa Shear Zone.
37541|Deenicull Schist|23309|5|Briefly described|p65 Tb 2.23, p30|||Of Moornambool Metamorphic Complex.|||||
37541|Deenicull Schist|24551|5|Briefly described|p82|||Of the Moornambool Metamorphic Complex.|||||
37541|Deenicull Schist|60451|4|Described|p57, 63, 111, 206|||Of the Moornambool Metamorphic Complex. Warrak Formation and Magdala Volcanics probably protoliths of this unit. Greenschist grade. Underlies Saint Arnaud Group.|||||
37541|Deenicull Schist|60454|5|Briefly described|Map Legend|Early Devonian|Silurian|Of the Moornambool Metamorphic Complex. Quartz-chlorite (+/-tremolite+/-actinolite+/-biotite) schist; strongly schistose; polydeformed.|||||
37541|Deenicull Schist|60457|5|Briefly described|Map Legend|Early Devonian|Silurian|Of the Moornambool Metamorphic Complex. Quartz-chlorite (+/-tremolite+/-actinolite+/-biotite) schist; strongly schistose; polydeformed; numerous thin quartz veins.|||||
37541|Deenicull Schist|60458|5|Briefly described|Map Legend|Early Devonian|Silurian|Of the Moornambool Metamorphic Complex. Quartz-chlorite (+/-tremolite+/-actinolite+/-biotite) schist; strongly schistose; polydeformed; numerous thin quartz veins.|||||
37541|Deenicull Schist|60459|5|Briefly described|Map Legend|Early Devonian|Silurian|Of the Moornambool Metamorphic Complex. Quartz-chlorite (+/-tremolite+/-actinolite+/-biotite) mafic schist, with some ultramafic igneous and pelitic components. Greenschist grade.|||||
37541|Deenicull Schist|61187|6|Mentioned|p82, p83 Fig.1, p84 Fig.2.|||Part of this unit may have the Magdala Metabasalt as precursor. Susceptibility measures given.|||||
37541|Deenicull Schist|66002|5|Briefly described|p5 Tb.2|Cambrian|Cambrian|Of Moornambool Metamorphic Complex. Defined by Cayley and Taylor 2001.|||||
37541|Deenicull Schist|68116|5|Briefly described|Appendix, Map 30.|Late Cambrian|Late Cambrian||||||Quartz-chlorite (+/-tremolite+/-actinolite+/-biotite) schist; strongly schistose; polydeformed; numerous thin quartz veins; formed from a mix of Magdala Volcanics and Albion and Leviathan Formation precursors? low to highly magnetic.
5327|Deep Creek Siltstone|22511|6|Mentioned|p661||||||||
5327|Deep Creek Siltstone|22530|6|Mentioned|p696||Ashgill||||||
5327|Deep Creek Siltstone|22542|6|Mentioned|p664||||||||
5327|Deep Creek Siltstone|22684|4|Described|p747, Fig.2 p746|Llandovery|Late Ordovician|See also Fig.5 p749.|||||
5327|Deep Creek Siltstone|22885|5|Briefly described|map|Early Silurian|Early Silurian||||||
5327|Deep Creek Siltstone|22886|4|Described|p12|Llandovery|Llandovery||||||
5327|Deep Creek Siltstone|23229|4|Described|Table3-2p21, 28|Llandovery|Bolindian||||||
5327|Deep Creek Siltstone|23272|5|Briefly described|p414, Fig14-4.1p415, 419||Early Silurian||||||
5327|Deep Creek Siltstone|23309|5|Briefly described|p134, 139, 150-152.||Late Ordovician||||||
